key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
96,"Dragonfire Dive",False,2578,4,1,0,0,408,1875,0,22,1,50,False,20,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,0,0,0,0,0,True,0,1200,10,-1,1,0,0,50,23,2,False,True,0,False,False,True,False,True,True,False,False,True,0,False,False,True
97,"Heavy Shot",False,358,3,0,30,5,356,1875,0,5,0,1,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,5,50,0,0,0,False,0,25,58,-1,7,0,0,0,50,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
98,"Straight Shot",False,359,3,0,30,5,357,1875,194,5,0,2,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,5,50,0,0,0,False,0,25,58,-1,7,1,0,0,50,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
99,"Hawk's Eye",False,354,4,0,0,0,409,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,900,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
100,"Venomous Bite",False,363,3,0,30,5,358,1875,195,5,0,6,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,5,60,63,372,0,False,0,25,58,-1,7,0,0,0,50,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
101,"Raging Strikes",False,352,4,0,0,0,410,1875,0,5,0,4,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,800,7,0,0,0,0,0,50,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
102,"Flaming Arrow",False,368,4,0,0,0,416,1875,0,-1,0,0,False,-1,False,False,False,False,False,False,True,False,False,0,True,True,7,5,0,False,0,0,0,0,0,True,0,600,0,-1,1,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
103,"Misery's End",False,364,4,0,0,0,411,1875,0,5,0,10,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,6,0,0,True,0,120,1,-1,7,0,0,0,50,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
104,"Quelling Strikes",False,351,4,0,0,0,412,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,1200,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
105,"Swiftsong",False,362,2,0,31,6,444,1898,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,20,0,False,0,0,38,0,0,False,10,25,58,5,3,0,133,0,0,0,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
106,"Quick Nock",False,360,3,0,30,5,360,1894,0,5,0,18,False,12,False,False,False,True,False,False,False,False,False,0,True,True,3,12,0,True,5,120,0,0,0,False,0,25,58,-1,7,0,0,0,50,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
107,"Barrage",False,353,4,0,0,0,413,1875,0,5,0,38,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,800,8,0,0,0,0,0,50,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
108,"Shadowbind",False,356,4,0,0,0,363,1875,0,-1,0,0,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,True,0,400,0,-1,7,0,0,0,0,3,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
109,"Blunt Arrow",False,369,4,0,0,0,417,1875,0,-1,0,0,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,True,0,300,0,-1,7,0,0,0,0,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
110,"Bloodletter",False,361,4,0,0,0,359,1875,0,5,0,12,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,True,0,150,2,-1,7,0,0,0,50,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
111,"Wide Volley",False,357,3,0,30,5,361,1914,0,-1,0,0,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,5,160,0,0,0,False,0,25,58,-1,7,0,0,0,0,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
112,"Repelling Shot",False,366,4,0,0,0,364,1875,0,5,3,15,False,5,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,300,4,-1,7,0,0,65604,50,2,False,True,0,False,False,True,False,True,True,False,False,True,0,False,False,True
113,"Windbite",False,367,3,0,30,5,366,1875,0,5,0,30,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,5,60,63,372,0,False,0,25,58,-1,3,0,0,65612,50,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
114,"Mage's Ballad",False,2602,2,0,31,6,5213,1875,0,23,0,30,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,True,0,800,6,5,7,0,0,51,24,0,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
115,"Foe Requiem",False,2604,2,0,31,6,446,1900,0,23,0,35,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,20,0,False,0,0,0,0,0,False,15,25,58,5,3,0,139,52,24,0,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
116,"Army's Paeon",False,2603,2,0,31,6,5215,1875,0,23,0,40,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,True,0,800,9,5,7,0,0,53,24,0,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
117,"Rain of Death",False,2605,4,0,0,0,362,1895,0,23,0,45,False,-1,False,False,False,True,False,False,False,False,False,0,True,True,2,8,0,True,0,0,0,0,0,False,0,150,2,-1,7,0,0,54,24,2,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
118,"Battle Voice",False,2601,4,0,0,0,415,1890,0,23,0,50,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,20,0,False,0,0,67,4,0,True,0,1800,13,0,0,0,0,55,24,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
119,"Stone",False,403,2,1,32,7,448,1875,0,6,0,1,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,4,63,383,0,False,25,25,58,5,4,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
120,"Cure",False,405,2,2,32,8,449,1875,0,6,0,2,False,30,True,True,True,False,True,False,False,True,True,0,True,False,1,0,0,False,3,5,0,0,0,False,20,25,58,5,7,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
121,"Aero",False,401,2,1,32,9,450,1875,0,6,0,4,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,4,63,384,0,False,0,25,58,5,3,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
122,"Cleric Stance",False,413,4,0,0,0,418,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,50,0,0,0,0,145,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
123,"Protect",False,410,2,0,32,4,451,1886,0,-1,0,0,False,30,True,True,False,False,False,False,False,False,False,0,True,False,2,15,0,False,3,10,0,0,0,False,30,25,58,5,7,0,0,0,0,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
124,"Medica",False,408,2,2,32,8,452,1909,0,6,0,10,False,0,True,False,False,False,False,False,False,False,False,0,True,False,2,15,0,False,3,14,0,0,0,False,25,25,58,5,7,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
125,"Raise",False,411,2,0,32,10,454,1875,0,6,0,12,False,30,False,True,True,False,True,False,False,False,False,1,True,False,1,0,0,False,3,30,0,0,0,False,80,25,58,5,7,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
126,"Esuna",False,417,2,0,32,11,455,1875,0,-1,0,0,False,30,True,True,True,False,True,False,False,True,True,0,True,False,1,0,0,False,3,7,0,0,0,False,10,25,58,5,0,0,0,0,0,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
127,"Stone II",False,404,2,1,32,7,456,1875,0,6,0,18,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,5,63,385,0,False,25,25,58,5,4,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
128,"Repose",False,414,2,0,32,12,457,1875,0,6,0,26,False,30,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,8,0,0,0,False,25,25,58,5,7,0,0,0,53,3,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
129,"Stoneskin",False,412,2,0,32,4,459,1945,0,-1,0,0,False,30,True,True,True,False,True,False,False,True,True,0,True,False,1,0,0,False,3,10,0,0,0,False,30,25,58,5,4,0,0,0,0,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
130,"Shroud of Saints",False,415,4,0,0,0,420,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,1200,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
131,"Cure III",False,407,2,2,32,8,461,1907,0,24,0,40,False,30,True,True,False,False,False,False,False,True,True,0,True,False,2,6,0,False,3,19,0,0,0,False,20,25,58,5,7,0,0,58,25,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
132,"Aero II",False,402,2,1,32,9,463,1875,0,6,0,46,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,5,62,384,0,False,0,25,58,5,3,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
133,"Medica II",False,409,2,2,32,8,464,1908,0,6,0,50,False,0,True,False,False,False,False,False,False,False,False,0,True,False,2,20,0,False,3,17,0,0,0,False,30,25,58,5,7,0,0,0,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
134,"Fluid Aura",False,416,4,0,0,0,453,1875,0,6,0,15,False,5,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,True,0,300,3,5,6,0,0,65628,53,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
135,"Cure II",False,406,2,2,32,8,458,1875,0,6,0,30,False,30,True,True,True,False,True,False,False,True,True,0,True,False,1,0,0,False,3,10,0,0,0,False,20,25,58,5,7,2,0,65977,53,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
136,"Presence of Mind",False,2626,4,0,0,0,419,1875,0,24,0,30,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,1500,11,0,0,0,0,56,25,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
137,"Regen",False,2628,2,0,33,8,460,1875,0,24,0,35,False,30,True,True,True,False,True,False,False,True,True,0,True,False,1,0,0,False,3,7,0,0,0,False,0,25,58,5,7,0,0,57,25,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
138,"Divine Seal",False,2630,4,0,0,0,421,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,600,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
139,"Holy",False,2629,2,1,33,3,462,1910,0,24,0,45,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,8,0,True,3,20,0,0,0,False,30,25,58,5,7,0,0,59,25,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
140,"Benediction",False,2627,4,2,0,0,422,1875,0,24,0,50,False,30,True,True,True,False,True,False,False,True,True,0,True,False,1,0,0,False,0,0,0,0,0,True,0,1800,13,0,0,0,0,60,25,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
141,"Fire",False,451,2,1,34,13,473,1903,0,7,0,2,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,10,0,0,0,False,25,25,58,5,1,0,0,0,55,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
142,"Blizzard",False,454,2,1,34,14,474,1875,0,7,0,1,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,4,0,0,0,False,25,25,58,5,2,0,0,0,55,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
143,"Surecast",False,460,4,0,0,0,424,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,300,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
144,"Thunder",False,457,2,1,34,15,475,1875,0,7,0,6,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,8,63,375,0,False,25,25,58,5,5,4,0,0,55,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
145,"Sleep",False,465,2,0,34,12,476,1875,0,7,0,10,False,30,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,3,10,0,0,0,False,25,25,58,5,7,0,0,0,55,3,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
146,"Blizzard II",False,455,2,1,34,14,477,1902,0,7,0,12,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,5,0,True,3,8,0,0,0,False,20,25,58,5,2,0,0,0,55,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
147,"Fire II",False,452,2,1,34,13,479,1904,0,7,0,18,False,25,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,3,15,0,0,0,False,30,25,58,5,1,0,0,0,55,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
148,"Thunder II",False,458,2,1,34,15,480,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,12,63,376,0,False,30,25,58,5,5,4,0,0,0,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
149,"Transpose",False,466,4,0,0,0,425,1875,0,7,0,4,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,80,1,0,0,0,0,0,55,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
150,"Swiftcast",False,461,4,0,0,0,427,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,600,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
151,"Lethargy",False,464,4,0,0,0,428,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,True,0,300,0,5,4,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
152,"Fire III",False,453,2,1,34,13,483,1905,0,7,0,34,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,20,0,0,0,False,35,25,58,5,1,5,0,0,55,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
153,"Thunder III",False,459,2,1,34,15,484,1875,0,25,0,45,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,16,62,375,0,False,25,25,58,5,5,4,0,64,26,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
154,"Blizzard III",False,456,2,1,34,14,486,1875,0,25,0,40,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,12,0,0,0,False,35,25,58,5,2,0,0,63,26,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
155,"Aetherial Manipulation",False,467,4,0,0,0,431,1875,0,7,1,50,False,25,False,True,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,100,4,0,0,0,0,0,55,1,False,True,0,False,False,True,False,True,True,False,False,True,0,False,False,True
156,"Scathe",False,462,2,1,34,3,478,1875,0,7,0,15,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,8,0,0,0,False,0,25,58,5,7,0,0,65886,55,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
157,"Manaward",False,463,4,0,34,4,481,1875,0,7,0,30,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,1200,8,0,0,0,0,65889,55,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
158,"Convert",False,2651,4,0,0,0,426,1875,0,25,0,30,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,1,20,0,0,0,True,0,1800,11,0,0,0,0,61,26,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
159,"Freeze",False,2653,2,0,35,14,482,1906,0,25,0,35,False,25,False,False,False,False,False,False,True,False,False,0,True,True,2,5,0,True,3,20,0,0,0,False,30,25,58,5,2,0,0,62,26,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
160,"Apocatastasis",False,2654,4,0,0,0,429,1875,0,-1,0,0,False,30,False,True,False,False,False,False,False,False,False,0,True,False,1,0,0,False,0,0,0,0,0,True,0,1800,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
161,"Manawall",False,2655,4,0,0,0,485,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,1200,0,0,0,0,0,0,0,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
162,"Flare",False,2652,2,1,35,3,487,1875,0,25,0,50,False,25,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,4,10,0,0,0,False,40,25,58,5,1,0,0,65,26,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
163,"Ruin",False,501,2,1,36,3,495,1875,0,26,0,1,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,2,85,0,0,False,25,25,58,5,7,0,0,0,68,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
164,"Bio",False,503,2,1,36,3,496,1875,0,26,0,2,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,3,4,63,379,0,False,0,25,58,5,7,0,0,0,68,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
165,"Summon",False,516,2,0,37,16,189,1875,0,26,0,4,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,3,10,0,0,0,False,30,25,58,5,7,0,0,0,68,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
166,"Aetherflow",False,510,4,0,0,0,595,1875,0,26,0,6,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,79,0,0,True,0,600,6,0,0,0,0,0,68,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
167,"Energy Drain",False,514,4,1,0,0,596,1875,0,26,0,6,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,30,1,0,0,0,True,0,30,2,5,7,0,0,0,68,1,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,True
