key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
432,1,0,True,433,0,0,False,0,0,0,0,0,0,0,0,0,0,"Once you've signed up, you'll want to select the “Tournament” option at one of the play tables. Claiming victory in a tournament match will contribute points to your final tournament score.","","","","","","","","","",""
433,1,0,True,447,0,764,False,0,0,0,0,0,0,0,0,0,0,"Only a set number of tournament matches can be played per tournament─seeking out and defeating opponents ranked higher on the board will award you more points, so pick your battles carefully!","","","","","","","","","",""
434,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"There we are, <Highlight>ObjectParameter(1)</Highlight>! You are now officially registered for the <81>E802</81> Lord of Verminion Tournament. Best of luck!","","","","","","","","","",""
435,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"...Oh. You seem to have registered for this tournament already.","","","","","","","","","",""
436,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"My apologies, <If(PlayerParameter(4))>miss<Else/>sir</If>, but I cannot register your entry at this time.","","","","","","","","","",""
437,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"According to my records, you must fulfill the following condition to enter the current tournament. Ahem. “<Sheet(MinionRules,IntegerParameter(2),1)/>.”
I'm afraid you don't meet the prerequisite...","","","","","","","","","",""
438,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"My apologies, <If(PlayerParameter(4))>miss<Else/>sir</If>, but I cannot register you for tournaments until you've completed stage two of the Verminion Challenge...","","","","","","","","","",""
439,1,0,False,422,0,0,False,0,0,0,0,0,0,0,0,0,0,"Oh dear... The reward period for the tournament in question seems to have expired. Please remember to collect any prizes before the beginning of the next scheduled tournament!","","","","","","","","","",""
440,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"The <81>E802</81> Lord of Verminion Tournament has come to a close! Let's have a look at the final rankings, shall we?","","","","","","","","","",""
441,1,0,False,444,0,0,False,0,0,0,0,0,0,0,0,0,0,"Congratulations, <Highlight>ObjectParameter(1)</Highlight>! You've finished <81>E802</81> on the board! Along with an added bonus of <Format(IntegerParameter(2),FF022C)/> points, your total winnings come to <Format(IntegerParameter(3),FF022C)/>MGP!","","","","","","","","","",""
442,1,0,False,444,0,0,False,0,0,0,0,0,0,0,0,0,0,"...Ah, I'm afraid you didn't quite earn a winning rank this time around. You are, however, eligible to receive a participation gift of <Format(IntegerParameter(3),FF022C)/> MGP.","","","","","","","","","",""
443,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Unfortunately, you didn't qualify for any prizes. But that just gives you a goal to aim for, right, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>?","","","","","","","","","",""
444,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Accept your prize?","Yes","No","","","","","","","",""
445,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Thank you for entering, <If(PlayerParameter(4))>miss<Else/>sir</If>, and I hope to see you return for our next Lord of Verminion tournament!","","","","","","","","","",""
446,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"You have registered for a match. Please remain within Chocobo Square until the match begins.","","","","","","","","","",""
447,1,0,True,448,0,0,False,0,0,0,0,0,0,0,0,0,0,"Scores will be locked the moment the tournament ends, and these numbers will determine your final ranking.","","","","","","","","","",""
448,1,0,True,449,0,0,False,0,0,0,0,0,0,0,0,0,0,"The higher your rank, the bigger the prize you will earn, so aim to place as high as you possibly can! Current tournament rankings can be checked at any time on the board here by the counter, or on the one found near the entrance to Minion Square.","","","","","","","","","",""
449,1,0,True,450,0,0,False,0,0,0,0,0,0,0,0,0,0,"Okay, listen carefully now, because this next part is important: prizes MUST be collected BEFORE the next scheduled tournament begins, or your hard-earned rewards will be FORFEIT. Phew!","","","","","","","","","",""
450,1,0,True,478,0,0,False,0,0,0,0,0,0,0,0,0,0,"You should also know that each tournament has special rules that tournament matches must follow. I will gladly explain a tournament's rules and restrictions upon request, so don't be afraid to ask!","","","","","","","","","",""
451,1,7,False,422,0,0,False,0,0,0,0,0,0,0,0,0,0,"You cannot accept your prize at this time. The gaming gods decree that it is time you took a break.","","","","","","","","","",""
452,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"You are already registered for a match.
Withdraw match registration?","Yes","No","","","","","","","",""
453,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
454,1,7,False,422,2,0,False,0,0,0,0,0,0,0,0,0,0,"Matches for the next scheduled tournament will be held from <Time(IntegerParameter(2))/><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(222)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(222)</Value></If> - <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:00 <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (<Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch>) to <Time(IntegerParameter(3))/><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(222)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(222)</Value></If> - <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:00 <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (<Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch>).","","","","","","","","","",""
455,1,0,True,456,2,0,False,0,0,0,0,0,0,0,0,0,0,"Entering a tournament allows you to play matches against your fellow adventurers in a battle to become the top-ranked player.","","","","","","","","","",""
456,1,0,True,457,2,0,False,0,0,0,0,0,0,0,0,0,0,"Once you've signed up, select the “Tournament” option at one of the play tables. Claiming victory in a tournament match will contribute points to your final tournament score.","","","","","","","","","",""
457,1,0,True,458,2,764,False,0,0,0,0,0,0,0,0,0,0,"Only a set number of tournament matches can be played per tournament─seeking out and defeating opponents ranked higher on the board will award you more points, so pick your battles carefully!","","","","","","","","","",""
458,1,0,True,459,2,0,False,0,0,0,0,0,0,0,0,0,0,"Scores will be locked the moment the tournament ends, and these numbers will determine your final ranking.","","","","","","","","","",""
459,1,0,True,460,2,0,False,0,0,0,0,0,0,0,0,0,0,"The higher your rank, the bigger the prize you will earn, so aim to place as high as you possibly can! Current tournament rankings can be checked at any time on the board here by the counter, or on the one found near the entrance to Minion Square.","","","","","","","","","",""
460,1,0,True,461,2,0,False,0,0,0,0,0,0,0,0,0,0,"Okay, listen carefully now, because this next part is important: prizes MUST be claimed BEFORE the next scheduled tournament begins, or your hard-earned rewards will be FORFEIT. Phew!","","","","","","","","","",""
461,1,0,True,477,2,0,False,0,0,0,0,0,0,0,0,0,0,"You should also know that each tournament has special rules that tournament matches must follow. I will gladly explain a tournament's rules and restrictions upon request, so don't be afraid to ask!","","","","","","","","","",""
462,1,7,False,427,2,0,False,0,0,0,0,0,0,0,0,0,0,"The current tournament will run until <Time(IntegerParameter(3))/><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(222)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(222)</Value></If> - <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:00 <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (<Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch>). Tournament matches can only be played until fifteen minutes before the end of the tournament period.","","","","","","","","","",""
463,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"No tournaments are currently being held. Select “Information” for the entry details of the next scheduled tournament.","OK","","","","","","","","",""
464,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"You are not registered for the current tournament. Speak with the tournament recordkeeper to register your entry.","OK","","","","","","","","",""
465,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"You have played the maximum number of tournament matches.","OK","","","","","","","","",""
466,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
467,1,0,True,431,2,0,False,0,0,0,0,0,0,0,0,0,0,"Before you can register for tournaments, however, you must demonstrate sufficient knowledge of the game. To be more specific, you must have completed stage two of the Verminion Challenge.","","","","","","","","","",""
468,1,0,True,455,2,0,False,0,0,0,0,0,0,0,0,0,0,"Before you can register for tournaments, however, you must demonstrate sufficient knowledge of the game. To be more specific, you must have completed stage two of the Verminion Challenge.","","","","","","","","","",""
469,1,0,False,428,2,0,False,0,0,0,0,0,0,0,0,0,0,"Ah, another challenger! Just so there are no surprises, let me read out the current tournament rule. Ahem!
“<Sheet(MinionRules,IntegerParameter(2),0)/>.” 
Shall I sign you up, then?","","","","","","","","","",""
470,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"I'm terribly sorry, <If(PlayerParameter(4))>miss<Else/>sir</If>, but we are no longer accepting entries for this tournament. Not to worry, though! There'll be another competition starting soon!","","","","","","","","","",""
471,1,7,False,472,0,0,False,0,0,0,0,0,0,0,0,0,0,"When playing Lord of Verminion, your normal hotbar will be replaced with a special minion hotbar.","","","","","","","","","",""
472,1,7,False,473,0,0,False,0,0,0,0,0,0,0,0,0,0,"This minion hotbar can be edited at any time, allowing you to set the minions that you wish to easily summon into battle (all minions are available during a match via the Battle List).","","","","","","","","","",""
473,1,7,False,474,0,0,False,0,0,0,0,0,0,0,0,0,0,"To begin editing the hotbar, first select Character from the main menu, followed by Gold Saucer. Next, select Verminion, then select Edit Hotbar from the options displayed.","","","","","","","","","",""
474,1,7,False,411,0,0,False,0,0,0,0,0,0,0,0,0,0,"Try editing the hotbar now, and prepare your unstoppable minion army!","","","","","","","","","",""
475,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦には<Format(IntegerParameter(1),FF022C)/>MGPが必要です","","","","","","","","","",""
476,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦には<Format(IntegerParameter(1),FF022C)/>MGPが必要です","","","","","","","","","",""
477,1,7,False,422,2,0,False,0,0,0,0,0,0,0,0,0,0,"When two or more players share the same score at the end of a tournament, the higher rank will go to the participant who first recorded a result on the tournament ranking board.","","","","","","","","","",""
478,1,7,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"When two or more players share the same score at the end of a tournament, the higher rank will go to the participant who first recorded a result on the tournament ranking board.","","","","","","","","","",""
479,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
480,16,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Select a challenge race.","Cancel.","","","","","","","","",""
481,1,7,True,482,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spiderweb<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Renders the chocobo running immediately behind you unable to use items.","","","","","","","","","",""
482,1,7,True,304,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Stamina Swapper<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Interchanges your chocobo's stamina with that of a forerunning chocobo. Swap is made only if the forerunning chocobo has more stamina than yours.","","","","","","","","","",""
483,1,0,False,485,2,0,False,0,0,0,0,0,0,0,0,0,0,"Your chocobo's training seems to be progressing with nary a hitch. Perhaps it is time you entered him in a challenge race.","","","","","","","","","",""
484,1,7,False,125,2,0,False,0,0,0,0,0,0,0,0,0,0,"Unable to join challenge race while in a party.","","","","","","","","","",""
485,1,0,False,486,2,0,False,0,0,0,0,0,0,0,0,0,0,"Challenge races pit your bird against special opponents with remarkable abilities.","","","","","","","","","",""
486,1,0,False,492,2,0,False,0,0,0,0,0,0,0,0,0,0,"Prove victorious in these races and you can win rich rewards...with special bounties awarded for first-time racers.","","","","","","","","","",""
487,1,7,False,480,2,0,False,0,0,0,0,0,0,0,0,0,0,"That race is unavailable. Your chocobo's rating is too low.","","","","","","","","","",""
488,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"You have entered <Sheet(GoldSaucerTextData,IntegerParameter(1),0)/> <Sheet(ChocoboRaceChallenge,IntegerParameter(3),0)/>. Please wait in Chocobo Square until summoned.","","","","","","","","","",""
489,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"Welcome to drawing number <Value>IntegerParameter(1)</Value> of the Jumbo Cactpot! You can buy up to <Value>IntegerParameter(2)</Value> more <If(Equal(IntegerParameter(2),1))>ticket<Else/>tickets</If>","","","","","","","","","",""
490,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Buy another ticket?
It'll cost you <Value>IntegerParameter(3)</Value> MGP.","Yes","No","","","","","","","",""
491,2,0,False,0,2,764,True,0,0,0,0,0,0,0,0,0,0,"Claim more prizes?","Yes","No","","","","","","","",""
492,1,7,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"You can register for challenge races at any time by speaking with the race chocobo registrar.","","","","","","","","","",""
493,1,0,False,494,2,0,False,0,0,0,0,0,0,0,0,0,0,"Think you have what it takes to hop, skip, and jump your way to victory? Then step right up and try your luck at the Leap of Faith!","","","","","","","","","",""
494,1,0,False,497,2,0,False,0,0,0,0,0,0,0,0,0,0,"And if you're feeling especially daring, we've placed several trophies throughout the course. Reach them before you clear the finish line and your reward will be that much greater.","","","","","","","","","",""
495,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Take the leap?","Yes","No","","","","","","","",""
496,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Ah, you're back, and in one piece no less! When your legs have recovered, perhaps you'd care to give it another go?","","","","","","","","","",""
497,1,7,False,495,2,0,False,0,0,0,0,0,0,0,0,0,0,"When participating as a party, please note all party members must be present in the Gold Saucer before speaking with sabotender guia.","","","","","","","","","",""
498,1,0,False,499,2,0,False,0,0,0,0,0,0,0,0,0,0,"You look like you've a sharp eye. Care to test your shooting skills aboard the Air Force?","","","","","","","","","",""
499,1,0,False,502,2,0,False,0,0,0,0,0,0,0,0,0,0,"Once you're strapped in, all you need do is break the targets to earn as many points as you can. You'll want to avoid the Ruby Bombs, though. Don't want to blow your chances at a high score.","","","","","","","","","",""
500,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Board the Air Force?","Yes","No","","","","","","","",""
501,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Now there's the face of a <If(PlayerParameter(4))>woman<Else/>man</If> who's had their fill of fun. Well, should you care for another go, the Air Force will be ready and waiting.","","","","","","","","","",""
502,1,7,False,500,2,0,False,0,0,0,0,0,0,0,0,0,0,"You cannot be joined in a party with others when registering.","","","","","","","","","",""
503,1,0,False,504,2,764,False,0,0,0,0,0,0,0,0,0,0,"From the very farthest reaches of the Far East comes the one, the only, Yooojimboooooo!","","","","","","","","","",""
504,1,0,False,505,2,764,False,0,0,0,0,0,0,0,0,0,0,"Only the bravest of the brave will dare to face this mysterious swordsman in the ultimate test of skill: The Slice Is Right! Enter now for a chance to win prizes galore! If you're ready, come on down!","","","","","","","","","",""
505,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Accept Yojimbo's challenge?","Yes","No","","","","","","","",""
506,1,0,False,507,2,0,False,0,0,0,0,0,0,0,0,0,0,"Has the thought of confronting Yojimbo's mighty blade got you running for the hills? Or did you merely lose your footing? Not to worry, there's time to return to the stage, if you're still game?","","","","","","","","","",""
507,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Return to the stage?","Yes","No","","","","","","","",""
508,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Here to see the lightning-fast blade of Yojimbo for yourself, eh? Or perhaps you fancy trying your luck? If so, come back next time for a chance to become one of our happy winners!","","","","","","","","","",""
509,1,0,False,0,0,764,False,0,0,0,0,0,0,0,0,0,0,"Oh, no! I thought you had it in the bag! At least you can be thankful that your head is still more or less attached. Of course, there's always next time, because everybody gets a second chance! And a third chance, if you should need it.","","","","","","","","","",""
510,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
