key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
126,10140,1,35,2322,1,5058,1,5093,1,5373,1,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
127,10139,1,35,1778,1,5058,2,5373,1,5057,1,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
128,10143,1,35,2514,1,5058,1,5373,1,5260,1,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
129,10142,1,35,2488,1,2487,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
130,10145,1,35,2566,1,2565,1,5260,1,5282,1,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
131,10148,1,36,2424,1,5058,1,5373,1,5260,1,0,0,0,0,0,0,0,0,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
132,10147,1,36,2335,1,2334,1,5282,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,4,5,4,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
133,10149,1,36,2437,1,2436,1,5280,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,4,5,4,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
134,10150,1,37,1639,1,5058,2,5371,1,5504,1,0,0,0,0,0,0,0,0,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
135,10151,1,38,5065,1,5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-1,0,0,False,0,50,80,50,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
136,10158,1,38,2528,1,5065,1,5327,1,5373,1,5360,1,0,0,0,0,0,0,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
137,10152,1,38,1643,1,5065,1,5373,1,5444,1,0,0,0,0,0,0,0,0,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
138,10159,1,38,2554,1,5065,1,5373,1,5063,1,0,0,0,0,0,0,0,0,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
139,10161,1,39,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,False,50,50,80,50,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
140,10162,1,39,1781,1,5058,3,5373,1,5282,1,5065,1,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
141,10163,1,39,1711,1,5079,1,5065,1,5373,1,5504,1,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
142,10165,1,39,2425,1,5065,1,5373,1,5260,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
143,10164,1,39,2323,1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
144,10169,1,40,2400,1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
145,10166,1,40,1786,1,5065,2,5371,1,5066,1,5058,1,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
146,10170,1,40,2439,1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
147,10167,1,40,2337,1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
148,10168,1,40,2363,1,5065,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
149,10175,1,41,2516,1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
150,10177,1,41,2568,1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
151,10174,1,41,2490,1,5065,2,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
152,10176,1,41,2542,1,5065,1,5373,1,5505,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
153,10178,1,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,False,0,50,80,50,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
154,10183,1,42,2388,1,5065,1,5099,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
155,10187,1,43,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,False,50,50,80,50,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
156,10179,1,42,1657,1,5059,2,5373,1,5282,1,5066,1,0,0,0,0,0,0,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
157,10180,1,42,1723,1,5059,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
158,10188,1,43,1659,1,5059,2,5436,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
159,10189,1,43,1796,1,5059,2,5414,1,5505,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
160,10199,1,45,1801,1,5059,2,5374,1,5196,1,5058,1,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
161,10203,1,45,2352,1,2351,1,5376,1,5282,1,5486,1,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
162,10208,1,46,2325,1,5059,1,5094,1,5376,1,0,0,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
163,10209,1,46,2427,1,5059,1,5066,1,5376,1,5262,1,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
164,10211,1,47,2402,1,5059,1,5094,1,5376,1,5183,1,5066,1,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
165,10210,1,47,2377,1,5059,1,5074,1,5376,1,5094,1,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
166,10215,1,48,2530,1,5059,1,5074,1,5376,1,5282,1,0,0,0,0,0,0,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
167,10220,1,49,2556,1,5059,1,5376,1,5282,1,5436,1,5322,1,0,0,0,0,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
168,10216,1,49,1663,1,5059,2,5374,1,5505,1,5465,1,0,0,0,0,0,0,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
169,10218,1,49,1733,1,5074,1,5059,1,5374,1,5505,1,5063,1,0,0,0,0,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
170,11537,2,1,5056,1,5106,2,5107,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,0,50,80,67,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
171,11539,2,2,5091,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,50,50,80,67,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
172,11538,2,2,5081,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,50,50,80,67,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
173,11540,2,3,5071,1,5056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,50,50,80,67,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
174,11541,2,3,2468,1,5071,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
175,11542,2,4,2494,1,5071,1,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
176,11543,2,5,2226,1,5071,2,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
177,11544,2,6,3011,1,5081,3,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
178,11545,2,7,3767,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
179,11546,2,8,2656,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
180,11547,2,8,2662,1,5071,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
181,11549,2,9,3540,1,5071,1,5091,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
182,11548,2,9,2469,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
183,11551,2,10,2664,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
184,11550,2,10,2230,1,5071,2,5091,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
185,11552,2,11,2495,1,5071,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
186,11553,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
187,11555,2,12,3026,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
188,11554,2,12,2673,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
189,11556,2,13,5057,1,5111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,0,50,80,67,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
190,11557,2,13,3775,1,5071,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
191,11559,2,14,5092,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,50,50,80,67,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
192,11558,2,14,5072,1,5057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,50,50,80,67,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
193,11560,2,14,3544,1,5071,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
194,11561,2,15,5082,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,False,50,50,80,58,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
195,11565,2,15,2231,1,5071,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
196,11564,2,15,2496,1,5072,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
197,11563,2,15,2470,1,2469,1,5091,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
198,11566,2,16,2680,1,2664,1,5062,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
199,11567,2,16,3550,1,3540,1,5091,1,5275,1,5063,1,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
200,11568,2,17,2236,1,5072,2,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
201,11569,2,18,2471,1,5072,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
202,11570,2,18,2497,1,5072,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
203,11572,2,19,3793,1,5072,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
204,11571,2,19,2708,1,5072,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
205,11573,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
206,11577,2,20,3563,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
207,11576,2,20,3045,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
208,11575,2,20,2712,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
209,11574,2,20,2239,1,2231,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
210,11579,2,21,3557,1,5072,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
211,11578,2,21,2241,1,5072,2,5998,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
212,11580,2,22,2723,1,5072,2,5092,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
213,11582,2,22,3802,1,5057,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
214,11583,2,23,2472,1,5072,1,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
215,11587,2,23,3804,1,5072,2,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
216,11586,2,23,3574,1,5072,1,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
217,11585,2,23,3057,1,5072,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
218,11584,2,23,2498,1,5072,1,5368,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
219,11589,2,24,2725,1,2708,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
220,11588,2,24,2242,1,5072,2,5092,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
221,11590,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
222,11591,2,25,3068,1,5072,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
223,11592,2,25,3579,1,5072,3,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
224,11593,2,25,3352,1,5057,3,5082,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
225,11594,2,26,5058,1,5528,1,5111,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-1,0,0,False,0,50,80,58,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
226,11596,2,26,2473,1,2472,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
227,11597,2,27,5073,1,5058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,False,50,50,80,58,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
228,11598,2,27,5093,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,False,50,50,80,58,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
229,11601,2,27,2248,1,5072,3,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
230,11600,2,27,2499,1,5073,1,5368,1,5528,1,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
231,11602,2,28,5083,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,False,50,50,80,58,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
232,11604,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
233,11603,2,28,3096,1,5083,3,5326,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
234,11607,2,29,2753,1,5072,1,5058,1,5093,1,5073,1,0,0,0,0,0,0,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
235,11605,2,29,2474,1,5073,1,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
236,11606,2,29,2500,1,5073,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
237,11610,2,30,3599,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
238,11609,2,30,3102,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
239,11611,2,30,3825,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
240,11608,2,30,2755,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
241,11612,2,30,3833,1,5073,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
242,11615,2,31,3586,1,5073,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
243,11616,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
244,11613,2,31,2257,1,5073,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
245,11614,2,31,2765,1,5073,2,5093,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
246,11620,2,32,3835,1,5073,2,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
247,11619,2,32,3605,1,5073,1,5058,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
248,11618,2,32,3118,1,5073,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
249,11622,2,33,2260,1,2231,1,5064,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
250,11621,2,33,2501,1,5073,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
251,11623,2,34,2475,1,5073,1,5093,1,5064,1,5198,1,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
252,11627,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
253,11625,2,34,3127,1,5073,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
254,11626,2,34,3614,1,5073,3,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
255,11624,2,34,2262,1,2242,1,5092,2,5280,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,150,75,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0,65535,0
256,11631,2,35,3386,1,5058,3,5083,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
257,11632,2,35,3847,1,5282,1,5073,1,5093,1,5318,1,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
258,11628,2,35,2786,1,5072,1,5073,1,5093,1,5058,1,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
259,11630,2,35,3619,1,5072,1,5073,1,5093,1,5282,1,0,0,0,0,0,0,0,0,3,4,5,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
