Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x6][0x24],3 [0x6][0x28],4 [0x6][0x2c],5 [0x5][0x54],6 [0x3][0x58],7 [0x3][0x59],8 [0x6][0x30],9 [0x6][0x34],10 [0x6][0x38],11 [0x19][0x5e],12 [0x3][0x5a],13 [0x6][0x3c],14 [0x6][0x40],15 [0x6][0x44],16 [0x6][0x48],17 [0x6][0x4c],18 [0x1a][0x5e],19 [0x3][0x5b],20 [0x9][0x8],21 [0x7][0xc],22 [0x7][0x10],23 [0x6][0x14],24 [0x6][0x18],25 [0x3][0x5c],26 [0x3][0x5d],27 [0x7][0x1c],28 [0x6][0x50],29 [0x1b][0x5e],30 [0x7][0x20],31 [0x5][0x56]
80,"大口依頼：古代魔法実験用の杖","古代アラグ文明の遺跡より、魔器に付与する魔法の呪文らしきものを記した石版が発見されました。この古代魔法の効果を検証するため、サンプルとなる杖を複数必要としています。ぜひ多数の杖を製作してください。",124,5,3,45,0,1,0,416,416,false,9,76,0,67,80013,917702,true,0,1.0,33921,802,240,0,26,5,4258823,110064,true,0,14
81,"製作依頼：職人向け革頭巾","なめし革で作られた革頭巾は、職人に安定した人気を誇る品であり、常に在庫を確保しておきたい。在庫不足で商機を逸しないためにも、確実に仕事をやり遂げる堅実な職人を求む。",9,9,2,1,0,1,0,51,51,false,13,80,0,51,80012,917661,true,0,1.0,480,93,102,0,18,5,2257767,110007,true,0,14
82,"製作依頼：革製の腕輪","ミィ・ケット音楽堂での次回講演を控えるグリダニア歌劇団から、舞台衣装の発注が届いた。線の細い役者を、腕利き冒険者に見せるため、シックな革製の腕輪を必要としているとのこと。腕のいい誠実な職人を求む。",9,9,2,1,0,1,0,51,51,false,13,80,0,51,80012,917662,true,0,1.0,584,93,102,0,18,5,2257767,110007,true,0,14
83,"調達依頼：新兵訓練用の革靴","バノック練兵所で訓練を行っている新兵向けの革靴を用意してもらいたい。ヤワな革靴では、厳しい行軍演習や渡河訓練には耐えられない。森での訓練に耐えうるだけの、頑丈な革靴を頼む。",19,9,2,1,0,1,0,90,90,false,13,80,0,54,80012,917663,true,0,1.0,876,94,102,0,19,5,2648092,110010,true,0,14
84,"製作依頼：新米輜重兵用のポーチ","基礎教練を終えた新兵から、輜重兵を選抜した。訓練を終え実戦部隊へと配属されていく彼らに、戦友たちを陰で支える柱となるよう願いを込めてポーチを贈りたい。彼らの門出を祝う記念品に相応しい逸品を頼む。",19,9,2,1,0,1,0,90,90,false,13,80,0,54,80012,917667,true,0,1.0,728,94,103,0,18,5,2648092,110010,true,0,14
85,"製作依頼：訓練用の首輪","新兵同士が行う槍術の模擬戦では、訓練用の穂先を付けた特別な槍を用いることにしている。それでも、喉などの急所を突けば、重傷を負いかねない。安全に模擬戦を行うため、喉を守るための革製の首輪を頼む。",19,9,2,1,0,1,0,90,90,false,13,80,0,54,80012,917668,true,0,1.0,1770,93,103,0,18,5,2648092,110010,true,0,14
86,"調達依頼：練習用のなめし革","革細工師ギルドから、見習い職人の修行に用いるなめし皮の発注を受けた。あくまで練習に用いるため、品質より量が優先される。早急に「レザー」3枚を製作できる、腕のいい誠実な職人を求む。",9,9,2,1,0,1,0,51,51,false,13,80,0,51,80012,917669,true,0,1.0,720,93,103,0,19,5,2257767,110007,true,0,14
87,"製作依頼：安価なリストバンド","グリダニアを訪れる冒険者が増えたことで、安価な「リストバンド」の売れ行きが好調である。このままでは在庫が切れ、商機を失いかねない。確実に仕事をやり遂げる堅実な職人を求む。",9,9,2,5,0,1,0,51,51,false,13,80,0,51,80012,917664,true,0,1.0,2274,117,104,0,18,5,2257767,110007,true,0,14
88,"製作依頼：鍛錬用の格闘武器","グリダニア歌劇団では、団員の肉体鍛錬のために格闘術を採り入れているとのこと。鍛錬用の格闘武器の発注を受けたのだが、グリダニアでは不人気の品だけに在庫がない状況だ。格闘武器を製作できる職人を求む。",9,9,2,5,0,1,0,51,51,false,13,80,0,51,80012,917665,true,0,1.0,2274,187,104,0,18,5,2257767,110007,true,0,14
89,"調達依頼：新米斥候用の長靴","基礎教練を終えた新兵から、斥候兵を選抜した。訓練を終え実戦部隊へと配属されていく彼らに、敵地から確実に帰還できるよう願いを込めて長靴を贈りたい。彼らの門出を祝う記念品に相応しい逸品を頼む。",19,9,2,5,0,1,0,90,90,false,13,80,0,54,80012,917666,true,0,1.0,3430,117,104,0,19,5,2648092,110010,true,0,14
90,"製作依頼：新兵訓練用の手袋","バノック練兵所で訓練を行っている新兵向けの手袋を用意してもらいたい。柔な手袋では、槍の素振りを繰り返していると、すぐに血豆ができてしまう。そのようなことがないよう、丈夫な厚手の手袋を頼む。",19,9,2,5,0,1,0,90,90,false,13,80,0,54,80012,917670,true,0,1.0,2106,117,105,0,18,5,2648092,110010,true,0,14
91,"製作依頼：訓練用の革兜","新兵同士が行う槍術の模擬戦では、訓練用の穂先を付けた特別な槍を用いることにしている。それでも、頭などの急所を突けば、重傷を負いかねない。安全に模擬戦を行うため、頭を守る革製の兜を頼む。",19,9,2,5,0,1,0,90,90,false,13,80,0,54,80012,917671,true,0,1.0,2286,142,105,0,18,5,2648092,110010,true,0,14
92,"調達依頼：猟師向けの皮手袋","第七霊災を機に禁猟区に指定されていた地域で、狩猟が解禁されるとの噂がある。猟師向けの皮手袋の需要が高まることが予想されるため、在庫を確保しておきたい。商機を逃さぬためにも、早急に製作できる職人を求む。",9,9,2,5,0,1,0,51,51,false,13,80,0,51,80012,917672,true,0,1.0,1290,117,105,0,19,5,2257767,110007,true,0,14
93,"製作依頼：神勇隊向けの革靴","「ハードレザーシューズ」の製作を依頼する。「神勇隊は戦死者の靴を、新兵に与えている」という噂が広まったおかげで、同隊への志願者から辞退者が出ているとのこと。真新しく綺麗な革靴を製作できる職人を求む。",9,9,2,10,0,1,0,51,51,false,13,80,0,51,80012,917532,true,0,1.0,4460,143,106,0,18,5,2257767,110007,true,0,14
94,"製作依頼：普段使いの腕輪","「ハードレザー・リストガード」の製作を依頼する。日常用の腕輪として知られる品であったが、人気の吟遊詩人が着用していたことで再評価され、需要が高まりつつある。確実に仕事をやり遂げる堅実な職人を求む。",9,9,2,10,0,1,0,51,51,false,13,80,0,51,80012,917533,true,0,1.0,4044,142,106,0,18,5,2257767,110007,true,0,14
95,"調達依頼：補修用のハードレザー","チョコボの鞍は、使い続けるとすり減ったり、穴が空いたりするもの。しかし、補修してやれば長く使い続けることができます。古いチョコボの鞍を補修するために必要となる、「ハードレザー」を届けてください。",5,9,2,10,0,1,0,94,94,false,13,80,0,54,80012,917534,true,0,1.0,3430,142,106,0,19,5,2119045,110002,true,0,14
96,"製作依頼：騎手用のハーネス","従業員を厚遇するモーグリギフトマウンツでは、チョコボの調教を担当する騎手のために、「ハーネス」を必要としています。軽くて丈夫、なおかつ見た目麗しい騎手向きの「ハーネス」を届けてください。",5,9,2,10,0,1,0,94,94,false,13,80,0,54,80012,917508,true,0,1.0,4820,142,107,0,18,5,2119045,110002,true,0,14
97,"製作依頼：騎手用のカリガ","従業員を厚遇するモーグリギフトマウンツでは、チョコボの調教を担当する騎手のために、「カリガ」を必要としています。軽くて丈夫、なおかつ見た目麗しい騎手向きの「カリガ」を届けてください。",5,9,2,10,0,1,0,94,94,false,13,80,0,54,80012,917509,true,0,1.0,5196,143,107,0,18,5,2119045,110002,true,0,14
98,"調達依頼：猟師向けのベルト","「ハンターベルト」の調達を依頼する。霊災後、碩老樹瞑想窟の指示で禁止されていた地域での狩猟が、このほど解禁されたことで、狩猟用ベルトの需要が高まっている。確実に仕事をやり遂げる堅実な職人を求む。",9,9,2,10,0,1,0,51,51,false,13,80,0,51,80012,917510,true,0,1.0,7698,142,107,0,19,5,2257767,110007,true,0,14
99,"製作依頼：人気のチョーカー","ミィ・ケット音楽堂で「夕暮れ」（失恋した乙女が、生ける屍か人狼かの二者択一を迫られる喜劇）が上演されて以来、その気まぐれな主人公が着用する首輪が飛ぶように売れている。この特需に対応できる人材を求む。",9,9,2,15,0,1,0,51,51,false,13,80,0,51,80012,917535,true,0,1.0,7744,188,108,0,18,5,2257767,110007,true,0,14
100,"製作依頼：園芸師向けの革帽子","黒衣森で採集を行う園芸師の間で、木の実や枝から頭部を守りつつも、視界の邪魔にならない「スカルキャップ」の売れ行きが好調である。このままでは在庫が切れ、商機を失いかねない。早急に製作できる職人を求む。",9,9,2,15,0,1,0,51,51,false,13,80,0,51,80012,917536,true,0,1.0,8454,145,108,0,18,5,2257767,110007,true,0,14
101,"調達依頼：大山羊のなめし革","大山羊のなめし革は、鞄やベルトといった生活雑貨から武器や防具に至るまで、様々な物品の材料として人気の品だ。品薄にならないよう、「アルドゴートレザー」を製作し届けてほしい。",7,9,2,15,0,1,0,107,107,false,13,80,0,55,80012,917537,true,0,1.0,12682,246,108,0,19,5,2255476,110004,true,0,14
102,"製作依頼：鬼哭隊向けの腕輪","ナインアイビー周辺を警護する鬼哭隊四番槍より、腕輪の調達依頼が届いた。過酷な訓練で知られる同隊では、腕輪の損耗も激しいようだ。腕に覚えのある職人は、「ハードレザー・リストバンド」を製作し届けてほしい。",7,9,2,15,0,1,0,107,107,false,13,80,0,55,80012,917514,true,0,1.0,8454,192,109,0,18,5,2255476,110004,true,0,14
103,"製作依頼：職人向けの革靴","ホウソーン家の山塞を訪れる地域住民より、職人向け革靴の調達依頼が届いた。森の中は足場も悪く、職人たちは丈夫な靴を強く求めている。腕に覚えのある職人は、「エスパドリーユ」を製作し届けてほしい。",7,9,2,15,0,1,0,107,107,false,13,80,0,55,80012,917515,true,0,1.0,8454,286,109,0,18,5,2255476,110004,true,0,14
104,"調達依頼：安価なリングバンド","幻術を学ぶためにグリダニアを訪れた新米冒険者たちに対して、安価なリングバンドの売れ行きが好調である。このままでは在庫が切れ、商機を失いかねない。「ハードレザー・リングバンド」を早急に製作できる職人を求む。",9,9,2,15,0,1,0,51,51,false,13,80,0,51,80012,917516,true,0,1.0,12172,192,109,0,19,5,2257767,110007,true,0,14
105,"製作依頼：役者用のアームガード","グリダニア歌劇団では、新作の歌劇「カルテノー」の上演を予定している。見せ場となる激しい合戦シーンの稽古で、役者が怪我をしないよう丈夫な篭手が必要とのこと。この求めに応じる品を製作できる職人を求む。",9,9,2,20,0,1,0,51,51,false,13,80,0,51,80012,917538,true,0,1.0,13250,246,110,0,18,5,2257767,110007,true,0,14
106,"大口依頼：大山羊のなめし革","このほどアトリエ「フェン・イル」から、大山羊のなめし革の大口注文を獲得することに成功した。どうやら同店の倉庫でボヤ騒ぎがあり、多くの在庫を失ったようだ。大量生産に自信のある職人を求む。",9,9,2,20,0,1,0,51,51,false,13,80,0,51,80012,917539,true,0,1.0,5073,248,110,0,26,5,2257767,110007,true,0,14
107,"調達依頼：義勇兵に贈る革靴","私ども鬼哭隊伍番槍では、義勇兵に志願してくれた若者に、感謝の意を込めて革靴を贈ろうと計画しております。森歩きでも壊れることのない革靴を用意していただける匠の先生の訪問を、心よりお待ちしております。",13,9,2,20,0,1,0,129,129,false,13,80,0,56,80012,917540,true,0,1.0,19120,193,110,0,19,5,2257677,110006,true,0,14
108,"製作依頼：作業用の革手袋","私ども鬼哭隊伍番槍では、地域住民と協力し防壁を建設するなど、ハムレットの防衛設備を整えております。そうした作業に用いる丈夫な革手袋を用意していただける匠の先生の訪問を、心よりお待ちしております。",13,9,2,20,0,1,0,129,129,false,13,80,0,56,80012,917520,true,0,1.0,18524,246,111,0,18,5,2257677,110006,true,0,14
109,"大口依頼：鬼哭隊向けセスタス","私ども鬼哭隊伍番槍では、訓練用の「セスタス」を必要としております。無法者を捕縛するためには、体術の鍛錬が欠かせませんから。相応しい武器を用意していただける匠の先生の訪問を、心よりお待ちしております。",13,9,2,20,0,1,0,129,129,false,13,80,0,56,80012,917521,true,0,1.0,5259,249,111,0,26,5,2257677,110006,true,0,14
110,"製作依頼：義勇兵訓練用の上着","私ども鬼哭隊伍番槍は、イクサル族の襲来に備えるべく、ハムレットの若者たちに槍術の手ほどきをしております。彼らの訓練着となる上着を用意していただける匠の先生の訪問を、心よりお待ちしております。",13,9,2,20,0,1,0,129,129,false,13,80,0,56,80012,917522,true,0,1.0,19876,207,111,0,18,5,2257677,110006,true,0,14
111,"製作依頼：大山羊革張りの盾","クルザス地方の畜産業が霊災による打撃を受けたことで、アルドゴートレザーの輸入量が激減している。そのため、「アルドゴートタージェ」の供給が追いついていない。自前で革を確保し、製品を供給できる職人を求む。",9,9,2,25,0,1,0,51,51,false,13,80,0,51,80012,917703,true,0,1.0,23144,264,112,0,18,5,2257767,110007,true,0,14
112,"調達依頼：冒険者に贈る腕輪","私ども鬼哭隊伍番槍では、周辺地域の治安維持に貢献してくださった冒険者に対し、お礼の品を授与したいと考えております。相応しい腕輪を用意していただける匠の先生の訪問を、心よりお待ちしております。",13,9,2,25,0,1,0,129,129,false,13,80,0,56,80012,917704,true,0,1.0,34716,242,112,0,19,5,2257677,110019,true,0,14
113,"大口依頼：航海士用の革ベルト","リムサ・ロミンサのブルゲール商会から、航海士向けの革ベルトの発注が舞い込んだ。潮風を受けても腐食しにくい上質の「ボイジャーベルト」が必要だ。確実に仕事をやり遂げる堅実な職人を求む。",9,9,2,25,0,1,0,51,51,false,13,80,0,51,80012,917705,true,0,1.0,8231,396,112,0,26,5,2257767,110007,true,0,14
114,"製作依頼：体術指南役に贈るセスタス","私ども鬼哭隊伍番槍では、無法者を捕縛するために体術の鍛錬を欠かしておりません。この度、体術の指南役を招くことになりましたので、お礼の品を用意したい次第。匠の先生の訪問を、心よりお待ちしております。",13,9,2,25,0,1,0,129,129,false,13,80,0,56,80012,917706,true,0,1.0,22066,280,113,0,18,5,2257677,110019,true,0,14
