Index,0 [0x7][0xf8],1 [0x0][0xf4],2 [0x0][0x0],3 [0x0][0x8],4 [0x0][0x10],5 [0x0][0x18],6 [0x0][0x20],7 [0x0][0x28],8 [0x0][0x30],9 [0x0][0x38],10 [0x0][0x40],11 [0x0][0x48],12 [0x0][0x50],13 [0x0][0x58],14 [0x0][0x60],15 [0x0][0x68],16 [0x0][0x70],17 [0x0][0x78],18 [0x0][0x80],19 [0x0][0x88],20 [0x0][0x90],21 [0x0][0x98],22 [0x0][0xa0],23 [0x0][0xa8],24 [0x0][0xb0],25 [0x0][0xb8],26 [0x0][0xc0],27 [0x0][0xc8],28 [0x0][0xd0],29 [0x0][0xd8],30 [0x0][0xe0],31 [0x0][0xe8],32 [0x7][0x4],33 [0x7][0xc],34 [0x7][0x14],35 [0x7][0x1c],36 [0x7][0x24],37 [0x7][0x2c],38 [0x7][0x34],39 [0x7][0x3c],40 [0x7][0x44],41 [0x7][0x4c],42 [0x7][0x54],43 [0x7][0x5c],44 [0x7][0x64],45 [0x7][0x6c],46 [0x7][0x74],47 [0x7][0x7c],48 [0x7][0x84],49 [0x7][0x8c],50 [0x7][0x94],51 [0x7][0x9c],52 [0x7][0xa4],53 [0x7][0xac],54 [0x7][0xb4],55 [0x7][0xbc],56 [0x7][0xc4],57 [0x7][0xcc],58 [0x7][0xd4],59 [0x7][0xdc],60 [0x7][0xe4],61 [0x7][0xec],62 [0x19][0xfc],63 [0x0][0xf0],64 [0x1a][0xfc],65 [0x1b][0xfc],66 [0x1c][0xfc],67 [0x1d][0xfc],68 [0x1e][0xfc],69 [0x1f][0xfc],70 [0x20][0xfc]
721177,0,"RegRoc2FalconsNest_00281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721178,0,"RegRoc2Convictory_00282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721179,0,"RegDra2Tailfeather_00283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721180,0,"RegDra2LothAstVath_00284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721181,0,"RegDra2AnyxTrine_00285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721182,0,"RegDra2BigwestShortstop_00286","QUEST_01","QUEST_02","QUEST_03","QUEST_04","EVENT_BOW","","","","","","","","","","","","","","","","","","","","","","","","","",67205,67626,67628,67630,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721183,0,"RegDra2Moghome_00287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721184,0,"RegDra2Asah_00288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721185,0,"RegDra2Idyllshire_00289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721186,0,"RegDra2MatoyasCave_00290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721187,0,"RegAbr2CampCloudtop_00291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721188,0,"RegAbr2OkZundu_00292","QUEST_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721189,0,"RegAbr2Helix_00293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721190,0,"JobDefAst_00294","QST_JOBAST300","QST_JOBAST502","QST_JOBAST600","","","","","","","","","","","","","","","","","","","","","","","","","","","",67548,67556,67561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721191,0,"RegDra2TomestoneEsotericsTrade_00295","MENU_TITLE","SHOP0","SHOP1","SHOP2","SHOP3","SHOP4","SHOP5","SHOP6","SHOP7","SHOP8","SHOP9","SHOP10","SHOP11","SHOP12","","","","","","","","","","","","","","","","",373,1769574,1769575,1769576,1769593,1769594,1769595,1769596,1769597,1769598,1769599,1769600,1769601,1769602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Artefakt reparieren",false,false,false,false,false,false,false
721192,0,"JobDefMch_00296","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",67232,67241,67248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721193,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
721194,0,"RegDra2TomestoneWarTrade_00298","MENU_TITLE","SHOP0","SHOP1","SHOP2","","","","","","","","","","","","","","","","","","","","","","","","","","",373,1769572,1769592,1769573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Domanische Ausrüstung verbessern",false,false,false,false,false,false,false
721195,0,"RegLakUnukalhai_00299","QST_HEAVNY202","QST_HEAVNY203","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67651,67652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721196,0,"JobDefDrk_00300","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",67590,67595,67600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721197,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
721198,0,"RegDra2TomestoneWeaponTradeExplain_00302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erkundigen",false,false,false,false,false,false,false
721199,0,"CmnDefAethercurrentSonarRepossess_00303","PREQUEST","COMPASS_REWARD","COMPASS_ITEM","LOGMSG_GET","","","","","","","","","","","","","","","","","","","","","","","","","","",67133,282,2001886,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Äther-Kompass",true,false,false,false,false,false,false
721200,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
721201,0,"FesSum2015_00305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
721202,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
721203,0,"FesHlw2015_00307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
