Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
362,"treibend[a] Aurelia",3,"treibend[a] Aurelias",1,0,1,1,0
363,"Dämmerfledermaus",3,"Dämmerfledermäuse",2,0,1,1,0
364,"Höhlenfledermaus",3,"Höhlenfledermäuse",2,0,1,1,0
365,"Basaltgolem",4,"Basaltgolems",1,0,1,0,0
366,"Riesenpelikan",4,"Riesenpelikane",2,0,1,0,0
367,"Goblin-Fischer",4,"Goblin-Fischer",2,0,1,0,0
368,"Kobold-Schuttfeger",4,"Kobold-Schuttfeger",2,0,1,0,0
369,"Kobold-Steiger",4,"Kobold-Steiger",2,0,1,0,0
370,"Kobold-Hauer",4,"Kobold-Hauer",2,0,1,0,0
371,"Kobold-Priester",4,"Kobold-Priester",2,0,1,0,0
372,"Kobold-Bittsteller",4,"Kobold-Bittsteller",2,0,1,0,0
373,"Kobold-Missionar",4,"Kobold-Missionare",2,0,1,0,0
374,"Kobold-Diakon",4,"Kobold-Diakone",2,0,1,0,0
375,"Kobold-Fürbeter",4,"Kobold-Fürbeter",2,0,1,0,0
376,"Kobold-Diener",4,"Kobold-Diener",2,0,1,0,0
377,"Kobold-Laufbursche",8,"Kobold-Laufburschen",1,0,1,0,0
378,"Kobold-Kollektor",4,"Kobold-Kollektoren",1,0,1,0,0
379,"Kobold-Grenzsoldat",6,"Kobold-Grenzsoldaten",1,0,1,0,0
380,"Kobold-Fußsoldat",6,"Kobold-Fußsoldaten",1,0,1,0,0
381,"Wald-Yarzon",4,"Wald-Yarzons",1,0,1,0,0
382,"Wasserläufer",4,"Wasserläufer",2,0,1,0,0
383,"blutend[a] Yarzon",4,"blutend[a] Yarzons",1,0,1,0,0
384,"Panzerklauen-Sahagin",3,"Panzerklauen-Sahagin",1,0,1,0,0
385,"Grabenklauen-Sahagin",3,"Grabenklauen-Sahagin",1,0,1,0,0
386,"Panzerschuppen-Sahagin",3,"Panzerschuppen-Sahagin",1,0,1,0,0
387,"Norddamm-Aufseher",4,"Norddamm-Aufseher",2,0,1,0,0
388,"Grabenreißzahn-Sahagin",3,"Grabenreißzahn-Sahagin",1,0,1,0,0
389,"Panzerdorn-Sahagin",3,"Panzerdorn-Sahagin",1,0,1,0,0
390,"Süddamm-Aufseher",4,"Süddamm-Aufseher",2,0,1,0,0
391,"Salamander",4,"Salamander",2,0,1,0,0
392,"Schaf",4,"Schafe",2,0,1,2,0
393,"Dodo",4,"Dodos",1,0,1,0,0
394,"fett[a] Dodo",4,"fett[a] Dodos",1,0,1,0,0
395,"Bienenwolke",3,"Bienenwolken",1,0,1,1,0
396,"Dungmückenschwarm",4,"Dungmückenschwärme",2,0,1,0,0
397,"Kondor",4,"Kondore",2,0,1,0,0
398,"Hochland-Kondor",4,"Hochland-Kondore",2,0,1,0,0
399,"wild[a] Schakal",4,"wild[a] Schakale",2,0,1,0,0
400,"Rösling",4,"Röslinge",2,0,1,0,0
401,"jung[a] Puk",4,"jung[a] Puks",1,0,1,0,0
402,"Puk",4,"Puks",1,0,1,0,0
403,"Stachelmull",4,"Stachelmulle",2,0,1,0,0
404,"Spukgespenst",2,"Spukgespenster",2,0,1,2,0
405,"winzig[a] Mandragora",3,"winzig[a] Mandragoras",1,0,1,1,0
406,"Regenfänger-Mandragora",3,"Regenfänger-Mandragoras",1,0,1,1,0
407,"Katzenfrett",4,"Katzenfrette",2,0,1,2,0
408,"Galago",4,"Galagos",1,0,1,0,0
409,"Moraby-Mull",4,"Moraby-Mulle",2,0,1,0,0
410,"Kloaken-Mull",4,"Kloaken-Mulle",2,0,1,0,0
411,"Gras-Raptor",4,"Gras-Raptoren",1,0,1,0,0
412,"Velociraptor",4,"Velociraptoren",1,0,1,0,0
413,"Mamool Ja-Henker",4,"Mamool Ja-Henker",2,0,1,0,0
414,"Mamool Ja-Brüter",4,"Mamool Ja-Brüter",2,0,1,0,0
415,"Mamool Ja-Sophist",6,"Mamool Ja-Sophisten",1,0,1,0,0
416,"Mamool Ja-Spion",4,"Mamool Ja-Spione",2,0,1,0,0
417,"Dockratte",3,"Dockratten",1,0,1,1,0
418,"gestrandet[a] Räuber",4,"gestrandet[a] Räuber",2,0,1,0,0
419,"Kapitän Petyr Pigeontoe",3,"Kapitän Petyr Pigeontoe",1,0,0,0,1
420,"Rhotano-Seeräuber",4,"Rhotano-Seeräuber",2,0,1,0,0
421,"gestrandet[a] Pirat",6,"gestrandet[a] Piraten",1,0,1,0,0
422,"Lady Amandine",3,"Lady Amandine",1,0,0,1,1
423,"Herrenhaus-Schlüsselträgerin",3,"Herrenhaus-Schlüsselträgerinnen",1,0,1,1,0
424,"Dienstmädchen",4,"Dienstmädchen",1,0,1,2,0
425,"Kerzenträger",4,"Kerzenträger",2,0,1,0,0
426,"Hofnarr",6,"Hofnarren",1,0,1,0,0
427,"Seneschall",4,"Seneschalle",2,0,1,0,0
428,"Wachposten",3,"Wachposten",1,0,1,0,0
429,"Koch",4,"Köche",2,0,1,0,0
430,"Mansardenfledermaus",3,"Mansardenfledermäuse",2,0,1,1,0
431,"Wachhund",2,"Wachhunde",2,0,1,0,0
432,"Teppichschleimer",4,"Teppichschleimer",2,0,1,0,0
433,"Sofa-Schimmel",4,"Sofa-Schimmel",2,0,1,0,0
434,"Diener",4,"Diener",2,0,1,0,0
435,"Leichenfliegen",3,"Leichenfliegen",1,0,1,1,0
436,"Ixal-Windkralle",3,"Ixal-Windkrallen",1,0,1,1,0
437,"Mikrochu-Knospe",3,"Mikrochu-Knospen",1,0,1,1,0
438,"Gefangenenfreude",3,"Gefangenenfreuden",1,0,1,1,0
439,"klebrig[a] Gespinst",2,"klebrig[a] Gespinste",2,0,1,2,0
440,"Graffias' Giftstachel[p]",4,"Graffias' Giftstacheln",1,0,0,0,1
441,"Aufseher-Peitsche",8,"Aufseher-Peitschen",1,0,1,1,0
442,"neunschwänzig[a] Coeurl-Ranke",3,"neunschwänzig[a] Coeurl-Ranken",1,0,1,1,0
443,"Haarmilbe",3,"Haarmilben",1,0,1,1,0
444,"Graffias",3,"Graffias",1,0,0,1,1
445,"anomal[a] Wasser-Exergon",4,"anomal[a] Wasser-Exergone",2,0,1,2,0
446,"Asipatra",3,"Asipatra",1,0,0,0,1
447,"Matagaigai",3,"Matagaigai",1,0,0,0,1
448,"Lou Carcolh",3,"Lou Carcolh",1,0,0,0,1
449,"Naseweis",3,"Naseweis",1,0,0,0,1
450,"Trunkenbold[p] Spenser",4,"Trunkenbold[p] Spenser",1,0,1,0,0
451,"Yabi Zweischwanz",3,"Yabi Zweischwanz",1,0,0,0,1
452,"Curupira",3,"Curupira",1,0,0,0,1
453,"Wache[p] des Klageregiments",3,"Wachen[p] des Klageregiments",1,0,1,1,0
454,"ungestüm[a] Abenteurer",4,"ungestüm[a] Abenteurer",2,0,1,0,0
455,"Nichts-Seelensammler",4,"Nichts-Seelensammler",2,0,1,0,0
456,"unauffällig[a] Imp",4,"unauffällig[a] Imps",1,0,1,0,0
457,"unausgeglichen[a] Bandit",6,"unausgeglichen[a] Banditen",1,0,1,0,0
458,"futtersuchend[a] Antilopenkuh",3,"futtersuchend[a] Antilopenkühe",2,0,1,1,0
459,"Teufelsschnake",3,"Teufelsschnake",2,0,1,1,0
460,"futtersuchend[a] Antilopenbock",4,"futtersuchend[a] Antilopenböcke",2,0,1,0,0
461,"Terrormilbe",3,"Terrormilben",1,0,1,1,0
462,"Schnappschuppe",3,"Schnappschuppen",1,0,1,1,0
463,"glitschig[a] Ranke",3,"glitschig[a] Ranken",1,0,1,1,0
464,"Goblin-Bandit",6,"Goblin-Banditen",1,0,1,0,0
465,"Stickflix Grummeltoss",3,"Stickflix Grummeltoss",1,0,0,0,1
466,"gezähmt[a] Terrormilbe",3,"gezähmt[a] Terrormilben",1,0,1,1,0
467,"Fachan",3,"Fachan",1,0,0,0,1
468,"Beutel-Ziz",3,"Beutel-Zizes",1,0,1,0,0
469,"Milchwurzel-Mandragora",3,"Milchwurzel-Mandragoras",1,0,1,1,0
470,"Briaxio",3,"Briaxio",1,0,0,0,1
471,"wütend[a] Weibchen",3,"wütend[a] Weibchen",1,0,1,2,0
472,"vermodernd[a] Sentinel",4,"vermodernd[a] Sentinels",1,0,1,0,0
473,"Unheilstifter-Imp",4,"Unheilstifter-Imps",1,0,1,0,0
474,"verflixt[a] Dämonenschnake",3,"verflixt[a] Dämonenschnaken",1,0,1,1,0
475,"Alpha-Antilopenbock",4,"Alpha-Antilopenböcke",2,0,1,0,0
476,"gesucht[a] Goblin",4,"gesucht[a] Goblins",1,0,1,0,0
477,"üppig[a] Morbol",4,"üppig[a] Morbol",1,0,1,0,0
478,"Kupni Kapp",3,"Kupni Kapp",1,0,0,1,1
479,"Guttrix Splitterpick",3,"Guttrix Splitterpick",1,0,0,0,1
480,"Feigenpudding",4,"Feigenpuddinge",2,0,1,0,0
481,"Großflügel-Dämonenfliege",3,"Großflügel-Dämonenfliegen",1,0,1,1,0
482,"Nusskracherhörnchen",4,"Nusskracherhörnchen",1,0,1,2,0
483,"herrenlos[a] Taschendiebin",3,"herrenlos[a] Taschendiebinnen",1,0,1,1,0
484,"Rotkäppchen",4,"Rotkäppchen",1,0,1,2,0
485,"Rindenkäfer",4,"Rindenkäfer",2,0,1,0,0
486,"stechend[a] Mistfliegenwolke",3,"stechend[a] Mistfliegenwolke",1,0,1,1,0
487,"Spanferkel",4,"Spanferkel",2,0,1,2,0
488,"herrenlos[a] Straßenräuberin",3,"herrenlos[a] Straßenräuberinnen",1,0,1,1,0
489,"Yarzon-Eindringling",4,"Yarzon-Eindringlinge",2,0,1,0,0
490,"Mückenwolke",3,"Mückenwolken",1,0,1,1,0
491,"umherstreifend[a] Irrlicht",4,"umherstreifend[a] Irrlichter",2,0,1,2,0
492,"Gauner-Imp",4,"Gauner-Imps",1,0,1,0,0
493,"Klageregiment-Zombie",4,"Klageregiment-Zombies",1,0,1,0,0
494,"Klageregiment-Wicht",4,"Klageregiment-Wichte",2,0,1,0,0
495,"Blattblut-Schaudermilbe",3,"Blattblut-Schaudermilben",1,0,1,1,0
496,"Blattblut-Terrormilbe",3,"Blattblut-Terrormilben",1,0,1,1,0
497,"Blattblut-Ochu",4,"Blattblut-Ochus",1,0,1,2,0
498,"Zezerix Klebeklau",3,"Zezerix Klebeklau",1,0,0,0,1
499,"wild[a] Lori",4,"wild[a] Loris",1,0,1,0,0
500,"Dämmerkröte",3,"Dämmerkröten",1,0,1,1,0
501,"jämmerlich[a] Eufel",4,"jämmerlich[a] Eufel",2,0,1,0,0
502,"hungrig[a] Schwein",4,"hungrig[a] Schweine",2,0,1,2,0
503,"fett[a] Orobon",3,"fett[a] Orobon",1,0,1,0,0
504,"Lehm-Spukgespenst",2,"Lehm-Spukgespenster",2,0,1,2,0
505,"Blattblut-Morbol",4,"Blattblut-Morbol",1,0,1,0,0
506,"brütend[a] Adaman-Taimai",3,"brütend[a] Adaman-Taimai",1,0,1,0,0
507,"Sylphen-Waise",8,"Sylphen-Waisen",1,0,1,1,0
508,"erzürnt[a] Ulme",3,"erzürnt[a] Ulmen",1,0,1,1,0
509,"Dickfell-Antilopenkuh",3,"Dickfell-Antilopenkühe",2,0,1,1,0
510,"Jäger",4,"Jäger",2,0,1,0,0
511,"Barriere",3,"Barrieren",1,0,1,1,0
512,"Alux",3,"Alux",1,0,0,1,1
513,"Pestilenzio",3,"Pestilenzio",1,0,0,0,1
514,"Sirocco",3,"Sirocco",1,0,0,1,1
515,"König[p] der Coeurlklauen",4,"Könige[p] der Coeurlklauen",2,0,1,0,0
516,"Dschubba",3,"Dschubba",1,0,0,1,1
517,"manisch[a] Miraudont",3,"manisch[a] Miraudont",1,0,1,0,0
518,"neu[a] Rekrut",6,"neu[a] Rekruten",1,0,1,0,0
519,"Erntehelfer",4,"Erntehelfer",2,0,1,0,0
520,"geknickt[a] Händler",4,"geknickt[a] Händler",2,0,1,0,0
521,"Versorgungsgut",4,"Versorgungsgüter",2,0,1,2,0
522,"Mun-Tuy-Bohnensack",4,"Mun-Tuy-Bohnensäcke",2,0,1,0,0
523,"Nesttür",3,"Nesttüren",1,0,1,1,0
524,"verdrossen[a] Imker",4,"verdrossen[a] Imker",2,0,1,0,0
525,"geplagt[a] Imker",4,"geplagt[a] Imker",2,0,1,0,0
526,"Klageregiment-Pikenier",4,"Klageregiment-Pikeniere",2,0,1,0,0
527,"örtlich[a] Jäger",4,"örtlich[a] Jäger",2,0,1,0,0
528,"Nordwald-Opo-Opo",4,"Nordwald-Opo-Opos",1,0,1,0,0
529,"belästigt[a] Stammgast",4,"belästigt[a] Stammgast",2,0,1,0,0
530,"erfahren[a] Abenteurer",4,"erfahren[a] Abenteurer",2,0,1,0,0
531,"Zufluchts-Sylphe",3,"Zufluchts-Sylphen",1,0,1,1,0
532,"Coeurlklauen-Konkubine",3,"Coeurlklauen-Konkubinen",1,0,1,1,0
533,"rastlos[a] Geologe",8,"rastlos[a] Geologen",1,0,1,0,0
534,"verängstigt[a] Antilopenbock",4,"verängstigt[a] Antilopenböcke",2,0,1,0,0
535,"Naseweis-Gefolgsmann",4,"Naseweis-Gefolgsmänner",2,0,1,0,0
536,"Sylphen-Kissen",4,"Sylphen-Kissen",1,0,1,2,0
537,"首",0,"",0,0,1,0,0
538,"besessen[a] Sylphe",3,"besessen[a] Sylphen",1,0,1,1,0
539,"Mondgolem",4,"Mondgolems",1,0,1,0,0
540,"Rotbauch-Verschwörer",4,"Rotbauch-Verschwörer",2,0,1,0,0
541,"Holzpuppe",3,"Holzpuppen",1,0,1,1,0
542,"aufgebracht[a] Bache",3,"aufgebracht[a] Bachen",1,0,1,1,0
543,"magisch[a] Fungus",3,"magisch[a] Fungi",1,0,1,0,0
544,"Langklauen-Galago",4,"Langklauen-Galagos",1,0,1,0,0
545,"Honigschlecker-Imp",4,"Honigschlecker-Imps",1,0,1,0,0
546,"Bestarius[p] der III. Kohorte",3,"Bestarii[p] der III. Kohorte",1,0,1,0,0
547,"Rotbauch-Torwache",3,"Rotbauch-Torwachen",2,0,1,1,0
548,"Kottos",3,"Kottos",1,0,0,0,1
549,"Rotbauch-Arbeiter",4,"Rotbauch-Arbeiter",2,0,1,0,0
550,"Coeurlklauen-Fallensteller",4,"Coeurlklauen-Fallensteller",2,0,1,0,0
551,"Goblin-Gauner",4,"Goblin-Gauner",2,0,1,0,0
552,"Steingolem",4,"Steingolems",1,0,1,0,0
553,"Honigbienenschwarm",4,"Honigbienenschwärme",2,0,1,0,0
554,"zornig[a] Ichor",3,"zornig[a] Ichor",1,0,1,0,0
555,"explosiv[a] Granate",3,"explosiv[a] Granaten",1,0,1,1,0
556,"Klageregiment-Kommandant",4,"Klageregiment-Kommandanten",1,0,1,0,0
557,"Magitek-Schnitter",4,"Magitek-Schnitter",2,0,1,0,0
558,"Nunyunuwi",3,"Nunyunuwi",1,0,0,1,1
559,"Seichtaugen-Plünderer",4,"Seichtaugen-Plünderer",2,0,1,0,0
560,"Schnippler",4,"Schnippler",2,0,1,0,0
561,"Megalokrabbe",3,"Megalokrabbe",2,0,1,1,0
562,"Kobold-Steinschlepper",4,"Kobold-Steinschlepper",2,0,1,0,0
563,"Aurelia",3,"Aurelias",1,0,1,1,0
564,"Lehmfliegenschwarm",4,"Lehmfliegenschwärme",2,0,1,0,0
565,"Grabenzahn-Sahagin",3,"Grabenzahn-Sahagin",1,0,1,0,0
566,"Wiesland-Kondor",4,"Wiesland-Kondore",2,0,1,0,0
567,"Sylphenland-Kondor",4,"Sylphenland-Kondore",2,0,1,0,0
568,"Maisenta Hawke",3,"Maisenta Hawke",1,0,0,1,1
569,"Hastridie Hawke",3,"Hastridie Hawke",1,0,0,1,1
570,"Qiqirn-Eierdieb",4,"Qiqirn-Eierdiebe",2,0,1,0,0
571,"Thavnair-Schattenmilbe",3,"Thavnair-Schattenmilben",1,0,1,1,0
572,"Thavnair-Milbe",3,"Thavnair-Milben",1,0,1,1,0
573,"Naschfalle",3,"Naschfallen",1,0,1,1,0
574,"Springspitzmaus",3,"Springspitzmäuse",2,0,1,1,0
575,"Silber-Kobalos",3,"Silber-Kobalosse",2,0,1,0,0
576,"Rüpel-Spriggan",4,"Rüpel-Spriggans",1,0,1,0,0
577,"wild[a] Spitzmaus",3,"wild[a] Spitzmäuse",2,0,1,1,0
578,"",0,"",0,0,0,0,0
579,"Rotbauch-Späher",4,"Rotbauch-Späher",2,0,1,0,0
580,"Rotbauch-Blinzler",4,"Rotbauch-Blinzler",2,0,1,0,0
581,"Keroucene [t] Betrüger[p]",4,"Keroucene [t] Betrüger[p]",2,0,0,0,1
582,"Keroucene-Lakai",6,"Keroucene-Lakaien",1,0,1,0,0
583,"silvanisch[a] Knospenschlummerin",3,"silvanisch[a] Knospenschlummerinnen",1,0,1,1,0
584,"Bestarius[p] der III. Kohorte",3,"Bestarii[p] der III. Kohorte",1,0,1,0,0
585,"Coeurlklauen-Katzenpfote",3,"Coeurlklauen-Katzenpfoten",1,0,1,1,0
586,"Bestarius[p] der III. Kohorte",3,"Bestarii[p] der III. Kohorte",1,0,1,0,0
587,"sirrend[a] Haarmücke",3,"sirrend[a] Haarmücken",1,0,1,1,0
588,"Mun-Tuy-Lori",4,"Mun-Tuy-Loris",1,0,1,0,0
589,"Zwerg-Schaudermilbe",3,"Zwerg-Schaudermilben",1,0,1,1,0
590,"Nord-Kapgeier",4,"Nord-Kapgeier",2,0,1,0,0
591,"finster[a] Glühwürmchen",4,"finster[a] Glühwürmchen",1,0,1,2,0
592,"Holzkröte",3,"Holzkröten",2,0,1,1,0
593,"Honigbienenschwarm",4,"Honigbienenschwärme",2,0,1,0,0
594,"unrein[a] Wind-Exergon",4,"unrein[a] Wind-Exergone",2,0,1,2,0
595,"Eiterschleim",4,"Eiterschleime",2,0,1,0,0
596,"Akoman",3,"Akoman",1,0,0,0,1
597,"Verwüster[p] Nezul Cattlan",4,"Verwüster[p] Nezul Cattlan",2,0,1,0,0
598,"Leih Aliapoh",3,"Leih Aliapoh",1,0,0,1,1
599,"Silvairre",3,"Silvairre",1,0,0,0,1
600,"Pawah Mujuuk",3,"Pawah Mujuuk",1,0,0,1,1
601,"Coeurlklauen-Falknerin",3,"Coeurlklauen-Falknerinnen",1,0,1,1,0
602,"Jagdfalke",8,"Jagdfalken",1,0,1,0,0
603,"Flussufer-Yarzon",4,"Flussufer-Yarzons",1,0,1,0,0
604,"Geisterkerker-Glühwürmchen",4,"Geisterkerker-Glühwürmchen",1,0,1,2,0
605,"jung[a] Anolis",3,"jung[a] Anolis",1,0,1,0,0
606,"Schlossknacker-Imp",4,"Schlossknacker-Imps",1,0,1,0,0
607,"erzürnt[a] Ulme",3,"erzürnt[a] Ulmen",1,0,1,1,0
608,"Alphawolf",4,"Alphawölfe",2,0,1,0,0
609,"sanftmütig[a] Pikenier",4,"sanftmütig[a] Pikeniere",2,0,1,0,0
610,"erfahren[a] Pikenier",4,"erfahren[a] Pikeniere",2,0,1,0,0
611,"scharfsichtig[a] Pikenier",4,"scharfsichtig[a] Pikeniere",2,0,1,0,0
612,"Blutfledermaus",3,"Blutfledermäuse",2,0,1,1,0
613,"Infernoballon",4,"Infernoballons",1,0,1,0,0
614,"verrückt[a] Foulques",3,"verrückt[a] Foulques",1,0,1,0,0
615,"Baumschrat-Ableger",3,"Baumschrat-Ableger",2,0,1,0,0
616,"Lehmgolem",4,"Lehmgolems",1,0,1,0,0
617,"maskiert[a] Magier",4,"maskiert[a] Magier",2,0,1,0,0
618,"sabbernd[a] Daisy",4,"sabbernd[a] Daisy",1,0,1,1,0
619,"Yda",3,"Yda",1,0,0,1,1
620,"Papalymo",3,"Papalymo",1,0,0,0,1
621,"Soldat[p] von Nophicas Schar",6,"Soldaten[p] von Nophicas Schar",1,0,1,0,0
622,"Soldat[p] des Klageregiments",6,"Soldaten[p] des Klageregiments",1,0,1,0,0
623,"Holzkröte",3,"Holzkröten",1,0,1,1,0
624,"",0,"",0,0,0,0,0
625,"Diener-Laterne",3,"Diener-Laternen",1,0,1,1,0
626,"Foulques",3,"Foulques",1,0,0,0,1
627,"Thibain",3,"Thibain",1,0,0,0,1
628,"Sylphie",3,"Sylphie",1,0,0,1,1
629,"Kupfer-Kobalos",3,"Kupfer-Kobalosse",2,0,1,0,0
630,"XLIII-Flugabwehrgeschütz",2,"XLIII-Flugabwehrgeschütze",2,0,1,2,0
631,"Kupfer-Spriggan",4,"Kupfer-Spriggans",1,0,1,0,0
632,"Riesenhornisse",3,"Riesenhornissen",1,0,1,1,0
633,"Hausmädchen",4,"Hausmädchen",1,0,1,2,0
634,"Speglidae",3,"Speglidae",1,0,1,0,0
635,"Scaphit",4,"Scaphite",2,0,1,0,0
636,"Panzerschale",3,"Panzerschalen",1,0,1,1,0
637,"Drachycera",3,"Drachycera",1,0,1,1,0
638,"Steinschale",3,"Steinschalen",1,0,1,1,0
639,"Kolibri",4,"Kolibris",1,0,1,0,0
640,"Pugil",4,"Pugil",1,0,1,0,0
641,"Vespula",3,"Vespula",1,0,1,1,0
642,"Schmodder-Pugil",4,"Schmodder-Pugil",1,0,1,0,0
643,"Uragnit",6,"Uragniten",1,0,1,0,0
644,"Killermantis",3,"Killermantis",1,0,1,1,0
645,"Olm",4,"Olme",2,0,1,0,0
646,"Gigas-Bonze",8,"Gigas-Bonzen",1,0,1,0,0
647,"Gigas-Shramana",4,"Gigas-Shramanas",1,0,1,0,0
648,"Gigas-Sozu",4,"Gigas-Sozus",1,0,1,0,0
649,"Gigas-Bhikku",4,"Gigas-Bhikkus",1,0,1,0,0
650,"waghalsig[a] Plünderer",4,"waghalsig[a] Plünderer",2,0,1,0,0
651,"wütend[a] Plünderer",4,"wütend[a] Plünderer",2,0,1,0,0
652,"hexend[a] Plünderin",3,"hexend[a] Plünderinnen",1,0,1,1,0
653,"Schneewolf",4,"Schneewölfe",2,0,1,0,0
654,"Behemoth-Bulle",6,"Behemoth-Bullen",1,0,1,0,0
655,"Behemoth",4,"Behemoth",1,0,1,0,0
656,"Wyvern",3,"Wyvern",1,0,1,0,0
657,"Sturm-Avis",3,"Sturm-Avis",1,0,1,0,0
658,"Vodoriga",3,"Vodorigas",1,0,1,0,0
659,"Schneewolf",4,"Schneewölfe",2,0,1,0,0
660,"Ixal-Wildkralle",3,"Ixal-Wildkrallen",1,0,1,1,0
661,"Ixal-Stillschnabel",4,"Ixal-Stillschnäbel",2,0,1,0,0
662,"Ixal-Bannschwinge",3,"Ixal-Bannschwingen",1,0,1,1,0
663,"Ixal-Furchtrufer",4,"Ixal-Furchrufer",2,0,1,0,0
664,"",0,"",0,0,0,0,0
665,"",0,"",0,0,0,0,0
666,"",0,"",0,0,0,0,0
667,"",0,"",0,0,0,0,0
668,"Aldis",3,"Aldis",1,0,1,0,0
669,"",0,"",0,0,0,0,0
670,"",0,"",0,0,0,0,0
671,"",0,"",0,0,0,0,0
672,"",0,"",0,0,0,0,0
673,"",0,"",0,0,0,0,0
674,"rüpelig[a] Söldner",4,"rüpelig[a] Söldner",2,0,1,0,0
675,"aufmerksam[a] Söldner",4,"aufmerksam[a] Söldner",2,0,1,0,0
676,"Mamool Ja-Söldner",4,"Mamool Ja-Söldner",2,0,1,0,0
677,"Mamool Ja-Söldner",4,"Mamool Ja-Söldner",2,0,1,0,0
678,"Rattenkönig",4,"Rattenkönige",2,0,1,0,0
679,"ラベル削除予定",0,"",0,0,1,0,0
680,"größer[a] Stechmücke",3,"größer[a] Stechmücken",1,0,1,1,0
681,"riesenhaft[a] Stechmücke",3,"riesenhaft[a] Stechmücken",1,0,1,1,0
682,"Schafsmaul-Oger",4,"Schafsmaul-Oger",1,0,1,0,0
683,"ラベル削除予定",0,"",0,0,1,0,0
684,"Korkknolle",3,"Korkknollen",1,0,1,1,0
685,"dravanisch[a] Sucher",4,"dravanisch[a] Sucher",2,0,1,0,0
686,"Antriebszylinder",4,"Antriebszylinder",2,0,1,0,0
687,"ergraut[a] Goobbue",3,"ergraut[a] Goobbue",1,0,1,1,0
688,"Grangatch",3,"Grangatch",1,0,1,0,0
689,"Mylla Schwertklang",3,"Mylla Schwertklang",1,0,0,1,1
690,"Aldis Nald-Klinge",3,"Aldis Nald-Klinge",1,0,0,0,1
691,"frostbedeckt[a] Smei",3,"frostbedeckt[a] Smei",1,0,1,1,0
692,"bestialisch[a] Imp",4,"bestialisch[a] Imps",1,0,1,0,0
693,"grausam[a] Gargoyle",4,"grausam[a] Gargoyles",1,0,1,0,0
694,"knorrig[a] Gargoyle",4,"knorrig[a] Gargoyles",1,0,1,0,0
695,"Ascian-Druide",8,"Ascian-Druiden",1,0,1,0,0
696,"Hornissen-Wolke",3,"Hornissen-Wolken",1,0,1,1,0
697,"Ascian-Thaumaturg",6,"Ascian-Thaumaturgen",1,0,1,0,0
698,"Zana Lyehga",3,"Zana Lyehga",1,0,0,1,1
699,"bösartig[a] Fungus",3,"bösartig[a] Fungi",1,0,1,0,0
700,"bösartig[a] Baumhörnchen",4,"bösartig[a] Baumhörnchen",1,0,1,2,0
701,"bösartig[a] Galago",4,"bösartig[a] Galagos",1,0,1,0,0
702,"bösartig[a] Dämonenfliege",3,"bösartig[a] Dämonenfliegen",1,0,1,1,0
703,"bösartig[a] Ochu",4,"bösartig[a] Ochus",1,0,1,2,0
704,"bösartig[a] Keimling",4,"bösartig[a] Keimlinge",2,0,1,0,0
705,"bösartig[a] Todesweide",3,"bösartig[a] Todesweiden",1,0,1,1,0
706,"Knochendrache",8,"Knochendrachen",1,0,1,0,0
707,"Platinal",4,"Platinale",2,0,1,0,0
708,"Gotwin Halehex",3,"Gotwin Halehex",1,0,0,0,1
709,"Sklave[p] des Nichts",8,"Sklaven[p] des Nichts",1,0,1,0,1
710,"Thanatos",3,"NONE",1,0,0,0,1
711,"Nemesis",3,"NONE",1,0,0,0,1
712,"Zauberpott",4,"Zauberpötte",2,0,1,0,0
713,"Thancred",3,"Thancred",1,0,0,0,1
714,"Owyne",3,"Owyne",1,0,0,1,1
715,"Papashan",3,"Papashan",1,0,0,0,1
716,"Spriggan-Sieber",4,"Spriggan-Sieber",2,0,1,0,0
717,"Garibald",3,"NONE",1,0,0,0,1
718,"Wollewand Kupdi Koop",3,"NONE",1,0,0,0,1
719,"Raufebart Kupta Kapa",3,"NONE",1,0,0,0,1
720,"Flinkefuß Kupli Kipp",3,"NONE",1,0,0,0,1
721,"Tarnkappe Kupqu Kogi",3,"NONE",1,0,0,0,1
722,"Bommelbrater Pukla Puki",3,"NONE",1,0,0,0,1
723,"Liederschmied Puksi Piko",3,"NONE",1,0,0,0,1
724,"Spielverderber Pukna Pako",3,"NONE",1,0,0,0,1
725,"König Mogul Mog",3,"NONE",1,0,0,0,1
726,"maskiert[a] Magier",4,"maskiert[a] Magier",2,0,1,0,0
727,"König Behemoth",3,"NONE",1,0,0,0,1
728,"Puroboros",9,"Puroborosse",2,0,1,0,0
729,"Y'shtola",3,"Y'shtola",1,0,0,1,1
730,"uralt[a] Eisengigant",6,"uralt[a] Eisengiganten",1,0,1,0,0
731,"Komet",6,"Kometen",1,0,1,0,0
732,"Phlegethon",3,"Phlegethon",1,0,0,0,1
733,"Eisenklaue",3,"Eisenklauen",1,0,1,1,0
734,"Eugennoix",3,"Eugennoix",1,0,0,0,1
735,"Ryssfloh",3,"Ryssfloh",1,0,0,0,1
736,"Feuer-Homunkulus",3,"Feuer-Homunkuli",1,0,1,0,0
737,"Eis-Homunkulus",3,"Eis-Homunkuli",1,0,1,0,0
738,"Wind-Homunkulus",3,"Wind-Homunkuli",1,0,1,0,0
739,"Erd-Homunkulus",3,"Erd-Homunkuli",1,0,1,0,0
