Index,0 [0x6][0xc],1 [0x19][0x21],2 [0x7][0x0],3 [0x7][0x4],4 [0x7][0x8],5 [0x6][0x10],6 [0x6][0x14],7 [0x6][0x18],8 [0x6][0x1c],9 [0x3][0x20]
2342,9535,false,100,100,100,0,0,0,0,0
2343,9536,false,100,100,100,0,0,0,0,0
2344,9537,false,100,100,100,0,0,0,0,0
2345,9538,false,100,100,100,0,65892,0,0,0
2346,9542,false,100,100,100,0,65892,0,0,0
2347,9543,false,100,100,100,0,65892,0,0,0
2348,9544,false,100,100,100,0,65892,0,0,0
2349,8697,false,100,100,100,0,0,0,0,0
2350,3295,false,100,100,100,0,67079,0,0,0
2351,9561,false,100,100,100,0,0,0,0,0
2352,9570,false,100,100,100,0,0,0,0,0
2353,9597,false,100,100,100,0,0,0,0,0
2354,9600,false,100,100,100,0,0,0,0,0
2355,9615,false,100,100,100,0,0,0,0,0
2356,9618,false,100,100,100,0,0,0,0,0
2357,9579,false,100,100,100,0,0,0,0,0
2358,2659,false,100,100,100,0,66956,0,0,0
2359,8838,false,100,100,100,0,0,0,0,0
2360,9772,false,100,100,100,0,0,0,0,0
2361,6029,false,100,100,100,0,0,0,0,0
2362,8213,false,100,100,100,0,0,0,0,0
2363,8213,false,100,100,100,0,0,0,0,0
2364,8837,false,100,100,100,0,0,0,0,0
2365,9747,false,100,100,100,0,0,0,0,0
2366,9621,false,100,100,100,0,0,0,0,0
2367,9624,false,100,100,100,0,0,0,0,0
2368,9627,false,100,100,100,0,0,0,0,0
2369,9743,false,100,100,100,0,0,0,0,0
2370,9729,false,100,100,100,0,0,0,0,0
2371,3323,false,100,100,100,0,67108,0,0,0
2372,9731,false,100,100,100,0,0,0,0,0
2373,9717,false,100,100,100,0,0,0,0,0
2374,9720,false,100,100,100,0,0,0,0,0
2375,9272,false,100,100,100,0,65890,0,0,0
2376,9273,false,100,100,100,0,65786,0,0,0
2377,9274,false,100,100,100,0,65890,0,0,0
2378,9275,false,100,100,100,0,65890,0,0,0
2379,10032,false,100,100,100,0,0,0,0,0
2380,10033,false,100,100,100,0,0,0,0,0
2381,10034,false,100,100,100,0,0,0,0,0
2382,10035,false,100,100,100,0,0,0,0,0
2383,10036,false,100,100,100,0,0,0,0,0
2384,9900,false,100,100,100,0,0,0,0,0
2385,4737,false,100,100,100,0,0,0,0,0
2386,4738,false,100,100,100,0,0,0,0,0
2387,10065,false,100,100,100,0,0,0,1090,0
2388,9732,false,100,100,100,0,0,0,0,0
2389,10111,false,100,100,100,0,65898,0,0,0
2390,12117,false,100,100,100,0,0,0,0,0
2391,12118,false,100,100,100,0,0,0,0,0
2392,12119,false,100,100,100,0,0,0,0,0
2393,12120,false,100,100,100,0,0,0,0,0
2394,12121,false,100,100,100,0,0,0,0,0
2395,12122,false,100,100,100,0,0,0,0,0
2396,12123,false,100,100,100,0,0,0,0,0
2397,12124,false,100,100,100,0,0,0,0,0
2398,12126,false,100,100,100,0,0,0,0,0
2399,12127,false,100,100,100,0,0,0,0,0
2400,12128,false,100,100,100,0,0,0,0,0
2401,12129,false,100,100,100,0,0,0,0,0
2402,12130,false,100,100,100,0,0,0,0,0
2403,12131,false,100,100,100,0,0,0,0,0
2404,12132,false,100,100,100,0,0,0,0,0
2405,12133,false,100,100,100,0,0,0,0,0
2406,12135,false,100,100,100,0,0,0,0,0
2407,12136,false,100,100,100,0,0,0,0,0
2408,12137,false,100,100,100,0,0,0,0,0
2409,12138,false,100,100,100,0,0,0,0,0
2410,12139,false,100,100,100,0,0,0,0,0
2411,12140,false,100,100,100,0,0,0,0,0
2412,12141,false,100,100,100,0,0,0,0,0
2413,12142,false,100,100,100,0,0,0,0,0
2414,12144,false,100,100,100,0,0,0,0,0
2415,12145,false,100,100,100,0,0,0,0,0
2416,12146,false,100,100,100,0,0,0,0,0
2417,12147,false,100,100,100,0,0,0,0,0
2418,12148,false,100,100,100,0,0,0,0,0
2419,12149,false,100,100,100,0,0,0,0,0
2420,12150,false,100,100,100,0,0,0,0,0
2421,12151,false,100,100,100,0,0,0,0,0
2422,12153,false,100,100,100,0,0,0,0,0
2423,12154,false,100,100,100,0,0,0,0,0
2424,12155,false,100,100,100,0,0,0,0,0
2425,12156,false,100,100,100,0,0,0,0,0
2426,12157,false,100,100,100,0,0,0,0,0
2427,12158,false,100,100,100,0,0,0,0,0
2428,12159,false,100,100,100,0,0,0,0,0
2429,12160,false,100,100,100,0,0,0,0,0
2430,12162,false,100,100,100,0,0,0,0,0
2431,12163,false,100,100,100,0,0,0,0,0
2432,12164,false,100,100,100,0,0,0,0,0
2433,12165,false,100,100,100,0,0,0,0,0
2434,12166,false,100,100,100,0,0,0,0,0
2435,12167,false,100,100,100,0,0,0,0,0
2436,12168,false,100,100,100,0,0,0,0,0
2437,12169,false,100,100,100,0,0,0,0,0
2438,12171,false,100,100,100,0,0,0,0,0
2439,12172,false,100,100,100,0,0,0,0,0
2440,12173,false,100,100,100,0,0,0,0,0
2441,12174,false,100,100,100,0,0,0,0,0
2442,12175,false,100,100,100,0,0,0,0,0
2443,12176,false,100,100,100,0,0,0,0,0
2444,12177,false,100,100,100,0,0,0,0,0
2445,12178,false,100,100,100,0,0,0,0,0
2446,12180,false,100,100,100,0,0,0,0,0
2447,12181,false,100,100,100,0,0,0,0,0
2448,12182,false,100,100,100,0,0,0,0,0
2449,12183,false,100,100,100,0,0,0,0,0
2450,12184,false,100,100,100,0,0,0,0,0
2451,12185,false,100,100,100,0,0,0,0,0
2452,12186,false,100,100,100,0,0,0,0,0
2453,12187,false,100,100,100,0,0,0,0,0
2454,12189,false,100,100,100,0,0,0,0,0
2455,12190,false,100,100,100,0,0,0,0,0
2456,12191,false,100,100,100,0,0,0,0,0
2457,12192,false,100,100,100,0,0,0,0,0
2458,12193,false,100,100,100,0,0,0,0,0
2459,12194,false,100,100,100,0,0,0,0,0
2460,12195,false,100,100,100,0,0,0,0,0
2461,12196,false,100,100,100,0,0,0,0,0
2462,12198,false,100,100,100,0,0,0,0,0
2463,12199,false,100,100,100,0,0,0,0,0
2464,12200,false,100,100,100,0,0,0,0,0
2465,12201,false,100,100,100,0,0,0,0,0
2466,12202,false,100,100,100,0,0,0,0,0
2467,12203,false,100,100,100,0,0,0,0,0
2468,12204,false,100,100,100,0,0,0,0,0
2469,12205,false,100,100,100,0,0,0,0,0
2470,12206,false,100,100,100,0,0,0,0,0
2471,12207,false,100,100,100,0,0,0,0,0
2472,12208,false,100,100,100,0,0,0,0,0
2473,12209,false,100,100,100,0,0,0,0,0
2474,12210,false,100,100,100,0,0,0,0,0
2475,12211,false,100,100,100,0,0,0,0,0
2476,12212,false,100,100,100,0,0,0,0,0
2477,12213,false,100,100,100,0,0,0,0,0
2478,12116,false,100,100,100,0,0,0,0,0
2479,12125,false,100,100,100,0,0,0,0,0
2480,12134,false,100,100,100,0,0,0,0,0
2481,12143,false,100,100,100,0,0,0,0,0
2482,12152,false,100,100,100,0,0,0,0,0
2483,12161,false,100,100,100,0,0,0,0,0
2484,12170,false,100,100,100,0,0,0,0,0
2485,12179,false,100,100,100,0,0,0,0,0
2486,12188,false,100,100,100,0,0,0,0,0
2487,12197,false,100,100,100,0,0,0,0,0
2488,10386,false,100,100,100,0,0,0,0,0
2489,10345,false,100,100,100,0,0,0,0,0
2490,10346,false,100,100,100,0,0,0,0,0
2491,10347,false,100,100,100,0,0,0,0,0
2492,10348,false,100,100,100,0,0,0,0,0
2493,12099,false,100,100,100,0,0,0,0,0
2494,12102,false,100,100,100,0,0,0,0,0
2495,12110,false,100,100,100,0,0,0,0,0
2496,12042,false,100,100,100,0,0,0,0,0
2497,12990,false,100,100,100,0,0,0,0,0
2498,9645,false,100,100,100,0,0,0,0,0
2499,9646,false,100,100,100,0,0,0,0,0
2500,9647,false,100,100,100,0,0,0,0,0
2501,9648,false,100,100,100,0,0,0,0,0
2502,9649,false,100,100,100,0,0,0,0,0
2503,9650,false,100,100,100,0,0,0,0,0
2504,9651,false,100,100,100,0,0,0,0,0
2505,9652,false,100,100,100,0,0,0,0,0
2506,10401,false,100,100,100,0,0,0,0,0
2507,10402,false,100,100,100,0,0,0,0,0
2508,10403,false,100,100,100,0,0,0,0,0
2509,10404,false,100,100,100,0,0,0,0,0
2510,10405,false,100,100,100,0,0,0,0,0
2511,10463,false,100,100,100,0,0,0,0,0
2512,10464,false,100,100,100,0,0,0,0,0
2513,10465,false,100,100,100,0,0,0,0,0
2514,10466,false,100,100,100,0,0,0,0,0
2515,10467,false,100,100,100,0,0,0,0,0
2516,10525,false,100,100,100,0,0,0,0,0
2517,10526,false,100,100,100,0,0,0,0,0
2518,10527,false,100,100,100,0,0,0,0,0
2519,10528,false,100,100,100,0,0,0,0,0
2520,10529,false,100,100,100,0,0,0,0,0
2521,10586,false,100,100,100,0,0,0,0,0
2522,10587,false,100,100,100,0,0,0,0,0
2523,10588,false,100,100,100,0,0,0,0,0
2524,10589,false,100,100,100,0,0,0,0,0
2525,10590,false,100,100,100,0,0,0,0,0
2526,10591,false,100,100,100,0,0,0,0,0
2527,10592,false,100,100,100,0,0,0,0,0
2528,10593,false,100,100,100,0,0,0,0,0
2529,10594,false,100,100,100,0,0,0,0,0
2530,10595,false,100,100,100,0,0,0,0,0
2531,10596,false,100,100,100,0,0,0,0,0
2532,10597,false,100,100,100,0,0,0,0,0
2533,10598,false,100,100,100,0,0,0,0,0
2534,10599,false,100,100,100,0,0,0,0,0
2535,10600,false,100,100,100,0,0,0,0,0
2536,10601,false,100,100,100,0,0,0,0,0
2537,10602,false,100,100,100,0,0,0,0,0
2538,10603,false,100,100,100,0,0,0,0,0
2539,10604,false,100,100,100,0,0,0,0,0
2540,10605,false,100,100,100,0,0,0,0,0
2541,10606,false,100,100,100,0,0,0,0,0
2542,10607,false,100,100,100,0,0,0,0,0
2543,10608,false,100,100,100,0,0,0,0,0
2544,10609,false,100,100,100,0,0,0,0,0
2545,10610,false,100,100,100,0,0,0,0,0
2546,10611,false,100,100,100,0,0,0,0,0
2547,10612,false,100,100,100,0,0,0,0,0
2548,10613,false,100,100,100,0,0,0,0,0
2549,10614,false,100,100,100,0,0,0,0,0
2550,10615,false,100,100,100,0,0,0,0,0
2551,10616,false,100,100,100,0,0,0,0,0
2552,10617,false,100,100,100,0,0,0,0,0
2553,10618,false,100,100,100,0,0,0,0,0
2554,10619,false,100,100,100,0,0,0,0,0
2555,10620,false,100,100,100,0,0,0,0,0
2556,10621,false,100,100,100,0,0,0,0,0
2557,10622,false,100,100,100,0,0,0,0,0
2558,10623,false,100,100,100,0,0,0,0,0
2559,10624,false,100,100,100,0,0,0,0,0
2560,10625,false,100,100,100,0,0,0,0,0
2561,10626,false,100,100,100,0,0,0,0,0
2562,10627,false,100,100,100,0,0,0,0,0
2563,10628,false,100,100,100,0,0,0,0,0
2564,10629,false,100,100,100,0,0,0,0,0
2565,10630,false,100,100,100,0,0,0,0,0
2566,10631,false,100,100,100,0,0,0,0,0
2567,10632,false,100,100,100,0,0,0,0,0
2568,10633,false,100,100,100,0,0,0,0,0
2569,10634,false,100,100,100,0,0,0,0,0
2570,10635,false,100,100,100,0,0,0,0,0
2571,10636,false,100,100,100,0,0,0,0,0
2572,10637,false,100,100,100,0,0,0,0,0
2573,10638,false,100,100,100,0,0,0,0,0
2574,10639,false,100,100,100,0,0,0,0,0
2575,10640,false,100,100,100,0,0,0,0,0
2576,10641,false,100,100,100,0,0,0,0,0
2577,10642,false,100,100,100,0,0,0,0,0
2578,10643,false,100,100,100,0,0,0,0,0
2579,10644,false,100,100,100,0,0,0,0,0
2580,10645,false,100,100,100,0,0,0,0,0
2581,10646,false,100,100,100,0,0,0,0,0
2582,10647,false,100,100,100,0,0,0,0,0
2583,10648,false,100,100,100,0,0,0,0,0
2584,10649,false,100,100,100,0,0,0,0,0
2585,10650,false,100,100,100,0,0,0,0,0
2586,10651,false,100,100,100,0,0,0,0,0
2587,10652,false,100,100,100,0,0,0,0,0
2588,10653,false,100,100,100,0,0,0,0,0
2589,10654,false,100,100,100,0,0,0,0,0
2590,10655,false,100,100,100,0,0,0,0,0
2591,10656,false,100,100,100,0,0,0,0,0
2592,10657,false,100,100,100,0,0,0,0,0
2593,10658,false,100,100,100,0,0,0,0,0
2594,10659,false,100,100,100,0,0,0,0,0
2595,10660,false,100,100,100,0,0,0,0,0
2596,10661,false,100,100,100,0,0,0,0,0
2597,10662,false,100,100,100,0,0,0,0,0
2598,10663,false,100,100,100,0,0,0,0,0
2599,10664,false,100,100,100,0,0,0,0,0
2600,10665,false,100,100,100,0,0,0,0,0
2601,10666,false,100,100,100,0,0,0,0,0
2602,10667,false,100,100,100,0,0,0,0,0
2603,10668,false,100,100,100,0,0,0,0,0
2604,10669,false,100,100,100,0,0,0,0,0
2605,10670,false,100,100,100,0,0,0,0,0
2606,10671,false,100,100,100,0,0,0,0,0
2607,10672,false,100,100,100,0,0,0,0,0
2608,10673,false,100,100,100,0,0,0,0,0
2609,10674,false,100,100,100,0,0,0,0,0
2610,10675,false,100,100,100,0,0,0,0,0
2611,10677,false,100,100,100,0,0,0,0,0
2612,10678,false,100,100,100,0,0,0,0,0
2613,10679,false,100,100,100,0,0,0,0,0
2614,10680,false,100,100,100,0,0,0,0,0
2615,10681,false,100,100,100,0,0,0,0,0
2616,10682,false,100,100,100,0,0,0,0,0
2617,10684,false,100,100,100,0,0,0,0,0
2618,10685,false,100,100,100,0,0,0,0,0
2619,10686,false,100,100,100,0,0,0,0,0
2620,10687,false,100,100,100,0,0,0,0,0
2621,10688,false,100,100,100,0,0,0,0,0
2622,10689,false,100,100,100,0,0,0,0,0
2623,10691,false,100,100,100,0,0,0,0,0
2624,10692,false,100,100,100,0,0,0,0,0
2625,10693,false,100,100,100,0,0,0,0,0
2626,10694,false,100,100,100,0,0,0,0,0
2627,10695,false,100,100,100,0,0,0,0,0
2628,10696,false,100,100,100,0,0,0,0,0
2629,10698,false,100,100,100,0,0,0,0,0
2630,10699,false,100,100,100,0,0,0,0,0
2631,10700,false,100,100,100,0,0,0,0,0
2632,10701,false,100,100,100,0,0,0,0,0
2633,10702,false,100,100,100,0,0,0,0,0
2634,10703,false,100,100,100,0,0,0,0,0
2635,10705,false,100,100,100,0,0,0,0,0
2636,10706,false,100,100,100,0,0,0,0,0
2637,10707,false,100,100,100,0,0,0,0,0
2638,10708,false,100,100,100,0,0,0,0,0
2639,10709,false,100,100,100,0,0,0,0,0
2640,10710,false,100,100,100,0,0,0,0,0
2641,10712,false,100,100,100,0,0,0,0,0
2642,10713,false,100,100,100,0,0,0,0,0
2643,10714,false,100,100,100,0,0,0,0,0
2644,10715,false,100,100,100,0,0,0,0,0
2645,10716,false,100,100,100,0,0,0,0,0
2646,10717,false,100,100,100,0,0,0,0,0
2647,10719,false,100,100,100,0,0,0,0,0
2648,10720,false,100,100,100,0,0,0,0,0
2649,10721,false,100,100,100,0,0,0,0,0
2650,10722,false,100,100,100,0,0,0,0,0
2651,10723,false,100,100,100,0,0,0,0,0
2652,10724,false,100,100,100,0,0,0,0,0
2653,10726,false,100,100,100,0,0,0,0,0
2654,10727,false,100,100,100,0,0,0,0,0
2655,10728,false,100,100,100,0,0,0,0,0
2656,10729,false,100,100,100,0,0,0,0,0
2657,10730,false,100,100,100,0,0,0,0,0
2658,10731,false,100,100,100,0,0,0,0,0
2659,10733,false,100,100,100,0,0,0,0,0
2660,10734,false,100,100,100,0,0,0,0,0
2661,10735,false,100,100,100,0,0,0,0,0
2662,10736,false,100,100,100,0,0,0,0,0
2663,10737,false,100,100,100,0,0,0,0,0
2664,10738,false,100,100,100,0,0,0,0,0
2665,10740,false,100,100,100,0,0,0,0,0
2666,10741,false,100,100,100,0,0,0,0,0
2667,10742,false,100,100,100,0,0,0,0,0
2668,10743,false,100,100,100,0,0,0,0,0
2669,10744,false,100,100,100,0,0,0,0,0
2670,10745,false,100,100,100,0,0,0,0,0
2671,10747,false,100,100,100,0,0,0,0,0
2672,10748,false,100,100,100,0,0,0,0,0
2673,10749,false,100,100,100,0,0,0,0,0
2674,10750,false,100,100,100,0,0,0,0,0
2675,10751,false,100,100,100,0,0,0,0,0
2676,10752,false,100,100,100,0,0,0,0,0
2677,10754,false,100,100,100,0,0,0,0,0
2678,10755,false,100,100,100,0,0,0,0,0
2679,10756,false,100,100,100,0,0,0,0,0
2680,10757,false,100,100,100,0,0,0,0,0
2681,10758,false,100,100,100,0,0,0,0,0
2682,10759,false,100,100,100,0,0,0,0,0
2683,10761,false,100,100,100,0,0,0,0,0
2684,10762,false,100,100,100,0,0,0,0,0
2685,10763,false,100,100,100,0,0,0,0,0
2686,10764,false,100,100,100,0,0,0,0,0
2687,10765,false,100,100,100,0,0,0,0,0
2688,10766,false,100,100,100,0,0,0,0,0
2689,10768,false,100,100,100,0,0,0,0,0
2690,10769,false,100,100,100,0,0,0,0,0
2691,10770,false,100,100,100,0,0,0,0,0
2692,10771,false,100,100,100,0,0,0,0,0
2693,10772,false,100,100,100,0,0,0,0,0
2694,10773,false,100,100,100,0,0,0,0,0
2695,10775,false,100,100,100,0,0,0,0,0
2696,10776,false,100,100,100,0,0,0,0,0
2697,10777,false,100,100,100,0,0,0,0,0
2698,10778,false,100,100,100,0,0,0,0,0
2699,10779,false,100,100,100,0,0,0,0,0
2700,10780,false,100,100,100,0,0,0,0,0
2701,10782,false,100,100,100,0,0,0,0,0
2702,10783,false,100,100,100,0,0,0,0,0
2703,10784,false,100,100,100,0,0,0,0,0
2704,10785,false,100,100,100,0,0,0,0,0
2705,10786,false,100,100,100,0,0,0,0,0
2706,10787,false,100,100,100,0,0,0,0,0
2707,10789,false,100,100,100,0,0,0,0,0
2708,10790,false,100,100,100,0,0,0,0,0
2709,10791,false,100,100,100,0,0,0,0,0
2710,10792,false,100,100,100,0,0,0,0,0
2711,10793,false,100,100,100,0,0,0,0,0
2712,10794,false,100,100,100,0,0,0,0,0
2713,10796,false,100,100,100,0,0,0,0,0
2714,10797,false,100,100,100,0,0,0,0,0
2715,10798,false,100,100,100,0,0,0,0,0
2716,10799,false,100,100,100,0,0,0,0,0
2717,10800,false,100,100,100,0,0,0,0,0
2718,10801,false,100,100,100,0,0,0,0,0
2719,10803,false,100,100,100,0,0,0,0,0
2720,10804,false,100,100,100,0,0,0,0,0
2721,10805,false,100,100,100,0,0,0,0,0
2722,10806,false,100,100,100,0,0,0,0,0
2723,10807,false,100,100,100,0,0,0,0,0
2724,10808,false,100,100,100,0,0,0,0,0
2725,10810,false,100,100,100,0,0,0,0,0
2726,10811,false,100,100,100,0,0,0,0,0
2727,10812,false,100,100,100,0,0,0,0,0
2728,10813,false,100,100,100,0,0,0,0,0
2729,10814,false,100,100,100,0,0,0,0,0
2730,10815,false,100,100,100,0,0,0,0,0
2731,10817,false,100,100,100,0,0,0,0,0
2732,10818,false,100,100,100,0,0,0,0,0
2733,10819,false,100,100,100,0,0,0,0,0
2734,10820,false,100,100,100,0,0,0,0,0
2735,10821,false,100,100,100,0,0,0,0,0
2736,10822,false,100,100,100,0,0,0,0,0
2737,10824,false,100,100,100,0,0,0,0,0
2738,10825,false,100,100,100,0,0,0,0,0
2739,10826,false,100,100,100,0,0,0,0,0
2740,10827,false,100,100,100,0,0,0,0,0
2741,10828,false,100,100,100,0,0,0,0,0
2742,10829,false,100,100,100,0,0,0,0,0
2743,10831,false,100,100,100,0,0,0,0,0
2744,10832,false,100,100,100,0,0,0,0,0
2745,10833,false,100,100,100,0,0,0,0,0
2746,10834,false,100,100,100,0,0,0,0,0
2747,10835,false,100,100,100,0,0,0,0,0
2748,10836,false,100,100,100,0,0,0,0,0
2749,10838,false,100,100,100,0,0,0,0,0
2750,10839,false,100,100,100,0,0,0,0,0
2751,10840,false,100,100,100,0,0,0,0,0
2752,10841,false,100,100,100,0,0,0,0,0
2753,10842,false,100,100,100,0,0,0,0,0
2754,10843,false,100,100,100,0,0,0,0,0
2755,10845,false,100,100,100,0,0,0,0,0
2756,10846,false,100,100,100,0,0,0,0,0
2757,10847,false,100,100,100,0,0,0,0,0
2758,10848,false,100,100,100,0,0,0,0,0
2759,10849,false,100,100,100,0,0,0,0,0
2760,10850,false,100,100,100,0,0,0,0,0
2761,10852,false,100,100,100,0,0,0,0,0
2762,10853,false,100,100,100,0,0,0,0,0
2763,10854,false,100,100,100,0,0,0,0,0
2764,10855,false,100,100,100,0,0,0,0,0
2765,10856,false,100,100,100,0,0,0,0,0
2766,10857,false,100,100,100,0,0,0,0,0
2767,10859,false,100,100,100,0,0,0,0,0
2768,10860,false,100,100,100,0,0,0,0,0
2769,10861,false,100,100,100,0,0,0,0,0
2770,10862,false,100,100,100,0,0,0,0,0
2771,10863,false,100,100,100,0,0,0,0,0
2772,10864,false,100,100,100,0,0,0,0,0
2773,10866,false,100,100,100,0,0,0,0,0
2774,10867,false,100,100,100,0,0,0,0,0
2775,10868,false,100,100,100,0,0,0,0,0
2776,10869,false,100,100,100,0,0,0,0,0
2777,10870,false,100,100,100,0,0,0,0,0
2778,10871,false,100,100,100,0,0,0,0,0
2779,10873,false,100,100,100,0,0,0,0,0
2780,10874,false,100,100,100,0,0,0,0,0
2781,10875,false,100,100,100,0,0,0,0,0
2782,10876,false,100,100,100,0,0,0,0,0
2783,10877,false,100,100,100,0,0,0,0,0
2784,10878,false,100,100,100,0,0,0,0,0
2785,10880,false,100,100,100,0,0,0,0,0
2786,10881,false,100,100,100,0,0,0,0,0
2787,10882,false,100,100,100,0,0,0,0,0
2788,10883,false,100,100,100,0,0,0,0,0
2789,10884,false,100,100,100,0,0,0,0,0
2790,10885,false,100,100,100,0,0,0,0,0
2791,10887,false,100,100,100,0,0,0,0,0
2792,10888,false,100,100,100,0,0,0,0,0
2793,10889,false,100,100,100,0,0,0,0,0
2794,10890,false,100,100,100,0,0,0,0,0
2795,10891,false,100,100,100,0,0,0,0,0
2796,10892,false,100,100,100,0,0,0,0,0
2797,10894,false,100,100,100,0,0,0,0,0
2798,10895,false,100,100,100,0,0,0,0,0
2799,10896,false,100,100,100,0,0,0,0,0
2800,10897,false,100,100,100,0,0,0,0,0
2801,10898,false,100,100,100,0,0,0,0,0
2802,10899,false,100,100,100,0,0,0,0,0
2803,10901,false,100,100,100,0,0,0,0,0
2804,10902,false,100,100,100,0,0,0,0,0
2805,10903,false,100,100,100,0,0,0,0,0
2806,10904,false,100,100,100,0,0,0,0,0
2807,10905,false,100,100,100,0,0,0,0,0
2808,10906,false,100,100,100,0,0,0,0,0
2809,10908,false,100,100,100,0,0,0,0,0
2810,10909,false,100,100,100,0,0,0,0,0
2811,10910,false,100,100,100,0,0,0,0,0
2812,10911,false,100,100,100,0,0,0,0,0
2813,10912,false,100,100,100,0,0,0,0,0
2814,10913,false,100,100,100,0,0,0,0,0
2815,10915,false,100,100,100,0,0,0,0,0
2816,10916,false,100,100,100,0,0,0,0,0
2817,10917,false,100,100,100,0,0,0,0,0
2818,10918,false,100,100,100,0,0,0,0,0
2819,10919,false,100,100,100,0,0,0,0,0
2820,10920,false,100,100,100,0,0,0,0,0
2821,10922,false,100,100,100,0,0,0,0,0
2822,10923,false,100,100,100,0,0,0,0,0
2823,10924,false,100,100,100,0,0,0,0,0
2824,10925,false,100,100,100,0,0,0,0,0
2825,10926,false,100,100,100,0,0,0,0,0
2826,10927,false,100,100,100,0,0,0,0,0
2827,10929,false,100,100,100,0,0,0,0,0
2828,10930,false,100,100,100,0,0,0,0,0
2829,10931,false,100,100,100,0,0,0,0,0
2830,10932,false,100,100,100,0,0,0,0,0
2831,10933,false,100,100,100,0,0,0,0,0
2832,10934,false,100,100,100,0,0,0,0,0
2833,10936,false,100,100,100,0,0,0,0,0
2834,10937,false,100,100,100,0,0,0,0,0
2835,10938,false,100,100,100,0,0,0,0,0
2836,10939,false,100,100,100,0,0,0,0,0
2837,10940,false,100,100,100,0,0,0,0,0
2838,10941,false,100,100,100,0,0,0,0,0
2839,10943,false,100,100,100,0,0,0,0,0
2840,10944,false,100,100,100,0,0,0,0,0
2841,10945,false,100,100,100,0,0,0,0,0
2842,10946,false,100,100,100,0,0,0,0,0
2843,10947,false,100,100,100,0,0,0,0,0
2844,10948,false,100,100,100,0,0,0,0,0
2845,10950,false,100,100,100,0,0,0,0,0
2846,10951,false,100,100,100,0,0,0,0,0
2847,10952,false,100,100,100,0,0,0,0,0
2848,10953,false,100,100,100,0,0,0,0,0
2849,10954,false,100,100,100,0,0,0,0,0
2850,10955,false,100,100,100,0,0,0,0,0
2851,10957,false,100,100,100,0,0,0,0,0
2852,10958,false,100,100,100,0,0,0,0,0
2853,10959,false,100,100,100,0,0,0,0,0
2854,10960,false,100,100,100,0,0,0,0,0
2855,10961,false,100,100,100,0,0,0,0,0
2856,10962,false,100,100,100,0,0,0,0,0
2857,10964,false,100,100,100,0,0,0,0,0
2858,10965,false,100,100,100,0,0,0,0,0
2859,10966,false,100,100,100,0,0,0,0,0
2860,10967,false,100,100,100,0,0,0,0,0
2861,10968,false,100,100,100,0,0,0,0,0
2862,10969,false,100,100,100,0,0,0,0,0
2863,10970,false,100,100,100,0,0,0,0,0
2864,10971,false,100,100,100,0,0,0,0,0
2865,10972,false,100,100,100,0,0,0,0,0
2866,10973,false,100,100,100,0,0,0,0,0
2867,10974,false,100,100,100,0,0,0,0,0
2868,10975,false,100,100,100,0,0,0,0,0
2869,10976,false,100,100,100,0,0,0,0,0
2870,10977,false,100,100,100,0,0,0,0,0
2871,10978,false,100,100,100,0,0,0,0,0
2872,10979,false,100,100,100,0,0,0,0,0
2873,10980,false,100,100,100,0,0,0,0,0
2874,10981,false,100,100,100,0,0,0,0,0
2875,10982,false,100,100,100,0,0,0,0,0
2876,10983,false,100,100,100,0,0,0,0,0
2877,10984,false,100,100,100,0,0,0,0,0
2878,10985,false,100,100,100,0,0,0,0,0
2879,10986,false,100,100,100,0,0,0,0,0
2880,10987,false,100,100,100,0,0,0,0,0
2881,10988,false,100,100,100,0,0,0,0,0
2882,10989,false,100,100,100,0,0,0,0,0
2883,10990,false,100,100,100,0,0,0,0,0
2884,10991,false,100,100,100,0,0,0,0,0
2885,10992,false,100,100,100,0,0,0,0,0
2886,10993,false,100,100,100,0,0,0,0,0
2887,10994,false,100,100,100,0,0,0,0,0
2888,10995,false,100,100,100,0,0,0,0,0
2889,10996,false,100,100,100,0,0,0,0,0
2890,10997,false,100,100,100,0,0,0,0,0
2891,10998,false,100,100,100,0,0,0,0,0
2892,10999,false,100,100,100,0,0,0,0,0
2893,11000,false,100,100,100,0,0,0,0,0
2894,11001,false,100,100,100,0,0,0,0,0
2895,11002,false,100,100,100,0,0,0,0,0
2896,11003,false,100,100,100,0,0,0,0,0
2897,11004,false,100,100,100,0,0,0,0,0
2898,11005,false,100,100,100,0,0,0,0,0
2899,11006,false,100,100,100,0,0,0,0,0
2900,11007,false,100,100,100,0,0,0,0,0
2901,11008,false,100,100,100,0,0,0,0,0
2902,11009,false,100,100,100,0,0,0,0,0
2903,11010,false,100,100,100,0,0,0,0,0
2904,11011,false,100,100,100,0,0,0,0,0
2905,11012,false,100,100,100,0,0,0,0,0
2906,11013,false,100,100,100,0,0,0,0,0
2907,11014,false,100,100,100,0,0,0,0,0
2908,11015,false,100,100,100,0,0,0,0,0
2909,11016,false,100,100,100,0,0,0,0,0
2910,11017,false,100,100,100,0,0,0,0,0
2911,11018,false,100,100,100,0,0,0,0,0
2912,11019,false,100,100,100,0,0,0,0,0
2913,11020,false,100,100,100,0,0,0,0,0
2914,11021,false,100,100,100,0,0,0,0,0
2915,11022,false,100,100,100,0,0,0,0,0
2916,11023,false,100,100,100,0,0,0,0,0
2917,11024,false,100,100,100,0,0,0,0,0
2918,11025,false,100,100,100,0,0,0,0,0
2919,11026,false,100,100,100,0,0,0,0,0
