#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown_70_4,Pronoun,Article,Model,Icon,Unknown_70_8,Style
606,Holo-Schutzbrille[p] - Grau,Holo-Schutzbrillen[p] - Grau,Graues Gesichtsaccessoire,Holo-Schutzbrille - Grau,3,1,0,1,1,0,398768,200606,0,50
607,Holo-Schutzbrille[p] - Rot,Holo-Schutzbrillen[p] - Rot,Rotes Gesichtsaccessoire,Holo-Schutzbrille - Rot,3,1,0,1,1,0,464304,200607,0,50
608,Holo-Schutzbrille[p] - Blau,Holo-Schutzbrillen[p] - Blau,Blaues Gesichtsaccessoire,Holo-Schutzbrille - Blau,3,1,0,1,1,0,529840,200608,0,50
609,Holo-Schutzbrille[p] - Grün,Holo-Schutzbrillen[p] - Grün,Grünes Gesichtsaccessoire,Holo-Schutzbrille - Grün,3,1,0,1,1,0,595376,200609,0,50
610,Holo-Schutzbrille[p] - Messing,Holo-Schutzbrillen[p] - Messing,Messingfarbenes Gesichtsaccessoire,Holo-Schutzbrille - Messing,3,1,0,1,1,0,660912,200610,0,50
611,Holo-Schutzbrille[p] - Violett,Holo-Schutzbrillen[p] - Violett,Violettes Gesichtsaccessoire,Holo-Schutzbrille - Violett,3,1,0,1,1,0,726448,200611,0,50
612,Holo-Schutzbrille[p] - Braun,Holo-Schutzbrillen[p] - Braun,Braunes Gesichtsaccessoire,Holo-Schutzbrille - Braun,3,1,0,1,1,0,791984,200612,0,50
613,,,,,0,0,0,0,0,0,0,0,0,0
614,,,,,0,0,0,0,0,0,0,0,0,0
615,,,,,0,0,0,0,0,0,0,0,0,0
616,,,,,0,0,0,0,0,0,0,0,0,0
617,,,,,0,0,0,0,0,0,0,0,0,0
618,,,,,0,0,0,0,0,0,0,0,0,0
619,,,,,0,0,0,0,0,0,0,0,0,0
620,,,,,0,0,0,0,0,0,0,0,0,0
621,,,,,0,0,0,0,0,0,0,0,0,0
622,,,,,0,0,0,0,0,0,0,0,0,0
623,,,,,0,0,0,0,0,0,0,0,0,0
624,,,,,0,0,0,0,0,0,0,0,0,0
