#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000245,auffällig[a] Ring,auffällig[a] Ringe,Auffälliger Ring,4,2,0,1,0,0,False,65687,54421,1,1,1,3,0,0
2000246,Lieferung[p] Flusskrebsbällchen,Lieferungen[p] Flusskrebsbällchen,Flusskrebsbällchen,3,1,0,1,1,0,False,65922,21003,1,1,1,3,0,0
2000247,Lieferung[p] Mun-Tuy-Bohnen,Lieferungen[p] Mun-Tuy-Bohnen,Mun-Tuy-Bohnen,3,1,0,1,1,0,False,65922,22628,1,1,1,3,0,0
2000248,brandneu[a] Plattenrüstung,brandneu[a] Plattenrüstungen,Ungetragene Plattenrüstung,3,1,0,1,1,0,False,65922,48008,1,1,1,3,0,0
2000249,Miounnes Brief,Miounnes Briefe,Miounnes Brief,3,2,0,0,0,1,False,65983,25918,1,1,1,3,0,0
2000250,verschlossen[a] Holzschatulle,verschlossen[a] Holzschatulle,Verschlossene Holzschatulle,3,1,0,1,1,0,False,65984,21002,1,1,1,3,0,0
2000251,gewildert[a] Tierhaut,gewildert[a] Tierhäute,Gewilderte Tierhaut,3,2,0,1,1,0,False,0,23001,0,99,1,0,0,0
2000252,Diebesgut,Diebesgüter,Diebesgut,4,2,0,1,2,0,False,0,21003,0,99,1,0,0,0
2000253,Golemfragment,Golemfragmente,Golemfragment,4,2,0,1,2,0,False,0,21202,0,99,1,0,0,0
2000254,Erd-Exergon-Kern,Erd-Exergon-Kerne,Erd-Exergon-Kern,4,2,0,1,0,0,False,0,21202,0,99,1,0,0,0
2000255,gestohlen[a] Frachtkiste,gestohlen[a] Frachtkisten,Gestohlene Frachtkiste,3,1,0,1,1,0,False,0,21003,0,99,1,0,0,0
2000256,Kaktusblatt,Kaktusblätter,Kaktusblatt,4,2,0,1,2,0,False,0,23001,0,99,1,0,0,0
2000257,Golem-Seelenstein,Golem-Seelensteine,Golem-Seelenstein,4,2,0,1,0,0,False,0,21202,0,99,1,0,0,0
2000258,Beutekiste,Beutekisten,Beutekiste,3,1,0,1,1,0,False,0,23001,0,99,1,0,0,0
2000259,blutig[a] Pergament,blutig[a] Pergamente,Blutiges Pergament,4,2,0,1,2,0,False,0,26151,1,99,1,0,0,0
2000260,klein[a] Schlüssel,klein[a] Schlüssel,Kleiner Schlüssel,4,2,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000261,weiß[a] Schlüssel,weiß[a] Schlüssel,Weißer Schlüssel,4,2,0,1,0,0,False,0,25902,1,99,1,0,0,0
2000262,rot[a] Schlüssel,rot[a] Schlüssel,Roter Schlüssel,4,2,0,1,0,0,False,0,25903,1,99,1,0,0,0
2000263,grün[a] Schlüssel,ｇrün[a] Schlüssel,Grüner Schlüssel,4,2,0,1,0,0,False,0,25903,1,99,1,0,0,0
2000264,gelb[a] Schlüssel,gelb[a] Schlüssel,Gelber Schlüssel,4,2,0,1,0,0,False,0,25903,1,99,1,0,0,0
2000265,pulsierend[a] Ahorn-Holzscheit,pulsierend[a] Ahorn-Holzscheite,Pulsierender Ahorn-Holzscheit,4,2,0,1,0,0,False,0,22408,0,99,1,0,0,0
2000266,zuckend[a] Ahornast,zuckend[a] Ahornäste,Zuckender Ahornast,4,2,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000267,Baumschrat-Eichel,Baumschrat-Eicheln,Baumschrat-Eichel,3,1,0,1,1,0,False,0,25304,0,99,1,0,0,0
2000268,Eschensämling,Eschensämlinge,Eschensämling,4,2,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000269,Eschensämling-Zweig,Eschensämling-Zweige,Eschensämling-Zweig,4,2,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000270,Ostufer-Mistelzweig ,Ostufer-Mistelzweige,Ostufer-Mistelzweig ,4,2,0,1,0,0,False,0,25001,0,99,1,0,0,0
2000271,Bündel[p] Brennholz,Bündel[p] Brennholz,Brennholz,4,2,0,1,2,0,False,0,22407,0,99,1,0,0,0
2000272,Bündel[p] Zündholz,Bündel[p] Zündholz,Zündholz,4,2,0,1,2,0,False,0,22418,0,99,1,0,0,0
2000273,Flasche[p] mit reinem Latex,Flaschen[p] mit reinem Latex,Reines Latex,3,1,0,1,1,0,False,0,22643,0,99,1,0,0,0
2000274,Flasche[p] mit unreinem Latex,Flaschen[p] mit unreinem Latex,Unreines Latex,3,1,0,1,1,0,False,0,22643,0,99,1,0,0,0
2000275,ausgedünnt[a] Eschenholzscheit,ausgedünnt[a] Eschenholzscheite,Ausgedünnter Eschenholzscheit,4,2,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000276,ausgedünnt[a] Eschenast,ausgedünnt[a] Eschenäste,Ausgedünnter Eschenholzast,4,2,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000277,gerad[a] Eschenholzscheit,gerad[a] Eschenholzscheit,Gerader Eschenholzscheit,4,2,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000278,Himmelssäulenwurzel,Himmelssäulenwurzeln,Himmelssäulenwurzel,3,1,0,1,1,0,False,0,25005,0,99,1,0,0,0
2000279,Stück[p] Himmelssäulenrinde,Stücke[p] Himmelssäulenrinde,Himmelssäulenrinde,4,2,0,1,2,0,False,0,22418,0,99,1,0,0,0
2000280,dick[a] Himmelssäulenwurzel,dick[a] Himmelssäulenwurzeln,Dicke Himmelssäulenwurzel,3,1,0,1,1,0,False,0,25005,0,99,1,0,0,0
2000281,Ochu-Samen,Ochu-Samen,Ochu-Samen,4,1,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000282,vertrocknet[a] Ochu-Blatt,vertrocknet[a] Ochu-Blätter,Vertrocknetes Ochu-Blatt,4,2,0,1,0,0,False,0,21662,0,99,1,0,0,0
2000283,sporenbefallen[a] Borkenstück,sporenbefallen[a] Borkenstücke,Sporenbefallenes Borkenstück,4,2,0,1,2,0,False,0,22418,0,99,1,0,0,0
2000284,wurmzerfressen[a] Borkestück,wurmzerfressen[a] Borkenstücke,Wurmzerfressenes Borkenstück,3,2,0,1,2,0,False,0,22418,0,99,1,0,0,0
2000285,groß[a] Kastanie,groß[a] Kastanien,Große Kastanie,3,1,0,1,1,0,False,0,25302,0,99,1,0,0,0
2000286,verfault[a] Kastanie,verfault[a] Kastanien,Verfaulte Kastanie,3,1,0,1,1,0,False,0,25302,0,99,1,0,0,0
2000287,golden[a] Kastanie,golden[a] Kastanien,Goldene Kastanie,3,1,0,1,1,0,False,0,25302,0,99,1,0,0,0
2000288,Westufer-Mistelzweig ,Westufer-Mistelzweige,Westufer-Mistelzweig ,4,2,0,1,0,0,False,0,25001,0,99,1,0,0,0
2000289,lang[a] Eschenholzscheit,lang[a] Eschenholzscheite,Langer Eschenholzscheit,4,2,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000290,dünn[a] Eschenholzscheit,dünn[a] Eschenholzscheite,Dünner Eschenholzscheit,4,2,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000291,Rösling-Samen,Rösling-Samen,Rösling-Samen,4,1,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000292,verdorrt[a] Rösling-Blatt,verdorrt[a] Rösling-Blätter,Verdorrtes Rösling-Blatt,4,1,0,1,0,0,False,0,25201,0,99,1,0,0,0
2000293,gekeimt[a] Rösling-Samen,gekeimt[a] Rösling-Samen,Gekeimter Rösling-Samen,4,1,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000294,Wuchergrasblüte,Wuchergrasblüte,Wuchergrasblüte,4,2,0,1,0,0,False,0,25008,0,99,1,0,0,0
2000295,Gardenienblüte,Gardenienblüten,Gardenienblüte,3,1,0,1,1,0,False,0,25008,0,99,1,0,0,0
2000296,Eimer[p] klaren Ahornsafts,Eimer[p] klaren Ahornsafts,Klarer Ahornsaft,4,2,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000297,Eimer[p] trüben Ahornsafts,Eimer[p] trüben Ahornsafts,Trüber Ahornsaft,4,2,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000298,gezeichnet[a] Borkenstück,gezeichnet[a] Borkenstücke,Gezeichnete Borke,4,2,0,1,2,0,False,0,22418,0,99,1,0,0,0
2000299,grün[a] Mooskissen,grün[a] Mooskissen,Grünes Mooskissen,4,1,0,1,2,0,False,0,22649,0,99,1,0,0,0
2000300,Pott[p] Riesenbrombeernektar,Pötte[p] Riesenbrombeernektar,Riesenbrombeernektar,4,2,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000301,Riesenbrombeerdorn,Riesenbrombeerdornen,Riesenbrombeerdorn,4,1,0,1,0,0,False,0,22304,0,99,1,0,0,0
2000302,Sack[p] getrocknete Mun-Tuy-Bohnen,Säcke[p] getrocknete Mun-Tuy-Bohnen,Getrocknete Mun-Tuy-Bohnen,4,2,0,1,0,0,False,0,25353,0,99,1,0,0,0
2000303,Finsterwaldlilie,Finsterwaldlilien,Finsterwaldlilie,3,1,0,1,1,0,False,0,21651,0,99,1,0,0,0
2000304,freigelegt[a] Baumwurzel,freigelegt[a] Baumwurzeln,Freigelegte Baumwurzel,3,1,0,1,1,0,False,0,25005,0,99,1,0,0,0
2000305,verdorrt[a] Baumwurzel,verdorrt[a] Baumwurzeln,Verdorrte Baumwurzel,3,1,0,1,1,0,False,0,25005,0,99,1,0,0,0
2000306,gesund[a] Baumwurzel,gesund[a] Baumwurzeln,Gesunde Baumwurzel,3,1,0,1,1,0,False,0,25005,0,99,1,0,0,0
2000307,jung[a] Minzblatt,jung[a] Minzblätter,Junges Minzblatt,2,2,0,1,2,0,False,0,25016,0,99,1,0,0,0
2000308,alt[a] Minzblatt,alt[a] Minzblätter,Altes Minzblatt,2,2,0,1,2,0,False,0,25016,0,99,1,0,0,0
2000309,gelmorrisch[a] Münze,gelmorrisch[a] Münzen,Gelmorrische Münze,3,1,0,1,1,0,False,0,25916,0,99,1,0,0,0
2000310,verrostet[a] Metallsplitter,verrostet[a] Metallsplitter,Verrosteter Metallsplitter,4,2,0,1,0,0,False,0,20817,0,99,1,0,0,0
2000311,Zwei-Yalme-Zweig,Zwei-Yalme-Zweige,Zwei-Yalme-Zweig,4,2,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000312,verfaulend[a] Blatt,verfaulend[a] Blätter,Verfaulendes Blatt,4,2,0,1,2,0,False,0,25217,0,99,1,0,0,0
2000313,Handvoll[p] Soldatenschmerz-Beeren,Handvoll[p] Soldatenschmerz-Beeren,Soldatenschmerz-Beere,3,1,0,1,1,0,False,0,25023,0,99,1,0,0,0
2000314,Soldatenschmerz-Blatt,Soldatenschmerz-Blätter,Soldatenschmerz-Blatt,4,2,0,1,2,0,False,0,25213,0,99,1,0,0,0
2000315,Passionsapfel,Passionsäpfel,Passionsapfel,4,2,0,1,0,0,False,0,25308,0,99,1,0,0,0
2000316,Haarraupe,Haarraupen,Haarraupe,3,1,0,1,1,0,False,0,27004,0,99,1,0,0,0
2000317,Fleckenpilz,Fleckenpilze,Fleckenpilz,2,2,0,1,0,0,False,0,25407,0,99,1,0,0,0
2000318,Pilzsporenpfahl,Pilzsporenpfähle,Pilzsporenpfahl,4,2,0,1,0,0,False,0,22305,0,99,1,0,0,0
2000319,Übungsspeer,Übungsspeere,Übungsspeer,4,2,0,1,0,0,False,0,31816,0,99,1,0,0,0
2000320,Düngersack,Düngersäcke,Düngersack,4,2,0,1,0,0,False,0,25356,0,99,1,0,0,0
2000321,Milbenei,Milbeneier,Milbenei,4,2,0,1,2,0,False,0,25252,0,99,1,0,0,0
2000322,Weißkopfpilz,Weißkopfpilze,Weißkopfpilz,2,2,0,1,0,0,False,0,25402,0,99,1,0,0,0
2000323,Fangeisen,Fangeisen,Fangeisen,4,1,0,1,2,0,False,0,27241,0,99,1,0,0,0
2000324,Phiole[p] Beruhigungswasser,Phiolen[p] Beruhigungswasser,Beruhigungswasser,3,1,0,1,1,0,False,0,22606,1,99,1,1,0,0
2000325,Antilopensteak,Antilopensteaks,Antilopensteak,4,1,0,1,2,0,False,0,25153,0,99,1,0,0,0
2000326,angekaut[a] Nekrolog-Seite,angekaut[a] Nekrolog-Seiten,Angekaute Nekrolog-Seite,3,1,0,1,1,0,False,0,26151,0,99,1,0,0,0
2000327,Flasche[p] Hausmet,Flaschen[p] Hausmet,Selbstgebrauter Met,3,1,0,1,1,0,False,0,25057,0,99,1,0,0,0
2000328,zerfetzt[a] Nekrolog-Seite,zerfetzt[a] Nekrolog-Seiten,Zerfetzte Nekrolog-Seite,3,1,0,1,1,0,False,0,26151,0,99,1,0,0,0
2000329,ausgerissen[a] Nekrolog-Seite,ausgerissen[a] Nekrolog-Seiten,Ausgerissene Nekrolog-Seite,3,1,0,1,1,0,False,0,26151,0,99,1,0,0,0
2000330,Adaman-Taimai-Ei,Adaman-Taimai-Eier,Adaman-Taimai-Ei,2,2,0,1,2,0,False,0,25252,0,99,1,0,0,0
2000331,gewildert[a] Tierhaut,gewildert[a] Tierhäute,Gewilderte Tierhaut,3,2,0,1,1,0,False,0,22015,0,99,1,0,0,0
2000332,Wasser-Exergon-Essenz,Wasser-Exergon-Essenzen,Wasser-Exergon-Essenz,3,1,0,1,1,0,False,0,22606,1,99,1,3,0,0
2000333,groß[a] Staubgefäß,groß[a] Staubgefäße,Großes Staubgefäß,2,2,0,1,2,0,False,0,25007,1,99,1,3,0,0
2000334,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000335,Stück[p] Geierbrustfleisch,Stücke[p] Geierbrustfleisch,Geierbrustfleisch,4,2,0,1,2,0,False,0,25158,0,99,1,0,0,0
2000336,Orobon-Sashimi,Orobon-Sashimi,Orobon-Sashimi,3,1,0,1,2,0,False,0,29002,0,99,1,0,0,0
2000337,verdreckt[a] Tagebuch,verdreckt[a] Tagebücher,Verdrecktes Tagebuch,4,2,0,1,2,0,False,0,26002,1,1,1,3,0,0
2000338,Paket[p] an Syngithuv,Pakete[p] an Syngithuv,Paket an Syngithuv,4,2,0,1,2,0,False,65934,21005,1,1,1,3,0,0
2000339,Paket[p] an Jessamine,Pakete[p] an Jessamine,Paket an Jessamine,4,2,0,0,2,1,False,65934,23001,1,1,1,3,0,0
2000340,Wasser-Exergon-Essenz,Wasser-Exergon-Essenzen,Wasser-Exergon-Essenz,3,1,0,1,1,0,False,65936,22606,1,3,1,3,0,0
2000341,Rattenkadaver,Rattenkadaver,Rattenkadaver,4,2,0,1,0,0,False,65937,24353,1,1,1,3,0,0
2000342,Handvoll[p] Millionenmais-Samen,Handvoll[p] Millionenmais-Samen,Millionenmais-Samen,3,1,0,1,1,0,False,65938,25004,1,1,1,3,0,0
2000343,Feuerschale,Feuerschalen,Feuerschale,3,1,0,1,1,0,False,65939,21003,1,1,1,3,0,0
2000344,Bomber-Finger,Bomber-Finger,Bomber-Finger,4,2,0,1,0,0,False,65939,22623,1,1,1,3,0,0
2000345,Nachlass-Schatulle,Nachlass-Schatullen,Nachlass-Schatulle,3,1,0,1,1,0,False,65940,21002,1,1,1,3,0,0
2000346,befruchtet[a] Dodo-Ei,befruchtet[a] Dodo-Eier,Befruchtetes Dodo-Ei,2,2,0,1,2,0,False,65941,25251,1,3,1,3,0,0
2000347,Sack[p] fruchtbare Erde,Sack[p] fruchtbare Erde,Fruchtbare Erde,3,1,0,1,1,0,False,66003,21466,1,3,1,3,0,0
2000348,gestohlen[a] Ackergerät,gestohlen[a] Ackergeräte,Gestohlenes Ackergerät,4,2,0,1,2,0,False,66004,21002,1,3,1,3,0,0
2000349,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000350,Ackerschaufel,Ackerschaufeln,Ackerschaufel,3,1,0,1,1,0,False,66007,21003,1,3,1,3,0,0
2000351,reif[a] La Noscea-Orange,reif[a] La Noscea-Orangen,Reife La Noscea-Orange,3,1,0,1,1,0,False,66008,25312,1,3,1,3,0,0
2000352,Fafafonos Päckchen,Fafafonos Päckchen,Fafafonos Päckchen,4,1,0,0,2,1,False,0,41002,1,1,1,3,0,0
2000353,Fafafonos Päckchen,Fafafonos Päckchen,Fafafonos Päckchen,4,1,0,0,2,1,False,0,44036,1,1,1,3,0,0
2000354,Brief[p] an Kikipu,Briefe[p] an Kikipu,Brief an Kikipu,4,2,0,1,0,0,False,65760,25918,1,1,1,3,0,0
2000355,Hammerschnabel-Schwanzfeder,Hammerschnabel-Schwanzfedern,Hammerschnabel-Schwanzfeder,3,1,0,1,1,0,False,65760,21906,1,5,1,3,0,0
2000356,Orangensack,Orangensäcke,Orangensack,4,2,0,1,0,0,False,66002,25919,1,1,1,3,0,0
2000357,Münzbeutel,Münzbeutel,Münzbeutel,4,2,0,1,0,0,False,66002,25919,1,1,1,3,0,0
2000358,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000359,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000360,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000361,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000362,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000363,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000364,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000365,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000366,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000367,Hornissenstachel,Hornissenstachel,Hornissenstachel,4,2,0,1,0,0,False,66098,22305,1,6,1,3,0,0
2000368,Dadanens letzte Mahnung,Dadanens letzte Mahnungen,Dadanens letzte Mahnung,3,1,0,0,1,1,False,65864,25906,1,1,1,3,0,0
2000369,Roh-Nanasha-Malachit,Roh-Nanasha-Malachite,Roh-Nanasha-Malachit,4,2,0,1,0,0,False,66039,20004,1,3,1,3,0,0
2000370,spitz[a] Spitzhacke,spitz[a] Spitzhacken,Spitze Spitzhacke,3,1,0,1,1,0,False,66040,38005,1,1,1,3,0,0
2000371,alt[a] Hammer,alt[a] Hammer,Alter Hammer,4,2,0,1,0,0,False,66040,35052,1,1,1,3,0,0
2000372,schwer[a] Vorschlaghammer,schwer[a] Vorschlaghämmer,Schwerer Vorschlaghammer,4,2,0,1,0,0,False,66040,38051,1,1,1,3,0,0
2000373,Fangeisen,Fangeisen,Fangeisen,4,1,0,1,2,0,False,65873,21003,1,4,1,3,0,0
2000374,Peiste-Augapfel,Peiste-Augäpfel,Peiste-Augapfel,4,2,0,1,0,0,False,65875,21280,1,4,1,3,0,0
2000375,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000376,Flasche[p] Mischlingsblut,Flaschen[p] Mischlingsblut,Mischlingsblut,3,1,0,1,1,0,False,65877,20641,1,4,1,3,0,0
2000377,Brief[p] an Leofric,Briefe[p] an Leofric,Brief an Leofric,4,2,0,1,0,0,False,65866,25918,1,1,1,3,0,0
2000378,Roh-Nanasha-Malachit,Roh-Nanasha-Malachite,Roh-Nanasha-Malachit,4,2,0,1,0,0,False,66109,20004,1,3,1,3,0,0
2000379,Phiole[p] Krötensekret,Phiolen[p] Krötensekret,Krötensekret,3,1,0,1,1,0,False,66066,20682,1,2,1,3,0,0
2000380,Hamunds Bewerbung,Hamunds Bewerbungen,Hamunds Bewerbung,3,1,0,0,1,1,False,66067,26151,1,1,1,3,0,0
2000381,antik[a] Dolch,antik[a] Dolche,Antiker Dolch,2,2,0,1,0,0,False,65868,30362,1,1,1,3,0,0
2000382,Bussardschenkel,Bussardschenkel,Bussardschenkel,4,2,0,1,0,0,False,65871,25154,1,2,1,3,0,0
2000383,Panzerschalenbein,Panzerschalenbeine,Panzerschalenbein,4,2,0,1,2,0,False,65871,29201,1,2,1,3,0,0
2000384,Stück[p] Scaphitfleisch,Stücke[p] Scaphitfleisch,Scaphitfleisch,2,2,0,1,2,0,False,65871,25156,1,2,1,3,0,0
2000385,Fläschchen[p] Murmelhörnchen-Blut,Fläschchen[p] Murmelhörnchen-Blut,Murmelhörnchen-Blut,4,1,0,1,2,0,False,66108,22601,1,5,1,3,0,0
2000386,Momodis Empfehlungsschreiben,Momodis Empfehlungsschreiben,Momodis Empfehlungsschreiben,4,1,0,0,2,1,False,66104,25906,1,1,1,3,0,0
2000387,Momodis Empfehlungsschreiben,Momodis Empfehlungsschreiben,Momodis Empfehlungsschreiben,4,1,0,0,2,1,False,66105,25906,1,1,1,3,0,0
2000388,Momodis Empfehlungsschreiben,Momodis Empfehlungsschreiben,Momodis Empfehlungsschreiben,4,1,0,0,2,1,False,66106,25906,1,1,1,3,0,0
2000389,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000390,verdächtig[a] Schreiben,verdächtig[a] Schreiben,Verdächtiges Schreiben,4,1,0,1,2,0,False,66158,25906,1,1,1,3,0,0
2000391,leuchtend[a] Stein,leuchtend[a] Steine,Leuchtender Stein,4,2,0,1,0,0,False,66165,21251,1,1,1,3,0,0
2000392,Büschel[p] Althyk-Lavendel,Büschel[p] Althyk-Lavendel,Althyk-Lavendel,4,2,0,1,0,0,False,66166,25002,1,3,1,3,0,0
2000393,Stellenaushang,Stellenaushängen,Stellenaushang,4,1,0,1,0,0,False,66168,25906,1,5,1,3,0,0
2000394,leuchtend[a] Stein,leuchtend[a] Steine,Leuchtender Stein,4,2,0,1,0,0,False,66170,21213,1,5,1,3,0,0
2000395,Flasche[p] trüben Quellwassers,Flaschen[p] trüben Quellwassers,Trübes Quellwasser,3,1,0,1,1,0,False,66173,25055,1,1,1,3,0,0
2000396,versiegelt[a] Brief,versiegelt[a] Briefe,Versiegelter Brief,4,2,0,1,0,0,False,66164,25918,1,1,1,3,0,0
2000397,Azeyma-Opfergabe,Azeyma-Opfergaben,Azeyma-Opfergabe,3,1,0,1,1,0,False,0,25919,1,1,1,3,0,0
2000398,versiegelt[a] Brief,versiegelt[a] Briefe,Versiegelter Brief,4,2,0,1,0,0,False,66087,25918,1,1,1,3,0,0
2000399,Pilgerleichnam,Pilgerleichname,Pilgerleichnam,4,1,0,1,0,0,False,66154,26024,1,3,1,3,0,0
2000400,Strauß[p] Nymeia-Lilien,Sträuße[p] Nymeia-Lilien,Nymeia-Lilien,2,2,0,1,0,0,False,66163,22627,1,5,1,3,0,0
2000401,Skorpionenring,Skorpionenringe,Skorpionenring,4,2,0,1,0,0,False,0,54434,1,1,1,3,0,0
2000402,Sonder-Heiltrank,Sonder-Heiltränke,Sonder-Heiltrank,4,2,0,1,0,0,False,65799,20601,1,1,1,3,0,0
2000403,Skorpionenring,Skorpionenringe,Skorpionenring,4,2,0,1,0,0,False,65799,54434,1,1,1,3,0,0
2000404,zerknüllt[a] Lieferschein,zerknüllt[a] Lieferscheine,Zerknüllter Lieferschein,4,2,0,1,0,0,False,65801,25918,1,1,1,3,0,0
2000405,Rosenholzkiste,Rosenholzkisten,Rosenholzkiste,3,1,0,1,1,0,False,66177,21002,1,1,1,3,0,0
2000406,alt[a] Opfergabe,alt[a] Opfergaben,Alte Opfergabe,3,1,0,1,1,0,False,66178,21003,1,6,1,3,0,0
2000407,Flasche[p] Hornissentinktur,Flaschen[p] Hornissentinktur,Hornissentinktur,3,1,0,1,1,0,False,66173,20662,1,3,1,3,0,0
2000408,giftig[a] Krötenfilet,giftig[a] Krötenfilets,Giftiges Krötenfilet,4,1,0,1,2,0,False,66094,25155,1,5,1,3,0,0
2000409,Holzpuppe,Holzpuppen,Holzpuppe,3,1,0,1,1,0,False,66102,27281,1,4,1,3,0,0
2000410,Paket[p] für Horizont,Pakete[p] für Horizont,Paket für Horizont,4,2,0,1,2,0,False,65926,21003,1,1,1,3,0,0
2000411,Phiole[p] mit Rhalgrs Blut,Phiolen[p] mit Rhalgrs Blut,Phiole mit Rhalgrs Blut,3,1,0,1,1,0,False,65801,20662,1,1,1,3,0,0
2000412,Stellenaushang,Stellenaushängen,Stellenaushang,4,1,0,1,0,0,False,66168,25906,1,5,1,3,0,0
2000413,Pfändungsmarke,Pfändungsmarken,Pfändungsmarke,3,1,0,1,1,0,False,65766,25906,1,4,1,3,0,0
2000414,Trockenfisch,Trockenfische,Trockenfisch,4,2,0,1,0,0,False,65883,25919,1,1,1,3,0,0
2000415,Stück[p] Geierbrustfleisch,Stücke[p] Geierbrustfleisch,Geierbrustfleisch,4,2,0,1,2,0,False,65883,25151,1,1,1,3,0,0
2000416,Kiste[p] mit Ätherphiolen,Kisten[p] mit Ätherphiolen,Kiste mit Ätherphiolen,3,1,0,1,1,0,False,65884,21003,1,1,1,3,0,0
2000417,Flasche[p] mit Amalj'aa-Blut,Flaschen[p] mit Amalj'aa-Blut,Amalj'aa-Blut,3,1,0,1,1,0,False,65884,22601,1,2,1,3,0,0
2000418,Kiste[p] mit Ätherphiolen,Kisten[p] mit Ätherphiolen,Kiste mit Ätherphiolen,3,1,0,1,1,0,False,65885,21003,1,1,1,3,0,0
2000419,Flasche[p] mit Amalj'aa-Blut,Flaschen[p] mit Amalj'aa-Blut,Amalj'aa-Blut,3,1,0,1,1,0,False,65885,22601,1,2,1,3,0,0
2000420,blutig[a] Zepter,blutig[a] Zepter,Blutiges Zepter,4,2,0,1,2,0,False,65887,32806,1,1,1,3,0,0
2000421,zerfetzt[a] Foliant,zerfetzt[a] Folianten,Zerfetzter Foliant,6,1,0,1,0,0,False,65887,26002,1,1,1,3,0,0
2000422,Abhandlung[p] über Mormo,Abhandlungen[p] über Mormo,Buch von Mormo,3,1,0,1,1,0,False,65888,26002,1,3,1,3,0,0
2000423,abgewetzt[a] Gil,abgewetzt[a] Gil,Abgewetzte Gil,3,1,0,1,1,0,False,66090,25917,1,5,1,3,0,0
2000424,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000425,Abhandlung[p] über Mormo,Abhandlung[p] über Mormo,Buch von Mormo,3,1,0,1,1,0,False,65888,26002,1,3,1,3,0,0
2000426,Zeichnung[p] von Cocobusi,Zeichnungen[p] von Cocobusi,Zeichnung von Cocobusi,3,1,0,1,1,0,False,65889,25906,1,3,1,3,0,0
2000427,Flusskrötenleber,Flusskrötenlebern,Flusskrötenleber,3,1,0,1,1,0,False,66011,22603,1,3,1,3,0,0
2000428,Leinensack[p] mit Schafwolle,Leinensäcke[p] mit Schafwolle,Leinensack mit Schafwolle,4,2,0,1,0,0,False,66012,22610,1,1,1,3,0,0
2000429,Beutel[p] mit frischem Sonnenweizenmehl,Beutel[p] mit frischem Sonnenweizenmehl,Frisches Sonnenweizenmehl,4,2,0,1,0,0,False,66013,25351,1,4,1,3,0,0
2000430,Kleidungskiste,Kleidungskisten,Kleidungskiste,3,1,0,1,1,0,False,66014,21003,1,3,1,3,0,0
2000431,Kleidungskiste,Kleidungskisten,Kleidungskiste,3,1,0,1,1,0,False,0,21005,1,1,1,3,0,0
2000432,Kleidungskiste,Kleidungskisten,Kleidungskiste,3,1,0,1,1,0,False,0,23001,1,1,1,3,0,0
2000433,blutig[a] Armreif,blutig[a] Armreife,Blutiger Armreif,4,2,0,1,0,0,False,65887,55601,1,1,1,3,0,0
2000434,Köderkiste,Köderkisten,Köderkiste,3,1,0,1,1,0,False,66015,21003,1,1,1,3,0,0
2000435,groß[a] Leinensack,groß[a] Leinensäcke,Großer Leinensack,4,2,0,1,0,0,False,66016,21610,1,3,1,3,0,0
2000436,Dodo-Leinensack,Dodo-Leinensäcke,Dodo-Leinensack,4,2,0,1,0,0,False,66016,25919,1,3,1,3,0,0
2000437,Entlausungsbürste,Entlausungsbürsten,Entlausungsbürste,3,1,0,1,1,0,False,66017,25919,1,3,1,3,0,0
2000438,Phiole[p] Öllaus-Glibberschleim,Phiole[p] Öllaus-Glibberschleim,Öllaus-Glibberschleim,3,2,0,1,1,0,False,66019,25105,1,1,1,3,0,0
