#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
9425,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9426,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9427,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9428,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9429,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9430,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9431,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9432,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9433,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9434,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9435,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9436,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9437,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9438,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9439,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9440,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9441,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9442,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9443,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9444,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9445,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9446,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9447,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9448,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9449,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9450,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9451,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9452,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9453,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9454,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9455,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9456,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9457,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9458,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9459,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
9460,Chocomoppel-Maske,Chocomoppel-Masken,,Chocomoppel-Maske,3,1,0,1,1,0,65777,0,0,0,0,0,0,7,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,59,0,1,21800,41221,1,64500,0,0,0,0,1,4,34,0,3,5,2,2,13,True,True,False,False,False,True,False,False
9461,Paar[p] Misericordia-Klingen,Paar[p] Misericordia-Klingen,"Tödliche Klingen aus Dunkelstahl, die zur Herstellung von Misericordia-Dolchen gebraucht werden.",Misericordia-Klingen,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,6652,21,0,0,26108,70,2000,0,0,5136,0,1,12,56,55,0,16,0,2,9,False,False,False,False,True,False,False,False
9462,Ätherrad-Ständer[p] II,Ätherrad-Ständer[p] II,"Ein Ständer, auf dem ein ätherisches Rad platziert und aufgeladen werden kann. (Nur ein Ätherrad-Ständer II pro Anwesen möglich.)",Ätherrad-Ständer II,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196833,1,61023,916,0,0,52558,1,34000,0,0,0,0,1,14,57,56,0,50,0,2,0,False,False,False,False,False,False,False,False
9463,Ätherrad-Ständer[p] III,Ätherrad-Ständer[p] III,"Ein Ständer, auf dem ein ätherisches Rad platziert und aufgeladen werden kann. (Nur ein Ätherrad-Ständer III pro Anwesen möglich.)",Ätherrad-Ständer III,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196834,1,79596,1194,0,0,52559,1,34000,0,0,0,0,1,14,57,56,0,50,0,2,0,False,False,False,False,False,False,False,False
9464,Ätherrad-Ständer[p] IV,Ätherrad-Ständer[p] IV,"Ein Ständer, auf dem ätherische Räder platziert und aufgeladen werden können. (Nur ein Ätherrad-Ständer IV pro Anwesen möglich.)",Ätherrad-Ständer IV,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196835,1,92862,1393,0,0,52560,1,34000,0,0,0,0,1,14,57,56,0,50,0,2,0,False,False,False,False,False,False,False,False
9465,Ätherrad-Ständer[p] V,Ätherrad-Ständer[p] V,"Ein Ständer, auf dem ätherische Räder platziert und aufgeladen werden können. (Nur ein Ätherrad-Ständer V pro Anwesen möglich.)",Ätherrad-Ständer V,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196836,1,100821,1513,0,0,52561,1,34000,0,0,0,0,1,14,57,56,0,50,0,2,0,False,False,False,False,False,False,False,False
9466,Ätherrad-Ständer[p] VI,Ätherrad-Ständer[p] VI,"Ein Ständer, auf dem ätherische Räder platziert und aufgeladen werden können. (Nur ein Ätherrad-Ständer VI pro Anwesen möglich.)",Ätherrad-Ständer VI,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196837,1,106128,1592,0,0,52562,1,34000,0,0,0,0,1,14,57,56,0,50,0,2,0,False,False,False,False,False,False,False,False
9467,Garlond-Maske[p] des Spähens,Garlond-Masken[p] des Spähens,,Garlond-Maske des Spähens,3,1,0,1,1,0,131261,0,0,0,0,0,0,76,76,29,30,29,20,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,22,45,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,26943,353,5,21800,40439,120,23100,0,0,6208,0,3,4,34,0,3,5,0,2,10,True,True,False,True,False,False,False,False
9468,Garlond-Brustpanzer[p] des Spähens,Garlond-Brustpanzer[p] des Spähens,,Garlond-Brustpanzer des Spähens,4,2,0,1,0,0,131261,0,0,0,0,0,0,102,102,46,48,46,32,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,33359,589,5,21800,42404,120,23100,0,0,6208,0,3,4,35,0,4,5,0,2,10,True,True,False,True,False,False,False,False
9469,Paar[p] Garlond-Unterarmschienen des Spähens,Paar[p] Garlond-Unterarmschienen des Spähens,,Garlond-Unterarmschienen des Spähens,2,1,0,1,2,0,131261,0,0,0,0,0,0,76,76,29,30,29,20,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,23950,353,5,21800,44290,120,23100,0,0,6210,0,3,4,37,0,5,5,0,2,10,True,True,False,True,False,False,False,False
9470,Garlond-Braies[p] des Spähens,Garlond-Braies[p] des Spähens,,Garlond-Braies des Spähens,3,1,0,1,1,0,131261,0,0,0,0,0,0,102,102,46,48,46,32,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,44,27,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,21384,589,5,21800,45507,120,23100,0,0,6210,0,3,4,36,0,7,5,0,2,12,True,True,False,True,False,False,False,False
9471,Paar[p] Garlond-Beinschützer des Spähens,Paar[p] Garlond-Beinschützer des Spähens,,Garlond-Beinschützer des Spähens,2,1,0,1,2,0,131261,0,0,0,0,0,0,76,76,29,30,29,20,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,22809,353,5,21800,46971,120,23100,0,0,6210,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
9472,Garlond-Gürtel[p] des Spähens,Garlond-Gürtel[p] des Spähens,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Garlond-Gürtel des Spähens,4,2,0,1,0,0,0,0,0,0,0,0,0,58,58,21,24,20,14,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,14256,268,0,0,54130,120,23100,0,0,6210,0,3,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
9473,modifiziert[a] Garlond-Maske[p] des Spähens,modifiziert[a] Garlond-Masken[p] des Spähens,,Modifizierte Garlond-Maske des Spähens,3,1,0,1,1,0,131261,0,0,0,0,0,0,77,77,33,35,31,22,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,22,45,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,33567,383,5,21800,40439,130,23100,0,0,6208,0,3,4,34,0,3,5,1,2,10,True,True,False,True,False,False,False,False
9474,modifiziert[a] Garlond-Brustpanzer[p] des Spähens,modifiziert[a] Garlond-Brustpanzer[p] des Spähens,,Modifizierter Garlond-Brustpanzer des Spähens,4,2,0,1,0,0,131261,0,0,0,0,0,0,103,103,52,56,49,34,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,41559,638,5,21800,42404,130,23100,0,0,6209,0,3,4,35,0,4,5,1,2,10,True,True,False,True,False,False,False,False
9475,Paar[p] modifizierter Garlond-Unterarmschienen des Spähens,Paar[p] modifizierter Garlond-Unterarmschienen des Spähens,,Modifizierte Garlond-Unterarmschienen des Spähens,2,1,0,1,2,0,131261,0,0,0,0,0,0,77,77,33,35,31,22,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,29837,383,5,21800,44290,130,23100,0,0,6208,0,3,4,37,0,5,5,1,2,10,True,True,False,True,False,False,False,False
9476,modifiziert[a] Garlond-Braies[p] des Spähens,modifiziert[a] Garlond-Braies[p] des Spähens,,Modifizierte Garlond-Braies des Spähens,3,1,0,1,1,0,131261,0,0,0,0,0,0,103,103,52,56,49,34,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,44,27,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,26640,638,5,21800,45507,130,23100,0,0,6208,0,3,4,36,0,7,5,1,2,12,True,True,False,True,False,False,False,False
9477,Paar[p] modifizierte Garlond-Beinschützer des Spähens,Paar[p] modifizierte Garlond-Beinschützer des Spähens,,Modifizierte Garlond-Beinschützer des Spähens,2,1,0,1,2,0,131261,0,0,0,0,0,0,77,77,33,35,31,22,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,28416,383,5,21800,46971,130,23100,0,0,6208,0,3,4,38,0,8,5,1,2,12,True,True,False,True,False,False,False,False
9478,modifiziert[a] Garlond-Gürtel[p] des Spähens,modifiziert[a] Garlond-Gürtel[p] des Spähens,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Modifizierter Garlond-Gürtel des Spähens,4,2,0,1,0,0,0,0,0,0,0,0,0,59,59,23,27,22,15,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,17760,290,0,0,54130,130,23100,0,0,6210,0,3,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
9479,Drachengott-Diadem[p] des Spähens,Drachengott-Diademe[p] des Spähens,,Drachengott-Diadem des Spähens,4,2,0,1,2,0,131296,0,0,0,0,0,0,77,77,33,35,31,22,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,26486,402,5,21800,40671,130,23020,0,0,6221,0,3,4,34,0,3,5,0,2,11,True,True,False,True,False,True,False,False
9480,Drachengott-Cyclas[p] des Spähens,Drachengott-Cyclas[p] des Spähens,,Drachengott-Cyclas des Spähens,3,1,0,1,1,0,131296,0,0,0,0,0,0,103,103,52,56,49,34,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,30115,669,5,21800,43216,130,23020,0,0,6224,0,3,4,35,0,4,5,0,2,12,True,True,False,True,False,True,False,False
9481,Paar[p] Drachengott-Armschienen des Spähens,Paar[p] Drachengott-Armschienen des Spähens,,Drachengott-Armschienen des Spähens,2,1,0,1,2,0,131296,0,0,0,0,0,0,77,77,33,35,31,22,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,21621,402,5,21800,48452,130,23020,0,0,6224,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
9482,Paar[p] Drachengott-Beinlinge des Spähens,Paar[p] Drachengott-Beinlinge des Spähens,,Drachengott-Beinlinge des Spähens,2,1,0,1,2,0,131296,0,0,0,0,0,0,103,103,52,56,49,34,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,22,45,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,18532,669,5,21800,45506,130,23020,0,0,6223,0,3,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
9483,Paar[p] Drachengott-Stiefel des Spähens,Paar[p] Drachengott-Stiefel des Spähens,,Drachengott-Stiefel des Spähens,2,1,0,1,2,0,131296,0,0,0,0,0,0,77,77,33,35,31,22,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,24710,402,5,21800,46970,130,23020,0,0,6224,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
9484,Drachengott-Schärpe[p] des Spähens,Drachengott-Schärpen[p] des Spähens,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Drachengott-Schärpe des Spähens,3,1,0,1,1,0,0,0,0,0,0,0,0,59,59,23,27,22,15,0,0,0,0,0,0,0,0,50,0,1,103,0,0,11,0,0,0,2,3,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,12355,305,0,0,54026,130,23020,0,0,6223,0,3,44,39,0,0,5,0,2,13,True,True,False,True,False,False,False,False
9485,Arachne-Bandana[p] des Spähens,Arachne-Bandanas[p] des Spähens,,Arachne-Bandana des Spähens,4,1,0,1,2,0,6946839,0,0,0,0,0,0,68,68,23,23,24,17,0,0,7,7,3,3,3,2,50,0,1,103,0,0,11,0,0,0,2,3,44,27,0,0,1,0,21,24,2,3,44,27,6,2,0,True,False,True,0,1,10291,130,5,21800,41630,110,23320,0,0,5119,0,2,4,34,31,3,5,1,2,13,False,False,False,True,True,True,False,False
