#,Model,NpcYell,Unknown0,Unknown1,ResidentMotionType
71.12,3280,351,0,3,0
71.13,3281,351,0,3,0
71.14,44,0,0,6,0
71.15,45,0,0,6,0
71.16,3204,351,0,4,0
71.17,66,0,0,2,0
71.18,0,0,0,0,0
72.0,3488,0,0,1,0
72.1,3490,0,0,1,0
72.2,3491,0,0,1,0
72.3,2329,969,0,3,0
72.4,2362,969,0,3,0
72.5,2347,969,0,3,0
72.6,3439,480,0,3,0
72.7,2368,967,0,3,0
72.8,2381,572,0,3,0
72.9,2354,1004,0,3,0
72.10,2358,1004,0,3,0
72.11,3412,1004,0,3,0
72.12,3413,1004,0,3,0
73.0,3580,0,0,1,0
73.1,3581,0,0,1,0
73.2,3582,0,0,1,0
73.3,3583,0,0,1,0
73.4,3607,0,0,1,0
73.5,3282,244,0,3,0
73.6,3283,244,0,3,0
73.7,3284,480,0,3,0
73.8,3285,480,0,3,0
73.9,3286,480,0,3,0
73.10,3287,480,0,3,0
73.11,3288,480,0,3,0
73.12,3289,1007,0,3,0
73.13,3290,972,0,3,0
73.14,3291,292,0,3,0
73.15,3294,244,0,3,0
73.16,3295,244,0,3,0
73.17,3227,244,0,4,0
73.18,3228,244,0,4,0
73.19,3229,244,0,4,0
73.20,3230,244,0,4,0
73.21,3231,244,0,4,0
73.22,3232,244,0,4,0
73.23,24,0,0,6,0
73.24,0,0,0,0,0
74.0,3492,0,0,1,0
74.1,3493,0,0,1,0
74.2,3032,0,0,1,0
74.3,3694,0,0,1,0
74.4,3414,970,0,3,0
74.5,3415,970,0,3,0
74.6,3438,480,0,3,0
74.7,3416,970,0,3,0
74.8,2345,971,0,3,0
74.9,2346,971,0,3,0
74.10,2387,971,0,3,0
74.11,3418,480,0,3,0
74.12,3419,1000,0,3,0
74.13,0,0,0,0,0
75.0,3574,0,0,1,0
75.1,3575,0,0,1,0
75.2,3576,0,0,1,0
75.3,3577,0,0,1,0
75.4,3579,0,0,1,0
75.5,3241,350,0,3,0
75.6,3242,350,0,3,0
75.7,3243,350,0,3,0
75.8,3244,480,0,3,0
75.9,3245,350,0,3,0
75.10,3246,350,0,3,0
75.11,3247,350,0,3,0
75.12,3248,350,0,3,0
75.13,3249,786,0,3,0
75.14,3250,350,0,3,0
75.15,3251,480,0,3,0
75.16,3252,350,0,3,0
75.17,3253,1008,0,3,0
75.18,3254,350,0,3,0
75.19,3202,350,0,4,0
75.20,3210,350,0,4,0
75.21,3,0,0,6,0
75.22,0,0,0,0,0
76.0,3587,0,0,1,0
76.1,3322,0,0,1,0
76.2,3323,0,0,1,0
76.3,3612,0,0,1,0
76.4,3613,0,0,1,0
76.5,3297,352,0,3,0
76.6,3298,352,0,3,0
76.7,3299,480,0,3,0
76.8,3300,480,0,3,0
76.9,3301,480,0,3,0
76.10,3302,1009,0,3,0
76.11,3303,315,0,3,0
76.12,3304,315,0,3,0
76.13,3305,352,0,3,0
76.14,3306,352,0,3,0
76.15,140,352,0,4,0
76.16,141,352,0,4,0
76.17,3203,352,0,4,0
76.18,140,315,0,4,0
77.0,4295697222,0,0,7,0
77.1,4295172936,0,0,7,0
77.2,4295041866,0,0,7,0
77.3,4070,0,0,4,0
77.4,4072,0,0,4,0
77.5,4073,0,0,4,0
77.6,4074,0,0,4,0
77.7,4075,0,0,4,0
77.8,4076,0,0,4,0
77.9,4077,0,0,4,0
77.10,3663,0,0,1,0
77.11,3364,261,0,3,0
77.12,3365,261,0,3,0
77.13,3366,261,0,3,0
77.14,3367,261,0,3,0
77.15,3368,480,0,3,0
77.16,3782,0,0,1,0
77.17,78,0,0,2,0
77.18,3706,670,0,3,0
77.19,140,261,0,4,0
77.20,141,261,0,4,0
77.21,3363,261,0,3,0
78.0,4295107400,0,0,7,0
78.1,0,0,0,0,0
79.0,3427,0,0,1,0
79.1,3432,0,0,1,0
79.2,3433,0,0,1,0
79.3,3434,0,0,1,0
79.4,25,0,0,2,0
79.5,3166,956,0,3,0
79.6,3167,956,0,3,0
79.7,3168,480,0,3,0
79.8,3171,795,0,3,0
79.9,3172,795,0,3,0
79.10,3173,795,0,3,0
79.11,3174,795,0,3,0
79.12,3176,480,0,3,0
79.13,3183,912,0,3,0
79.14,3184,912,0,3,0
79.15,3178,912,0,3,0
79.16,3185,912,0,3,0
79.17,3186,912,0,3,0
79.18,3187,620,0,3,0
79.19,3188,619,0,3,0
79.20,3191,104,0,3,0
79.21,3192,104,0,3,0
79.22,3193,872,0,3,0
79.23,3194,49,0,3,0
79.24,0,0,0,0,0
79.25,0,0,0,0,0
80.0,3621,0,0,1,0
80.1,3650,0,0,1,0
80.2,3623,0,0,1,0
80.3,3626,0,0,1,0
80.4,73,0,0,2,0
80.5,74,0,0,2,0
80.6,75,0,0,2,0
80.7,49,0,0,2,0
80.8,1,0,0,6,0
80.9,3318,681,0,3,0
80.10,3321,763,0,3,0
80.11,3327,1015,0,3,0
80.12,3334,480,0,3,0
80.13,3337,480,0,3,0
80.14,3338,480,0,3,0
80.15,3339,480,0,3,0
80.16,3325,353,0,3,0
80.17,3483,353,0,3,0
80.18,3484,353,0,3,0
80.19,3485,353,0,3,0
80.20,3333,353,0,3,0
80.21,3335,353,0,3,0
80.22,3349,353,0,3,0
80.23,3350,353,0,3,0
80.24,3352,353,0,3,0
80.25,3326,353,0,3,0
80.26,3328,353,0,3,0
80.27,143,1001,0,4,0
81.0,3531,0,0,1,0
81.1,3535,0,0,1,0
81.2,3536,0,0,1,0
81.3,3537,0,0,1,0
81.4,3214,838,0,3,0
81.5,3228,837,0,3,0
81.6,3229,837,0,3,0
81.7,562,10,0,3,0
81.8,909,356,0,3,0
81.9,411,131,0,3,0
81.10,413,131,0,3,0
81.11,508,157,0,3,0
81.12,720,10,0,3,21
81.13,3475,948,0,3,0
81.14,561,10,0,3,0
81.15,562,10,0,3,0
81.16,1006,128,0,3,0
82.0,3649,0,0,1,0
82.1,3651,0,0,1,0
82.2,3652,0,0,1,0
82.3,3653,0,0,1,0
82.4,140,547,0,4,0
82.5,141,547,0,4,0
82.6,3420,547,0,3,0
82.7,3425,547,0,3,0
82.8,3426,547,0,3,0
82.9,3434,547,0,3,0
82.10,3421,512,0,3,0
82.11,3422,511,0,3,0
82.12,3423,649,0,3,0
82.13,3435,480,0,3,0
82.14,3429,480,0,3,0
82.15,3430,480,0,3,0
82.16,3427,536,0,3,0
82.17,3428,536,0,3,0
83.0,4059,1,0,4,0
83.1,4060,1,0,4,0
83.2,4061,1,0,4,0
83.3,4062,1,0,4,0
83.4,4063,1,0,4,0
83.5,4064,1,0,4,0
83.6,4065,1,0,4,0
83.7,4068,1,0,4,0
83.8,4059,701,0,4,0
83.9,4060,701,0,4,0
83.10,4061,701,0,4,0
83.11,4062,701,0,4,0
83.12,4063,701,0,4,0
83.13,4064,701,0,4,0
83.14,4065,701,0,4,0
83.15,4068,701,0,4,0
84.0,4059,1,0,4,0
84.1,4060,1,0,4,0
84.2,4061,1,0,4,0
84.3,4062,1,0,4,0
84.4,4063,1,0,4,0
84.5,4064,1,0,4,0
84.6,4065,1,0,4,0
84.7,4066,1,0,4,0
84.8,4067,1,0,4,0
84.9,4068,1,0,4,0
84.10,4059,701,0,4,0
84.11,4060,701,0,4,0
84.12,4061,701,0,4,0
84.13,4062,701,0,4,0
84.14,4063,701,0,4,0
84.15,4064,701,0,4,0
84.16,4065,701,0,4,0
84.17,4066,701,0,4,0
84.18,4067,701,0,4,0
84.19,4068,701,0,4,0
84.20,3263,176,0,3,0
84.21,3264,137,0,3,0
84.22,3596,0,0,1,0
84.23,3595,0,0,1,0
84.24,3597,0,0,1,0
85.0,4059,1,0,4,0
85.1,4060,1,0,4,0
85.2,4061,1,0,4,0
85.3,4062,1,0,4,0
85.4,4063,1,0,4,0
85.5,4064,1,0,4,0
85.6,4065,1,0,4,0
85.7,4066,1,0,4,0
85.8,4067,1,0,4,0
85.9,4068,1,0,4,0
85.10,4059,701,0,4,0
85.11,4060,701,0,4,0
85.12,4061,701,0,4,0
85.13,4062,701,0,4,0
85.14,4063,701,0,4,0
85.15,4064,701,0,4,0
85.16,4065,701,0,4,0
85.17,4066,701,0,4,0
85.18,4067,701,0,4,0
85.19,4068,701,0,4,0
85.20,3271,190,0,3,0
85.21,3265,198,0,3,0
85.22,3592,0,0,1,0
85.23,3593,0,0,1,0
85.24,3594,0,0,1,0
86.0,4059,1,0,4,0
86.1,4060,1,0,4,0
86.2,4061,1,0,4,0
86.3,4062,1,0,4,0
86.4,4063,1,0,4,0
86.5,4064,1,0,4,0
86.6,4065,1,0,4,0
86.7,4066,1,0,4,0
86.8,4067,1,0,4,0
86.9,4068,1,0,4,0
86.10,4059,701,0,4,0
86.11,4060,701,0,4,0
86.12,4061,701,0,4,0
86.13,4062,701,0,4,0
86.14,4063,701,0,4,0
86.15,4064,701,0,4,0
86.16,4065,701,0,4,0
86.17,4066,701,0,4,0
86.18,4067,701,0,4,0
86.19,4068,701,0,4,0
86.20,3270,1018,0,3,0
86.21,3417,63,0,3,0
86.22,3262,145,0,3,0
86.23,3591,0,0,1,0
86.24,3590,0,0,1,0
86.25,3589,0,0,1,0
87.0,3702,0,0,1,0
87.1,3703,0,0,1,0
87.2,3701,0,0,1,0
87.3,3708,0,0,1,0
87.4,3481,253,0,3,0
87.5,3385,974,0,3,0
87.6,3386,974,0,3,0
87.7,3388,974,0,3,0
87.8,3389,930,0,3,0
87.9,3392,480,0,3,0
87.10,3394,930,0,3,0
87.11,3396,480,0,3,0
87.12,3397,1020,0,3,0
87.13,3399,480,0,3,0
87.14,3400,1020,0,3,0
87.15,3401,1020,0,3,0
87.16,3402,1020,0,3,0
87.17,3404,480,0,3,0
87.18,3405,480,0,3,0
87.19,3406,480,0,3,0
87.20,3407,1020,0,3,0
87.21,3445,995,0,3,0
87.22,3447,995,0,3,0
87.23,3448,995,0,3,0
87.24,3449,994,0,3,0
87.25,3450,994,0,3,0
87.26,3482,480,0,3,0
87.27,3486,999,0,3,0
87.28,3498,480,0,3,0
87.29,70,0,0,2,0
87.30,72,0,0,2,0
87.31,71,0,0,2,0
87.32,67,0,0,2,0
87.33,68,0,0,2,0
87.34,69,0,0,2,0
88.0,3226,0,0,1,0
88.1,3629,0,0,1,0
88.2,3631,0,0,1,0
88.3,3633,0,0,1,0
88.4,3635,0,0,1,0
88.5,3369,313,0,3,0
88.6,3370,313,0,3,0
88.7,3371,313,0,3,0
88.8,3373,313,0,3,0
88.9,3372,480,0,3,0
88.10,3375,1003,0,3,0
88.11,3377,518,0,3,0
88.12,3378,518,0,3,0
88.13,3379,518,0,3,0
88.14,3380,480,0,3,0
88.15,3453,371,0,3,0
88.16,3454,371,0,3,0
88.17,3455,371,0,3,0
88.18,3456,732,0,3,0
88.19,3457,732,0,3,0
88.20,3458,732,0,3,0
88.21,3460,230,0,3,0
88.22,3461,230,0,3,0
88.23,3462,230,0,3,0
88.24,3468,730,0,3,0
88.25,3469,730,0,3,0
88.26,3470,730,0,3,0
88.27,3471,730,0,3,0
88.28,3473,730,0,3,0
88.29,0,0,0,0,0
88.30,0,0,0,0,0
89.0,3614,0,0,1,0
89.1,3615,0,0,1,0
89.2,3616,0,0,1,0
89.3,3617,0,0,1,0
89.4,3618,0,0,1,0
89.5,29,1860,0,3,1
89.6,30,1860,0,3,0
89.7,39,1860,0,3,3
89.8,43,1860,0,3,0
89.9,51,1860,0,3,3
89.10,64,1860,0,3,2
89.11,71,1860,0,3,0
89.12,82,1860,0,3,4
89.13,92,1860,0,3,0
89.14,95,1860,0,3,0
89.15,103,1860,0,3,0
89.16,2256,1860,0,3,0
89.17,134,1860,0,3,0
89.18,139,1860,0,3,0
89.19,181,1860,0,3,0
89.20,189,1860,0,3,0
89.21,1570,1860,0,3,0
89.22,1577,1860,0,3,0
89.23,1585,1860,0,3,0
89.24,1589,1860,0,3,0
89.25,1590,1860,0,3,0
89.26,3359,1860,0,3,0
89.27,3360,1860,0,3,0
89.28,3361,1860,0,3,0
89.29,3362,1860,0,3,0
89.30,0,0,0,0,0
90.0,3715,0,0,1,0
90.1,3716,0,0,1,0
90.2,3717,0,0,1,0
90.3,3749,0,0,1,0
90.4,3781,0,0,1,0
90.5,3517,986,0,3,0
90.6,3518,986,0,3,0
90.7,3519,986,0,3,0
90.8,3520,480,0,3,0
90.9,3521,480,0,3,0
90.10,3522,986,0,3,0
90.11,3523,986,0,3,0
90.12,3526,925,0,3,0
90.13,3527,925,0,3,0
90.14,3528,925,0,3,0
90.15,3529,925,0,3,0
90.16,3530,569,0,3,0
90.17,3531,619,0,3,0
90.18,3532,569,0,3,0
90.19,3533,569,0,3,0
90.20,3534,72,0,3,0
90.21,3535,72,0,3,0
90.22,3536,72,0,3,0
90.23,3537,63,0,3,0
90.24,3779,480,0,3,0
90.25,3780,511,0,3,0
90.26,4818,480,0,3,0
90.27,81,0,0,2,0
90.28,0,0,0,0,0
90.29,0,0,0,0,0
90.30,0,0,0,0,0
90.31,0,0,0,0,0
90.32,0,0,0,0,0
90.33,0,0,0,0,0
90.34,0,0,0,0,0
90.35,0,0,0,0,0
91.0,3933,0,0,1,0
91.1,0,0,0,0,0
91.2,0,0,0,0,0
91.3,0,0,0,0,0
91.4,0,0,0,0,0
91.5,0,0,0,0,0
91.6,0,0,0,0,0
91.7,0,0,0,0,0
91.8,0,0,0,0,0
91.9,0,0,0,0,0
91.10,0,0,0,0,0
91.11,0,0,0,0,0
91.12,0,0,0,0,0
91.13,0,0,0,0,0
91.14,0,0,0,0,0
91.15,0,0,0,0,0
92.0,4116,0,0,1,0
92.1,4117,0,0,1,0
92.2,4118,0,0,1,0
92.3,4119,0,0,1,0
92.4,4121,0,0,1,0
92.5,3965,480,0,3,0
92.6,3968,480,0,3,0
92.7,3969,1041,0,3,0
92.8,3970,1041,0,3,0
92.9,3971,1041,0,3,0
92.10,3974,1041,0,3,0
92.11,3975,1041,0,3,0
92.12,3981,1100,0,3,0
92.13,3983,480,0,3,0
92.14,3985,480,0,3,0
92.15,2144,197,0,3,0
92.16,2145,197,0,3,0
92.17,30,0,0,2,0
92.18,54,0,0,6,0
92.19,0,0,0,0,0
92.20,0,0,0,0,0
93.0,4174,0,0,1,0
93.1,4177,0,0,1,0
93.2,4179,0,0,1,0
93.3,4180,0,0,1,0
93.4,4178,0,0,1,0
93.5,4120,1250,0,3,0
93.6,4121,1250,0,3,0
93.7,4122,705,0,3,0
93.8,4256,705,0,3,0
93.9,4257,705,0,3,0
93.10,4123,1250,0,3,0
93.11,4124,1250,0,3,0
93.12,4131,1250,0,3,0
93.13,4132,1246,0,3,0
93.14,4134,1250,0,3,0
93.15,4135,1250,0,3,0
93.16,4137,480,0,3,0
93.17,4138,480,0,3,0
93.18,4139,480,0,3,0
93.19,4140,1250,0,3,0
93.20,4146,480,0,3,0
93.21,4152,982,0,3,0
93.22,4153,1080,0,3,0
93.23,39,0,0,2,0
93.24,34,0,0,2,0
93.25,35,0,0,2,0
93.26,36,0,0,2,0
93.27,33,0,0,2,0
93.28,16,0,0,6,0
93.29,32,0,0,6,0
93.30,0,0,0,0,0
93.31,0,0,0,0,0
93.32,0,0,0,0,0
93.33,0,0,0,0,0
93.34,0,0,0,0,0
93.35,0,0,0,0,0
94.0,4211,0,0,1,0
94.1,4212,0,0,1,0
94.2,4213,0,0,1,0
94.3,4214,0,0,1,0
94.4,4215,0,0,1,0
94.5,4216,0,0,1,0
94.6,4217,0,0,1,0
94.7,4218,0,0,1,0
94.8,4219,0,0,1,0
94.9,4220,0,0,1,0
94.10,4221,0,0,1,0
94.11,4222,0,0,1,0
94.12,4223,0,0,1,0
94.13,4224,0,0,1,0
94.14,4225,0,0,1,0
94.15,4226,0,0,1,0
94.16,4227,0,0,1,0
94.17,4186,1067,0,3,0
94.18,4187,1067,0,3,0
94.19,4192,1067,0,3,0
94.20,4193,480,0,3,0
94.21,4195,480,0,3,0
94.22,4197,480,0,3,0
94.23,4201,1067,0,3,0
94.24,4202,1067,0,3,0
94.25,4211,1246,0,3,0
94.26,4213,480,0,3,0
94.27,4215,480,0,3,0
94.28,4218,480,0,3,0
94.29,4219,480,0,3,0
94.30,4220,480,0,3,0
94.31,4221,480,0,3,0
94.32,4222,1250,0,3,0
94.33,4224,1250,0,3,0
94.34,4225,480,0,3,0
94.35,4226,1250,0,3,0
94.36,4223,1250,0,3,0
94.37,4228,480,0,3,0
94.38,4229,480,0,3,0
94.39,4230,480,0,3,0
94.40,4231,480,0,3,0
94.41,4234,480,0,3,0
94.42,4120,1250,0,3,0
94.43,4121,1250,0,3,0
94.44,4185,1250,0,3,0
94.45,4545,480,0,4,0
94.46,82,0,0,2,0
94.47,92,0,0,2,0
94.48,90,0,0,2,0
94.49,27,0,0,2,0
94.50,39,0,0,2,0
94.51,41,0,0,2,0
94.52,42,0,0,2,0
94.53,43,0,0,2,0
94.54,21,0,0,6,0
94.55,29,0,0,6,0
94.56,140,1250,0,4,0
94.57,0,0,0,0,0
94.58,0,0,0,0,0
94.59,0,0,0,0,0
94.60,0,0,0,0,0
95.0,4449,0,0,1,0
95.1,4450,0,0,1,0
95.2,4451,0,0,1,0
95.3,4452,0,0,1,0
95.4,4376,962,0,3,0
95.5,4382,962,0,3,0
95.6,4383,962,0,3,0
95.7,4387,962,0,3,0
95.8,4389,962,0,3,0
95.9,4376,1084,0,3,0
95.10,4382,1084,0,3,0
95.11,4383,1084,0,3,0
95.12,4387,1084,0,3,0
95.13,4389,1084,0,3,0
95.14,4378,480,0,3,0
95.15,4381,480,0,3,0
95.16,4394,480,0,3,0
95.17,4391,1081,0,3,0
95.18,27,0,0,2,0
95.19,30,0,0,6,0
95.20,0,0,0,0,0
95.21,0,0,0,0,0
95.22,0,0,0,0,0
95.23,0,0,0,0,0
95.24,0,0,0,0,0
95.25,0,0,0,0,0
95.26,0,0,0,0,0
95.27,0,0,0,0,0
95.28,0,0,0,0,0
95.29,0,0,0,0,0
95.30,0,0,0,0,0
96.0,3775,0,0,1,0
96.1,3776,0,0,1,0
96.2,3777,0,0,1,0
96.3,3778,0,0,1,0
96.4,3650,962,0,3,0
96.5,3656,962,0,3,0
96.6,3663,962,0,3,0
96.7,3665,962,0,3,0
96.8,3657,962,0,3,0
96.9,3650,1084,0,3,0
96.10,3656,1084,0,3,0
96.11,3663,1084,0,3,0
96.12,3665,1084,0,3,0
96.13,3657,1084,0,3,0
96.14,3652,480,0,3,0
96.15,3655,480,0,3,0
96.16,3666,480,0,3,0
96.17,3711,480,0,3,0
96.18,3668,1081,0,3,0
96.19,27,0,0,2,0
96.20,30,0,0,6,0
96.21,0,0,0,0,0
96.22,0,0,0,0,0
96.23,0,0,0,0,0
96.24,0,0,0,0,0
96.25,0,0,0,0,0
96.26,0,0,0,0,0
96.27,0,0,0,0,0
96.28,0,0,0,0,0
96.29,0,0,0,0,0
96.30,0,0,0,0,0
97.0,4909,0,0,1,0
97.1,25,0,0,8,0
97.2,26,0,0,8,0
97.3,4910,0,0,1,0
97.4,4911,0,0,1,0
97.5,4912,0,0,1,0
97.6,4913,0,0,1,0
97.7,4397,480,0,3,0
97.8,4847,1061,0,3,0
97.9,4848,1061,0,3,0
97.10,4849,480,0,3,0
97.11,4852,480,0,3,0
97.12,3874,1061,0,3,0
97.13,3876,1062,0,3,0
97.14,3878,1300,0,3,0
97.15,3880,1060,0,3,0
97.16,3881,1060,0,3,0
97.17,4160,1060,0,3,0
97.18,80,0,0,2,0
97.19,26,0,0,6,0
97.20,48,0,0,6,0
97.21,49,0,0,6,0
97.22,0,0,0,0,0
97.23,0,0,0,0,0
97.24,0,0,0,0,0
97.25,0,0,0,0,0
97.26,0,0,0,0,0
97.27,0,0,0,0,0
97.28,0,0,0,0,0
97.29,0,0,0,0,0
97.30,0,0,0,0,0
98.0,3934,0,0,1,0
98.1,25,0,0,8,0
98.2,26,0,0,8,0
98.3,3937,0,0,1,0
98.4,3938,0,0,1,0
98.5,3943,0,0,1,0
98.6,3944,0,0,1,0
98.7,3828,1061,0,3,0
98.8,3829,1061,0,3,0
98.9,3830,1061,0,3,0
98.10,3831,480,0,3,0
98.11,3832,480,0,3,0
98.12,3835,480,0,3,0
98.13,3865,480,0,3,0
98.14,3867,1300,0,3,0
98.15,3874,1061,0,3,0
98.16,3876,1062,0,3,0
98.17,3878,1300,0,3,0
98.18,3880,1060,0,3,0
98.19,3881,1060,0,3,0
98.20,4160,1060,0,3,0
98.21,3840,1061,0,3,0
98.22,3841,1061,0,3,0
98.23,3848,1062,0,3,0
98.24,3848,1063,0,3,0
98.25,3858,1300,0,3,0
98.26,80,0,0,2,0
98.27,26,0,0,6,0
98.28,48,0,0,6,0
98.29,49,0,0,6,0
98.30,16,0,0,6,0
98.31,36,0,0,6,0
98.32,37,0,0,6,0
98.33,34,0,0,6,0
98.34,0,0,0,0,0
98.35,0,0,0,0,0
99.0,3905,0,0,1,0
99.1,3906,0,0,1,0
99.2,4941,0,0,1,0
99.3,3902,0,0,1,0
99.4,3904,0,0,1,0
99.5,3934,963,0,3,0
99.6,3936,963,0,3,0
99.7,3937,963,0,3,0
99.8,3938,963,0,3,0
99.9,3939,963,0,3,0
99.10,3949,978,0,3,0
99.11,3950,978,0,3,0
99.12,3951,1098,0,3,0
99.13,3957,701,0,3,0
99.14,3958,701,0,3,0
99.15,4013,963,0,3,0
99.16,4274,480,0,3,0
99.17,4919,963,0,3,0
99.18,4920,963,0,3,0
99.19,4921,1098,0,3,0
99.20,4922,1203,0,3,0
99.21,4923,978,0,3,0
99.22,5053,963,0,3,0
99.23,5054,480,0,3,0
99.24,5096,480,0,3,0
99.25,5072,480,0,3,0
100.0,3895,0,0,1,0
100.1,3896,0,0,1,0
100.2,3898,0,0,1,0
100.3,3899,0,0,1,0
100.4,3894,0,0,1,0
100.5,3931,963,0,3,0
100.6,3932,963,0,3,0
100.7,3933,963,0,3,0
100.8,3934,963,0,3,0
100.9,3935,963,0,3,0
100.10,3937,963,0,3,0
100.11,3938,963,0,3,0
100.12,3939,963,0,3,0
100.13,3940,963,0,3,0
100.14,3941,480,0,3,0
100.15,3942,963,0,3,0
100.16,3943,1183,0,3,0
100.17,3944,1203,0,3,0
100.18,3945,978,0,3,0
100.19,3946,978,0,3,0
100.20,3947,978,0,3,0
100.21,3948,978,0,3,0
100.22,3949,978,0,3,0
100.23,3950,978,0,3,0
100.24,3951,1098,0,3,0
100.25,3952,1098,0,3,0
100.26,3953,1244,0,3,0
100.27,3954,1244,0,3,0
100.28,3955,1245,0,3,0
100.29,3956,1245,0,3,0
100.30,3957,701,0,3,0
100.31,3958,701,0,3,0
100.32,3959,614,0,3,0
100.33,4274,480,0,3,0
100.34,5072,480,0,3,0
100.35,5095,480,0,3,0
101.0,4259,0,0,1,0
101.1,3726,0,0,1,0
101.2,4846,0,0,1,0
101.3,4847,0,0,1,0
101.4,3697,1205,0,3,0
101.5,3698,1205,0,3,0
101.6,3699,1205,0,3,0
101.7,3700,1266,0,3,0
101.8,3701,1266,0,3,0
101.9,3671,984,0,3,0
101.10,3679,862,0,3,0
101.11,3684,862,0,3,0
101.12,3689,862,0,3,0
101.13,3691,862,0,3,0
101.14,0,0,0,0,0
101.15,0,0,0,0,0
102.0,3865,0,0,1,0
102.1,3856,0,0,1,0
102.2,3857,0,0,1,0
102.3,3861,0,0,1,0
102.4,3863,0,0,1,0
102.5,4902,6,0,3,0
102.6,4903,6,0,3,0
102.7,4046,6,0,3,0
102.8,4047,6,0,3,0
102.9,4905,6,0,3,0
102.10,4049,1239,0,3,0
102.11,4907,1239,0,3,0
102.12,4908,1239,0,3,0
102.13,4909,978,0,3,0
102.14,4910,978,0,3,0
102.15,4911,978,0,3,0
102.16,4055,979,0,3,0
102.17,0,0,0,0,0
102.18,4912,979,0,3,0
102.19,4058,1082,0,3,0
102.20,4059,1082,0,3,0
102.21,4060,670,0,3,0
102.22,4061,671,0,3,0
102.23,4913,1011,0,3,0
102.24,4914,1011,0,3,0
102.25,4915,1011,0,3,0
102.26,4916,1011,0,3,0
102.27,4917,1011,0,3,0
103.0,3855,0,0,1,0
103.1,3853,0,0,1,0
103.2,3841,0,0,1,0
103.3,3842,0,0,1,0
103.4,3851,0,0,1,0
103.5,4043,6,0,3,0
103.6,4044,6,0,3,0
103.7,4045,6,0,3,0
103.8,4046,6,0,3,0
103.9,4047,6,0,3,0
103.10,4048,6,0,3,0
103.11,4049,1239,0,3,0
103.12,4050,1239,0,3,0
103.13,4051,1239,0,3,0
103.14,4052,978,0,3,0
103.15,4053,978,0,3,0
103.16,4054,978,0,3,0
103.17,4055,979,0,3,0
103.18,4056,979,0,3,0
103.19,4057,979,0,3,0
103.20,4058,1082,0,3,0
103.21,4059,1082,0,3,0
103.22,4060,670,0,3,0
103.23,4061,671,0,3,0
103.24,4062,1011,0,3,0
103.25,4063,1011,0,3,0
103.26,4064,1011,0,3,0
103.27,4065,1011,0,3,0
103.28,4066,1011,0,3,0
103.29,4067,1011,0,3,0
103.30,4068,1011,0,3,0
103.31,4800,1011,0,3,0
104.0,3836,0,0,1,0
104.1,3837,0,0,1,0
104.2,3838,0,0,1,0
104.3,3840,0,0,1,0
104.4,3839,0,0,1,0
104.5,4918,975,0,3,0
104.6,4011,975,0,3,0
104.7,4924,975,0,3,0
104.8,4016,975,0,3,0
104.9,4017,975,0,3,0
104.10,4018,975,0,3,0
104.11,4019,975,0,3,0
104.12,4925,975,0,3,0
104.13,4021,975,0,3,0
104.14,4027,1101,0,3,0
104.15,4928,1101,0,3,0
104.16,4929,1101,0,3,0
104.17,4031,1188,0,3,0
104.18,4033,1189,0,3,0
104.19,4932,480,0,3,0
104.20,4933,480,0,3,0
104.21,4038,480,0,3,0
104.22,4039,975,0,3,0
104.23,4040,975,0,3,0
104.24,4041,975,0,3,0
104.25,4935,480,0,3,0
104.26,4936,480,0,3,0
104.27,4906,975,0,3,0
104.28,4927,975,0,3,0
104.29,5062,480,0,3,0
104.30,96,0,0,2,0
104.31,3786,701,0,4,0
104.32,0,0,0,0,0
104.33,0,0,0,0,0
104.34,0,0,0,0,0
105.0,3825,0,0,1,0
105.1,3826,0,0,1,0
105.2,3827,0,0,1,0
105.3,3828,0,0,1,0
105.4,3829,0,0,1,0
105.5,4010,975,0,3,0
105.6,4011,975,0,3,0
105.7,4012,975,0,3,0
105.8,4014,975,0,3,0
105.9,4015,975,0,3,0
105.10,4016,975,0,3,0
105.11,4017,975,0,3,0
105.12,4018,975,0,3,0
105.13,4019,975,0,3,0
105.14,4020,975,0,3,0
105.15,4021,975,0,3,0
105.16,4025,1101,0,3,0
105.17,4027,1101,0,3,0
105.18,4028,1101,0,3,0
105.19,4030,1101,0,3,0
105.20,4031,1188,0,3,0
105.21,4032,1188,0,3,0
105.22,4033,1189,0,3,0
105.23,4034,1189,0,3,0
105.24,4035,480,0,3,0
105.25,4038,480,0,3,0
105.26,4039,975,0,3,0
105.27,4040,975,0,3,0
105.28,4041,975,0,3,0
105.29,4069,480,0,3,0
105.30,4070,480,0,3,0
105.31,4071,480,0,3,0
105.32,4705,480,0,3,0
105.33,4906,975,0,3,0
105.34,4927,975,0,3,0
105.35,5061,480,0,3,0
105.36,96,0,0,2,0
105.37,3786,701,0,4,0
105.38,0,0,0,0,0
106.0,3764,0,0,1,0
106.1,3766,0,0,1,0
106.2,3768,0,0,1,0
106.3,3770,0,0,1,0
106.4,3772,0,0,1,0
106.5,20,0,0,8,0
106.6,21,0,0,8,0
106.7,3712,976,0,3,0
106.8,3713,976,0,3,0
106.9,3714,976,0,3,0
106.10,3716,976,0,3,0
106.11,3717,976,0,3,0
106.12,3719,976,0,3,0
106.13,3720,976,0,3,0
106.14,3721,480,0,3,0
106.15,3722,976,0,3,0
106.16,3723,976,0,3,0
