#,Name,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown1,Unknown2
822,Seltene Meeresfrüchte-Züchtung II,2600,3000,185,15,0,100,0,822,988,0,0,0,789,695,0,0,3,4,0,0,0,False,False
823,EX: Automatisierte Zuchtpflanzen-Zubereitung,2500,3000,184,15,0,100,0,823,989,0,0,0,790,696,0,0,3,5,0,0,0,False,False
824,EX: Phaenna-Süßigkeiten,2500,3000,188,15,0,100,0,824,990,0,0,0,791,697,0,0,3,5,0,0,0,False,False
825,EX: Pseudo-Pflanzenextrakt III,800,1050,186,15,0,100,1200,825,991,0,0,0,792,698,0,0,0,5,11,16,0,False,False
826,EX+: Langhaltbare Milchprodukte,980,1080,189,15,0,100,0,826,992,0,0,0,793,699,0,0,3,6,0,21,0,False,False
827,EX+: Zuchterzeugnis-Verarbeitung,1800,2000,190,15,0,100,540,827,993,0,0,0,794,700,0,0,3,6,0,15,0,False,False
828,Güter zur Moralsteigerung,2300,3000,191,15,0,100,0,828,994,0,0,0,795,701,0,0,3,4,0,0,0,False,False
829,Güter zur Moralsteigerung II,2300,3000,191,15,0,100,0,829,995,0,0,828,796,702,0,0,3,4,0,0,0,False,False
830,EX: Festmahl-Vor­bereitungen I,1700,2000,192,15,0,100,0,830,996,0,0,0,797,703,0,0,3,5,0,0,0,False,False
831,EX: Festmahl-Vor­bereitungen II,600,800,192,15,0,100,0,831,997,0,0,830,798,704,0,0,0,5,0,0,0,False,False
832,EX: Festmahl-Vor­bereitungen III,850,1000,192,15,0,100,1200,832,998,0,0,831,799,705,0,0,3,5,0,0,0,False,False
833,Nährreiche Lebensmittel I,1400,2000,193,15,0,100,0,833,999,0,0,0,800,706,0,0,3,4,0,1,0,False,False
834,EX: Nährreiche Lebensmittel II,850,1000,193,15,0,100,0,834,1000,0,0,833,801,707,0,0,3,5,11,0,0,False,False
835,EX+: Nährreiche Lebensmittel III,1000,1600,193,15,0,100,540,835,1001,0,0,834,802,708,0,0,0,6,12,0,0,False,False
836,EX+: Sonder-Baumaterialien I,980,1080,164,15,0,100,0,836,1002,0,0,0,803,709,0,0,3,6,12,5,0,False,False
837,EX+: Sonder-Baumaterialien II,980,1080,164,15,0,100,600,837,1003,0,0,836,804,710,0,0,3,6,12,0,0,False,False
838,EX+: Sonder-Baumaterialien III,1000,1080,164,15,0,100,450,838,1004,0,0,837,805,711,0,0,0,6,12,0,0,False,False
839, Schmieröl,1200,2400,180,16,0,100,0,839,1005,0,0,0,806,712,0,0,0,1,0,0,1,False,False
840, Exegetenbrot-Geschmacksanpassung,1200,2400,181,16,0,100,0,840,1006,0,0,0,807,713,0,0,0,1,0,0,1,False,False
841, Langhaltbare Rationen,1200,2400,182,16,0,100,0,841,1007,0,0,0,808,714,0,0,0,1,0,0,1,False,False
842, Neuartige Hefe,1200,2400,183,16,0,100,0,842,1008,0,0,0,809,715,0,0,0,1,0,0,1,False,False
843, Grundlegende Zuchtpflanzen-Zubereitung,1200,2400,184,16,0,100,0,843,1009,0,0,0,810,716,0,0,0,1,0,0,1,False,False
844, Meeresfrüchte-Züchtung,1200,2400,185,16,0,100,0,844,1010,0,0,0,811,717,0,0,0,1,0,0,1,False,False
845, Wetterfestes Schmieröl,1200,2400,180,16,0,100,0,845,1011,0,0,0,812,718,0,0,0,2,0,0,1,False,False
846, Exegetenbrot-Geschmacksanpassung II,1200,2400,181,16,0,100,0,846,1012,0,0,0,813,719,0,0,0,2,0,0,1,False,False
847, Neuartige Hefe II,1300,3000,183,16,0,100,0,847,1013,0,0,0,814,720,0,0,3,2,0,0,1,False,False
848, Massenproduktion langhaltbarer Rationen,700,1500,182,16,0,100,0,848,1014,0,0,0,815,721,0,0,3,2,0,0,1,False,False
849, Angewandte Zuchtpflanzen-Zubereitung,1100,2500,184,16,0,100,0,849,1015,0,0,0,816,722,0,0,3,2,0,0,1,False,False
850, Meeresfrüchte-Züchtung II,1100,2500,185,16,0,100,0,850,1016,0,0,0,817,723,0,0,3,2,0,0,1,False,False
851, Pseudo-Pflanzenextrakt,700,1500,186,16,0,100,0,851,1017,0,0,0,818,724,0,0,3,2,0,0,1,False,False
852, Exegetenbrot-Geschmacksverbesserung,1600,2400,181,16,0,100,0,852,1018,0,0,0,819,725,0,0,0,3,0,0,1,False,False
853, Notvorrat an wetterfestem Schmieröl,1600,2400,180,16,0,100,0,853,1019,0,0,0,820,726,0,0,0,3,0,0,1,False,False
854, Erkundungsbasis-Notnahrung,1000,1600,182,16,0,100,0,854,1020,0,0,0,821,727,0,0,0,3,0,0,1,False,False
855, Verbesserte Hefe,2700,3000,183,16,0,100,0,855,1021,0,0,0,822,728,0,0,3,3,0,0,1,False,False
856, Verbesserte Zuchtpflanzen-Zubereitung,1600,2400,184,16,0,100,0,856,1022,0,0,0,823,729,0,0,0,3,0,0,1,False,False
857, Halbzeitmahl-Vor­bereitungen,2700,3000,187,16,0,100,0,857,1023,0,0,0,824,730,0,0,3,3,0,0,1,False,False
858, Seltene Meeresfrüchte-Züchtung,1000,1300,185,16,0,100,0,858,1024,0,0,0,825,731,0,0,0,3,0,0,1,False,False
859, Pseudo-Pflanzenextrakt II,1000,1300,186,16,0,100,0,859,1025,0,0,0,826,732,0,0,0,3,0,0,1,False,False
860,Exegetenbrot-Geschmacksverbesserung II,1800,2400,181,16,0,100,0,860,1026,0,0,0,827,733,0,0,0,4,0,0,0,False,False
861,Schmieröl für Präzisionsinstrumente,1800,2400,180,16,0,100,1200,861,1027,0,0,0,828,734,0,0,0,4,0,0,0,False,False
862,Wetterfeste Langzeitnahrung,700,1000,182,16,0,100,0,862,1028,0,0,0,829,735,0,0,3,4,0,0,0,False,False
863,Verbesserte Hefe II,700,1000,183,16,0,100,0,863,1029,0,0,0,830,736,0,0,3,4,0,0,0,False,False
864,Seltene Meeresfrüchte-Züchtung II,2600,3000,185,16,0,100,0,864,1030,0,0,0,831,737,0,0,3,4,0,0,0,False,False
865,EX: Automatisierte Zuchtpflanzen-Zubereitung,2500,3000,184,16,0,100,0,865,1031,0,0,0,832,738,0,0,3,5,0,0,0,False,False
866,EX: Festmahl-Süßigkeiten,2500,3000,188,16,0,100,0,866,1032,0,0,0,833,739,0,0,3,5,0,0,0,False,False
867,EX: Kaffeepausen-Unterstützung,800,1050,186,16,0,100,1200,867,1033,0,0,0,834,740,0,0,0,5,11,15,0,False,False
868,EX+: Langhaltbare Milchprodukte,980,1080,189,16,0,100,0,868,1034,0,0,0,835,741,0,0,3,6,0,22,0,False,False
869,EX+: Zuchterzeugnis-Verarbeitung,1800,2000,190,16,0,100,540,869,1035,0,0,0,836,742,0,0,3,6,0,16,0,False,False
870,Güter zur Moralsteigerung,2300,3000,191,16,0,100,0,870,1036,0,0,0,837,743,0,0,3,4,0,0,0,False,False
871,Güter zur Moralsteigerung II,2300,3000,191,16,0,100,0,871,1037,0,0,870,838,744,0,0,3,4,0,0,0,False,False
872,EX: Festmahl-Nachtisch I,1700,2000,192,16,0,100,0,872,1038,0,0,0,839,745,0,0,3,5,0,0,0,False,False
873,EX: Festmahl-Nachtisch II,600,800,192,16,0,100,0,873,1039,0,0,872,840,746,0,0,0,5,0,0,0,False,False
874,EX: Festmahl-Nachtisch III,850,1000,192,16,0,100,1200,874,1040,0,0,873,841,747,0,0,3,5,0,0,0,False,False
875,Notfall-Lebensmittel,1400,2000,193,16,0,100,0,875,1041,0,0,0,842,748,0,0,3,4,0,3,0,False,False
876,EX: Nachtschicht-Lebensmittel,850,1000,193,16,0,100,0,876,1042,0,0,875,843,749,0,0,3,5,11,0,0,False,False
877,EX+: Ultimative Nahrungsergänzungsmittel,1000,1600,193,16,0,100,540,877,1043,0,0,876,844,750,0,0,0,6,12,0,0,False,False
878,EX+: Vollwertnahrung I,980,1080,164,16,0,100,0,878,1044,0,0,0,845,751,0,0,3,6,12,7,0,False,False
879,EX+: Vollwertnahrung II,980,1080,164,16,0,100,600,879,1045,0,0,878,846,752,0,0,3,6,12,0,0,False,False
880,EX+: Vollwertnahrung III,1000,1080,164,16,0,100,450,880,1046,0,0,879,847,753,0,0,0,6,12,0,0,False,False
881, Bodenuntersuchung (Station),1550,1700,195,17,0,100,600,881,585,0,0,0,0,0,5309,0,0,1,0,0,1,False,False
882, Routenplanung,4920,5020,197,17,0,100,600,882,586,0,0,0,0,0,5309,0,0,1,0,0,1,False,False
883, Hauptressourcen von Phaenna,1550,1700,198,17,0,100,600,883,587,0,0,0,0,0,5309,0,0,1,0,0,1,False,False
884, Bodenuntersuchung (Glasbläser-Grotte),1550,1700,195,17,0,100,600,884,588,0,0,0,0,0,5309,0,0,3,0,0,1,False,False
885, Hitzefeste Materialien,4920,5020,197,17,0,100,600,885,589,0,0,0,0,0,5309,0,0,3,0,0,1,False,False
886, Verbesserung der Wasserqualität,1550,1700,198,17,0,100,600,886,590,0,0,0,0,0,5309,0,0,3,0,0,1,False,False
887, Testlauf für Ressourcenbeschaffung,2350,2850,200,17,0,100,600,887,591,0,0,0,0,0,5309,0,0,3,0,0,1,False,False
888, Millefiori-Glasklumpen (Erfolgssträhne),750,850,196,17,0,100,600,888,592,0,0,0,0,0,5303,0,0,1,0,0,1,False,False
889, Praktische Umsetzung,4920,5020,197,17,0,100,600,889,593,0,0,0,0,0,5303,0,0,1,0,0,1,False,False
890, Einsammeln von Glas,1550,1700,198,17,0,100,600,890,594,0,0,0,0,0,5303,0,0,1,0,0,1,False,False
891,EX+: Präzisionsförderung von seltenen Materialien,900,1300,204,17,0,100,300,891,595,0,0,0,0,0,5303,0,4,6,0,20,0,False,False
892, Regenbogenglas (Erfolgssträhne),750,850,196,17,0,100,600,892,596,0,0,0,0,0,5305,0,0,3,0,0,1,False,False
893, Leitmaterial für den Kosmozapper,1600,2000,199,17,0,100,600,893,597,0,0,0,0,0,5305,0,0,3,0,0,1,False,False
894, Präzise Veredelungsmaterialien,120,140,201,17,0,100,600,894,598,0,0,0,0,0,5305,0,3,3,0,0,1,False,False
895, Material für polarisierte Linsen,4920,5020,197,17,0,100,600,895,599,0,0,0,0,0,5305,0,0,3,0,0,1,False,False
896,EX+: Fabrikation von Grabungslinsen,1000,1200,201,17,0,100,180,896,600,0,0,0,0,0,5305,0,3,6,0,15,0,False,False
897,Forschung über Glasschlifftechniken,2350,2500,205,17,0,100,600,897,601,0,0,0,0,0,5303,0,0,4,0,0,0,False,False
898,EX: Material für Energiepaneele,2700,3100,206,17,0,100,600,898,602,0,0,0,0,0,5303,0,0,5,0,0,0,False,False
899,Selektion von Bronzeglaserz,600,700,201,17,0,100,600,899,603,0,0,0,0,0,5303,0,3,4,0,0,0,False,False
900,Material für Legierungsarbeiten,3400,4000,199,17,0,100,600,900,604,0,0,0,0,0,5303,0,0,4,0,0,0,False,False
901,EX: Material für Sendeanlagen,2350,2700,195,17,0,100,600,901,605,0,0,0,0,0,5303,0,0,5,0,0,0,False,False
902, Bodenuntersuchung (Weichglasspiegel),1550,1700,195,17,0,100,600,902,606,0,0,0,0,0,5304,0,0,2,0,0,1,False,False
903, Förderung seltener Erze,1550,1700,198,17,0,100,600,903,607,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
904, Pegmatit (Erfolgssträhne),750,850,196,17,0,100,600,904,608,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
905, Material für Linsenprüfung,1600,2000,199,17,0,100,600,905,609,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
906,Präzise Bodenuntersuchung (Weichglasspiegel),2350,2500,195,17,0,100,600,906,610,0,0,0,0,0,5304,0,0,4,0,0,0,False,False
907,Erhebungen über Mineralvorkommen,4600,4700,197,17,0,100,600,907,611,0,0,0,0,0,5306,0,0,4,0,0,0,False,False
908,Material für Glasveredelung,2600,3000,198,17,0,100,600,908,612,0,0,0,0,0,5306,0,0,4,0,0,0,False,False
909,EX: Alchemisten-Raffinationsmaterialien,1350,1600,202,17,0,100,600,909,613,0,0,0,0,0,5306,0,4,5,0,0,0,False,False
910,Präzise Flussbettuntersuchung (Weichglasspiegel),2350,2500,207,17,0,100,600,910,614,0,0,0,0,0,5304,0,0,4,0,2,0,False,False
911, Steineres Baumaterial,4920,5020,197,17,0,100,600,911,615,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
912, Testlauf für Erfolgssträhne,2350,2850,200,17,0,100,600,912,616,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
913, Sammeln von phaennischen Steinen,120,140,201,17,0,100,600,913,617,0,0,0,0,0,5306,0,3,2,0,0,1,False,False
914,Erforschung wärmebündelnder Steine,4600,4700,205,17,0,100,600,914,618,0,0,897,0,0,5306,0,0,4,0,0,0,False,False
915,EX: Glasschmelzanlagen,4000,4600,206,17,0,100,600,915,619,0,0,898,0,0,5306,0,0,5,0,0,0,False,False
916,EX: Leitelemente,800,900,206,17,0,100,600,916,620,0,0,915,0,0,5306,0,3,5,0,0,0,False,False
917,EX: Bodenuntersuchung (Kapselgrund),1130,1370,203,17,0,100,600,917,621,0,0,0,0,0,5317,0,3,5,11,16,0,False,False
918,EX: Reflektierende Materialien,3700,4100,207,17,0,100,600,918,622,0,0,910,0,0,5317,0,4,5,11,0,0,False,False
919,EX+: Bodenuntersuchung in thermischen Gebieten,1000,1200,207,17,0,100,180,919,623,0,0,918,0,0,5308,0,3,6,12,0,0,False,False
920,EX+: Hitzefestes Präzisionsmaterial,900,1300,208,17,0,100,300,920,624,0,0,0,0,0,5308,0,4,6,12,9,0,False,False
921,EX+: Forschung zur optischen Rauschunterdrückung,2000,2500,208,17,0,100,180,921,625,0,0,920,0,0,5308,0,4,6,12,0,0,False,False
922,EX+: Komponenten zur Resonanzunterdrückung,1400,1750,208,17,0,100,300,922,626,0,0,921,0,0,5308,0,3,6,12,0,0,False,False
923, Flora und Fauna (Station),1550,1700,195,18,0,100,600,923,627,0,0,0,0,0,5303,0,0,1,0,0,1,False,False
924, Routenplanung,4920,5020,197,18,0,100,600,924,628,0,0,0,0,0,5303,0,0,1,0,0,1,False,False
925, Hauptressourcen von Phaenna,1550,1700,198,18,0,100,600,925,629,0,0,0,0,0,5303,0,0,1,0,0,1,False,False
926, Flora und Fauna (Millefiori-Hügel),1550,1700,195,18,0,100,600,926,630,0,0,0,0,0,5303,0,0,3,0,0,1,False,False
927, Wärmespeichernde Materialien,4920,5020,197,18,0,100,600,927,631,0,0,0,0,0,5303,0,0,3,0,0,1,False,False
928, Verbesserung der Wasserqualität,1550,1700,198,18,0,100,600,928,632,0,0,0,0,0,5303,0,0,3,0,0,1,False,False
929, Testlauf für Ressourcenbeschaffung,2350,2850,200,18,0,100,600,929,633,0,0,0,0,0,5303,0,0,3,0,0,1,False,False
930, Helix-Glas (Erfolgssträhne),750,850,196,18,0,100,600,930,634,0,0,0,0,0,5310,0,0,1,0,0,1,False,False
931, Praktische Umsetzung,4920,5020,197,18,0,100,600,931,635,0,0,0,0,0,5310,0,0,1,0,0,1,False,False
932, Einsammeln von Glas,1550,1700,198,18,0,100,600,932,636,0,0,0,0,0,5310,0,0,1,0,0,1,False,False
933,EX+: Präzisionsförderung von seltenen Materialien,900,1300,204,18,0,100,300,933,637,0,0,0,0,0,5310,0,4,6,0,22,0,False,False
934, Kleinstblüher (Erfolgssträhne),750,850,196,18,0,100,600,934,638,0,0,0,0,0,5319,0,0,3,0,0,1,False,False
935, Leitmaterial für den Kosmozapper,1600,2000,199,18,0,100,600,935,639,0,0,0,0,0,5319,0,0,3,0,0,1,False,False
936, Präzise Veredelungsmaterialien,120,140,201,18,0,100,600,936,640,0,0,0,0,0,5319,0,3,3,0,0,1,False,False
937, Material für polarisierte Linsen,4920,5020,197,18,0,100,600,937,641,0,0,0,0,0,5319,0,0,3,0,0,1,False,False
938,EX+: Fabrikation von Grabungslinsen,1000,1200,201,18,0,100,180,938,642,0,0,0,0,0,5319,0,3,6,0,16,0,False,False
939,Forschung über Glasschlifftechniken,2350,2500,205,18,0,100,600,939,643,0,0,0,0,0,5303,0,0,4,0,0,0,False,False
940,EX: Leitfähige Glasfasern,2700,3100,206,18,0,100,600,940,644,0,0,0,0,0,5303,0,0,5,0,0,0,False,False
941,Selektion von seltenen Schirmblättern,600,700,201,18,0,100,600,941,645,0,0,0,0,0,5303,0,3,4,0,0,0,False,False
942,Glasbarren,3400,4000,199,18,0,100,600,942,646,0,0,0,0,0,5303,0,0,4,0,0,0,False,False
943,EX: Material für Sendeanlagen,2350,2700,195,18,0,100,600,943,647,0,0,0,0,0,5303,0,0,5,0,0,0,False,False
944, Bodenuntersuchung (Schillerstufen),1550,1700,195,18,0,100,600,944,648,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
945, Glasfasern für Oberflächenbehandlung,1550,1700,198,18,0,100,600,945,649,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
946, Blaues Facettengras (Erfolgssträhne),750,850,196,18,0,100,600,946,650,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
947, Behandlung von Blauglas,1600,2000,199,18,0,100,600,947,651,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
948,Präzise Bodenuntersuchung (Schillerstufen),2350,2500,195,18,0,100,600,948,652,0,0,0,0,0,5306,0,0,4,0,0,0,False,False
949,Verbreitung von Pseudophyten,4600,4700,197,18,0,100,600,949,653,0,0,0,0,0,5306,0,0,4,0,0,0,False,False
950,Material für Glasveredelung,2600,3000,198,18,0,100,600,950,654,0,0,0,0,0,5306,0,0,4,0,0,0,False,False
951,EX: Alchemisten-Raffinationsmaterialien,1350,1600,202,18,0,100,600,951,655,0,0,0,0,0,5306,0,4,5,0,0,0,False,False
952,Präzise Bodenuntersuchung (Kalktuff-Terrasse),2350,2500,207,18,0,100,600,952,656,0,0,0,0,0,5306,0,0,4,0,6,0,False,False
953, Glasfärbemittel,4920,5020,197,18,0,100,600,953,657,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
954, Testlauf für Erfolgssträhne,2350,2850,200,18,0,100,600,954,658,0,0,0,0,0,5306,0,0,2,0,0,1,False,False
955, Erforschung von Zuchtpilzen,120,140,201,18,0,100,600,955,659,0,0,0,0,0,5306,0,3,2,0,0,1,False,False
956,Erforschung von wärmebündelndem Glas,4600,4700,205,18,0,100,600,956,660,0,0,939,0,0,5306,0,0,4,0,0,0,False,False
957,EX: Phaenna-Glasveredelungsmaterialien,4000,4600,206,18,0,100,600,957,661,0,0,940,0,0,5306,0,0,5,0,0,0,False,False
958,EX: Erforschung von Pilzmutationen,800,900,206,18,0,100,600,958,662,0,0,957,0,0,5306,0,3,5,0,0,0,False,False
959,EX: Bodenuntersuchung (Kapselgrund),1130,1370,203,18,0,100,600,959,663,0,0,0,0,0,5307,0,3,5,11,15,0,False,False
960,EX: Ätherische Leiter,3700,4100,207,18,0,100,600,960,664,0,0,952,0,0,5307,0,4,5,11,0,0,False,False
961,EX+: Bodenuntersuchung in thermischen Gebieten,1000,1200,207,18,0,100,180,961,665,0,0,960,0,0,5308,0,3,6,12,0,0,False,False
962,EX+: Hitzefestes Präzisionsmaterial,900,1300,208,18,0,100,300,962,666,0,0,0,0,0,5308,0,4,6,12,1,0,False,False
963,EX+: Forschung zur optischen Rauschunterdrückung,2000,2500,208,18,0,100,180,963,667,0,0,962,0,0,5308,0,4,6,12,0,0,False,False
964,EX+: Komponenten zur Resonanzunterdrückung,1400,1750,208,18,0,100,300,964,668,0,0,963,0,0,5308,0,3,6,12,0,0,False,False
965, Verpflegung (Meeresfrüchte),16500,16800,209,19,0,100,1800,965,669,0,0,0,470,0,5286,0,0,1,0,0,1,False,False
966, Effiziente Beschaffung von großen Meeresfrüchten,780,1110,210,19,0,100,1800,966,670,0,0,0,471,0,5287,0,0,1,0,0,1,False,False
967, Probenuntersuchung (Opal-Kreuzung),14600,15300,211,19,0,100,1800,967,671,0,0,0,472,0,5288,0,0,1,0,0,1,False,False
968, Nahrungsvorrat,1200,1500,212,19,0,100,1800,968,672,0,0,0,473,0,5286,0,0,1,0,0,1,False,False
969, Verteilung (Opal-Kreuzung),16100,16500,213,19,0,100,1800,969,673,0,0,0,474,0,5288,0,0,1,0,0,1,False,False
970, Mutierte Aquakulturen,8000,10000,214,19,0,100,1800,970,674,0,0,0,475,0,5287,0,0,1,0,0,1,False,False
971, Effiziente Beschaffung von Meeresfrüchten,2040,3690,210,19,0,100,1800,971,675,0,0,0,476,0,5286,0,0,2,0,0,1,False,False
972, Verteilung (Westliche Glasbläser-Basis),14700,15400,211,19,0,100,1800,972,676,0,0,0,477,0,5287,0,0,2,0,0,1,False,False
973, Meeresfrucht-Paste,1600,2000,212,19,0,100,1800,973,677,0,0,0,478,0,5286,0,0,2,0,0,1,False,False
974, Fangquote mit Standardköder,3000,4000,215,19,0,100,1800,974,678,0,0,0,479,0,5287,0,0,2,0,0,1,False,False
975, Sofortiger Nahrungsvorrat,20800,26000,214,19,0,100,1800,975,679,0,0,0,480,0,5286,0,0,2,0,0,1,False,False
976, Verglaste Süßwasserfische,1200,2750,216,19,0,100,1800,976,680,0,0,0,481,0,5288,0,3,2,0,0,1,False,False
977, Beobachtung in Siliziumwasser,13800,14600,213,19,0,100,1800,977,681,0,0,0,482,0,5288,0,0,2,0,0,1,False,False
978, Verteilung (Oberlauf des Weichglasspiegels),14400,15600,211,19,0,100,1800,978,682,0,0,0,483,0,5289,0,0,3,0,0,1,False,False
979, Verteilung (Mittellauf des Weichglasspiegels),2400,3000,212,19,0,100,1800,979,683,0,0,0,484,0,5290,0,0,3,0,0,1,False,False
980, Testlauf für Universalarm,1600,2000,218,19,0,100,1800,980,684,0,0,0,485,0,5291,0,3,3,0,0,1,False,False
981, Große Meeresfrüchte in Strömungen,9240,11100,217,19,0,100,1800,981,685,0,0,0,486,0,5292,0,0,3,0,0,1,False,False
982, Unterirdische Ressourcen in Kieselböden,1500,2500,216,19,0,100,1800,982,686,0,0,0,487,0,5293,0,3,3,0,0,1,False,False
983, Beobachtung von mutierten Meeresfrüchten,13100,14000,213,19,0,100,1800,983,687,0,0,0,488,0,5287,0,0,3,0,0,1,False,False
984, Erforschung verglaster Süßwasserfische,13500,14400,209,19,0,100,1800,984,688,0,0,0,489,0,5288,0,0,3,0,0,1,False,False
985, Reichhaltige Ressourcen in Kieselböden,32000,40000,214,19,0,100,1800,985,689,0,0,0,490,0,5293,0,0,3,0,0,1,False,False
986,Wachstum in Aquakulturen,11900,13100,211,19,0,100,1800,986,690,0,0,0,491,0,5286,11200,0,4,0,0,0,False,False
987,Testlauf für Sternensteinköder,2400,3000,218,19,0,100,1800,987,691,0,0,0,492,0,5287,11200,3,4,0,0,0,False,False
988,Pseudo-Wassergeister in Aquakulturen,14400,15100,209,19,0,100,1800,988,692,0,0,0,493,0,5288,11200,0,4,0,0,0,False,False
989,Verteilung (Prismatische Senke),3200,4000,212,19,0,100,1800,989,693,0,0,0,494,0,5293,11200,0,4,0,0,0,False,False
990,Verteilung von Seeglas,7000,10000,216,19,0,100,1800,990,694,0,0,0,495,0,5290,11200,3,4,0,0,0,False,False
991,EX: Testlauf für Kosmo-Sandmücke,5540,14060,210,19,0,100,1800,991,695,0,0,0,496,0,5291,11100,0,5,0,0,0,False,False
992, Große Meeresfrüchte an Flussläufen,22000,27500,214,19,0,100,1800,992,696,0,0,0,497,0,5292,11100,0,5,0,0,0,False,False
993,EX: Verteilung (Kapselgrund),800,3200,216,19,0,100,1800,993,697,0,0,0,498,0,5294,11100,3,5,11,16,0,False,False
994,EX+: Reichhaltige Ressourcen in Kieselböden,29500,34500,214,19,0,100,180,994,698,0,0,0,499,0,5293,11000,0,6,0,18,0,False,False
995,EX+: Testlauf für Sternensteinköder,4880,5680,218,19,0,100,360,995,699,0,0,0,500,0,5289,11000,3,6,0,15,0,False,False
996,Entwicklung von Präzisionslinsen,5540,7390,219,19,0,100,1800,996,700,0,0,0,501,0,5289,11200,0,4,0,0,0,False,False
997,Effiziente Beschaffung von Ätherleiter-Material,14300,15000,219,19,0,100,1800,997,701,0,0,996,502,0,5290,11200,0,4,0,0,0,False,False
998,EX: Fangquote großer Meeresfrüchte,5540,7390,220,19,0,100,1800,998,702,0,0,0,503,0,5290,11100,0,5,0,0,0,False,False
999,EX: Effiziente Beschaffung seltener Meeresfrüchte,12100,13300,220,19,0,100,1800,999,703,0,0,998,504,0,5291,11100,0,5,0,0,0,False,False
1000,EX: Pseudo-Wassergeister in Flussläufen,12000,15000,220,19,0,100,1800,1000,704,0,0,999,505,0,5292,11100,0,5,0,0,0,False,False
1001,Verteilung (Unterlauf des Weichglasspiegels),1600,2000,221,19,0,100,1800,1001,705,0,0,0,506,0,5292,11200,3,4,0,5,0,False,False
1002,EX: Verteilung (Schaumgrund),13090,29600,221,19,0,100,1800,1002,706,0,0,1001,507,0,5295,11100,0,5,11,0,0,False,False
1003,EX+: Verteilung (Fusingway-Fluss),450,900,221,19,0,100,360,1003,707,0,0,1002,508,0,5296,11000,14,6,12,0,0,False,False
1004,EX+: Pseudo-Sandgeister in Kieselböden,23000,43000,222,19,0,100,360,1004,708,0,0,0,509,0,5293,11000,0,6,12,10,0,False,False
1005,EX+: Pseudo-Wassergeister in Höhlen,2800,4200,222,19,0,100,600,1005,709,0,0,1004,510,0,5294,11000,0,6,12,0,0,False,False
1006,EX+: Pseudo-Glasgeister in Calderen,22200,22590,222,19,0,100,600,1006,710,0,0,1005,511,0,5296,11000,14,6,12,0,0,False,False
1007, Werkzeug für Kabelreparatur,0,0,223,9,0,100,1200,1007,1065,1066,0,0,848,754,5302,24000,0,1,0,0,1,True,False
1008, Proben von mutierten Pflanzen,0,0,229,9,0,100,1200,1008,1067,1068,0,0,849,755,5306,24000,0,1,15,0,1,True,False
1009, Sauggerät,0,0,231,9,0,100,1200,1009,1069,1070,0,0,850,756,5307,24000,0,1,15,0,1,True,False
1010, Teile für Blitzableiter,0,0,226,10,0,100,1200,1010,1071,1072,0,0,851,757,5305,24500,0,1,14,0,1,True,False
1011, Gehärtetes Gartenwerkzeug,0,0,228,10,0,100,1200,1011,1073,1074,0,0,852,758,5304,24500,0,1,0,0,1,True,False
1012, Teile für Saugstutzen,0,0,234,10,0,100,1200,1012,1075,1076,0,0,853,759,5305,24500,0,1,12,0,1,True,False
1013, Teile für Adapter,0,0,230,11,0,100,1200,1013,1077,1078,0,0,854,760,5303,24500,0,1,15,0,1,True,False
1014, Saugtank,0,0,231,11,0,100,1200,1014,1079,1080,0,0,855,761,5307,24000,0,1,15,0,1,True,False
1015, Vehikelreparaturblech,0,0,233,11,0,100,1200,1015,1081,1082,0,0,856,762,5304,24000,0,1,12,0,1,True,False
1016, Präzisionsersatzteil,0,0,224,12,0,100,1200,1016,1083,1084,0,0,857,763,5303,24500,0,1,0,0,1,True,False
1017, Hochleitendes Metallstück,0,0,225,12,0,100,1200,1017,1085,1086,0,0,858,764,5303,24000,0,1,14,0,1,True,False
1018, Ersatztransportmaterial,0,0,233,12,0,100,1200,1018,1087,1088,0,0,859,765,5304,24000,0,1,12,0,1,True,False
1019, Handschuhe für Kabelreparatur,0,0,223,13,0,100,1200,1019,1089,1090,0,0,860,766,5302,24000,0,1,0,0,1,True,False
1020, Schutzstiefel für Sammler,0,0,228,13,0,100,1200,1020,1091,1092,0,0,861,767,5304,24500,0,1,0,0,1,True,False
1021, Staubmasken,0,0,231,13,0,100,1200,1021,1093,1094,0,0,862,768,5307,24000,0,1,15,0,1,True,False
