#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
2102,Nachname,,,0,0,0
2103,,,,0,0,0
2104,Bestätigen,,,0,0,0
2105,"Vor- und Nachname können je zwischen 2 und 15 Zeichen, insgesamt aber maximal 20 Zeichen lang sein. Der Name darf noch von niemandem gewählt worden sein. Nur Buchstaben und ' sind verwendbar.",,,0,0,0
2106,"Ruft einen zufälligen Namen (♂) auf, den du danach weiter bearbeiten kannst.",,,0,0,0
2107,,,,0,0,0
2108,,,,0,0,0
2109,,,,0,0,0
2110,©,,,0,0,0
2111,®,,,0,0,0
2112,,,,0,0,0
2113,,,,0,0,0
2114,,,,0,0,0
2115,,,,0,0,0
2116,,,,0,0,0
2117,,,,0,0,0
2118,,,,0,0,0
2119,,,,0,0,0
2120,ORIGINAL,,,0,0,0
2121,NEU,,,0,0,0
2122,Dunkel,,,0,0,0
2123,Hell,,,0,0,0
2124,Farbe der Augen,,,0,0,0
2125,Verschiedene Augenfarben,,,0,0,0
2126,Zufälliges Aussehen,,,0,0,0
2127,Keine,,,0,0,0
2128,Haarfarbe,,,0,0,0
2129,Strähnen,,,0,0,0
2130,Ping-Status,,,0,0,0
2131,,,,0,0,0
2132,,,,0,0,0
2133,Aussehen zurücksetzen,,,0,0,0
2134,Fellzeichnung,,,0,0,0
2135,Seite wechseln,,,0,0,0
2136,,,,0,0,0
2137,,,,0,0,0
2138,,,,0,0,0
2139,,,,0,0,0
2140,CHARAKTERDATEN LADEN,,,0,0,0
2141,"Es wurden Charakterdaten gefunden. Bitte wähle aus, welche du laden möchtest.",,,0,0,0
2142,Datum,,,0,0,0
2143,Slot-Nummer,,,0,0,0
2144,Volksstamm / Geschlecht,,,0,0,0
2145,,,,0,0,0
2146,Es wurden keine gespeicherten Daten für das Aussehen eines Charakters gefunden.,,,0,0,0
2147,"„“ ist erforderlich, um das Aussehen von ♂ (am 27.8.2013 um 8:00 Uhr in Slot UNKNOWN gespeichert) zu laden.",,,0,0,0
2148,,,,0,0,0
2149,,,,0,0,0
2150,CHARAKTERDATEN SPEICHERN,,,0,0,0
2151,"Wähle den Slot, in dem die Charakterdaten gespeichert werden sollen.",,,0,0,0
2152,Datum,,,0,0,0
2153,Slot-Nummer,,,0,0,0
2154,Volksstamm / Geschlecht,,,0,0,0
2155,,,,0,0,0
2156,,,,0,0,0
2157,,,,0,0,0
2158,,,,0,0,0
2159,,,,0,0,0
2160,Das Aussehen von ♂ wird in Slot UNKNOWN gespeichert.,,,0,0,0
2161,Kommentar,,,0,0,0
2162,Speichern,,,0,0,0
2163,Abbrechen,,,0,0,0
2164,Das Aussehen von ♂ (am 27.8.2013 um 8:00 Uhr in Slot UNKNOWN gespeichert) wird geladen.,,,0,0,0
2165,Ok,,,0,0,0
2166,Abbrechen,,,0,0,0
2167,"Das Aussehen von ♂, in Version 1.x auf UNKNOWN, wird geladen.",,,0,0,0
2168,"Das Aussehen von ♂, gespeichert in Version 1.x in Slot UNKNOWN, wird geladen.",,,0,0,0
2169,Das Aussehen von ♂ (am 27.8.2013 um 8:00 Uhr in Slot UNKNOWN gespeichert) überschreiben?,,,0,0,0
2170,(Version 1.x),,,0,0,0
2171,(Betaversion),,,0,0,0
2172,(Benchmark),,,0,0,0
2173,27.8.2013,,,0,0,0
2174,Speicherslot UNKNOWN,,,0,0,0
2175,♂,,,0,0,0
2176,"Die Einstellungen speichern?

Bei Erschaffung eines neuen Charakters können sie geladen und bearbeitet werden.",,,0,0,0
2177,Ja,,,0,0,0
2178,Nein,,,0,0,0
2179,Die Datei ist beschädigt oder hat das falsche Format. Daten konnten nicht geladen werden.,,,0,0,0
2180,Ok,,,0,0,0
2181,"Der Charakter, den du gerade erstellst, wird verworfen und früher gespeicherte Daten deiner Wahl werden geladen. Weiter?",,,0,0,0
2182,Ja,,,0,0,0
2183,Nein,,,0,0,0
2184,Die Daten wurden gespeichert.,,,0,0,0
2185,Das Speichern ist fehlgeschlagen.,,,0,0,0
2186,Ok,,,0,0,0
2187,Die Einstellungen speichern? Gespeicherte Charakterdaten können in der Charakterauswahl geladen werden und stehen auch für die Verkaufsversion von FINAL FANTASY XIV zur Verfügung.,,,0,0,0
2188,Inkompatible Daten,,,0,0,0
2189,Das Aussehen in Slot UNKNOWN (am 27.8.2013 um 8:00 gespeichert) ist nicht mit der aktuellen Version kompatibel. Soll es überschrieben werden?,,,0,0,0
2190,Intro-Videos,,,0,0,0
2191,A Realm Reborn,,,0,0,0
2192,Heavensward,,,0,0,0
2193,Stormblood,,,0,0,0
2194,,,,0,0,0
2195,,,,0,0,0
2196,,,,0,0,0
2197,,,,0,0,0
2198,,,,0,0,0
2199,,,,0,0,0
2200,,,,0,0,0
