#,Description,DescriptionEnhanced,Tooltip
0,,,
316,"Rufe deinen vergoldeten Magitek-Rächer herbei, eine von den Goblins zu einem Reitgefährt umgebaute imperiale Kampfmaschine, die in dieser Ausführung noch prächtiger aussieht.","Gerüchten zufolge steht im Herzen der Kaiserlichen Hauptstadt Garlemald eine goldene Sasquatch-Statue, die im Falle eines Angriffs die Stadt mit Magitek-Waffen verteidigen soll. Ungeachtet des Wahrheitsgehalts dieser Geschichte gefiel sie den Goblins so gut, dass sie beschlossen, passend zur Statue diesen goldenen Rächer zu erschaffen.","Goldener ... Goliath?
*Mädchen aus Namai*"
317,Rufe deinen Chrysomallos herbei. Die Widderversion eines Goldesels.,"Ein legendärer goldener Widder. Obwohl die Legende nichts von Goldstücken erzählt, die hinten herausfallen ...","Die Inselschäfchen haben mir das Herz wahrlich höherschlagen lassen.
*Cirina*"
318,Auf deine Garlond GL-IS aufsteigen. Das Prachtstück der Gar­lond-Me­tall­wer­ke ist jetzt noch prächtiger und sogar für zwei!,"Dieses Modell fügt dem Dauerbrenner unter den zweirädrigen Magitek-Fahrzeugen, der Garlond GL-I, einen Beiwagen hinzu. Um das erhöhte Gewicht auszugleichen, wurde unter anderem an dem Hubraum des Erdseim-Antriebs geschraubt. Alle, die jetzt zuschlagen, erhalten obendrauf auch noch eine Puppe, handgefertigt von keinem Geringeren als dem guten Wedge.","Brumm, Brumm! Prächtiger wird's nich mehr!
*Wedge*"
319,Rufe deinen Megalo-Ambystoma herbei. Die können so groß werden?!,"Man glaubt fast kaum, dass es sich bei diesem Wesen um ein Ambystoma handelt, so groß ist dieses Exemplar. Da es mit einem Sattel ausgestattet ist, wurde es wohl als Reittier erschaffen. Es wurde im Pandæmonium gefunden, was wiederum bedeutet, dass es sich um das Ergebnis eines fehlgeschlagenen Versuches mit der Schöpfungsmagie handelt.","Lustige Gesichter ...
*Mädchen am Rande des Universums*"
320,Rufe deinen Phönix aus der Asche herbei. Ein Reittier für die Ewigkeit!,"Dieser Schutzgeist wurde für den Krieger des Lichts als Dank für seine zahlreichen Heldentaten erschaffen. Der in ganz Eorzea heimische Phönix gilt bei den Leuten aufgrund seiner Fähigkeit, nach dem Tod aus seiner eigenen Asche wieder aufzuerstehen, als Zeichen für die Wiedergeburt und den Neuanfang.","10 Jahre sind es nun,
doch wir werden nimmer ruhen!
*Vielen Dank für die langjährige Unterstützung!*"
321,"Ruf deinen schaukelnden Laternengeist herbei.
Er ist dir den ganzen weiten Weg vom Rokkon aus gefolgt.","Diese Geisterlaterne entspringt dem von Mythen und Mysterien umrankten Rokkon. Seine Lebensfreude besteht im Schaukeln und Baumeln, was ihn an deine Seite geführt hat.",Hui-Hui!
322,"Beschwöre dein Shishioji.
Ein Abbild des gefürchteten Königs.","Nachdem Shishio besiegt wurde, spaltete sich etwas von seinem Geist und materialisierte sich in der Form dieses Abbildes. Es hat einen eigenen Willen und folgt dir aus Respekt vor deiner Stärke.",Hyooargh!
323,Rufe deinen Schattenwolf herbei. Die finsterste Mähne unter dem Nachthimmel.,"Ein aus dem Dunkel der Schatten geborener Wolf. Man weiß nur, dass er von einem machtgierigen König vergangener Tage zur Verwirklichung dessen Pläne zur Weltherrschaft erschaffen wurde. Allerdings scheint er gegenüber dem Krieger des Lichts weder Hass noch Furcht, sondern nur Gehorsam und Demut zu verspüren.","Wenn das nicht das ideale Reittier für unseren Krieger der Dunkelheit ist!
*Knappe im Crystarium*"
324,Steig auf dein magisches Kinderbett. Das leichte Schaukeln im Flug sorgt für einen tiefen und erholsamen Schlaf.,"Ein Bett für Kinder, das auf magische Art und Weise durch die Lüfte fliegt. Der Grund für die Flugeigenschaften dieses Möbelstückes liegt in dem eingebauten Kristall, der auf einer der schwebenden Inseln abgebaut wurde. Das Aussehen erinnert an die Betten in dem Waisenhaus „Menphinas Zuflucht“.","Hätte ich als Kind in so einem Bett geschlafen wäre ich bestimmt auch etwas größer geraten!
*Tataru*"
325,Rufe deinen Dunkelheits-Luchs herbei. Seine Augen sagen mehr als tausend Worte.,"Ein mit Schöpfungsmagie aus Äther erschaffener Luchs, der mit dem Element der Dunkelheit versehen wurde. Er strahlt eine traurig wirkende Ent­schlos­sen­heit aus, sein bisheriger Werdegang bleibt aber weiterhin ein Rätsel.",......
326,Rufe den treuen Torgal an deine Seite. Auf seine Spürnase ist Verlass.,"Der Fahrende Sänger glaubt, dass dieser Vierbeiner in Eorzea erschienen ist, um dem gestrandeten Clive den Weg nach Hause zu zeigen. Er war gar so verzaubert von der treuen Natur und dem imposanten Er­schei­nungs­bild des Tieres, dass er eine eigene Version von Torgal erschuf, die dir nun zur Seite steht.","Der blickte mich so treu und flehend an, dass ich ihn sofort ins Herz schloss.
*Gilgamesch*"
327,"Steig in deine Arche ein. Ein Magitek-Mecha, welcher seine Form je nach Gebrauch verändern kann.","Ein weiteres Prachtexemplar von den talentierten Mechanikern der Gar­lond-Me­tall­wer­ke. Die Entwicklung fand Hand in Hand mit den Wissenschaftlern von der Indigo-Hand statt, und so ist es wenig verwunderlich, dass sich dieses Meisterwerk der Handwerkskunst von einer humanoiden Kriegsmaschine in ein rasantes Luftschiff transformieren kann.",Diamorphose ausgeführt ... Geschütz aktiviert!
328,"Steig auf deinen Apokryph-Bahamut auf. Der Wille des gefallenen Drachen lebt weiter, und er will dich auf seinem Sofa tragen.","Dank Singingways unermüdlicher Forschung über die Mysterien der Äthersignaturen gelang die Entwicklung eines speziellen Horns, dessen Klang diese Kreatur herauf­be­schwört. In deiner freigeistlichen Umtriebigkeit erkennt er eine Ähnlichkeit mit seinem Verlangen, die endlosen Himmel Eorzeas zu durchstreifen, und so erkennt er dich als seinen Meister an.","Lass sie mich mal sehen, damit ich ihre Echtheit bestätigen kann.
*Oboro*"
329,"Steig auf deinen Sichelmond, eine Gondel, welche dem lieblich scheinenden Halbmond nachempfunden ist.","Diese magische Gondel wurde für lange Zeit in den Tiefen des Labyrinthos' aufbewahrt. Der Sender scheint zwar anonym bleiben zu wollen, die mitverpackte magische Marionette lässt einen aber nicht umhinkommen, gewisse Vermutungen anzustellen ...",Flieg mich zum Mo...
330,Rufe Rhiyes herbei. Dieses mechanische Rhinozeros hat eine besondere Abneigung gegenüber Bohnen.,Rhiyes wurde als Hindernis für Stolperville entworfen und hat mit seiner überwältigenden Stoßkraft schon unzähligen hilflosen Bohnen den Tag ruiniert. Dieses spezielle Exemplar jedoch wurde für Abenteurer zum Reittier umfunktioniert.,...
331,Rufe deinen Unterdrücker herbei. Umgebaut für maximalen Komfort.,Diese von der Indigo-Hand entwickelte Kriegsmaschine wurde für maximalen Fahrkomfort umgebaut. Hierfür mussten allerdings alle Waffensysteme entfernt werden. Stattdessen heißt alle Piloten jetzt ein großzügig angelegtes Cockpit willkommen.,Bzzzzz
332,Rufe deinen Mondtiefen-Luchs herbei. Eine Aura der Sehnsucht umgibt diese Kreatur.,"Eine Phantomkreatur, deren elementarer Aspekt stark in Richtung tiefster Dunkelheit tendiert. Dies lässt sich wohl auf die wabernde Finsternis in den Tiefen des roten Mondes zurückführen, wo sie entdeckt wurde. Sein Ursprung ist nach wie vor unbekannt, doch weckt er bei Betrachtern auf mysteriöse Weise ein Gefühl des Heimwehs.",...
333,"Klammere dich an deinem Kaktor de la Luna fest. Ein von der Inhaberin eines gewissen Handelshauses gesegneter Kaktor, der mit allerhand Geschichten aufgewachsen ist. ","Der Segen der Händlerin Rowena verhalf diesem Kaktor zu einem Leben frei von jeglichen Sorgen. Anstelle der vergesslichen Rowena übernahm jedoch stets Khloe Aliapoh das Wässern, und das mit voller Hingabe und immer neuen Geschichten auf den Lippen. Folglich wuchs dieser Kaktor über die Jahre zu einem beachtlichen Exemplar heran, welches ein sonderbares Licht von sich gibt.",Fehlanzeige. Keine Nadeln!
334,"Rufe die spektrale Statice an deine Seite, das Abbild von Schabernack und Schadenfreude aus Aloalo.","Ursprünglich war diese feiste Fee die Gefährtin eines Gelehrten, doch selbst nach dessen Tod verweilte ihr Äther auf Aloalo. Nach unendlich langen Jahren der Langeweile fand sie schließlich jemanden, der ihr wahren Nervenkitzel bereiten konnte. So erschuf sie einen spektralen Avatar von sich selbst, um diese Person auf Schritt und Tritt zu begleiten.","Soso, du bist nun also in der Lage, Feen zu beschwören. Faszinierend ...
*Thubyrgeim*"
335,Steig auf deine Garlond GL-IIT auf und mach dich an die Arbeit!,"Die Idee für dieses Trike kam den Meistern der Gar­lond-Me­tall­wer­ke, als sie an ihrem beliebten Magitek-Motorrad Garlond GL-II eine Ackerfräse anbauten. Einige Prototypen später und diese Wundermaschine der Landwirtschaft war geboren. Mit ihr kann jedes noch so verkommene Fleckchen Erde bebaubar gemacht werden und obendrein eignet sie sich bestens zum Transport von Personen und Waren.","Ich denke, es ist an der Zeit, ein neues Feld anzulegen.
*Tagayasu*"
336,"Rufe Pfirsina, das Goobbue-Mädchen mit dem Hang zur Pfirsichblüte, herbei.","Diese Goobbue wuchs inmitten eines Hains aus Pfirsichblüten auf. Zusammen mit dem reisenden Gaukler Aldemund durchstreifte sie bereits so einige Winkel der Welt und beglückte die Leute zum Prinzessinnenfest mit ihren Künsten. An der Seite der Kriegerin des Lichts scheint sie sich nun zu erhoffen, noch mehr Freude verbreiten zu können.","Wenn ich doch nur den Magen einer Goobbue besäße, dann könnte ich noch mehr essen. 
*Nanamo*"
337,,,
338,"Rufe deinen Quaqua herbei, der keineswegs so furchterregend ist, wie er eigentlich aussieht.","Dieses Familiar, das von Schatz­suchern aus Aloalo beschworen wurde, entstammt einer Vorform der Hermetik, die auf den südlichen Inseln erfunden wurde. Interessanterweise besteht er ganz und gar aus Holz, entgegen den moderneren Karfunkeln, deren Körper aus Edelsteinen bestehen.","Mit den südlichen Inseln kann man nie was verkehrt machen.
*Kokkol Dankkol*"
339,Steig auf deinen Paradies-Peeriefool auf. Ein etwas zu groß geratener Peeriefool. Ist noch genießbar.,"Diese Mandragora stammt von außerhalb der Insel. So soll sie ursprünglich im Vorrat eines Handelsschiffes gelagert gewesen sein. Doch gerade als sie zu Suppe verarbeitet werden sollte, sah sie ihre Gelegenheit und sprang in die Wellen des Ozeans, welche sie im Inselparadies an Land spülten. Die nährstoffreiche Umgebung und die energiespendende Sonne verhalfen ihr zu ungeahnter Größe.","Bist du vielleicht ein entfernter Verwandter der Mandragoras?
*Hildibrand*"
340,Steig auf deine Paradies-Wüstenrose. Eine Rose der Wüst... des Paradieses!,"Auch im Inselparadies gibt es Wüsten...rosen! Wohlbehütet unter den schützenden Blättern des botanischen Kaiserreiches aufgewachsen, lernt diese Mandragora erst durch den jüngst angespülten Peeriefool von den Wundern der Außenwelt. Nun ist es der Wunsch nach Abenteuer, der sie antreibt.","Unsere Abenteuer waren immer so turbulent, so lebendig.
*Alphinaud*"
341,,,
342,Ruf deinen Ty'aitya als Reittier herbei. Mit seinen Gleitfähigkeiten an deiner Seite durchquert ihr im Nu selbst das dichteste Gehölz flink und geschwind.,Dieser flinke Pflanzenfresser ist vor allem in den dichten Wäldern Turals anzutreffen. Mit spitzen Knochen als Klingen verteidigt er sein Revier selbst vor den größten Raubtieren. In der Sprache der Xbr'aal bedeutet Ty'aitya „kleine spielende Stimme“.,Puffu! Puffu!
343,"Auf deinem Luftraser A9 aufsitzen. Ein schwebender Einsitzer, ausgestattet mit der neuesten Elektrob-Technologie aus Neu-Alexandria. Bewaffnung ist nicht enthalten.","Dieses in Neu-Alexandria entworfene, motorradähnliche Gefährt nutzt die vielfältige Einsetzbarkeit von Elektrob zur Erzeugung von Wind, um so zu schweben. Luftraser finden zwar auch im Militär des Königreiches Gebrauch, dieses Modell (A9) verfügt allerdings über keinerlei Waffensysteme und ist somit für den Verkauf an alle Fahrberechtigten zugelassen.",Bzzzwusch!
344,Ruf dein Alpaka als Reittier herbei. Seine weiche Wolle garantiert eine überaus angenehme Reiseerfahrung. Nimm dich nur vor seiner stinkenden Spucke in Acht ...,"Ein Vierbeiner bekannt für seine weiße Wolle und kräftige Beinmuskulatur. Er lebt vorwiegend in den Bergregionen Turals und wird dort auch als Nutztier gezüchtet. Seine Wolle ist vielseitig verwendbar, während seine starken Beine ihn zum perfekten Lastentier machen. Er wird häufig mit den Pelupelu verbunden, welche viel mit ihm als reisende Händler den Kontinent durchqueren.",Pfha!♪
345,"Rufe deine Flügel der Katastrophe als Reittier herbei. Magische Schwingen, die in Worqor Lar Dor entdeckt wurden.","Magische Flügel, die denen des Tural Vidraal Valigarmanda sehr ähnlich sehen. Es heißt, dass sie sich ihrem auserwählten Meister zeigen, indem sie vor ihm langsam und bedächtig hinuntergleiten. Ihre wahre Herkunft ist jedoch von Mysterien umhüllt. Es ist allerdings unbestreitbar, dass ihrem Träger dieselbe Erhabenheit zuteilwird wie der geflügelten Geißel selbst.","Pghyaaaaaaa!
*Valigarmanda*"
346,"Rufe deine Flügel des Mutes als Reittier herbei. Magische Schwingen, die auf der höchsten Ebene des Immerfried entdeckt wurden. ","Magische Flügel, die in der Nähe des Thrones der Krone des Mutes von Neu-Alexandria entdeckt wurden. Ihre blau glitzernden Schuppen erinnern an das Wunderkind Zoraal Ja, doch ihre wahre Herkunft ist von Mysterien umhüllt. Es ist jedoch unbestreitbar, dass ihrem Träger derselbe Stolz zuteil wird wie dem machtbesessenen König selbst.","Hahaha! Endlich, die ultimative Stärke gehört mir!
*Zoraal Ja*"
347,"Rufe deine Auskunftsdrohne als Reittier herbei. Eine autonome Maschine aus Neu-Alexandria, welche überraschend viele Emotionen darstellen kann.","Eine autonome Maschine aus Neu-Alexandria. Von Gebäudesäuberung über die Instandhaltung anderer Maschinerien bis hin zur Beseitigung von Bestien findet man sie dort an praktisch jeder Straßenecke. Um sie für die Bevölkerung ansprechender zu gestalten, befindet sich auf ihrer Vorderseite ein Bildschirm, über den sie allerlei Gesichtsausdrücke darstellen können.",Biep biep biep!
348,Ruf dein Mehwapyarra herbei. Die ausgewachsene Form eines Capybara. Gilt als äußerst treu.,"Die ausgewachsene Form der in Shaaloani beheimateten Capybara. Als es vom fürchterlichen Tural Vidraal Ttokrrone angegriffen und verschlungen wurde, dachtest du schon, das wäre es mit ihm gewesen. Doch als du das Biest besiegt hattest, zeigte sich seine niedliche Schnauze wieder und äußerst dankbar obendrein. Seitdem folgt es dir auf deinen Abenteuern auf Schritt und Tritt. ",Grrh ... Grrh ...
349,Rufe dein Monorad S1 herbei. Dieses einrädrige Fortbewegungsmittel wird nur an außer­ge­wöhn­liche Kämpfer übergeben.,"Eine besondere Prämie, die die Arkadion-Ge­sell­schaft ihren fähigsten Kämpfern zur Verfügung stellt. Dieses Gerät ist mit einem hoch ausgeklügelten Programm zur Lageregelung ausgestattet, wodurch auch ohne vorherige Zieleingabe komplett frei gelenkt werden kann. Es benötigt allerdings viel Übung, um die komplexe Steuerung vollständig zu beherrschen.",Vrooom!
350,Rufe ein Rroneek als Reittier herbei. Diese haarigen Vierbeiner trifft man vor allem in Xak Tural.,"Ein Pflanzenfresser von großer Statur heimisch in Xak Tural. Durch seine Hörner, Fell, Haut und Fleisch hat er den Bewohnern dieser Gegend schon seit langem großen Nutzen erwiesen. Unter den wandernden Völkern, welche mit den Jahreszeiten ihrer Beute folgen gibt es nicht wenige, welche die Rroneek als Geister ihrer Vorfahren verehren.",Bhuuu!
351,"Rufe Ullr herbei, einen Drachen, dessen Herz sich mit epischen Sagen und Liedern von der Jagd erweichen lässt.","Ebenso wie seine Vorfahrin Ratatoskr ist auch Ullr den Sterblichen zugetan. Auf der Suche nach einer Seele, die den Versen eines Drachenepos würdig ist, reiste er umher und fand, wonach er suchte. Die uneingeschränkte Hingabe, mit der jene Seele die Jagd betrieb, berührte ihn so sehr, dass er beschloss, sie fortan zu begleiten.",Grooorrr!
352,"Rufe deinen Qeziigural herbei - die Mamool Ja hatten gute Gründe, diesen Golem „fliegendes Gold“ zu taufen.","Dieser fliegende Golem entstammt dem Cenote Ja Ja Gural. Sein Äußeres ist verziert mit Schmuckstücken, die das unverkennbare Muster der Mamool Ja aufweisen und erst später angebracht wurden, denn das Ungetüm selbst ist ein altes Relikt aus der Zeit der Yok Huy.",<rumpel>
353,"Rufe deine Cyberkröte herbei, ein Reptil, das in den Laboren der Origenik zu einer Waffe auf vier Beinen umfunktioniert wurde.","Eine Riesenschildkröte, die in den Laboren der Origenik mithilfe eines Exoskeletts und Unterstützungsmotors aus Elektrob in eine verheerende Waffe umgewandelt wurde. Entgegen ihrem sonst eher ruhigen Temperament lässt die durch einen Regulator ermöglichte Zufuhr von Bestienseelen sie im Kampf in wilde Raserei verfallen.",Tooah!
354,Rufe einen Bergtau-Montisaurus herbei. Seine Schwingen haben ihn von den höchsten Gipfeln des Nahen Ostens hierher getragen.,"Seitdem man diesem den Bergregionen des Nahen Ostens entstammenden Vogel zu Zwecken der Zähmung eine speziell angefertigte Mixtur verabreichte, versprüht er den lieblichen Duft von Zitruspflanzen.",Deeew!
355,,,
356,"Rufe deinen Kantor herbei. Wie unschwer zu erkennen ist, hat sich diese Kante von einem Kaktor seinen Namen redlich verdient.","Seine gestählten Muskeln sind sein ganzer Stolz, doch als ihn ein gewisser Abenteurer dennoch besiegte, entschloss er sich dazu, auf Muckifindungsreise zu gehen. Als Teil seines rigorosen Trainingsplans schleppt er dich nun durch die Gegend. ","Möchtest du mal meine Muckis fühlen?
*Godbert*"
357,"Rufe deinen Eierbär herbei. Frisst Eier und keine Ameisen, sonst hieße er ja „Ameisenbär“.","Als treuer Freund der Händlerin Rowena wurde diesem gigantischen Ameisenbären ein Leben voller Reichtümer und Luxus zuteil. Unter anderem gewöhnte er sich über die Jahre zunehmend an geschlagene Eier statt Ameisen zu fressen, bis er seiner krabbeligen Grundnahrung eines Tages komplett entsagte. Die vielen Proteine halfen ihm, einen starken Rücken zu entwickeln, auf dem er dich nun durch die Lande tragen wird.","Moment ... Die Eier dürfen nur von zwei Abenteurern mit den richtigen Eierkappen berührt werden!
*Augustiniel*"
358,Rufe dein Punutiy herbei. Das liebliche Maskottchen der Reiseagentur Tural.,Seit jeher nennen diese sanften Riesen die Gewässer Yok Turals ihr Zuhause und halfen seinen Bewohnern mit allerhand Alltagsaufgaben. Dieses Exemplar scheint besonders neugierig zu sein und mit seinen neugewonnenen Flugfähigkeiten will es nun die Welt erkunden.,"Hast du ein Herz für Punutiy?
*Yubli*"
359,,,
360,Hülle dich in dein Wolkenkleid der Dunkelheit. Schaurig-schick.,"Dieses düstere Gewand wurde aus einem Fetzen des echten Kleides der Wolke der Dunkelheit gewebt. Zweifelsohne schlummert noch immer ein Teil ihrer Magie in ihm, sonst hielte es den Träger kaum so zuverlässig in der Luft. Das Beste daran: wolkenweich und kuschelig, wenn auch nicht jedermanns Geschmack.","Auf die Verkleidung wird niemand hereinfallen.
*Emet-Selch*"
361,"Rufe deine dunkle Falle herbei, aber achte bitte gut auf deine Füße. Du wurdest gewarnt.","Ein waschechtes Stück aus dem Territorium der Wolke der Dunkelheit. Auf ihm dürfen nur jene stehen, die die ausdrückliche Erlaubnis seiner Herrin erhalten haben - und alle anderen stürzen in das schwarze Nichts. Nun, da die Königin gestürzt ist, hat sich diese Falle einen neuen Meister gesucht: dich.","Sinkt in die Schwärze wahrer Dunkelheit!
*Wolke der Dunkelheit*"
362,"Rufe deinen fliegenden Eintopf herbei. Ein Kessel, der einst lediglich rituellen Zwecken gedient haben soll. Inzwischen saust er aber durch die Lüfte und macht dabei ordentlich Appetit.","Vor langer, langer Zeit soll dieser göttliche Schatz versehentlich zur Zubereitung des Abendessens des damaligen Herrschers von Yanxia missbraucht worden sein. Dabei geschah es wohl, dass der Kessel plötzlich anfing zu schweben. Und so entstand unter den folgenden Herrscher-Generationen der Brauch, seine Lieblingseintöpfe nicht im Sitzen oder Stehen, sondern in der Schwebe zu genießen.","Wieso riecht das denn so ... extrem scharf?
*Erenville*"
363,"Rufe deine Flügel der Endlosigkeit als Reittier herbei. Magische Schwingen, die in der Inter­dimen­sio­nalen Ekliptik entdeckt wurden.","Magische Flügel, die am Ort deines Kampfes mit der Ewigen Königin gefunden wurden. Sie strahlen eine Erhabenheit aus, die ihren Träger wie einen wahren Beschützer der Endlosen wirken lässt, ihre Herkunft ist allerdings unbekannt. Allen Würdigen erweisen sie das Geschenk königlicher Liebe, welche einen vom ersten Flügelschlag auf ewig umhüllt.","Ich *werde* mein Volk beschützen.
*Sphene*"
364,Steige in deinen Sternenläufer und ebne mit ihm jeden noch so unwirtlichen Planeten.,"Ein mechanisches Kraftwerkzeug, das eigens für Projekt Kosmo-Erkundung von den größten Talenten der Loporrit sowie Spezialisten aus Sharlayan und Garlemald entwickelt wurde. Wenig verwunderlich, so weisen die Steuerelemente des Läufers doch klare Ähnlichkeiten mit Magitek-Maschinerie auf.","Geht mondklar!
*Searchingway*"
365,Rufe deinen geschäftigen Kamuy herbei. Der gesegnete Wolf setzt sich mühelos über die Gesetze der Schwerkraft hinweg.,"Auf einer Reise in den Fernen Osten las die Händlerin Rowena diesen Wolf auf, welcher dank eines göttlichen Segens selbst durch die Lüfte galoppieren kann. In seinen Heimatlanden existiert ein Brauch, bei dem Hunde losgeschickt werden, um anstelle ihrer Herrchen Opfergeld an Schreine weit und fern zu liefern.","Oho, wie geschäftstüchtig!
*Hasdahd*"
366,,,
367,,,
368,,,
369,,,
370,,,
371,"Steige auf deine kosmische Contenance auf. Ein Verteidigungssystem der Loporrit, das dir stets mit einem „Lächeln“ - wenn man es denn so nennen mag - zur Seite steht.","Ursprünglich sollte dieses Verteidigungssystem zum Schutz der geplanten Paradiesstadt Smileton eingesetzt werden, wobei es Bewohnern mit einem Lächeln und Eindringlingen mit einer Schreckensgrimasse begegnet wäre. Doch nachdem das Projekt aufgrund der Letzten Tage nie zu Ende gebracht worden war, hat man es nun für kosmische Alltagsausflüge umfunktioniert.","Sogar ihr Lächeln hat mir Angst eingejagt ...
*Gulool Ja*"
372,Rufe deine Dämonentafel herbei und lasse dich von ihrer amdaporschen Magie beschützen.,"In Blut geschriebene Inschriften erweckten diese unbewegte Steintafel zum Leben. Einst diente sie einzig und allein als Wächter des Turms des Blutes, doch seit ihr der Kern entnommen wurde, lässt es sich wunderbar mit ihr reiten - abgesehen von dem steinharten Sitzgefühl, natürlich.","Ach, da fällt mir ein Stein vom Herzen ...
*N'welhi Tia*"
373,"Rufe deinen Petalodus herbei, den laufenden Haifisch, der dich ganz sicher nicht auf seiner Speisekarte hat. Hoffentlich ...","In den Legenden Nyms wird an einigen Stellen von Meeresräubern mit Gliedmaßen gesprochen, ob es sich dabei allerdings um dieses bestimmte Exemplar handelt, ist ungewiss. Und obwohl Petalodus als äußerst aggressiv und brutal gelten, scheint dich dein neues Reittier als guten Freund anzusehen.","Ah, riechst du das? Der Duft des Meeres!
*Jammingway* "
374,"Rufe deinen Schneefluenzer herbei. Keine Sorge, der ist widerstandsfähiger, als es den Anschein hat.","Der Frühling kann kommen, denn dieser hohle Schneemann besteht aus Immerfrost-Kristallen, denen selbst sengende Hitze nichts anhaben kann. Gerüchten zufolge erfreut sich der frostige Freund seit Neuestem gerade bei solchen äußerster Beliebtheit, die ihre Abenteuer mit anderen teilen, oder solchen, die dabei gerne mitfiebern.","Füüühle den Schneeeeee ... Spüüüre die frostige Seite der Maaacht ...
*Schneemann*"
375,,,
376,,,
377,,,
378,,,
379,"Rufe Pilgers Freund als Reittier herbei. Er wird dich begleiten, egal wohin dich deine Pilgerreise führt.","Diese pelzigen Geschöpfe waren einst im Königreich Voeburt heimisch. Als Jungtiere können sie abgerichtet werden und sind dafür bekannt, Anhänger der Kirche des Strahlenden Lichts auf Pilgerreisen zu begleiten. Aufgrund seiner außer­ge­wöhn­lichen Fügsamkeit wird angenommen, dass dieses Exemplar von solchen dressierten Tieren abstammt.","Was?! Tot?! Aber ... Er wollte zu dem Tempel pilgern, um Buße zu tun, aber ... O Rhalgr! Diese Strafe ist zu grausam!
*Ableant*"
380,,,
381,"Rufe deinen Zweigträger herbei, welcher vogelähnlicher nicht sein könnte. Aber eben nur ähnlich, nicht mehr.","Als Begleitpflanze hilft der Zweigträger in Gok Golma mithilfe seiner ätherischen Strahlungen bei der Schädlings­bekämpfung. Wäre diese Pflanze nicht von den Doppro gezähmt worden, würde sie auch heute noch Tiere und wilde Bestien zur Nah­rungs­auf­nahme jagen.","Ach, verdammt, ich komm auf keinen grünen Zweig.
*Hilda*"
382,Rufe deinen Luftraser C9 herbei und manövriere mit der Speerspitze der mobilen Elektrobtechnologie Neu-Alexandrias die Lüfte.,"Das Allerneueste, was es auf dem von der Elektrobtechnologie Neu-Alexandrias dominierten Markt für Schwebemobilität so gibt. Dieses Hybridmobil brilliert mit seinem Sechsradantrieb sowohl auf Land als auch in der Luft, was es schnell zum Statussymbol vieler junger Leute in Lösung Neun gemacht hat.","Der ist wirklich 'ne Wucht.
*Einsames Kind*"
383,"Rufe dein antikes Luftschiff herbei, welches mit seinen magischen Flugfähigkeiten dich und drei weitere Verbündete transportieren kann.","Die Insel Kreszentia beherbergte dieses Schiff scheinbar für Jahrtausende. Und anders als moderne Luftschiffe wird es nicht von konventionellem Treibstoff wie Erdseim angetrieben, sondern nutzt windaspektierten Äther zur Fortbewegung. Da es diesen aber von seinen Passagieren abzweigt, wird empfohlen, als Gruppe zu reisen und somit plötzlichen Schwächeanfällen vorzubeugen. Sicherheit geht eben vor.","Flieg wie der Wind!
*Deryk*"
384,,,
385,Steige in deinen hochmobilen Sternenläufer ein und mache die Oberflächen fremder Planeten mit seiner unbändigen Schubkraft unsicher.,"Dieses Sondermodell des Sternenläufers wird nur den Besten der Besten von Projekt Kosmo-Erkundung zuteil. Im Vergleich zum Standardmodell wurde das Gewicht seines Gehäuses wesentlich überarbeitet, was in deutlich höherer Mobilität resultiert. Das bedeutet aber auch, dass es äußerst empfindlich auf Steuereingaben reagiert. Für Profipiloten ist das jedoch nur ein weiterer Grund, es in den Sternenhimmel zu loben.","Klar wie Möhrenbrühe, Chef!
*Drivingway*"
386,Nimm auf deinem Sternenebner platz und räume jegliche Hindernisse vor dir mit Leichtigkeit aus dem Weg.,"Dieses sechsrädrige Gefährt wurde ursprünglich für die Kosmo-Erkundung entworfen, um selbst die unwirtlichsten Gegenden durchqueren zu können. Mit seiner enormen Schubkraft und den Klingen an der Vorderseite macht er mit jeglichen Hindernissen kurzen Prozess und ist aufgrund seiner Vielseitigkeit auch unter den Loporrit sehr beliebt.",Vrooooom!
387,,,
388,"Rufe Seine königliche Kleinheit Kleinkopf I. herbei, der dem Maskottchen eines gewissen Freizeitparks *erschreckend* ähnlich aussieht.","Das Maskottchen eines fürchterlich schönen Freizeitparks, das hässliche Häupter gar nicht abkann und sie bis ans Ende der Welt jagt, um sie auszurupfen. Die einzige Möglichkeit, diesem Schicksal zu entringen, ist, seinen Schön... Kleinkopf selbst zu besteigen und zu reiten.","Mi-Mi-Mi-Mir fällt die Decke auf den Kopf bei so vielen Blödbirnen!
*Seine königliche Hauptheit Leokopf I.*"
389,"Rufe deine Flügel der Ritterlichkeit als Reittier herbei. Magische Schwingen, die in den Tiefen Burg Alexandrias entdeckt wurden.","Magische Flügel, die am Ort deines Kampfes mit Zelenia gefunden wurden. Die Panzerung, die sie umgibt, ähnelt der Rüstung jener mechanischen Ritterin aus Burg Alexandria, ihre Herkunft ist und bleibt jedoch ein Rätsel. Treue Seelen belohnen die Schwingen mit der Aura eines standfesten Beschützers, welche sich sanft und dennoch bestimmt um einen legt.","Bei meinem Schwert - Ich werde Ihre Hoheit beschützen!
*Zelenia*"
