#,Id,DiscoveryFlag,MapMarkerRange,SizeFactor,PlaceNameRegion,PlaceName,PlaceNameSub,TerritoryType,OffsetX,OffsetY,DiscoveryIndex,MapCondition,PriorityCategoryUI,PriorityUI,MapType,Unknown2,MapReplace,MapIndex,DiscoveryArrayByte,IsEvent,Unknown1
1053,x6fe/09,0,0,400,4502,5285,0,1295,100,100,-1,0,0,0,1,0,0,0,True,False,False
1054,y6e5/01,0,689,400,4500,4949,0,1297,0,-135,-1,0,0,0,1,0,11,0,True,False,False
1055,x6d8/01,14,680,200,4502,5266,5267,1292,-132,-113,156,40,22,5,1,0,0,1,True,False,False
1056,x6d8/02,240,681,200,4502,5266,5268,1292,-92,160,156,40,22,5,1,0,0,2,True,False,False
1057,x6d8/03,768,682,200,4502,5266,5269,1292,80,-118,156,40,22,5,1,0,0,3,True,False,False
1058,x6d8/04,1024,683,200,4502,5266,5272,1292,0,0,156,40,22,5,1,0,0,4,True,False,False
1059,x6c1/00,0,0,400,4502,5297,0,1279,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1060,s5p6/00,0,0,400,4500,4095,0,1293,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1061,f1dd/00,0,725,400,23,5278,0,1298,0,0,-1,0,0,0,1,0,0,0,True,False,False
1062,x6eb/00,0,684,400,4501,4948,0,1299,0,0,-1,0,0,0,1,0,0,0,True,False,False
1063,x6ff/01,0,0,400,4501,5276,0,1300,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1064,x6ff/02,0,0,400,4501,5276,0,1301,-35,-745,-1,0,0,0,1,0,0,0,True,False,False
1065,c1w2/00,0,0,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1066,c1w2/02,0,688,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1067,c1w2/03,0,688,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1068,c1w2/04,0,688,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1069,c1w2/05,0,688,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1070,c1w2/06,0,688,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1071,c1w2/07,0,688,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1072,c1w2/08,0,688,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1073,c1w2/09,0,705,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1074,c1w2/10,0,707,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1075,c1w2/11,0,707,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1076,c1w2/12,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1077,c1w2/13,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1078,c1w2/14,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1079,c1w2/15,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1080,c1w2/16,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1081,c1w2/17,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1082,c1w2/18,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1083,c1w2/19,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1084,c1w2/20,0,706,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1085,c1w2/21,0,693,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,10,0,True,False,False
1086,c1w2/22,0,693,100,2405,5301,0,1291,0,0,-1,0,0,0,1,0,0,0,True,False,False
1087,z6r2/13,1024,677,200,2405,5240,5249,1304,200,-150,155,0,99,9,1,0,0,9,True,False,False
1088,f1d9/01,0,685,200,23,2497,599,1305,0,0,-1,0,0,0,1,3,0,1,True,True,False
1089,f1d9/02,0,686,200,23,2497,600,1305,0,0,-1,0,0,0,1,3,0,2,True,True,False
1090,f1d9/03,0,687,200,23,2497,601,1305,0,0,-1,0,0,0,1,3,0,3,True,True,False
1091,y6e5/02,0,690,400,4500,4949,0,1297,0,-135,-1,0,0,0,1,0,11,0,True,False,False
1092,y6e5/03,0,691,400,4500,4949,0,1297,0,-135,-1,0,0,0,1,0,11,0,True,False,False
1093,y6e5/04,0,692,400,4500,4949,0,1297,0,-135,-1,0,0,0,1,0,11,0,True,False,False
1094,y6e5/05,0,689,400,4500,4949,0,1297,0,-135,-1,0,0,0,1,0,11,0,True,False,False
1095,x6d9/01,62,694,200,4502,5350,5351,1314,-143,-475,157,41,22,6,1,0,0,1,True,False,False
1096,x6d9/02,192,695,200,4502,5350,5352,1314,-194,147,157,41,22,6,1,0,0,2,True,False,False
1097,x6d9/03,16128,696,200,4502,5350,5353,1314,-263,476,157,41,22,6,1,0,0,3,True,False,False
1098,default/00,0,0,100,2950,5277,0,1280,0,0,-1,0,0,0,1,0,0,0,True,True,False
1099,x6r9/00,0,0,400,4501,5369,0,1320,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1100,x6fg/01,0,0,400,4502,5367,0,1307,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1101,x6fg/02,0,0,400,4502,5367,0,1307,-100,-150,-1,0,0,0,1,0,0,0,True,False,False
1102,x6fg/03,0,0,400,4502,5367,0,1307,-100,-200,-1,0,0,0,1,0,0,0,True,False,False
1103,x6fg/04,0,0,400,4502,5367,0,1307,-100,-250,-1,0,0,0,1,0,0,0,True,False,False
1104,x6fg/05,0,0,400,4502,5367,0,1307,-100,-300,-1,0,0,0,1,0,0,0,True,False,False
1105,x6fg/06,0,0,400,4502,5367,0,1308,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1106,x6fg/07,0,0,400,4502,5367,0,1308,-100,-150,-1,0,0,0,1,0,0,0,True,False,False
1107,x6fg/08,0,0,400,4502,5367,0,1308,-100,-200,-1,0,0,0,1,0,0,0,True,False,False
1108,x6fg/09,0,0,400,4502,5367,0,1308,-100,-250,-1,0,0,0,1,0,0,0,True,False,False
1109,x6fg/10,0,0,400,4502,5367,0,1308,-100,-300,-1,0,0,0,1,0,0,0,True,False,False
1110,x6fg/11,0,0,400,4502,5367,0,1308,-100,-350,-1,0,0,0,1,0,0,0,True,False,False
1111,x6fg/12,0,0,400,4502,5368,0,1307,400,400,-1,0,0,0,1,0,0,0,True,False,False
1112,x6ra/00,0,0,400,4501,5370,0,1322,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1113,x6rb/00,0,0,400,4501,5371,0,1324,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1114,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1115,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1118,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1119,y6p1/00,0,722,100,4500,5432,0,1313,0,0,-1,0,0,0,1,0,0,0,True,False,False
1120,x6d9/04,0,0,200,4502,4765,5351,1328,-143,-475,-1,0,0,0,1,0,0,0,True,False,False
1121,x6d9/05,0,0,200,4502,4765,5352,1328,-172,7,-1,0,0,0,1,0,0,0,True,False,False
1122,x6d9/06,0,698,200,4502,4765,5353,1328,-264,476,-1,0,0,0,1,10,0,0,True,False,False
1123,x6ed/00,0,697,400,4502,4762,0,1334,-1,25,-1,0,0,0,1,0,0,0,True,False,False
1124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1125,x6ee/00,0,0,400,4502,4763,0,1338,-12,2,-1,0,0,0,1,0,0,0,True,False,False
1126,f1ed/01,0,0,400,23,5445,0,1336,700,700,-1,0,0,0,1,0,0,0,True,False,False
1127,f1ed/02,0,0,400,23,5445,0,1336,-100,700,-1,0,0,0,1,0,0,0,True,False,False
1128,f1ed/03,0,0,400,23,5445,0,1336,-900,700,-1,0,0,0,1,0,0,0,True,False,False
1129,f1ed/04,0,0,400,23,5445,0,1336,700,-100,-1,0,0,0,1,0,0,0,True,False,False
1130,f1ed/05,0,0,400,23,5445,0,1336,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1131,f1ed/06,0,0,400,23,5445,0,1336,-900,-100,-1,0,0,0,1,0,0,0,True,False,False
1132,f1ed/07,0,0,400,23,5445,0,1336,700,-900,-1,0,0,0,1,0,0,0,True,False,False
1133,f1ed/08,0,0,400,23,5445,0,1336,-100,-900,-1,0,0,0,1,0,0,0,True,False,False
1134,f1ed/09,0,0,400,23,5445,0,1336,-900,-900,-1,0,0,0,1,0,0,0,True,False,False
1135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1137,x6ef/00,0,0,400,4501,4655,0,1344,0,0,-1,0,0,0,1,0,0,0,True,False,False
1138,c1w3/01,0,0,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1139,c1w3/02,0,700,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1140,c1w3/03,0,700,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1141,c1w3/04,0,701,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1142,c1w3/05,0,701,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1143,c1w3/06,0,701,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1144,c1w3/07,0,701,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1145,c1w3/08,0,701,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1146,c1w3/09,0,723,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1147,c1w3/10,0,702,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1148,c1w3/11,0,702,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1149,c1w3/12,0,702,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1150,c1w3/13,0,702,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1151,c1w3/14,0,702,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1152,c1w3/15,0,702,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1153,c1w3/16,0,702,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1154,c1w3/17,0,724,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1155,c1w3/18,0,724,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1156,c1w3/19,0,724,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1157,c1w3/20,0,703,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1158,c1w3/21,0,703,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1159,c1w3/22,0,704,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,13,0,True,False,False
1160,c1w3/23,0,704,100,2405,5406,0,1310,0,0,-1,0,0,0,1,0,0,0,True,False,False
1161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1166,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1168,x6rc/01,0,0,400,4501,5405,0,1326,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1169,x6rc/02,0,0,400,4501,5405,0,1326,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
