#,Path,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
320,ffxiv/jobwar/jobwar00010/jobwar00010,0,0,0,0,0,44,1,True,False
321,ffxiv/jobwar/jobwar00020/jobwar00020,0,0,0,0,0,44,1,True,False
322,ffxiv/jobwar/jobwar00030/jobwar00030,0,0,0,0,0,22,1,True,False
323,ffxiv/jobwar/jobwar00040/jobwar00040,0,0,0,0,0,22,1,True,False
324,ffxiv/jobwar/jobwar00050/jobwar00050,0,0,0,0,0,22,1,True,False
325,ffxiv/jobbrd/jobbrd00010/jobbrd00010,0,0,0,0,0,24,1,True,False
326,ffxiv/jobbrd/jobbrd00020/jobbrd00020,0,0,0,0,0,24,1,True,False
327,ffxiv/jobbrd/jobbrd00030/jobbrd00030,0,0,0,0,0,24,1,True,False
328,ffxiv/jobbrd/jobbrd00040/jobbrd00040,0,0,0,0,0,24,1,True,False
329,ffxiv/jobpld/jobpld00010/jobpld00010,0,0,0,0,0,38,1,True,False
330,ffxiv/jobpld/jobpld00020/jobpld00020,0,0,0,0,0,20,1,True,False
331,ffxiv/jobpld/jobpld00030/jobpld00030,0,0,0,0,0,20,1,True,False
332,ffxiv/jobpld/jobpld00040/jobpld00040,0,0,0,0,0,20,1,True,False
333,ffxiv/jobpld/jobpld00050/jobpld00050,0,0,0,0,0,20,1,True,False
334,ffxiv/jobdrg/jobdrg00010/jobdrg00010,0,0,0,0,0,47,1,True,False
335,ffxiv/jobdrg/jobdrg00020/jobdrg00020,0,0,0,0,0,23,1,True,False
336,ffxiv/jobdrg/jobdrg00030/jobdrg00030,0,0,0,0,0,23,1,True,False
337,ffxiv/jobdrg/jobdrg00040/jobdrg00040,0,0,0,0,0,23,1,True,False
338,ffxiv/jobmnk/jobmnk00010/jobmnk00010,0,0,0,0,0,41,1,True,False
339,ffxiv/jobmnk/jobmnk00020/jobmnk00020,0,0,0,0,0,21,1,True,False
340,ffxiv/jobmnk/jobmnk00030/jobmnk00030,0,0,0,0,0,21,1,True,False
341,ffxiv/jobmnk/jobmnk00040/jobmnk00040,0,0,0,0,0,21,1,True,False
342,ffxiv/jobblm/jobblm00010/jobblm00010,0,0,0,0,0,55,1,True,False
343,ffxiv/jobblm/jobblm00020/jobblm00020,0,0,0,0,0,55,1,True,False
344,ffxiv/jobblm/jobblm00030/jobblm00030,0,0,0,0,0,26,1,True,False
345,ffxiv/jobblm/jobblm00040/jobblm00040,0,0,0,0,0,26,1,True,False
346,ffxiv/jobwhm/jobwhm00010/jobwhm00010,0,0,0,0,0,53,1,True,False
347,ffxiv/jobwhm/jobwhm00020/jobwhm00020,0,0,0,0,0,25,1,True,False
348,ffxiv/jobwhm/jobwhm00030/jobwhm00030,0,0,0,0,0,25,1,True,False
349,ffxiv/jobwhm/jobwhm00040/jobwhm00040,0,0,0,0,0,25,1,True,False
350,ffxiv/jobsmn/jobsmn00010/jobsmn00010,0,0,0,0,0,69,1,True,False
351,ffxiv/jobsmn/jobsmn00020/jobsmn00020,0,0,0,0,0,28,1,True,False
352,ffxiv/jobsmn/jobsmn00030/jobsmn00030,0,0,0,0,0,28,1,True,False
353,ffxiv/jobsmn/jobsmn00040/jobsmn00040,0,0,0,0,0,28,1,True,False
354,ffxiv/jobsmn/jobsmn00050/jobsmn00050,0,0,0,0,0,28,1,True,False
355,ffxiv/jobsmn/jobsmn00060/jobsmn00060,0,0,0,0,0,28,1,True,False
356,ffxiv/jobsmn/jobsmn00070/jobsmn00070,0,0,0,0,0,28,1,True,False
357,ffxiv/jobsch/jobsch00010/jobsch00010,0,0,0,0,0,160,1,True,False
358,ffxiv/jobsch/jobsch00020/jobsch00020,0,0,0,0,0,29,1,True,False
359,ffxiv/jobsch/jobsch00030/jobsch00030,0,0,0,0,0,29,1,True,False
360,ffxiv/jobsch/jobsch00040/jobsch00040,0,0,0,0,0,29,1,True,False
361,ffxiv/jobsch/jobsch00050/jobsch00050,0,0,0,0,0,29,1,True,False
362,ffxiv/jobsch/jobsch00060/jobsch00060,0,0,0,0,0,29,1,True,False
363,ffxiv/bosifr/bosifr00010/bosifr00010,0,0,0,0,0,1,1,True,False
364,ffxiv/bosifr/bosifr00020/bosifr00020,0,0,0,0,0,1,1,True,False
365,ffxiv/bosgar/bosgar00010/bosgar00010,0,0,0,0,0,1,1,True,False
366,ffxiv/bosgar/bosgar00020/bosgar00020,0,0,0,0,0,1,1,True,False
367,ffxiv/bostit/bostit00010/bostit00010,0,0,0,0,0,1,1,True,False
368,ffxiv/bostit/bostit00020/bostit00020,0,0,0,0,0,1,1,True,False
369,ffxiv/manfst/manfst31150/manfst31150,0,0,0,0,0,1,1,True,False
370,ffxiv/manfst/manfst31120/manfst31120,0,0,0,0,0,1,1,True,False
371,ffxiv/manfst/manfst31207/manfst31207,0,0,0,0,0,1,1,True,False
372,ffxiv/manfst/manfst40445/manfst40445,0,0,0,0,0,1,1,True,False
373,ffxiv/manfst/manfst30640/manfst30640,0,0,0,0,0,1,1,True,False
374,ffxiv/manfst/manfst50323/manfst50323,0,0,0,0,0,1,1,True,False
375,ffxiv/dunsea/dunsea1b110/dunsea1b110,0,0,0,0,0,1,1,True,False
376,ffxiv/dunsea/dunsea1b120/dunsea1b120,0,0,0,0,0,1,1,True,False
377,ffxiv/dunsea/dunsea1b130/dunsea1b130,0,0,0,0,0,1,1,True,False
378,ffxiv/dunsea/dunsea1b140/dunsea1b140,0,0,0,0,0,1,1,True,False
379,ffxiv/dunsea/dunsea1b150/dunsea1b150,0,0,0,0,0,1,1,True,False
380,ffxiv/dunsea/dunsea1b210/dunsea1b210,0,0,0,0,0,1,1,True,False
381,ffxiv/dunsea/dunsea1b220/dunsea1b220,0,0,0,0,0,1,1,True,False
382,ffxiv/dunsea/dunsea1b310/dunsea1b310,0,0,0,0,0,1,1,True,False
383,ffxiv/dunsea/dunsea1b410/dunsea1b410,0,0,0,0,0,1,1,True,False
384,ffxiv/dunsea/dunsea1b420/dunsea1b420,0,0,0,0,0,1,1,True,False
385,ffxiv/dunsea/dunsea1b510/dunsea1b510,0,0,0,0,0,1,1,True,False
386,ffxiv/dunsea/dunsea1b520/dunsea1b520,0,0,0,0,0,1,1,True,False
387,ffxiv/dunsea/dunsea1b530/dunsea1b530,0,0,0,0,0,1,1,True,False
388,ffxiv/dunsea/dunsea1b540/dunsea1b540,0,0,0,0,0,1,1,True,False
389,ffxiv/dunsea/dunsea1b710/dunsea1b710,0,0,0,0,0,1,1,True,False
390,ffxiv/dunsea/dunsea1b720/dunsea1b720,0,0,0,0,0,1,1,True,False
391,ffxiv/manfst/manfst30410/manfst30410,0,0,0,0,0,1,1,True,False
392,ffxiv/dunwil/dunwil1d506/dunwil1d506,0,0,0,0,0,1,1,True,False
393,ffxiv/feslgt/feslgt00310/feslgt00310,0,0,0,0,0,1,1,True,False
394,ffxiv/feslgt/feslgt00410/feslgt00410,0,0,0,0,0,1,1,True,False
395,ffxiv/bosifr/bosifr00110/bosifr00110,0,0,0,0,0,1,1,True,False
396,ffxiv/bosifr/bosifr00120/bosifr00120,0,0,0,0,0,1,1,True,False
397,ffxiv/bosgar/bosgar00110/bosgar00110,0,0,0,0,0,1,1,True,False
398,ffxiv/bosgar/bosgar00120/bosgar00120,0,0,0,0,0,1,1,True,False
399,ffxiv/bostit/bostit00110/bostit00110,0,0,0,0,0,1,1,True,False
400,ffxiv/bostit/bostit00120/bostit00120,0,0,0,0,0,1,1,True,False
401,ffxiv/bosmog/bosmog00010/bosmog00010,0,0,0,0,0,1,1,True,False
402,ffxiv/bosmog/bosmog00020/bosmog00020,0,0,0,0,0,1,1,True,False
403,ffxiv/bosult/bosult00010/bosult00010,0,0,0,0,0,1,1,True,False
404,ffxiv/bosult/bosult00020/bosult00020,0,0,0,0,0,1,1,True,False
405,ffxiv/dunsea/dunsea1d410/dunsea1d410,0,0,0,0,0,1,1,True,False
406,ffxiv/dunsea/dunsea1d420/dunsea1d420,0,0,0,0,0,1,1,True,False
407,ffxiv/dunsea/dunsea1d430/dunsea1d430,0,0,0,0,0,1,1,True,False
408,ffxiv/gaiusd/gaiusd20410/gaiusd20410,0,0,0,0,0,1,1,True,False
409,ffxiv/dunlak/dunlak1r120/dunlak1r120,0,0,0,0,0,1,1,True,False
410,ffxiv/dunlak/dunlak1r130/dunlak1r130,0,0,0,0,0,1,1,True,False
411,ffxiv/dunlak/dunlak1r140/dunlak1r140,0,0,0,0,0,1,1,True,False
412,ffxiv/houwil/houwil1h110/houwil1h110,0,0,0,0,0,1,1,True,False
413,ffxiv/houfst/houfst1h110/houfst1h110,0,0,0,0,0,1,1,True,False
414,ffxiv/housea/housea1h110/housea1h110,0,0,0,0,0,1,1,True,False
415,ffxiv/pvpsea/pvpsea1p210/pvpsea1p210,0,0,0,0,0,1,1,True,False
416,ffxiv/fesevn/fesevn00010/fesevn00010,0,0,0,0,0,1,1,True,False
417,ffxiv/fesdqx/fesdqx00010/fesdqx00010,0,0,0,0,0,1,1,True,False
418,ffxiv/chrhdb/chrhdb00099/chrhdb00099,0,0,0,0,0,1,1,True,False
419,ffxiv/dunwil/dunwil1d610/dunwil1d610,0,0,0,0,0,1,1,True,False
420,ffxiv/dunwil/dunwil1d620/dunwil1d620,0,0,0,0,0,1,1,True,False
421,ffxiv/dunwil/dunwil1d630/dunwil1d630,0,0,0,0,0,1,1,True,False
422,ffxiv/dunfst/dunfst1d410/dunfst1d410,0,0,0,0,0,1,1,True,False
423,ffxiv/dunfst/dunfst1d420/dunfst1d420,0,0,0,0,0,1,1,True,False
424,ffxiv/dunfst/dunfst1d430/dunfst1d430,0,0,0,0,0,1,1,True,False
425,ffxiv/banama/banama00110/banama00110,0,0,0,0,0,1,1,True,False
426,ffxiv/banama/banama00410/banama00410,0,0,0,0,0,1,1,True,False
427,ffxiv/banama/banama00510/banama00510,0,0,0,0,0,1,1,True,False
428,ffxiv/banama/banama00520/banama00520,0,0,0,0,0,1,1,True,False
429,ffxiv/bansyl/bansyl00210/bansyl00210,0,0,0,0,0,1,1,True,False
430,ffxiv/bansyl/bansyl00410/bansyl00410,0,0,0,0,0,1,1,True,False
431,ffxiv/bansyl/bansyl00510/bansyl00510,0,0,0,0,0,1,1,True,False
432,ffxiv/bansyl/bansyl00520/bansyl00520,0,0,0,0,0,1,1,True,False
433,ffxiv/gaiuse/gaiuse10110/gaiuse10110,0,0,0,0,0,1,1,True,False
434,ffxiv/gaiuse/gaiuse10120/gaiuse10120,0,0,0,0,0,1,1,True,False
435,ffxiv/gaiuse/gaiuse10410/gaiuse10410,0,0,0,0,0,1,1,True,False
436,ffxiv/gaiuse/gaiuse10510/gaiuse10510,0,0,0,0,0,1,1,True,False
437,ffxiv/gaiuse/gaiuse11810/gaiuse11810,0,0,0,0,0,1,1,True,False
438,ffxiv/gaiuse/gaiuse11820/gaiuse11820,0,0,0,0,0,1,1,True,False
439,ffxiv/gaiuse/gaiuse11830/gaiuse11830,0,0,0,0,0,1,1,True,False
440,ffxiv/gaiuse/gaiuse11850/gaiuse11850,0,0,0,0,0,1,1,True,False
441,ffxiv/chrhdb/chrhdb10110/chrhdb10110,0,0,0,0,0,1,1,True,False
442,ffxiv/chrhdb/chrhdb10120/chrhdb10120,0,0,0,0,0,1,1,True,False
443,ffxiv/chrhdb/chrhdb10130/chrhdb10130,0,0,0,0,0,1,1,True,False
444,ffxiv/gaiusd/gaiusd20310/gaiusd20310,0,0,0,0,0,1,1,True,False
445,ffxiv/gaiusd/gaiusd20420/gaiusd20420,0,0,0,0,0,1,1,True,False
446,ffxiv/gaiusd/gaiusd20510/gaiusd20510,0,0,0,0,0,1,1,True,False
447,ffxiv/gaiusd/gaiusd01410/gaiusd01410,0,0,0,0,0,1,1,True,False
448,ffxiv/gaiuse/gaiuse11510/gaiuse11510,0,0,0,0,0,1,1,True,False
449,ffxiv/subcts/subcts80110/subcts80110,0,0,0,0,0,1,1,True,False
450,ffxiv/gaiuse/gaiuse11910/gaiuse11910,0,0,0,0,0,1,1,True,False
451,ffxiv/gaiuse/gaiuse11920/gaiuse11920,0,0,0,0,0,1,1,True,False
452,ffxiv/chrhdb/chrhdb10410/chrhdb10410,0,0,0,0,0,1,1,True,False
453,ffxiv/chrhdb/chrhdb10420/chrhdb10420,0,0,0,0,0,1,1,True,False
454,ffxiv/gaiusd/gaiusd20520/gaiusd20520,0,0,0,0,0,1,1,True,False
455,ffxiv/chrhdb/chrhdb10105/chrhdb10105,0,0,0,0,0,1,1,True,False
456,ffxiv/manfst/manfst40732/manfst40732,0,0,0,0,0,1,1,True,False
457,ffxiv/tuduku/tuduku00201/tuduku00201,0,0,0,0,0,1,1,True,False
458,ffxiv/bosgar/bosgar00130/bosgar00130,0,0,0,0,0,1,1,True,False
459,ffxiv/gaiusd/gaiusd20110/gaiusd20110,0,0,0,0,0,1,1,True,False
460,ffxiv/gaiuse/gaiuse20110/gaiuse20110,0,0,0,0,0,1,1,True,False
461,ffxiv/gaiuse/gaiuse20310/gaiuse20310,0,0,0,0,0,1,1,True,False
462,ffxiv/gaiuse/gaiuse20320/gaiuse20320,0,0,0,0,0,1,1,True,False
463,ffxiv/gaiuse/gaiuse20810/gaiuse20810,0,0,0,0,0,1,1,True,False
464,ffxiv/gaiuse/gaiuse21110/gaiuse21110,0,0,0,0,0,1,1,True,False
465,ffxiv/gaiuse/gaiuse21120/gaiuse21120,0,0,0,0,0,1,1,True,False
466,ffxiv/gaiuse/gaiuse21130/gaiuse21130,0,0,0,0,0,1,1,True,False
467,ffxiv/gaiuse/gaiuse21510/gaiuse21510,0,0,0,0,0,1,1,True,False
468,ffxiv/gaiuse/gaiuse21520/gaiuse21520,0,0,0,0,0,1,1,True,False
469,ffxiv/gaiuse/gaiuse21610/gaiuse21610,0,0,0,0,0,1,1,True,False
470,ffxiv/gaiuse/gaiuse21710/gaiuse21710,0,0,0,0,0,1,1,True,False
471,ffxiv/gaiuse/gaiuse21720/gaiuse21720,0,0,0,0,0,1,1,True,False
472,ffxiv/gaiuse/gaiuse21730/gaiuse21730,0,0,0,0,0,1,1,True,False
473,ffxiv/gaiuse/gaiuse21910/gaiuse21910,0,0,0,0,0,1,1,True,False
474,ffxiv/gaiuse/gaiuse21920/gaiuse21920,0,0,0,0,0,1,1,True,False
475,ffxiv/tuduku/tuduku00220/tuduku00220,0,0,0,0,0,1,1,True,False
476,ffxiv/dunfst/dunfst1b110/dunfst1b110,0,0,0,0,0,1,1,True,False
477,ffxiv/dunfst/dunfst1b120/dunfst1b120,0,0,0,0,0,1,1,True,False
478,ffxiv/dunfst/dunfst1b130/dunfst1b130,0,0,0,0,0,1,1,True,False
479,ffxiv/dunfst/dunfst1b140/dunfst1b140,0,0,0,0,0,1,1,True,False
480,ffxiv/dunfst/dunfst1b210/dunfst1b210,0,0,0,0,0,1,1,True,False
481,ffxiv/dunfst/dunfst1b220/dunfst1b220,0,0,0,0,0,1,1,True,False
482,ffxiv/dunfst/dunfst1b230/dunfst1b230,0,0,0,0,0,1,1,True,False
483,ffxiv/dunfst/dunfst1b240/dunfst1b240,0,0,0,0,0,1,1,True,False
484,ffxiv/gaiuse/gaiuse30120/gaiuse30120,0,0,0,0,0,1,1,True,False
485,ffxiv/dunfst/dunfst1b320/dunfst1b320,0,0,0,0,0,1,1,True,False
486,ffxiv/dunfst/dunfst1b330/dunfst1b330,0,0,0,0,0,1,1,True,False
487,ffxiv/dunfst/dunfst1b340/dunfst1b340,0,0,0,0,0,1,1,True,False
488,ffxiv/gaiuse/gaiuse30510/gaiuse30510,0,0,0,0,0,1,1,True,False
489,ffxiv/dunfst/dunfst1b420/dunfst1b420,0,0,0,0,0,1,1,True,False
490,ffxiv/dunfst/dunfst1b430/dunfst1b430,0,0,0,0,0,1,1,True,False
491,ffxiv/dunfst/dunfst1b440/dunfst1b440,0,0,0,0,0,1,1,True,False
492,ffxiv/dunfst/dunfst1b510/dunfst1b510,0,0,0,0,0,1,1,True,False
493,ffxiv/dunfst/dunfst1d510/dunfst1d510,0,0,0,0,0,1,1,True,False
494,ffxiv/dunfst/dunfst1d520/dunfst1d520,0,0,0,0,0,1,1,True,False
495,ffxiv/dunfst/dunfst1d530/dunfst1d530,0,0,0,0,0,1,1,True,False
496,ffxiv/dunwil/dunwil1d710/dunwil1d710,0,0,0,0,0,1,1,True,False
497,ffxiv/dunwil/dunwil1d720/dunwil1d720,0,0,0,0,0,1,1,True,False
498,ffxiv/dunwil/dunwil1d730/dunwil1d730,0,0,0,0,0,1,1,True,False
499,ffxiv/dunsea/dunsea1d610/dunsea1d610,0,0,0,0,0,1,1,True,False
500,ffxiv/dunsea/dunsea1d620/dunsea1d620,0,0,0,0,0,1,1,True,False
501,ffxiv/dunsea/dunsea1d630/dunsea1d630,0,0,0,0,0,1,1,True,False
502,ffxiv/bosdkm/bosdkm00010/bosdkm00010,0,0,0,0,0,1,1,True,False
503,ffxiv/boshyd/boshyd00010/boshyd00010,0,0,0,0,0,1,1,True,False
504,ffxiv/bosdkm/bosdkm00020/bosdkm00020,0,0,0,0,0,1,1,True,False
505,ffxiv/boshyd/boshyd00020/boshyd00020,0,0,0,0,0,1,1,True,False
506,ffxiv/chrhdb/chrhdb20110/chrhdb20110,0,0,0,0,0,1,1,True,False
507,ffxiv/chrhdb/chrhdb20310/chrhdb20310,66402,0,0,0,0,1,1,True,False
508,ffxiv/chrhdb/chrhdb20410/chrhdb20410,0,0,0,0,0,1,1,True,False
509,ffxiv/chrhdb/chrhdb20420/chrhdb20420,0,0,0,0,0,1,1,True,False
510,ffxiv/chrhdb/chrhdb20430/chrhdb20430,0,0,0,0,0,1,1,True,False
511,ffxiv/chrhdb/chrhdb00199/chrhdb00199,0,0,0,0,0,1,1,True,False
512,ffxiv/bosgil/bosgil00010/bosgil00010,0,0,0,0,0,1,1,True,False
513,ffxiv/bosgil/bosgil00020/bosgil00020,0,0,0,0,0,1,1,True,False
514,ffxiv/bosmog/bosmog00110/bosmog00110,0,0,0,0,0,1,1,True,False
515,ffxiv/bosmog/bosmog00120/bosmog00120,0,0,0,0,0,1,1,True,False
516,ffxiv/bankob/bankob00110/bankob00110,0,0,0,0,0,1,1,True,False
517,ffxiv/bankob/bankob00210/bankob00210,0,0,0,0,0,1,1,True,False
518,ffxiv/bankob/bankob00510/bankob00510,0,0,0,0,0,1,1,True,False
519,ffxiv/bankob/bankob00520/bankob00520,0,0,0,0,0,1,1,True,False
520,ffxiv/bansah/bansah00110/bansah00110,0,0,0,0,0,1,1,True,False
521,ffxiv/bansah/bansah00410/bansah00410,0,0,0,0,0,1,1,True,False
522,ffxiv/bansah/bansah00510/bansah00510,0,0,0,0,0,1,1,True,False
523,ffxiv/bansah/bansah00520/bansah00520,0,0,0,0,0,1,1,True,False
524,ffxiv/bansah/bansah00010/bansah00010,0,0,0,0,0,1,1,True,False
525,ffxiv/boslev/boslev00020/boslev00020,0,0,0,0,0,1,1,True,False
526,ffxiv/boslev/boslev00110/boslev00110,0,0,0,0,0,1,1,True,False
527,ffxiv/boslev/boslev00120/boslev00120,0,0,0,0,0,1,1,True,False
528,ffxiv/gaiuse/gaiuse30520/gaiuse30520,0,0,0,0,0,1,1,True,False
529,ffxiv/gaiuse/gaiuse30530/gaiuse30530,0,0,0,0,0,1,1,True,False
530,ffxiv/gaiuse/gaiuse31110/gaiuse31110,0,0,0,0,0,1,1,True,False
531,ffxiv/gaiuse/gaiuse31120/gaiuse31120,0,0,0,0,0,1,1,True,False
532,ffxiv/gaiuse/gaiuse31130/gaiuse31130,0,0,0,0,0,1,1,True,False
533,ffxiv/gaiuse/gaiuse31310/gaiuse31310,0,0,0,0,0,1,1,True,False
534,ffxiv/gaiuse/gaiuse31710/gaiuse31710,0,0,0,0,0,1,1,True,False
535,ffxiv/gaiuse/gaiuse31720/gaiuse31720,0,0,0,0,0,1,1,True,False
536,ffxiv/gaiuse/gaiuse31810/gaiuse31810,0,0,0,0,0,1,1,True,False
537,ffxiv/gaiuse/gaiuse31820/gaiuse31820,0,0,0,0,0,1,1,True,False
538,ffxiv/gaiuse/gaiuse31920/gaiuse31920,0,0,0,0,0,1,1,True,False
539,ffxiv/gaiuse/gaiuse32010/gaiuse32010,0,0,0,0,0,1,1,True,False
540,ffxiv/gaiuse/gaiuse32020/gaiuse32020,0,0,0,0,0,1,1,True,False
541,ffxiv/pvplak/pvplak1p110/pvplak1p110,0,0,0,0,0,1,1,True,False
542,ffxiv/gaiuse/gaiuse31230/gaiuse31230,0,0,0,0,0,1,1,True,False
543,ffxiv/gaiuse/gaiuse31930/gaiuse31930,0,0,0,0,0,1,1,True,False
544,ffxiv/gaiuse/gaiuse31935/gaiuse31935,0,0,0,0,0,1,1,True,False
545,ffxiv/tuduku/tuduku00230/tuduku00230,0,0,0,0,0,1,1,True,False
546,ffxiv/gaiusd/gaiusd40110/gaiusd40110,0,0,0,0,0,1,1,True,False
547,ffxiv/gaiusd/gaiusd40120/gaiusd40120,0,0,0,0,0,1,1,True,False
548,ffxiv/gaiusd/gaiusd40130/gaiusd40130,0,0,0,0,0,1,1,True,False
549,ffxiv/gaiusd/gaiusd40140/gaiusd40140,0,0,0,0,0,1,1,True,False
550,ffxiv/dunlak/dunlak1r210/dunlak1r210,0,0,0,0,0,1,1,True,False
551,ffxiv/dunlak/dunlak1r220/dunlak1r220,0,0,0,0,0,1,1,True,False
552,ffxiv/dunlak/dunlak1r230/dunlak1r230,0,0,0,0,0,1,1,True,False
553,ffxiv/banixa/banixa00610/banixa00610,0,0,0,0,0,1,1,True,False
554,ffxiv/banixa/banixa00810/banixa00810,0,0,0,0,0,1,1,True,False
555,ffxiv/banixa/banixa00820/banixa00820,0,0,0,0,0,1,1,True,False
556,ffxiv/banixa/banixa00830/banixa00830,0,0,0,0,0,1,1,True,False
557,ffxiv/banall/banall03010/banall03010,0,0,0,0,0,1,1,True,False
558,ffxiv/banall/banall06010/banall06010,0,0,0,0,0,1,1,True,False
559,ffxiv/banall/banall06020/banall06020,0,0,0,0,0,1,1,True,False
560,ffxiv/banall/banall06030/banall06030,0,0,0,0,0,1,1,True,False
561,ffxiv/bosram/bosram00010/bosram00010,0,0,0,0,0,1,1,True,False
562,ffxiv/bosram/bosram00020/bosram00020,0,0,0,0,0,1,1,True,False
563,ffxiv/bosram/bosram00110/bosram00110,0,0,0,0,0,1,1,True,False
564,ffxiv/bosram/bosram00120/bosram00120,0,0,0,0,0,1,1,True,False
565,ffxiv/dunsea/dunsea1d510/dunsea1d510,0,0,0,0,0,1,1,True,False
566,ffxiv/dunsea/dunsea1d520/dunsea1d520,0,0,0,0,0,1,1,True,False
567,ffxiv/dunsea/dunsea1d530/dunsea1d530,0,0,0,0,0,1,1,True,False
568,ffxiv/dunroc/dunroc1d210/dunroc1d210,0,0,0,0,0,1,1,True,False
569,ffxiv/dunroc/dunroc1d220/dunroc1d220,0,0,0,0,0,1,1,True,False
570,ffxiv/dunroc/dunroc1d230/dunroc1d230,0,0,0,0,0,1,1,True,False
571,ffxiv/dunfst/dunfst1d610/dunfst1d610,0,0,0,0,0,1,1,True,False
572,ffxiv/gaiuse/gaiuse30410/gaiuse30410,0,0,0,0,0,1,1,True,False
573,ffxiv/chrhdb/chrhdb00299/chrhdb00299,0,0,0,0,0,1,1,True,False
574,ffxiv/gaiusd/gaiusd40150/gaiusd40150,0,0,0,0,0,1,1,True,False
575,ffxiv/gaiusd/gaiusd40160/gaiusd40160,0,0,0,0,0,1,1,True,False
576,ffxiv/gaiusd/gaiusd40170/gaiusd40170,0,0,0,0,0,1,1,True,False
577,ffxiv/subcts/subcts10510/subcts10510,0,0,0,0,0,1,1,True,False
578,ffxiv/dunfst/dunfst1d620/dunfst1d620,0,0,0,0,0,1,1,True,False
579,ffxiv/dunfst/dunfst1d630/dunfst1d630,0,0,0,0,0,1,1,True,False
580,ffxiv/gaiuse/gaiuse31510/gaiuse31510,0,0,0,0,0,1,1,True,False
581,ffxiv/chrhdb/chrhdb30110/chrhdb30110,0,0,0,0,0,1,1,True,False
582,ffxiv/chrhdb/chrhdb30210/chrhdb30210,0,0,0,0,0,1,1,True,False
583,ffxiv/chrhdb/chrhdb30310/chrhdb30310,0,0,0,0,0,1,1,True,False
584,ffxiv/chrhdb/chrhdb30410/chrhdb30410,0,0,0,0,0,1,1,True,False
585,ffxiv/chrhdb/chrhdb30420/chrhdb30420,0,0,0,0,0,1,1,True,False
586,ffxiv/chrhdb/chrhdb30430/chrhdb30430,0,0,0,0,0,1,1,True,False
587,ffxiv/chofst/chofst0b010/chofst0b010,0,0,0,0,0,1,1,True,False
588,ffxiv/chofst/chofst0b020/chofst0b020,0,0,0,0,0,1,1,True,False
589,ffxiv/chofst/chofst0b030/chofst0b030,0,0,0,0,0,1,1,True,False
590,ffxiv/chosea/chosea0b010/chosea0b010,0,0,0,0,0,1,1,True,False
591,ffxiv/chosea/chosea0b020/chosea0b020,0,0,0,0,0,1,1,True,False
592,ffxiv/chosea/chosea0b030/chosea0b030,0,0,0,0,0,1,1,True,False
593,ffxiv/chowil/chowil0b010/chowil0b010,0,0,0,0,0,1,1,True,False
594,ffxiv/chowil/chowil0b020/chowil0b020,0,0,0,0,0,1,1,True,False
595,ffxiv/chowil/chowil0b030/chowil0b030,0,0,0,0,0,1,1,True,False
596,ffxiv/dunfst/dunfst1b111/dunfst1b111,0,0,0,0,0,1,1,True,False
597,ffxiv/dunfst/dunfst1b221/dunfst1b221,0,0,0,0,0,1,1,True,False
598,ffxiv/dunfst/dunfst1b321/dunfst1b321,0,0,0,0,0,1,1,True,False
599,ffxiv/dunfst/dunfst1b421/dunfst1b421,0,0,0,0,0,1,1,True,False
600,ffxiv/dunfst/dunfst1b431/dunfst1b431,0,0,0,0,0,1,1,True,False
601,ffxiv/anvsea/anvsea00110/anvsea00110,0,0,0,0,0,1,1,True,False
602,ffxiv/anvsea/anvsea00120/anvsea00120,0,0,0,0,0,1,1,True,False
603,ffxiv/anvsea/anvsea00130/anvsea00130,0,0,0,0,0,1,1,True,False
604,ffxiv/banall/banall06040/banall06040,0,0,0,0,0,1,1,True,False
605,ffxiv/chocmn/chocmn00010/chocmn00010,0,0,0,0,0,1,1,True,False
606,ffxiv/gaiuse/gaiuse40110/gaiuse40110,0,0,0,0,0,1,1,True,False
607,ffxiv/gaiuse/gaiuse40120/gaiuse40120,0,0,0,0,0,1,1,True,False
608,ffxiv/gaiuse/gaiuse40310/gaiuse40310,0,0,0,0,0,1,1,True,False
609,ffxiv/gaiuse/gaiuse40320/gaiuse40320,0,0,0,0,0,1,1,True,False
610,ffxiv/gaiuse/gaiuse40510/gaiuse40510,0,0,0,0,0,1,1,True,False
611,ffxiv/gaiuse/gaiuse40810/gaiuse40810,0,0,0,0,0,1,1,True,False
612,ffxiv/gaiuse/gaiuse40820/gaiuse40820,0,0,0,0,0,1,1,True,False
613,ffxiv/gaiuse/gaiuse40910/gaiuse40910,0,0,0,0,0,1,1,True,False
614,ffxiv/gaiuse/gaiuse41310/gaiuse41310,0,0,0,0,0,1,1,True,False
615,ffxiv/gaiuse/gaiuse41020/gaiuse41020,0,0,0,0,0,1,1,True,False
616,ffxiv/gaiuse/gaiuse41030/gaiuse41030,0,0,0,0,0,1,1,True,False
617,ffxiv/gaiuse/gaiuse41040/gaiuse41040,0,0,0,0,0,1,1,True,False
618,ffxiv/gaiuse/gaiuse41110/gaiuse41110,0,0,0,0,0,1,1,True,False
619,ffxiv/gaiuse/gaiuse41410/gaiuse41410,0,0,0,0,0,1,1,True,False
620,ffxiv/gaiuse/gaiuse41420/gaiuse41420,0,0,0,0,0,1,1,True,False
621,ffxiv/gaiuse/gaiuse41510/gaiuse41510,0,0,0,0,0,1,1,True,False
