key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
30001,1,0,120,False,180,18,409,4317125,92,0,False,0,0,0,4700,4708,1,0,0,50,0,56060,0,0,40,0,0,10190,15290,20390,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,0,76,96,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30002,1,0,90,False,146,18,375,4293363,93,0,False,0,0,1466,4100,4101,4,0,0,100,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,8,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30003,1,0,90,False,147,18,380,4294907,94,0,False,0,0,1459,0,0,5,0,0,100,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,8,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30004,1,0,90,False,146,18,382,4294864,95,0,False,0,0,0,4200,4201,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30005,1,0,90,False,146,18,0,4374569,96,0,False,0,0,0,4300,4300,7,0,0,100,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,8,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30006,1,0,90,False,146,18,385,4294951,97,0,False,0,0,1482,0,0,8,0,0,100,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,8,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30007,1,0,90,False,202,18,476,4616593,98,0,False,0,0,2609,5600,5600,9,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30008,1,0,90,False,202,18,0,4646974,99,0,False,0,0,2610,5700,5700,10,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30009,1,0,90,False,202,18,485,4649327,100,0,False,0,0,2611,5800,5800,11,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30010,1,0,90,False,198,18,489,0,101,0,False,0,0,2612,5900,5905,12,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30011,1,0,120,False,218,18,550,4723161,102,0,False,0,0,2824,6300,6325,2,0,0,50,0,56060,0,0,40,0,0,10190,15290,20390,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,0,77,95,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30012,1,0,90,False,202,18,596,4616593,103,0,False,0,0,2609,5600,5600,13,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30013,1,0,90,False,202,18,0,4646974,104,0,False,0,0,2610,5700,5700,14,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30014,1,0,90,False,202,18,598,4649327,105,0,False,0,0,2611,5800,5800,15,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30015,1,0,90,False,198,18,599,0,106,0,False,0,0,2612,5900,5905,16,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30016,1,0,90,False,146,18,631,4894217,107,0,False,0,0,3192,6900,6900,17,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30017,1,0,90,False,202,18,658,4895391,108,0,False,0,0,3197,7000,7000,18,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30018,1,0,90,False,236,18,634,0,109,0,False,0,0,3204,0,0,19,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30019,1,0,90,False,240,18,638,0,110,0,False,0,0,3210,7200,7205,20,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30020,1,0,120,False,247,18,774,5032239,111,0,False,0,0,0,7400,7418,3,0,0,50,0,74750,0,0,40,0,0,13590,20390,27180,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,0,18,120,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30021,1,0,90,False,323,18,998,5787758,112,0,False,0,0,3747,9200,9202,40,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,55,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30022,1,0,90,False,323,18,1001,5787830,113,0,False,0,0,0,9300,9308,41,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,56,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30023,1,0,90,False,323,18,1004,5787952,114,0,False,0,0,3765,9400,9401,42,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,57,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30024,1,0,90,False,327,18,1007,0,115,0,False,0,0,3772,0,0,43,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,58,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30025,1,0,90,False,323,18,1027,5911087,116,0,False,0,0,3747,9201,9202,44,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30026,1,0,90,False,323,18,1030,5908675,117,0,False,0,0,0,9303,9308,45,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30027,1,0,90,False,323,18,1032,5911896,118,0,False,0,0,3765,9400,9401,46,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30028,1,0,90,False,327,18,1034,0,119,0,False,0,0,3772,0,0,47,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30029,1,0,120,False,347,18,1063,5965023,120,0,False,0,0,0,9600,9621,30,0,0,50,0,105490,0,0,40,22,8,19180,28770,38360,0,0,10,20,30,0,0,8,12,18,0,0,0,0,0,0,0,191800,0,50,122,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30030,1,0,90,False,323,18,1120,6177867,136,0,False,0,0,4687,10100,10107,48,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30031,1,0,90,False,323,18,1123,6177897,137,0,False,0,0,4706,10200,10209,49,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30032,1,0,90,False,323,18,1126,6177869,138,0,False,0,0,3376,10300,10306,50,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30033,1,0,90,False,327,18,1129,0,139,0,False,0,0,4707,10600,10615,51,0,0,100,0,26160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,62,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30034,1,0,90,False,323,18,1131,6184203,147,0,False,0,0,4687,10100,10108,52,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30035,1,0,90,False,324,18,1134,6184207,148,0,False,0,0,4706,10200,10209,53,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30036,1,0,90,False,324,18,1136,6184214,149,0,False,0,0,3376,10300,10306,54,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30037,1,0,90,False,327,18,1138,0,150,0,False,0,0,4707,10600,10615,55,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30038,1,0,120,False,393,18,1207,6256395,168,0,False,0,0,0,12700,12749,31,0,0,50,0,131860,0,0,40,22,8,23970,35960,47950,0,0,10,20,30,0,0,8,12,18,0,0,0,0,0,0,0,191800,0,81,161,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30039,1,0,90,False,323,18,1282,6526593,186,0,False,0,0,5170,13400,13414,57,0,0,100,0,26160,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30040,1,0,90,False,323,18,1285,6493954,187,0,False,0,0,5180,13500,13507,58,0,0,100,0,26160,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30041,1,0,90,False,323,18,1288,6531769,188,0,False,0,0,5186,13600,13609,59,0,0,100,0,26160,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30042,1,0,90,False,412,18,1338,0,189,0,False,0,0,5193,13700,13717,60,0,0,100,0,26160,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,96,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30043,1,0,90,False,323,18,1315,6480216,190,0,False,0,0,5170,13400,13414,61,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30044,1,0,90,False,324,18,1318,6493963,191,0,False,0,0,5180,13500,13507,62,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,100,False,0,6,True,30043,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30045,1,0,90,False,411,18,1320,6485748,192,0,False,0,0,5186,13600,13609,63,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,False,0,6,True,30043,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30046,1,0,90,False,412,18,1322,0,193,0,False,0,0,5193,13700,13717,64,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,False,0,6,True,30043,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30047,1,0,120,False,422,18,1366,6610728,220,0,False,0,0,0,14100,14173,32,0,0,50,0,131860,0,0,40,30,10,23970,35960,47950,0,0,10,20,30,0,0,10,15,25,0,0,0,0,0,0,0,191800,0,102,175,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30048,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30049,1,0,90,False,480,18,1579,0,252,0,False,0,0,5629,0,0,65,0,0,100,0,41700,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,107,10,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30050,1,0,90,False,480,18,1581,0,253,0,False,0,0,5631,17600,17600,66,0,0,100,0,41700,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,108,10,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30051,1,0,90,False,480,18,1583,0,254,0,False,0,0,5633,17700,17738,67,0,0,100,0,41700,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,109,10,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30052,1,0,90,False,481,18,1585,0,255,0,False,0,0,6052,17800,17810,68,0,0,100,0,41700,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,110,10,False,0,0,True,0,-1,0,0,0,0,4,False,0,0,0,0,0,0,False,0,0,False
30053,1,0,90,False,480,18,1587,0,256,0,False,0,0,5629,0,0,69,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,100,False,0,6,True,0,-1,0,0,0,0,2,False,0,0,0,0,0,0,False,0,0,False
30054,1,0,90,False,480,18,1589,0,257,0,False,0,0,5631,17600,17600,70,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,100,False,0,6,True,30053,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30055,1,0,90,False,480,18,1591,0,258,0,False,0,0,5633,17700,17738,71,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,False,0,6,True,30053,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30056,1,0,120,False,481,18,1593,0,259,0,False,0,0,6052,17800,17822,72,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,100,False,0,6,True,30053,-1,0,0,0,0,4,False,0,0,0,0,0,0,False,0,0,False
30057,1,0,120,False,173,18,1651,0,280,0,False,0,0,0,18100,18107,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,100,False,0,0,False,0,-1,0,0,0,9,0,False,0,0,0,0,0,0,False,0,0,False
30058,1,0,120,False,506,509,1646,7069111,281,0,False,0,0,0,18000,18078,0,0,0,50,0,286680,0,0,40,30,10,52120,78180,104250,0,0,10,20,30,0,0,10,15,25,0,0,0,0,0,0,0,417000,0,124,163,False,0,0,True,0,-1,0,0,0,12,0,False,0,0,0,0,0,0,False,0,0,False
30059,1,0,90,False,529,18,1717,0,286,0,False,0,0,7127,19100,19101,0,0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30060,1,0,90,False,529,18,1719,0,287,0,False,0,0,7097,18900,18912,0,0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30061,1,0,90,False,529,18,1721,0,288,0,False,0,0,7107,18800,18807,0,0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,0,15,False,0,0,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30062,1,0,90,False,529,18,1723,0,289,0,False,0,0,7131,19000,19020,0,0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,130,15,False,0,0,True,0,-1,0,0,0,0,7,False,0,0,0,0,0,0,False,0,0,False
30063,1,0,90,False,529,18,1725,0,292,0,False,0,0,7127,19100,19101,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,100,False,0,6,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30064,1,0,90,False,529,18,1727,0,293,0,False,0,0,7097,18900,18912,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,100,False,0,6,True,30063,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30065,1,0,90,False,529,18,1729,0,294,0,False,0,0,7107,18800,18808,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,100,False,0,6,True,30063,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30066,1,0,120,False,529,18,1731,0,295,0,False,0,0,7131,19000,19020,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,100,False,0,6,True,30063,-1,0,4,0,0,7,False,0,0,0,0,0,0,False,0,0,False
30067,1,0,120,False,544,18,1789,0,539,0,False,0,0,0,19300,19320,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,100,False,0,0,False,0,-1,0,0,0,19,0,True,0,0,0,0,0,0,False,0,0,False
30068,1,0,120,False,555,560,1778,7359065,550,0,False,0,0,0,19400,19468,0,0,0,50,0,389890,0,0,40,30,10,70890,106330,141780,0,0,10,20,30,0,0,10,15,25,0,0,0,0,0,0,0,417000,0,145,180,False,0,0,True,0,-1,0,0,0,21,8,False,0,0,0,0,0,0,False,0,0,False
30069,1,0,90,False,585,18,1835,0,587,0,False,0,0,7691,20000,20007,0,0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,151,17,False,0,0,True,0,-1,0,0,0,26,10,False,0,0,0,0,0,0,False,0,0,False
30070,1,0,90,False,244,18,1837,0,588,0,False,0,0,7641,20500,20507,0,0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,152,17,False,0,0,True,0,-1,0,0,0,24,0,False,0,0,0,0,0,0,False,0,0,False
30071,1,0,90,False,586,18,1839,0,589,0,False,0,0,7695,20100,20130,0,0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,153,17,False,0,0,True,0,-1,0,0,0,27,0,False,0,0,0,0,0,0,False,0,0,False
30072,1,0,90,False,587,18,1841,0,590,0,False,0,0,7635,20600,20624,0,0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,154,17,False,0,0,True,0,-1,0,0,0,0,11,False,0,0,0,0,0,0,False,0,0,False
30073,1,0,90,False,585,18,1843,0,591,0,False,0,0,7691,20000,20007,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,100,False,0,6,True,0,-1,0,0,0,26,10,False,0,0,0,0,0,0,False,0,0,False
30074,1,0,90,False,244,18,1845,0,592,0,False,0,0,7641,20500,20507,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,100,False,0,6,True,30073,-1,0,0,0,24,0,False,0,0,0,0,0,0,False,0,0,False
30075,1,0,90,False,586,18,1847,0,593,0,False,0,0,7695,20100,20135,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,100,False,0,6,True,30073,-1,0,0,0,0,9,False,0,0,0,0,0,0,False,0,0,False
30076,1,0,120,False,587,18,1849,0,594,0,False,0,0,7636,20600,20624,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,100,False,0,6,True,30073,-1,0,0,0,0,11,False,0,0,0,0,0,0,False,0,0,False
30077,1,0,120,False,622,629,1918,7724987,636,0,False,0,0,0,20900,20999,0,0,0,50,0,389890,0,0,40,40,12,70890,106330,141780,0,0,10,20,30,0,0,10,20,30,0,0,0,0,0,0,0,417000,0,160,215,False,0,4,True,0,-1,0,4,0,28,14,False,0,0,0,0,0,0,False,0,0,False
30078,1,0,90,False,697,18,2158,0,653,0,False,0,0,0,23200,23200,0,0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,10,False,0,0,True,0,-1,0,4,0,0,0,False,0,0,7,0,0,0,False,0,0,False
30079,1,0,90,False,697,18,2166,0,654,0,False,0,0,0,23200,23200,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,100,False,0,6,True,0,-1,0,4,0,0,0,False,0,0,7,0,0,0,False,0,0,False
30080,1,0,90,False,717,18,2162,0,682,0,False,0,0,0,22800,22814,0,0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,10,False,0,0,True,0,-1,0,0,0,0,17,False,0,0,9,0,0,0,False,0,0,False
30081,1,0,90,False,717,18,2170,0,683,0,False,0,0,0,22800,22814,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,100,False,0,6,True,30079,-1,0,0,0,0,17,False,0,0,9,0,0,0,False,0,0,False
30082,1,0,90,False,697,18,2160,0,684,0,False,0,0,0,22200,22211,0,0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,10,False,0,0,True,0,-1,0,0,0,0,19,False,0,0,8,0,0,0,False,0,0,False
30083,1,0,90,False,697,18,2168,0,685,0,False,0,0,0,22200,22211,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,100,False,0,6,True,30079,-1,0,0,0,0,19,False,0,0,8,0,0,0,False,0,0,False
30084,1,0,90,False,698,18,2164,0,689,0,False,0,0,0,23100,23111,0,0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,10,False,0,0,True,0,-1,0,0,0,0,20,False,0,0,10,0,0,0,False,0,0,False
30085,1,0,120,False,698,18,2172,0,690,0,False,0,0,0,23100,23114,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,100,False,0,6,True,30079,-1,0,0,0,0,20,False,0,0,10,0,0,0,False,0,0,False
30086,1,0,120,False,706,18,2225,0,694,0,False,0,0,0,24000,24018,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,100,False,0,0,False,0,-1,0,4,0,0,0,True,0,15,0,0,0,0,False,0,0,False
30087,1,0,120,False,0,18,2217,8127790,700,0,False,0,0,0,23500,23611,0,0,0,50,0,752400,0,0,40,40,12,136800,205200,273600,0,0,10,20,30,0,0,10,20,30,0,0,0,0,0,0,0,855000,0,0,220,False,0,0,True,0,-1,0,4,0,36,23,False,0,13,11,0,0,0,False,0,0,False
30088,1,0,90,False,750,18,2278,0,715,0,False,0,0,0,24400,24420,0,0,0,100,0,128250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,15,False,0,0,True,0,-1,0,0,0,0,26,False,0,18,13,0,0,0,False,0,0,False
30089,1,0,90,False,750,18,2286,0,716,0,False,0,0,0,24400,24420,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,100,False,0,6,True,0,-1,0,0,0,0,26,False,0,29,13,0,0,0,False,0,0,False
