#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
71.2,7075166,2,0,0,0,0,0,0,0,0,0,0,0,1
71.3,7132453,2,0,0,0,0,0,0,0,0,0,0,0,1
71.4,7075177,2,0,0,0,0,0,0,0,0,0,0,0,1
71.5,7075178,2,0,0,0,0,0,0,0,0,0,0,0,1
71.6,7132466,2,0,0,0,0,0,0,0,0,0,0,0,1
71.7,7132469,2,0,0,0,0,0,0,0,0,0,0,0,1
71.8,7032861,2,0,0,0,0,0,0,0,0,0,0,0,2
71.9,7075182,1,0,0,0,0,0,0,0,0,0,0,0,1
71.10,7075201,2,0,0,0,0,0,0,0,0,0,0,0,1
71.11,7064301,2,0,0,0,0,0,0,0,0,0,0,0,2
71.12,7075202,1,0,0,0,0,0,0,0,0,0,0,0,1
71.13,7039607,2,0,0,0,0,0,0,0,0,0,0,0,2
71.14,7076541,1,0,0,0,0,0,0,0,0,0,0,0,1
71.15,7076544,1,0,0,0,0,0,0,0,0,0,0,0,1
71.16,7076552,2,0,0,0,0,0,0,0,0,0,0,0,1
72.0,7163572,6,0,0,0,0,0,0,0,0,0,0,0,2
72.1,7167458,2,0,0,0,0,0,0,0,0,0,0,0,1
72.2,7167460,2,0,0,0,0,0,0,0,0,0,0,0,1
72.3,7167461,2,0,0,0,0,0,0,0,0,0,0,0,1
72.4,7163622,2,0,0,0,0,0,0,0,0,0,0,0,2
72.5,7168122,2,0,0,0,0,0,0,0,0,0,0,0,1
72.6,7163623,2,0,0,0,0,0,0,0,0,0,0,0,2
72.7,7168123,2,0,0,0,0,0,0,0,0,0,0,0,1
72.8,7167242,2,0,0,0,0,0,0,0,0,0,0,0,2
72.9,7168805,2,0,0,0,0,0,0,0,0,0,0,0,1
72.10,7167243,2,0,0,0,0,0,0,0,0,0,0,0,2
72.11,7168807,2,0,0,0,0,0,0,0,0,0,0,0,1
72.12,7167262,0,0,0,0,0,0,0,0,0,0,0,0,2
73.0,7228405,2,0,0,0,0,0,0,0,0,0,0,0,1
73.1,2105,6,7171055,7228405,6,0,0,0,0,0,0,0,0,21
73.2,7228406,2,0,0,0,0,0,0,0,0,0,0,0,1
73.3,2106,17,7171054,7228406,6,0,0,0,0,0,0,0,0,21
73.4,7228407,4,0,0,0,0,0,0,0,0,0,0,0,1
73.5,2107,6,7171056,7228407,6,0,0,0,0,0,0,0,0,21
73.6,7166484,6,0,0,0,0,0,0,0,0,0,0,0,2
73.7,7154261,6,0,0,0,0,0,0,0,0,0,0,0,2
73.8,7178406,2,0,0,0,0,0,0,0,0,0,0,0,1
73.9,726,0,0,0,0,0,0,0,0,0,0,0,0,50
73.10,7178442,2,0,0,0,0,0,0,0,0,0,0,0,1
73.11,7178498,2,0,0,0,0,0,0,0,0,0,0,0,1
73.12,7166250,2,0,0,0,0,0,0,0,0,0,0,0,2
73.13,7178260,2,0,0,0,0,0,0,0,0,0,0,0,1
73.14,7178261,2,0,0,0,0,0,0,0,0,0,0,0,1
73.15,7178262,2,0,0,0,0,0,0,0,0,0,0,0,1
73.16,2121,0,0,0,0,0,0,0,0,0,0,0,0,20
73.17,2122,0,0,0,0,0,0,0,0,0,0,0,0,20
73.18,7151216,2,0,0,0,0,0,0,0,0,0,0,0,2
73.19,7179030,2,0,0,0,0,0,0,0,0,0,0,0,1
73.20,7167191,4,0,0,0,0,0,0,0,0,0,0,0,2
73.21,7151229,2,0,0,0,0,0,0,0,0,0,0,0,2
73.22,7226908,2,0,0,0,0,0,0,0,0,0,0,0,1
73.23,7182561,2,0,0,0,0,0,0,0,0,0,0,0,1
73.24,7164042,4,0,0,0,0,0,0,0,0,0,0,0,2
73.25,727,0,0,0,0,0,0,0,0,0,0,0,0,52
73.26,7151228,2,0,0,0,0,0,0,0,0,0,0,0,2
73.27,7151221,2,0,0,0,0,0,0,0,0,0,0,0,2
73.28,7179670,2,0,0,0,0,0,0,0,0,0,0,0,1
73.29,7155796,4,0,0,0,0,0,0,0,0,0,0,0,2
73.30,7226910,2,0,0,0,0,0,0,0,0,0,0,0,1
73.31,7182563,2,0,0,0,0,0,0,0,0,0,0,0,1
73.32,7164812,4,0,0,0,0,0,0,0,0,0,0,0,2
73.33,728,0,0,0,0,0,0,0,0,0,0,0,0,52
74.0,7336093,2,0,0,0,0,0,0,0,0,0,0,0,1
74.1,7336359,2,0,0,0,0,0,0,0,0,0,0,0,1
74.2,7336094,2,0,0,0,0,0,0,0,0,0,0,0,1
74.3,7336360,2,0,0,0,0,0,0,0,0,0,0,0,1
74.4,7336095,2,0,0,0,0,0,0,0,0,0,0,0,1
74.5,7336361,2,0,0,0,0,0,0,0,0,0,0,0,1
74.6,7341095,8,0,0,0,0,0,0,0,0,0,0,0,1
74.7,754,0,0,0,0,0,0,0,0,0,0,0,0,52
74.8,7336250,0,0,0,0,0,0,0,0,0,0,0,0,1
74.9,752,0,0,0,0,0,0,0,0,0,0,0,0,51
74.10,7538097,2,0,0,0,0,0,0,0,0,0,0,0,1
74.11,7537995,2,0,0,0,0,0,0,0,0,0,0,0,2
74.12,7336096,2,0,0,0,0,0,0,0,0,0,0,0,1
74.13,7380954,2,0,0,0,0,0,0,0,0,0,0,0,2
74.14,7336251,0,0,0,0,0,0,0,0,0,0,0,0,1
74.15,753,0,0,0,0,0,0,0,0,0,0,0,0,51
74.16,7342452,0,0,0,0,0,0,0,0,0,0,0,0,1
74.17,7377466,2,0,0,0,0,0,0,0,0,0,0,0,1
74.18,2234,7,7342494,7342464,0,0,0,0,0,0,0,0,0,24
74.19,7342453,0,0,0,0,0,0,0,0,0,0,0,0,1
74.20,7377465,2,0,0,0,0,0,0,0,0,0,0,0,1
74.21,2235,7,7342495,7342465,0,0,0,0,0,0,0,0,0,24
74.22,7336098,2,0,0,0,0,0,0,0,0,0,0,0,1
75.0,7579268,0,0,0,0,0,0,0,0,0,0,0,0,1
75.1,7515291,0,0,0,0,0,0,0,0,0,0,0,0,2
75.2,7579269,0,0,0,0,0,0,0,0,0,0,0,0,1
75.3,7400930,0,0,0,0,0,0,0,0,0,0,0,0,2
75.4,2334,12,7538103,7579286,0,0,0,0,0,0,0,0,0,24
75.5,7579300,0,0,0,0,0,0,0,0,0,0,0,0,1
75.6,7447149,0,0,0,0,0,0,0,0,0,0,0,0,2
75.7,7579301,0,0,0,0,0,0,0,0,0,0,0,0,1
75.8,7447143,0,0,0,0,0,0,0,0,0,0,0,0,2
75.9,7579304,0,0,0,0,0,0,0,0,0,0,0,0,1
75.10,7509044,0,0,0,0,0,0,0,0,0,0,0,0,2
75.11,7579305,0,0,0,0,0,0,0,0,0,0,0,0,1
75.12,7457083,0,0,0,0,0,0,0,0,0,0,0,0,2
75.13,770,0,0,0,0,0,0,0,0,0,0,0,0,52
75.14,771,0,0,0,0,0,0,0,0,0,0,0,0,52
75.15,7511323,0,0,0,0,0,0,0,0,0,0,0,0,2
76.0,7559425,2,0,0,0,0,0,0,0,0,0,0,0,1
76.1,7559375,2,0,0,0,0,0,0,0,0,0,0,0,1
76.2,2310,3,7559897,7559984,0,0,0,0,0,0,0,0,0,24
76.3,2311,3,7559927,7559997,0,0,0,0,0,0,0,0,0,24
76.4,2312,3,7559928,7559998,0,0,0,0,0,0,0,0,0,24
76.5,2313,3,7559929,7559999,0,0,0,0,0,0,0,0,0,24
76.6,7562403,2,0,0,0,0,0,0,0,0,0,0,0,1
76.7,7562448,2,0,0,0,0,0,0,0,0,0,0,0,1
76.8,7563224,2,0,0,0,0,0,0,0,0,0,0,0,1
76.9,7563225,2,0,0,0,0,0,0,0,0,0,0,0,1
76.10,7563226,2,0,0,0,0,0,0,0,0,0,0,0,1
76.11,7563227,2,0,0,0,0,0,0,0,0,0,0,0,1
76.12,2318,3,7563229,7563236,0,0,0,0,0,0,0,0,0,24
76.13,2319,3,7563230,7563235,0,0,0,0,0,0,0,0,0,24
76.14,2320,3,7563231,7563234,0,0,0,0,0,0,0,0,0,24
76.15,2321,3,7563232,7563228,0,0,0,0,0,0,0,0,0,24
77.0,8645354,0,0,0,0,0,0,0,0,0,0,0,0,1
77.1,8506566,0,0,0,0,0,0,0,0,0,0,0,0,3
77.2,8645404,0,0,0,0,0,0,0,0,0,0,0,0,1
77.3,8645420,0,0,0,0,0,0,0,0,0,0,0,0,1
77.4,8474608,0,0,0,0,0,0,0,0,0,0,0,0,3
77.5,8645421,0,0,0,0,0,0,0,0,0,0,0,0,1
77.6,8507850,0,0,0,0,0,0,0,0,0,0,0,0,3
77.7,8509004,0,0,0,0,0,0,0,0,0,0,0,0,3
77.8,8478080,0,0,0,0,0,0,0,0,0,0,0,0,3
77.9,8645422,0,0,0,0,0,0,0,0,0,0,0,0,1
77.10,8550326,2,0,0,0,0,0,0,0,0,0,0,0,3
77.11,8497887,0,0,0,0,0,0,0,0,0,0,0,0,3
77.12,8645423,0,0,0,0,0,0,0,0,0,0,0,0,1
77.13,911,16,8727371,0,0,0,0,0,0,0,0,0,0,54
77.14,912,17,8727384,0,0,0,0,0,0,0,0,0,0,54
77.15,913,18,8727385,0,0,0,0,0,0,0,0,0,0,54
77.16,914,19,8727386,0,0,0,0,0,0,0,0,0,0,54
77.17,1,0,0,0,0,0,0,0,0,0,0,0,0,80
78.0,8679182,8,0,0,0,0,0,0,0,0,0,0,0,3
78.1,8958031,0,0,0,0,0,0,0,0,0,0,0,0,3
78.2,8599640,8,0,0,0,0,0,0,0,0,0,0,0,3
78.3,8662348,0,0,0,0,0,0,0,0,0,0,0,0,3
78.4,8679109,0,0,0,0,0,0,0,0,0,0,0,0,3
78.5,8958070,0,0,0,0,0,0,0,0,0,0,0,0,3
78.6,8663633,0,0,0,0,0,0,0,0,0,0,0,0,3
78.7,8698531,4,0,0,0,0,0,0,0,0,0,0,0,3
78.8,8875057,0,0,0,0,0,0,0,0,0,0,0,0,1
78.9,8875058,0,0,0,0,0,0,0,0,0,0,0,0,1
78.10,8966369,0,0,0,0,0,0,0,0,0,0,0,0,1
78.11,8875060,0,0,0,0,0,0,0,0,0,0,0,0,1
78.12,8875061,0,0,0,0,0,0,0,0,0,0,0,0,1
78.13,8875064,0,0,0,0,0,0,0,0,0,0,0,0,1
78.14,8875062,0,0,0,0,0,0,0,0,0,0,0,0,1
78.15,8875065,0,0,0,0,0,0,0,0,0,0,0,0,1
78.16,3261,0,0,0,0,0,0,0,0,0,0,0,0,20
78.17,3262,0,0,0,0,0,0,0,0,0,0,0,0,20
78.18,3268,0,0,0,0,0,0,0,0,0,0,0,0,20
78.19,8875059,0,0,0,0,0,0,0,0,0,0,0,0,101
78.20,8875063,0,0,0,0,0,0,0,0,0,0,0,0,101
79.0,8662034,0,0,0,0,0,0,0,0,0,0,0,0,3
79.1,8536221,0,0,0,0,0,0,0,0,0,0,0,0,3
79.2,8536002,0,0,0,0,0,0,0,0,0,0,0,0,3
79.3,8628890,0,0,0,0,0,0,0,0,0,0,0,0,3
79.4,8537335,0,0,0,0,0,0,0,0,0,0,0,0,3
79.5,8537336,0,0,0,0,0,0,0,0,0,0,0,0,3
79.6,8537337,0,0,0,0,0,0,0,0,0,0,0,0,3
79.7,8536672,0,0,0,0,0,0,0,0,0,0,0,0,3
79.8,8861125,0,0,0,0,0,0,0,0,0,0,0,0,1
79.9,8861200,0,0,0,0,0,0,0,0,0,0,0,0,1
79.10,8861068,0,0,0,0,0,0,0,0,0,0,0,0,1
79.11,3333,0,0,0,0,0,0,0,0,0,0,0,0,20
79.12,3334,0,0,0,0,0,0,0,0,0,0,0,0,20
79.13,3335,0,0,0,0,0,0,0,0,0,0,0,0,20
79.14,3336,0,0,0,0,0,0,0,0,0,0,0,0,20
79.15,8903667,0,0,0,0,0,0,0,0,0,0,0,0,3
79.16,8907420,0,0,0,0,0,0,0,0,0,0,0,0,1
79.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,8635168,0,0,0,0,0,0,0,0,0,0,0,0,3
80.1,8638179,0,0,0,0,0,0,0,0,0,0,0,0,3
80.2,8631479,0,0,0,0,0,0,0,0,0,0,0,0,3
80.3,8631148,0,0,0,0,0,0,0,0,0,0,0,0,3
80.4,8609444,0,0,0,0,0,0,0,0,0,0,0,0,3
80.5,8796406,0,0,0,0,0,0,0,0,0,0,0,0,3
80.6,8609453,0,0,0,0,0,0,0,0,0,0,0,0,3
80.7,8617828,0,0,0,0,0,0,0,0,0,0,0,0,3
80.8,8618060,0,0,0,0,0,0,0,0,0,0,0,0,3
80.9,8612487,0,0,0,0,0,0,0,0,0,0,0,0,3
80.10,8638710,0,0,0,0,0,0,0,0,0,0,0,0,3
80.11,8606431,0,0,0,0,0,0,0,0,0,0,0,0,3
80.12,8859854,0,0,0,0,0,0,0,0,0,0,0,0,3
80.13,3347,0,0,0,0,0,0,0,0,0,0,0,0,20
80.14,3368,0,0,0,0,0,0,0,0,0,0,0,0,20
80.15,9034445,0,0,0,0,0,0,0,0,0,0,0,0,3
81.0,8653661,2,0,0,0,0,0,0,0,0,0,0,0,3
81.1,8629900,0,0,0,0,0,0,0,0,0,0,0,0,3
81.2,8642220,0,0,0,0,0,0,0,0,0,0,0,0,3
81.3,8640104,2,0,0,0,0,0,0,0,0,0,0,0,3
81.4,8634663,0,0,0,0,0,0,0,0,0,0,0,0,3
81.5,8638015,2,0,0,0,0,0,0,0,0,0,0,0,3
81.6,8643724,0,0,0,0,0,0,0,0,0,0,0,0,3
81.7,8643726,0,0,0,0,0,0,0,0,0,0,0,0,3
81.8,8643727,0,0,0,0,0,0,0,0,0,0,0,0,3
81.9,8694005,0,0,0,0,0,0,0,0,0,0,0,0,3
81.10,8643813,0,0,0,0,0,0,0,0,0,0,0,0,3
81.11,8643815,0,0,0,0,0,0,0,0,0,0,0,0,3
81.12,8643816,0,0,0,0,0,0,0,0,0,0,0,0,3
81.13,8643817,0,0,0,0,0,0,0,0,0,0,0,0,3
81.14,3276,0,0,0,0,0,0,0,0,0,0,0,0,20
81.15,3277,0,0,0,0,0,0,0,0,0,0,0,0,20
81.16,3278,0,0,0,0,0,0,0,0,0,0,0,0,20
81.17,3279,0,0,0,0,0,0,0,0,0,0,0,0,20
81.18,3293,0,0,0,0,0,0,0,0,0,0,0,0,20
81.19,3294,0,0,0,0,0,0,0,0,0,0,0,0,20
81.20,3295,0,0,0,0,0,0,0,0,0,0,0,0,20
82.0,8711179,0,0,0,0,0,0,0,0,0,0,0,0,3
82.1,8688251,0,0,0,0,0,0,0,0,0,0,0,0,3
82.2,8637359,0,0,0,0,0,0,0,0,0,0,0,0,3
82.3,8688305,0,0,0,0,0,0,0,0,0,0,0,0,3
82.4,8967905,0,0,0,0,0,0,0,0,0,0,0,0,3
82.5,8644280,4,0,0,0,0,0,0,0,0,0,0,0,3
82.6,8644281,4,0,0,0,0,0,0,0,0,0,0,0,3
82.7,8713084,2,0,0,0,0,0,0,0,0,0,0,0,3
82.8,8688777,0,0,0,0,0,0,0,0,0,0,0,0,3
82.9,8791011,0,0,0,0,0,0,0,0,0,0,0,0,3
82.10,8712673,0,0,0,0,0,0,0,0,0,0,0,0,3
82.11,8712681,0,0,0,0,0,0,0,0,0,0,0,0,3
82.12,8712685,0,0,0,0,0,0,0,0,0,0,0,0,3
82.13,8642542,0,0,0,0,0,0,0,0,0,0,0,0,3
82.14,8642548,0,0,0,0,0,0,0,0,0,0,0,0,3
82.15,950,8881021,26,0,0,0,0,0,0,0,0,0,0,51
82.16,951,8881243,26,0,0,0,0,0,0,0,0,0,0,51
82.17,8637292,0,0,0,0,0,0,0,0,0,0,0,0,3
82.18,9022851,0,0,0,0,0,0,0,0,0,0,0,0,3
82.19,8637290,0,0,0,0,0,0,0,0,0,0,0,0,3
82.20,9022852,0,0,0,0,0,0,0,0,0,0,0,0,3
82.21,9022651,0,0,0,0,0,0,0,0,0,0,0,0,3
82.22,9022853,0,0,0,0,0,0,0,0,0,0,0,0,3
82.23,8994324,0,0,0,0,0,0,0,0,0,0,0,0,3
82.24,9022648,0,0,0,0,0,0,0,0,0,0,0,0,3
82.25,2,0,0,0,0,0,0,0,0,0,0,0,0,81
83.0,8880352,2,0,0,0,0,0,0,0,0,0,0,0,3
83.1,8880353,2,0,0,0,0,0,0,0,0,0,0,0,3
83.2,8880354,2,0,0,0,0,0,0,0,0,0,0,0,3
83.3,8880355,2,0,0,0,0,0,0,0,0,0,0,0,3
83.4,8880359,2,0,0,0,0,0,0,0,0,0,0,0,3
83.5,8704746,0,0,0,0,0,0,0,0,0,0,0,0,3
83.6,8869089,2,0,0,0,0,0,0,0,0,0,0,0,3
83.7,8946155,2,0,0,0,0,0,0,0,0,0,0,0,3
83.8,8963921,2,0,0,0,0,0,0,0,0,0,0,0,3
83.9,8714600,0,0,0,0,0,0,0,0,0,0,0,0,3
83.10,8714896,0,0,0,0,0,0,0,0,0,0,0,0,3
83.11,8714894,0,0,0,0,0,0,0,0,0,0,0,0,3
83.12,8880066,0,0,0,0,0,0,0,0,0,0,0,0,1
83.13,8880067,0,0,0,0,0,0,0,0,0,0,0,0,1
83.14,8880068,0,0,0,0,0,0,0,0,0,0,0,0,1
83.15,8880302,0,0,0,0,0,0,0,0,0,0,0,0,1
83.16,942,2,8763580,8883737,0,0,0,0,0,0,0,0,0,55
83.17,8882026,2,0,0,0,0,0,0,0,0,0,0,0,3
83.18,8882027,2,0,0,0,0,0,0,0,0,0,0,0,3
83.19,8882028,2,0,0,0,0,0,0,0,0,0,0,0,3
83.20,8882029,2,0,0,0,0,0,0,0,0,0,0,0,3
83.21,8882030,2,0,0,0,0,0,0,0,0,0,0,0,3
83.22,8882031,2,0,0,0,0,0,0,0,0,0,0,0,3
83.23,8882032,2,0,0,0,0,0,0,0,0,0,0,0,3
83.24,8995898,2,0,0,0,0,0,0,0,0,0,0,0,3
83.25,8946210,2,0,0,0,0,0,0,0,0,0,0,0,3
83.26,8756474,0,0,0,0,0,0,0,0,0,0,0,0,3
83.27,8756480,0,0,0,0,0,0,0,0,0,0,0,0,3
83.28,8882040,0,0,0,0,0,0,0,0,0,0,0,0,1
83.29,8882041,0,0,0,0,0,0,0,0,0,0,0,0,1
83.30,9008095,0,0,0,0,0,0,0,0,0,0,0,0,1
83.31,3327,2,8763592,8883747,0,0,0,0,0,0,0,0,0,24
83.32,8883066,2,0,0,0,0,0,0,0,0,0,0,0,3
83.33,8883067,2,0,0,0,0,0,0,0,0,0,0,0,3
83.34,8883068,2,0,0,0,0,0,0,0,0,0,0,0,3
83.35,8883069,2,0,0,0,0,0,0,0,0,0,0,0,3
83.36,8883070,2,0,0,0,0,0,0,0,0,0,0,0,3
83.37,8883071,2,0,0,0,0,0,0,0,0,0,0,0,3
83.38,8883072,2,0,0,0,0,0,0,0,0,0,0,0,3
83.39,8755008,2,0,0,0,0,0,0,0,0,0,0,0,3
83.40,8755013,2,0,0,0,0,0,0,0,0,0,0,0,3
83.41,8755016,2,0,0,0,0,0,0,0,0,0,0,0,3
83.42,8741463,0,0,0,0,0,0,0,0,0,0,0,0,3
83.43,8883029,0,0,0,0,0,0,0,0,0,0,0,0,1
83.44,8739726,5,0,0,0,0,0,0,0,0,0,0,0,3
83.45,8883004,0,0,0,0,0,0,0,0,0,0,0,0,1
83.46,8883104,0,0,0,0,0,0,0,0,0,0,0,0,1
83.47,8883105,0,0,0,0,0,0,0,0,0,0,0,0,1
83.48,8883013,0,0,0,0,0,0,0,0,0,0,0,0,1
83.49,8741457,0,0,0,0,0,0,0,0,0,0,0,0,3
83.50,8883017,2,0,0,0,0,0,0,0,0,0,0,0,3
83.51,8882991,2,0,0,0,0,0,0,0,0,0,0,0,3
83.52,8882992,2,0,0,0,0,0,0,0,0,0,0,0,3
83.53,8918012,2,0,0,0,0,0,0,0,0,0,0,0,3
83.54,8753167,2,0,0,0,0,0,0,0,0,0,0,0,3
84.0,8860638,2,0,0,0,0,0,0,0,0,0,0,0,3
84.1,8860637,2,0,0,0,0,0,0,0,0,0,0,0,3
84.2,8880009,2,0,0,0,0,0,0,0,0,0,0,0,3
84.3,8880011,2,0,0,0,0,0,0,0,0,0,0,0,3
84.4,8685813,0,0,0,0,0,0,0,0,0,0,0,0,3
84.5,8685818,0,0,0,0,0,0,0,0,0,0,0,0,3
84.6,8685820,0,0,0,0,0,0,0,0,0,0,0,0,3
84.7,8645999,0,0,0,0,0,0,0,0,0,0,0,0,3
84.8,8677819,0,0,0,0,0,0,0,0,0,0,0,0,3
84.9,8679548,0,0,0,0,0,0,0,0,0,0,0,0,3
84.10,8679549,0,0,0,0,0,0,0,0,0,0,0,0,3
84.11,8644906,0,0,0,0,0,0,0,0,0,0,0,0,3
84.12,8687341,0,0,0,0,0,0,0,0,0,0,0,0,3
84.13,8644908,0,0,0,0,0,0,0,0,0,0,0,0,3
84.14,8644909,0,0,0,0,0,0,0,0,0,0,0,0,3
84.15,8911431,0,0,0,0,0,0,0,0,0,0,0,0,3
84.16,8642628,0,0,0,0,0,0,0,0,0,0,0,0,3
84.17,8932938,0,0,0,0,0,0,0,0,0,0,0,0,3
84.18,3406,16,8876681,8872808,0,0,0,0,0,0,0,0,0,24
84.19,3407,16,8876808,8872814,0,0,0,0,0,0,0,0,0,24
84.20,3408,16,8876747,8872809,0,0,0,0,0,0,0,0,0,24
84.21,3409,16,8876809,8872815,0,0,0,0,0,0,0,0,0,24
84.22,3410,16,8876776,8872810,0,0,0,0,0,0,0,0,0,24
84.23,3411,16,8876805,8872811,0,0,0,0,0,0,0,0,0,24
84.24,3412,16,8876811,8872817,0,0,0,0,0,0,0,0,0,24
84.25,3413,16,8876806,8872812,0,0,0,0,0,0,0,0,0,24
84.26,3414,16,8876807,8872813,0,0,0,0,0,0,0,0,0,24
84.27,3415,16,8876813,8872819,0,0,0,0,0,0,0,0,0,24
84.28,3416,0,0,0,0,0,0,0,0,0,0,0,0,20
84.29,3417,0,0,0,0,0,0,0,0,0,0,0,0,20
84.30,3418,0,0,0,0,0,0,0,0,0,0,0,0,20
84.31,3419,0,0,0,0,0,0,0,0,0,0,0,0,20
84.32,8872788,0,0,0,0,0,0,0,0,0,0,0,0,1
84.33,8872789,0,0,0,0,0,0,0,0,0,0,0,0,1
84.34,8872790,0,0,0,0,0,0,0,0,0,0,0,0,1
84.35,8872791,0,0,0,0,0,0,0,0,0,0,0,0,1
84.36,8872785,0,0,0,0,0,0,0,0,0,0,0,0,1
84.37,8872786,0,0,0,0,0,0,0,0,0,0,0,0,1
84.38,8872787,0,0,0,0,0,0,0,0,0,0,0,0,1
85.0,8755443,0,0,0,0,0,0,0,0,0,0,0,0,3
85.1,8755432,0,0,0,0,0,0,0,0,0,0,0,0,3
85.2,8755439,0,0,0,0,0,0,0,0,0,0,0,0,3
85.3,8671990,0,0,0,0,0,0,0,0,0,0,0,0,3
85.4,8757534,0,0,0,0,0,0,0,0,0,0,0,0,3
85.5,8757531,0,0,0,0,0,0,0,0,0,0,0,0,3
85.6,8757532,0,0,0,0,0,0,0,0,0,0,0,0,3
85.7,8671989,0,0,0,0,0,0,0,0,0,0,0,0,3
85.8,8666096,4,0,0,0,0,0,0,0,0,0,0,0,3
85.9,8753721,0,0,0,0,0,0,0,0,0,0,0,0,3
85.10,8728246,0,0,0,0,0,0,0,0,0,0,0,0,3
85.11,8671988,0,0,0,0,0,0,0,0,0,0,0,0,3
85.12,3236,14,8818690,0,0,0,0,0,0,0,0,0,0,21
85.13,3243,14,8859522,0,0,0,0,0,0,0,0,0,0,21
85.14,3291,0,0,0,0,0,0,0,0,0,0,0,0,20
85.15,940,8836163,24,8871145,3,0,0,0,0,0,0,0,0,51
85.16,941,8859619,24,8871215,3,0,0,0,0,0,0,0,0,51
86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
