#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Model,Priority,Enemy,Icon,Order,HP,SkillAngle,Unknown1,Scale,InactiveIdle0,InactiveIdle1,InactiveBattle,InactiveWandering,Behavior,Special,Unknown10,Unknown11,WanderingWait,Unknown2,Cost,Unknown3,SkillCost,Unknown4,MinionRace,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Battle,Roulette,IdleAnimation
566,sin beaver,sin beavers,0,0,0,1,0,0,4708,391,0,4967,6004,440,30,621,100,10,5,0,0,2,0,0,0,8,0,15,14,20,1,1,True,False,True,False,True,False,True,True
567,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
568,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
569,Droningway,Droningways,0,0,0,1,0,1,4807,540,0,4970,11039,400,120,608,100,10,0,0,0,1,0,0,0,8,0,10,19,30,1,4,False,True,False,True,False,False,True,False
570,G-Warrior MGSD,G-Warriors MGSD,0,0,0,1,0,0,4808,554,0,4971,8304,400,0,620,100,10,0,0,0,1,0,0,0,8,0,15,45,60,1,3,False,True,False,True,False,False,True,False
571,La Noscean shorthair,La Noscean shorthairs,0,0,0,1,0,0,4809,555,0,4972,3046,540,120,605,100,10,0,0,0,2,0,0,0,8,0,20,20,20,1,1,True,False,True,False,True,False,True,False
572,gallant shepherd,gallant shepherds,0,0,0,1,0,0,4810,556,0,4973,3047,520,0,620,100,10,0,0,0,2,0,0,0,8,0,25,9,20,1,1,True,False,True,False,True,False,True,False
573,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
574,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
575,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
576,Grooving Green,Grooving Greens,0,0,0,1,0,1,4814,557,0,4977,2013,580,0,620,100,10,10,0,0,1,0,0,0,8,0,30,46,20,2,3,False,True,False,True,False,False,True,False
577,Mistic condor,Mistic condors,0,0,0,1,0,0,4815,558,0,4978,5016,320,0,620,100,10,0,0,0,2,2,0,0,8,0,10,31,30,1,1,True,False,True,False,True,False,True,False
578,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
579,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
580,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
581,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
582,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
583,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
