#,Quest0,Quest1,DefaultTalk,Unknown0
2031881.0,0,0,592465,0
2031881.1,67205,0,592672,0
2031881.2,67783,0,593318,0
2031882.0,0,0,592466,0
2031882.1,67319,0,592673,0
2031882.2,67463,0,592674,0
2031883.0,0,0,592474,0
2031883.1,67149,0,592675,0
2031883.2,67152,0,592676,0
2031883.3,67791,0,593205,0
2031883.4,67793,0,593206,0
2031883.5,67794,0,593207,0
2031883.6,67795,0,593208,0
2031883.7,67919,0,593580,0
2031883.8,67921,0,593581,0
2031884.0,0,0,592475,0
2031884.1,67344,0,592677,0
2031884.2,67791,0,593209,0
2031884.3,67793,0,593210,0
2031884.4,67794,0,593211,0
2031884.5,67795,0,593212,0
2031885.0,0,0,592476,0
2031885.1,67324,0,592678,0
2031886.0,0,0,592477,0
2031886.1,67150,0,592679,0
2031887.0,0,0,590729,0
2031887.1,67176,0,592781,0
2031887.2,67205,0,592785,0
2031887.3,67783,0,593292,0
2031887.4,69208,0,596680,0
2031888.0,0,0,592479,0
2031888.1,67170,0,592681,0
2031888.2,67205,0,592682,0
2031888.3,67693,0,592885,0
2031888.4,67697,0,592886,0
2031888.5,67699,0,592887,0
2031888.6,67776,0,593130,0
2031888.7,67779,0,593319,0
2031888.8,67780,0,593320,0
2031888.9,67781,0,593321,0
2031888.10,0,70000,598638,7
2031889.0,0,0,592482,0
2031889.1,67354,0,592683,0
2031890.0,0,0,592484,0
2031890.1,67337,0,592684,0
2031891.0,0,0,592490,0
2031891.1,67132,0,592685,0
2031891.2,67176,0,592686,0
2031891.3,67186,0,592687,0
2031891.4,67783,0,593317,0
2031891.5,69208,0,596690,0
2031892.0,0,0,592492,0
2031892.1,67276,0,592688,0
2031892.2,67292,0,592689,0
2031893.0,0,0,592497,0
2031893.1,67276,0,592690,0
2031893.2,67292,0,592691,0
2031894.0,0,0,592498,0
2031894.1,67132,0,592692,0
2031894.2,67186,0,592693,0
2031895.0,0,0,592499,0
2031895.1,67181,0,592694,0
2031895.2,67184,0,592695,0
2031895.3,67700,0,593025,0
2031895.4,67703,0,593026,0
2031895.5,67706,0,593027,0
2031895.6,70359,0,599897,0
2031896.0,0,0,592503,0
2031896.1,67452,0,592696,0
2031897.0,0,0,592505,0
2031897.1,67184,0,592697,0
2031898.0,0,0,592508,0
2031898.1,67159,0,592698,0
2031898.2,67407,0,592699,0
2031898.3,67514,0,592700,0
2031898.4,67780,0,593322,0
2031899.0,0,0,592521,0
2031899.1,67485,0,592701,0
2031899.2,67492,0,592702,0
2031899.3,67205,0,592703,0
2031899.4,67626,0,592704,0
2031899.5,67630,0,592705,0
2031899.6,67786,0,593132,0
2031899.7,0,67872,593529,2
2031899.8,67875,0,593530,0
2031900.0,0,0,592528,0
2031900.1,67620,0,592706,0
2031900.2,67626,0,592707,0
2031900.3,67738,0,593042,0
2031900.4,67874,0,593531,0
2031900.5,68678,0,594893,0
2031901.0,0,0,592529,0
2031901.1,67492,0,592708,0
2031902.0,0,0,592530,0
2031902.1,67492,0,592709,0
2031903.0,0,0,592531,0
2031903.1,67205,0,592710,0
2031903.2,67695,0,592929,0
2031903.3,67626,0,592711,0
2031903.4,67630,0,592712,0
2031903.5,67768,0,593127,0
2031903.6,67776,0,593232,0
2031903.7,67783,0,593324,0
2031903.8,67874,0,593532,0
2031903.9,68715,0,595077,0
2031903.10,68817,0,596577,0
2031903.11,69318,0,597156,0
2031903.12,69547,0,597305,0
2031903.13,70000,0,598639,0
2031904.0,0,0,592534,0
2031904.1,67507,0,592713,0
2031905.0,0,0,592545,0
2031905.1,67139,0,592714,0
2031905.2,67228,0,592715,0
2031905.3,67172,0,592716,0
2031905.4,67205,0,592717,0
2031905.5,67692,0,592986,0
2031905.6,67694,0,592987,0
2031905.7,67697,0,592988,0
2031905.8,67699,0,592989,0
2031905.9,67769,0,593164,0
2031905.10,67773,0,593165,0
2031905.11,67780,0,593251,0
2031905.12,67781,0,593252,0
2031905.13,67862,0,593393,0
2031905.14,68719,0,595071,0
2031905.15,69552,0,597455,0
2031905.16,0,69918,598827,3
2031905.17,70359,0,599896,0
2031906.0,0,0,592551,0
2031906.1,67531,0,592718,0
2031906.2,67783,0,593257,0
2031906.3,69208,0,596677,0
2031906.4,69261,0,596896,0
2031906.5,69496,0,597159,0
2031906.6,0,69662,597665,1
2031906.7,0,69666,597666,255
2031907.0,0,0,592559,0
2031907.1,67611,0,592719,0
2031907.2,67172,0,592720,0
2031907.3,67615,0,592721,0
2031907.4,67205,0,592722,0
2031907.5,67783,0,593282,0
2031907.6,69208,0,596679,0
2031908.0,0,0,592574,0
2031908.1,67548,0,592723,0
2031908.2,67556,0,592724,0
2031908.3,67561,0,592725,0
2031908.4,67945,0,594157,0
2031908.5,67946,0,594158,0
2031908.6,67949,0,594159,0
2031909.0,0,0,592575,0
2031909.1,67548,0,592726,0
2031909.2,67556,0,592727,0
2031909.3,67561,0,592728,0
2031909.4,67949,0,594160,0
2031910.0,0,0,592576,0
2031910.1,67548,0,592729,0
2031910.2,67556,0,592730,0
2031910.3,67561,0,592731,0
2031910.4,67945,0,594161,0
2031910.5,67946,0,594162,0
2031910.6,67949,0,594163,0
2031911.0,0,0,592579,0
2031911.1,67199,0,592732,0
2031911.2,67205,0,592733,0
2031911.3,67692,0,592997,0
2031911.4,67699,0,592971,0
2031911.5,67776,0,593117,0
2031911.6,67780,0,593261,0
2031911.7,67781,0,593262,0
2031911.8,67783,0,593263,0
2031911.9,68441,0,594132,0
2031911.10,68443,0,594133,0
2031911.11,68444,0,594134,0
2031911.12,68445,0,594135,0
2031911.13,68756,0,595202,0
2031912.0,0,0,592580,0
2031912.1,67199,0,592734,0
2031912.2,67205,0,592735,0
2031912.3,67692,0,592998,0
2031912.4,67699,0,592972,0
2031912.5,67776,0,593118,0
2031912.6,67780,0,593264,0
2031912.7,67781,0,593265,0
2031912.8,67783,0,593266,0
2031912.9,69208,0,596674,0
2031912.10,68441,0,594136,0
2031912.11,68443,0,594137,0
2031912.12,68444,0,594138,0
2031912.13,68445,0,594139,0
2031912.14,70935,0,601125,0
2031913.0,0,0,592581,0
2031913.1,67199,0,592736,0
2031913.2,67205,0,592737,0
2031913.3,67692,0,592999,0
2031913.4,67699,0,592973,0
2031913.5,67776,0,593119,0
2031913.6,67780,0,593267,0
2031913.7,67781,0,593268,0
2031913.8,67783,0,593269,0
2031913.9,69208,0,596675,0
2031913.10,68441,0,594140,0
2031913.11,68443,0,594141,0
2031913.12,68444,0,594142,0
2031913.13,68445,0,594143,0
2031913.14,70935,0,601126,0
2031914.0,0,0,592582,0
2031914.1,67205,0,592738,0
2031915.0,0,0,592583,0
2031915.1,67205,0,592739,0
2031916.0,0,0,592584,0
2031916.1,67205,0,592740,0
2031917.0,0,0,592585,0
2031917.1,67205,0,592741,0
2031918.0,0,0,592589,0
2031918.1,67143,0,592742,0
2031919.0,0,0,592626,0
2031919.1,67533,0,592743,0
2031919.2,67537,0,592744,0
2031920.0,0,0,592625,0
2031920.1,67543,0,592745,0
2031920.2,67547,0,592746,0
2031921.0,0,0,592633,0
2031921.1,67606,0,592747,0
2031921.2,67610,0,592748,0
2031921.3,68135,0,594283,0
2031921.4,68139,0,594284,0
2031922.0,0,0,592618,0
2031922.1,67611,0,592749,0
2031922.2,67615,0,592750,0
2031923.0,0,0,592619,0
2031923.1,67611,0,592751,0
2031923.2,67615,0,592752,0
2031924.0,0,0,592343,0
2031924.1,67248,0,592344,0
2031924.2,68441,0,594144,0
2031924.3,68445,0,594145,0
2031924.4,68756,0,595201,0
2031925.0,0,0,592634,0
2031925.1,67601,0,592755,0
2031925.2,67605,0,592756,0
2031926.0,0,0,592635,0
2031926.1,67579,0,592757,0
2031926.2,67583,0,592758,0
2031926.3,68142,0,594245,0
2031927.0,0,0,592623,0
2031927.1,67616,0,592759,0
2031927.2,67620,0,592760,0
2031928.0,0,0,592617,0
2031928.1,67584,0,592761,0
2031928.2,67588,0,592762,0
2031929.0,0,0,592622,0
2031929.1,67621,0,592763,0
2031929.2,67625,0,592764,0
2031929.3,68432,0,594233,0
2031929.4,68435,0,594234,0
2031930.0,0,0,592607,0
2031930.1,67305,0,592765,0
2031930.2,67434,0,592766,0
2031931.0,0,0,592609,0
2031931.1,67514,0,592767,0
2031932.0,0,0,592610,0
2031932.1,67205,0,592768,0
2031932.2,67693,0,593099,0
2031933.0,0,0,592615,0
2031933.1,67596,0,592769,0
2031933.2,67598,0,592770,0
2031933.3,67599,0,592771,0
2031933.4,67600,0,592772,0
2031933.5,68454,0,594315,0
2031933.6,68455,0,594219,0
2031933.7,68757,0,595183,0
2031934.0,0,0,592621,0
2031934.1,67233,0,592773,0
2031934.2,67236,0,592774,0
2031934.3,67242,0,592775,0
2031934.4,67248,0,592776,0
2031935.0,0,0,591871,0
2031935.1,67224,0,592782,0
2031935.2,68488,0,594338,0
2031935.3,68755,0,595553,0
2031936.0,0,0,590976,0
2031936.1,67176,0,592796,0
2031937.0,0,0,590735,0
2031937.1,67176,0,592797,0
2031938.0,0,0,590861,0
2031938.1,67176,0,592798,0
2031938.2,67205,0,592799,0
2031939.0,0,0,590856,0
2031939.1,67176,0,592800,0
2031939.2,67205,0,592801,0
2031940.0,0,0,590747,0
2031940.1,67205,0,592805,0
2031940.2,67783,0,593299,0
2031941.0,0,0,590740,0
2031941.1,67205,0,592806,0
2031941.2,67783,0,593303,0
2031942.0,0,0,592217,0
2031942.1,67167,0,592835,0
2031943.0,0,0,592218,0
2031943.1,67167,0,592836,0
2031944.0,0,0,592843,0
2031944.1,67555,0,592844,0
2031944.2,67561,0,592845,0
2031944.3,67945,0,594164,0
2031944.4,67946,0,594165,0
2031944.5,67949,0,594166,0
2031944.6,68758,0,595200,0
2031944.7,70926,0,601150,0
2031945.0,0,0,592866,0
2031945.1,67670,0,592867,0
2031946.0,0,0,592869,0
2031946.1,67660,0,592870,0
2031947.0,0,0,592871,0
2031947.1,67663,0,592872,0
2031948.0,0,0,592261,0
2031948.1,67785,0,593131,0
2031948.2,67699,0,592889,0
2031949.0,0,0,592898,0
2031949.1,67680,0,592899,0
2031950.0,0,0,592285,0
2031950.1,67692,0,592927,0
2031950.2,67697,0,592928,0
2031950.3,67698,0,592894,0
2031950.4,67779,0,593270,0
2031950.5,67780,0,593271,0
2031950.6,67781,0,593272,0
2031951.0,0,0,592901,0
2031951.1,67742,0,592966,0
2031952.0,0,0,592364,0
2031952.1,67699,0,592974,0
2031953.0,0,0,592368,0
2031953.1,67699,0,592975,0
2031954.0,0,0,592370,0
2031954.1,67699,0,592976,0
2031955.0,0,0,592360,0
2031955.1,67699,0,592977,0
2031956.0,0,0,592361,0
2031956.1,67699,0,592978,0
2031957.0,0,0,592362,0
2031957.1,67699,0,592979,0
2031958.0,0,0,592363,0
2031958.1,67699,0,592980,0
2031959.0,0,0,592371,0
2031959.1,67699,0,592981,0
2031960.0,0,0,592372,0
2031960.1,67699,0,592982,0
2031961.0,0,0,592302,0
2031961.1,67699,0,592983,0
2031962.0,0,0,592373,0
2031962.1,67699,0,592984,0
2031962.2,67777,0,593125,0
2031962.3,67783,0,593286,0
2031963.0,0,0,592374,0
2031963.1,67699,0,592985,0
2031963.2,67777,0,593126,0
2031963.3,67783,0,593287,0
2031964.0,0,0,592930,0
2031964.1,67703,0,593008,0
2031964.2,67706,0,593009,0
2031964.3,67920,0,593585,0
2031964.4,67921,0,593586,0
2031965.0,0,0,592931,0
2031965.1,67700,0,593010,0
2031965.2,67703,0,593011,0
2031965.3,67706,0,593012,0
2031966.0,0,0,592932,0
2031966.1,67701,0,593013,0
2031966.2,67703,0,593014,0
2031966.3,67706,0,593015,0
2031967.0,0,0,592933,0
2031967.1,67701,0,593016,0
2031967.2,67703,0,593017,0
2031967.3,67706,0,593018,0
2031968.0,0,0,592934,0
2031968.1,67702,0,593019,0
2031968.2,67703,0,593020,0
2031968.3,67706,0,593021,0
2031969.0,0,0,592935,0
2031969.1,67700,0,593022,0
2031969.2,67701,0,593023,0
2031969.3,67706,0,593024,0
2031970.0,0,0,592501,0
2031970.1,67700,0,593028,0
2031970.2,67703,0,593029,0
2031970.3,67706,0,593030,0
2031971.0,0,0,593031,0
2031971.1,67753,0,593032,0
2031972.0,0,0,593033,0
2031972.1,67753,0,593034,0
2031973.0,0,0,593035,0
2031973.1,67753,0,593036,0
2031974.0,0,0,594386,0
2031974.1,68068,0,593715,0
2031975.0,0,0,592568,0
2031975.1,67205,0,592572,0
2031975.2,69667,0,597675,0
2031976.0,0,0,594597,0
2031976.1,68545,0,594598,0
2031976.2,68546,0,594599,0
2031977.0,0,0,592994,0
2031977.1,67760,0,592995,0
2031978.0,0,0,593043,0
2031978.1,67756,0,593044,0
2031979.0,0,0,593047,0
2031979.1,67755,0,593048,0
2031980.0,0,0,593049,0
2031980.1,67755,0,593050,0
2031981.0,0,0,593051,0
2031981.1,67755,0,593052,0
2031982.0,0,0,593046,0
2031982.1,67755,0,593100,0
2031983.0,0,0,592891,0
2031983.1,67776,0,593122,0
2031983.2,67783,0,593275,0
2031983.3,67888,0,593621,0
2031984.0,0,0,593128,0
2031984.1,67766,0,593129,0
2031984.2,20044,0,593591,0
2031985.0,0,0,592539,0
2031985.1,67776,0,593142,0
2031985.2,67780,0,593243,0
2031985.3,67781,0,593244,0
2031985.4,0,69662,597662,1
2031985.5,69667,0,597663,0
2031986.0,0,0,592544,0
2031986.1,67776,0,593143,0
2031986.2,67780,0,593253,0
2031986.3,67781,0,593254,0
2031986.4,0,69662,597673,1
2031986.5,69667,0,597674,0
2031987.0,0,0,592546,0
2031987.1,67776,0,593144,0
2031987.2,67780,0,593255,0
2031987.3,67781,0,593256,0
2031987.4,0,69662,597671,1
2031987.5,69667,0,597672,0
2031988.0,0,0,592970,0
2031988.1,67776,0,593145,0
2031988.2,67780,0,593259,0
2031988.3,67781,0,593260,0
2031988.4,69208,0,596673,0
2031989.0,0,0,592564,0
2031989.1,67776,0,593146,0
2031989.2,67783,0,593274,0
2031989.3,69667,0,597667,0
2031990.0,0,0,591004,0
2031990.1,67776,0,593147,0
2031991.0,0,0,592449,0
2031991.1,67772,0,593150,0
2031991.2,67776,0,593151,0
2031991.3,67780,0,593309,0
2031991.4,67781,0,593310,0
2031992.0,0,0,592453,0
2031992.1,67772,0,593154,0
2031992.2,67776,0,593155,0
2031992.3,67783,0,593313,0
2031993.0,0,0,592455,0
2031993.1,67772,0,593156,0
2031993.2,67776,0,593157,0
2031993.3,67783,0,593312,0
2031994.0,0,0,592456,0
2031994.1,67772,0,593158,0
2031994.2,67776,0,593159,0
2031994.3,67783,0,593314,0
2031995.0,0,0,592606,0
2031995.1,67772,0,593160,0
2031995.2,67776,0,593161,0
2031996.0,0,0,593191,0
2031996.1,67792,0,593192,0
2031996.2,67793,0,593193,0
2031996.3,67794,0,593194,0
2031996.4,67795,0,593195,0
2031996.5,67921,0,593579,0
2031997.0,0,0,593196,0
2031997.1,67792,0,593197,0
2031997.2,67793,0,593198,0
2031997.3,67794,0,593199,0
2031997.4,67795,0,593200,0
2031998.0,0,0,593201,0
2031998.1,67795,0,593202,0
2031999.0,0,0,593203,0
2031999.1,67795,0,593204,0
2032000.0,0,0,593213,0
2032000.1,67668,0,593214,0
2032001.0,0,0,593215,0
2032001.1,67668,0,593216,0
2032002.0,0,0,593217,0
2032002.1,67668,0,593218,0
2032003.0,0,0,592968,0
2032003.1,67934,0,593558,0
2032003.2,67940,0,593592,0
2032004.0,0,0,593221,0
2032004.1,67664,0,593230,0
2032005.0,0,0,592347,0
2032005.1,67765,0,593235,0
2032005.2,67906,0,593422,0
2032006.0,0,0,590277,0
2032006.1,67092,0,593227,0
2032007.0,0,0,590278,0
2032007.1,67092,0,593228,0
2032008.0,0,0,592541,0
2032008.1,67780,0,593241,0
2032008.2,67781,0,593242,0
2032008.3,69208,0,596672,0
2032009.0,0,0,592555,0
2032009.1,67783,0,593245,0
2032010.0,0,0,592558,0
2032010.1,67780,0,593246,0
2032010.2,67781,0,593247,0
2032011.0,0,0,592554,0
2032011.1,67783,0,593248,0
2032011.2,69261,0,596903,0
2032012.0,0,0,592549,0
2032012.1,67783,0,593258,0
2032012.2,69208,0,596676,0
2032012.3,69496,0,597158,0
2032013.0,0,0,593124,0
2032013.1,67783,0,593277,0
2032014.0,0,0,592562,0
2032014.1,67780,0,593278,0
2032014.2,67783,0,592562,0
2032015.0,0,0,592561,0
2032015.1,67780,0,593279,0
2032015.2,67783,0,592561,0
2032016.0,0,0,592439,0
2032016.1,67783,0,593280,0
2032017.0,0,0,590857,0
2032017.1,67783,0,593290,0
2032018.0,0,0,590860,0
2032018.1,67783,0,593293,0
2032019.0,0,0,590864,0
2032019.1,67783,0,593294,0
2032020.0,0,0,591002,0
2032020.1,67783,0,593300,0
2032021.0,0,0,591007,0
2032021.1,67783,0,593301,0
2032022.0,0,0,590844,0
2032022.1,67783,0,593304,0
2032023.0,0,0,590998,0
2032023.1,67783,0,593305,0
2032024.0,0,0,590977,0
2032024.1,67783,0,593306,0
2032025.0,0,0,592491,0
2032025.1,67783,0,593316,0
2032026.0,0,0,592509,0
2032026.1,67780,0,593323,0
2032027.0,0,0,592569,0
2032027.1,67780,0,593281,0
2032027.2,67783,0,592569,0
2032027.3,69667,0,597668,0
2032028.0,0,0,593352,0
2032028.1,67865,0,593353,0
2032028.2,67866,0,593419,0
2032028.3,67867,0,593354,0
2032029.0,0,0,593356,0
2032029.1,66174,0,593357,0
2032030.0,0,0,593358,0
2032030.1,66174,0,593359,0
2032031.0,0,0,593361,0
2032031.1,67857,0,593362,0
2032031.2,67858,0,593363,0
2032031.3,67859,0,593364,0
2032031.4,67860,0,593365,0
2032031.5,67861,0,593366,0
2032031.6,67862,0,593367,0
2032031.7,67918,0,593596,0
2032031.8,67919,0,593582,0
2032031.9,67921,0,593583,0
2032032.0,0,0,593368,0
2032032.1,67859,0,593369,0
2032032.2,67861,0,593370,0
2032032.3,67862,0,593371,0
2032033.0,0,0,593372,0
2032033.1,67859,0,593373,0
2032033.2,67861,0,593374,0
2032033.3,67862,0,593375,0
2032034.0,0,0,593376,0
2032034.1,67859,0,593377,0
2032034.2,67860,0,593378,0
2032034.3,67861,0,593379,0
2032034.4,67862,0,593380,0
2032034.5,67921,0,593584,0
2032035.0,0,0,593381,0
2032035.1,67857,0,593382,0
2032035.2,67861,0,593383,0
2032035.3,67862,0,593384,0
2032036.0,0,0,593385,0
2032036.1,67860,0,593386,0
2032036.2,67861,0,593387,0
2032036.3,67862,0,593388,0
2032037.0,0,0,593389,0
2032037.1,67859,0,593390,0
2032037.2,67861,0,593391,0
2032037.3,67862,0,593392,0
2032038.0,0,0,593398,0
2032038.1,67678,0,593399,0
2032039.0,0,0,593400,0
2032039.1,67679,0,593401,0
2032040.0,0,0,593402,0
2032040.1,67861,0,593403,0
2032040.2,67862,0,593404,0
2032041.0,0,0,593406,0
2032041.1,67676,0,593407,0
2032042.0,0,0,593408,0
2032042.1,67672,0,593409,0
2032042.2,67676,0,593410,0
2032043.0,0,0,593411,0
2032043.1,67672,0,593412,0
2032043.2,67676,0,593413,0
2032044.0,0,0,593355,0
2032044.1,67864,0,593414,0
2032045.0,0,0,593417,0
2032045.1,67672,0,593418,0
2032046.0,0,0,593007,0
2032046.1,67746,0,592920,0
2032047.0,0,0,593000,0
2032047.1,67746,0,592917,0
2032048.0,0,0,593001,0
2032048.1,67746,0,592918,0
2032049.0,0,0,593002,0
2032049.1,67746,0,592919,0
2032050.0,0,0,592906,0
2032050.1,67746,0,592911,0
2032051.0,0,0,592907,0
2032051.1,67746,0,592912,0
2032052.0,0,0,592905,0
2032052.1,67746,0,592910,0
2032053.0,0,0,592909,0
2032053.1,67746,0,592913,0
2032054.0,0,0,592914,0
2032054.1,67746,0,592908,0
2032055.0,0,0,592915,0
2032055.1,67746,0,592921,0
2032056.0,0,0,593440,0
2032056.1,67753,0,593441,0
2032056.2,67085,0,593445,0
2032057.0,0,0,593442,0
2032057.1,67085,0,593443,0
2032058.0,0,0,593486,0
2032058.1,67084,0,593487,0
2032059.0,0,0,593488,0
2032059.1,67687,0,593489,0
2032059.2,67084,0,593495,0
2032060.0,0,0,593491,0
2032060.1,67915,0,593492,0
2032061.0,0,0,590995,0
2032061.1,67882,0,593498,0
2032061.2,68089,0,594410,0
2032061.3,67966,0,594213,0
2032062.0,0,0,590996,0
2032062.1,67882,0,593499,0
2032062.2,67895,0,594398,0
2032062.3,68089,0,594399,0
2032063.0,0,0,590992,0
2032063.1,67882,0,593500,0
2032063.2,67895,0,592924,0
2032063.3,68089,0,592753,0
2032064.0,0,0,590991,0
2032064.1,67882,0,593501,0
2032065.0,0,0,590789,0
2032065.1,67882,0,593502,0
2032065.2,67891,0,593623,0
2032065.3,68089,0,594409,0
2032066.0,0,0,590793,0
2032066.1,67882,0,593503,0
2032066.2,67895,0,592754,0
2032066.3,68089,0,592895,0
2032067.0,0,0,590848,0
2032067.1,67882,0,593504,0
2032068.0,0,0,590994,0
2032068.1,67882,0,593505,0
2032068.2,67895,0,594402,0
2032068.3,68089,0,594403,0
2032069.0,0,0,590993,0
2032069.1,67882,0,593506,0
2032070.0,0,0,590790,0
2032070.1,67882,0,593507,0
2032070.2,67895,0,594400,0
2032070.3,68089,0,594401,0
2032071.0,0,0,590791,0
2032071.1,67882,0,593508,0
2032071.2,67895,0,594396,0
2032071.3,68089,0,594397,0
2032072.0,0,0,593603,0
2032072.1,67085,0,593490,0
2032073.0,0,0,593540,0
2032073.1,67086,0,593604,0
2032074.0,0,0,593597,0
2032074.1,67955,0,593598,0
2032075.0,0,0,593599,0
2032075.1,67955,0,593600,0
2032076.0,0,0,593607,0
2032076.1,67961,0,593608,0
2032077.0,0,0,593613,0
2032077.1,67959,0,593614,0
2032078.0,0,0,593615,0
2032078.1,67959,0,593616,0
2032079.0,0,0,591612,0
2032079.1,67887,0,593618,0
2032080.0,0,0,591553,0
2032080.1,67887,0,593619,0
2032081.0,0,0,593288,0
2032081.1,67888,0,593622,0
2032081.2,68721,0,595095,0
2032082.0,0,0,590068,0
2032082.1,67894,0,593631,0
2032083.0,0,0,0,0
2032083.1,67960,0,593626,0
2032084.0,0,0,593625,0
2032084.1,67960,0,593641,0
2032085.0,0,0,593666,0
2032086.0,0,0,593667,0
2032087.0,0,0,593680,0
2032087.1,67989,0,593714,0
2032087.2,67998,0,594527,0
2032087.3,68002,0,594250,0
2032087.4,68062,0,594251,0
2032088.0,0,0,593682,0
2032088.1,67986,0,593683,0
2032088.2,67997,0,593708,0
2032088.3,68003,0,593748,0
2032089.0,0,0,593684,0
2032089.1,67990,0,593685,0
2032089.2,67997,0,594358,0
2032089.3,68003,0,593746,0
2032089.4,68089,0,594252,0
2032089.5,68508,0,594612,0
2032089.6,68611,0,594809,0
2032089.7,68719,0,595074,0
2032089.8,69649,0,597691,0
2032090.0,0,0,593689,0
2032090.1,67986,0,593690,0
2032090.2,67997,0,594356,0
2032090.3,67998,0,593687,0
2032091.0,0,0,593691,0
2032091.1,67986,0,593692,0
2032091.2,67997,0,594357,0
2032091.3,67998,0,593688,0
2032092.0,0,0,593693,0
2032092.1,68063,0,593694,0
2032092.2,68508,0,594619,0
2032093.0,0,0,593695,0
2032093.1,68063,0,593696,0
2032093.2,68508,0,594633,0
2032094.0,0,0,593697,0
2032094.1,68063,0,593698,0
2032094.2,68508,0,594636,0
2032095.0,0,0,593699,0
2032095.1,68063,0,593700,0
2032095.2,68508,0,594634,0
2032096.0,0,0,593701,0
2032096.1,68063,0,593702,0
2032096.2,68508,0,594637,0
2032097.0,0,0,593743,0
2032097.1,68063,0,593744,0
2032097.2,68508,0,594635,0
2032098.0,0,0,593709,0
2032098.1,67992,0,593711,0
2032098.2,67996,0,593712,0
2032098.3,68001,0,593713,0
2032098.4,68072,0,593710,0
2032098.5,0,68089,593745,4
2032098.6,68508,0,594615,0
2032098.7,69644,0,597564,0
2032098.8,69649,0,597568,0
2032099.0,0,0,593716,0
2032099.1,68086,0,593717,0
2032099.2,68087,0,593718,0
2032099.3,68088,0,594260,0
2032100.0,0,0,593719,0
2032100.1,68086,0,593720,0
2032100.2,68087,0,593721,0
2032100.3,68088,0,594261,0
2032101.0,0,0,593722,0
2032101.1,68086,0,593723,0
2032101.2,68087,0,593724,0
2032101.3,68088,0,594262,0
2032102.0,0,0,593725,0
2032102.1,68086,0,594469,0
2032102.2,68088,0,593726,0
2032103.0,0,0,593728,0
2032103.1,68086,0,594470,0
2032103.2,68088,0,593729,0
2032104.0,0,0,593731,0
2032104.1,68086,0,594472,0
2032104.2,68088,0,593732,0
2032105.0,0,0,593734,0
2032105.1,68088,0,593735,0
2032106.0,0,0,593737,0
2032106.1,68086,0,594471,0
2032106.2,68088,0,593738,0
2032107.0,0,0,593740,0
2032107.1,68086,0,594473,0
2032107.2,68088,0,593741,0
2032108.0,0,0,592563,0
2032108.1,65963,0,593704,0
2032108.2,67137,0,593705,0
2032108.3,70000,0,598643,0
2032109.0,0,0,593727,0
2032109.1,67986,0,593730,0
2032109.2,67989,0,593733,0
2032110.0,0,0,593736,0
2032110.1,67986,0,593739,0
2032110.2,67995,0,593742,0
2032111.0,0,0,593686,0
2032111.1,67996,0,593747,0
2032112.0,0,0,594060,0
2032112.1,68477,0,594061,0
2032113.0,0,0,594062,0
2032113.1,68477,0,594063,0
2032114.0,0,0,594064,0
2032114.1,68477,0,594065,0
2032115.0,0,0,594066,0
2032115.1,67631,0,594067,0
2032116.0,0,0,594068,0
2032116.1,67631,0,594069,0
2032117.0,0,0,594070,0
2032117.1,67631,0,594071,0
2032118.0,0,0,594074,0
2032118.1,68051,0,594168,0
2032118.2,68052,0,594309,0
2032118.3,68053,0,594310,0
2032118.4,68060,0,594313,0
2032118.5,68089,0,594384,0
2032118.6,68682,0,594904,0
2032118.7,68683,0,594914,0
2032118.8,68717,0,595059,0
2032118.9,68721,0,595086,0
2032118.10,69318,0,597154,0
2032118.11,0,69927,598617,1
2032118.12,69932,0,598618,0
2032118.13,0,70000,598619,7
2032119.0,0,0,592577,0
2032119.1,68044,0,592578,0
2032119.2,68045,0,592616,0
2032119.3,68047,0,592629,0
2032119.4,68050,0,592636,0
2032119.5,68051,0,592900,0
2032119.6,68053,0,594381,0
2032119.7,68060,0,594382,0
2032119.8,68089,0,594383,0
2032119.9,68683,0,594900,0
2032119.10,68721,0,595089,0
2032119.11,69318,0,597155,0
2032119.12,0,69927,598622,1
2032119.13,69932,0,598623,0
2032119.14,0,70000,598624,7
2032120.0,0,0,594146,0
2032120.1,67968,0,594147,0
