#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
380,"As your chocobo's rank increases, he will earn skill points (**SP**). These points can be used to acquire new companion-specific actions and traits.",,,151461,1,0,0
381,"There are three different skill trees you can choose for your chocobo: **Defender**, **Attacker**, and **Healer**. When your chocobo acquires his first skill from any of these trees, he will also learn that tree's **stance**.",,,151462,1,0,0
382,"Activating the **Defender Stance** will turn your chocobo into a defensive-minded stalwart. The **Attacker Stance** will transform your chocobo into an offensive force. Finally, the **Healer Stance** will have your chocobo focus on restoring your HP rather than participating in battle.",,,151463,1,0,0
383,"How you choose to use your chocobo's skill points is entirely up to you, but remember─once an action or trait has been purchased, that purchase cannot be undone. Think about how you wish to use your chocobo in battle and choose its path of progression wisely.",,,151464,1,0,0
384,,,,0,0,0,0
385,,,,0,0,0,0
386,,,,0,0,0,0
387,,,,0,0,0,0
388,,,,0,0,0,0
389,,,,0,0,0,0
390,,,,0,0,0,0
391,,,,0,0,0,0
392,,,,0,0,0,0
393,,,,0,0,0,0
394,,,,0,0,0,0
395,,,,0,0,0,0
396,,,,0,0,0,0
397,,,,0,0,0,0
398,,,,0,0,0,0
399,,,,0,0,0,0
400,"The **hunting log** is a record of your completion of tasks involving the slaying of certain creatures. By completing these tasks, you will earn rewards and unlock new challenges. The log can be accessed via **Logs** found in the **main menu**, or by pressing **H** on your keyboard.",,,150451,1,0,0
401,"Once the log is open, select a class and difficulty to view the available challenges for that rank. Each challenge is marked with a class name and number, such as **Lancer 01**. Below that name and number you will find the target, as well as how many of the target you must defeat. Hovering over the target name will display one of the areas in which the target can be located.",,,150452,1,0,0
402,"Targets indicated in your hunting log will have a special icon above their **display name**, making it easier to locate the creatures.",,,150453,1,0,0
403,"The **hunting log** is a record of your completion of tasks involving the slaying of certain creatures. By completing these tasks, you will earn rewards and unlock new challenges. The log can be accessed via **Logs** found in the **main menu**.",,,150451,1,0,0
404,"Once the log is open, select a class and difficulty to view the available challenges for that rank. Each challenge is marked with a class name and number, such as **Lancer 01**. Below that name and number you will find the target, as well as how many of the target you must defeat. Hovering over the target name will display one of the areas in which the target can be located.",,,150452,1,0,0
405,"Targets indicated in your hunting log will have a special icon above their **display name**, making it easier to locate the creatures.",,,150453,1,0,0
406,,,,0,0,0,0
407,,,,0,0,0,0
408,,,,0,0,0,0
409,,,,0,0,0,0
410,"You are now a member of a **Grand Company** and have been assigned the rank of **private third class**.

Your Grand Company and rank can be confirmed at any time under the **Profile** tab in the **Character** interface under **Character** in the **main menu**.",,,150881,1,0,0
411,"Grand Companies pay their members not in gil, but in company seals. You can confirm how many seals are currently in your possession under the **Currency** in the main menu.

Seals can be earned by completing various Grand Company missions.",,,150882,1,0,0
412,"A Grand Company **quartermaster** is stationed at each Grand Company headquarters, and will exchange items for company seals. Company seals are only redeemable with the Grand Company that issued them.",,,150883,1,0,0
413,,,,0,0,0,0
414,,,,0,0,0,0
415,,,,0,0,0,0
416,,,,0,0,0,0
417,,,,0,0,0,0
418,,,,0,0,0,0
419,,,,0,0,0,0
420,The Grand Companies of Eorzea are in constant need of **supplies** and **provisions** to maintain their daily operations. Adventurers can earn experience points and **company seals** by crafting or gathering the items required and delivering them. Speak to a Grand Company **personnel officer** or one of the many officers stationed throughout the realm to complete the delivery.,,,150941,1,0,0
421,Items sought change every day (Earth time). They can be confirmed by selecting **Timers** located under **Duty** in the **main menu**.,,,150942,1,0,0
422,,,,0,0,0,0
423,,,,0,0,0,0
424,,,,0,0,0,0
425,,,,0,0,0,0
426,,,,0,0,0,0
427,,,,0,0,0,0
428,,,,0,0,0,0
429,,,,0,0,0,0
430,"To bolster their strength, the Grand Companies of Eorzea seek donations of rare items. Accepted items are those which are **sellable**, and whose names are **not yellow** in their help window. **Aetherial gear** is an example of such.",,,150951,1,0,0
431,"If you wish to make a donation, speak to a Grand Company **quartermaster** to complete the delivery. You will be rewarded company seals for your contribution.",,,150952,1,0,0
432,,,,0,0,0,0
433,,,,0,0,0,0
434,,,,0,0,0,0
435,,,,0,0,0,0
436,,,,0,0,0,0
437,,,,0,0,0,0
438,,,,0,0,0,0
439,,,,0,0,0,0
440,"Free companies are independent player-operated organizations, not unlike guilds. While there are no restrictions on who may join a company, players cannot belong to more than one free company at a time.",,,150961,1,0,0
441,"Companies will advance in rank as their members earn **company points** by undertaking various duties around Eorzea. These tasks will also earn companies **credits**, which can be used as currency to purchase various items.",,,150962,1,0,0
442,"To form a company, a player must first draft a petition and then get three other players to sign it. These three players will become the founding members of the company.",,,150963,1,0,0
443,,,,0,0,0,0
444,,,,0,0,0,0
445,,,,0,0,0,0
446,,,,0,0,0,0
447,,,,0,0,0,0
448,,,,0,0,0,0
449,,,,0,0,0,0
450,"You have been asked to sign a free company petition. To form a new free company, a player must first obtain the signatures of three other people who agree to become the founding members of the company. If you wish to join, sign the petition!",,,151121,1,0,0
451,,,,0,0,0,0
452,,,,0,0,0,0
453,,,,0,0,0,0
454,,,,0,0,0,0
455,,,,0,0,0,0
456,,,,0,0,0,0
457,,,,0,0,0,0
458,,,,0,0,0,0
459,,,,0,0,0,0
460,You have joined a free company! Start by changing your chat mode to **Free Company** and greeting the other members.,,,151131,1,0,0
461,"Selecting **Free Company** from the **Social** section of the **main menu** will display the Free Company interface. Here you can view company and member data, messages, and other important information.

Each member is assigned a **rank**, each with various levels of **authorization**.",,,151132,1,0,0
462,"Depending on your rank, you may or may not be able to access such features as **promoting** current members or **inviting** new players.",,,151133,1,0,0
463,"As company members participate in various duties around Eorzea, they will not only earn experience points for themselves, but points for their free company as well. As company points are earned, the free company will increase in rank. As rank increases, new features such as **company crests**, an expanded **company chest**, and **housing** become available.",,,151134,1,0,0
464,,,,0,0,0,0
465,,,,0,0,0,0
466,,,,0,0,0,0
467,,,,0,0,0,0
468,,,,0,0,0,0
469,,,,0,0,0,0
470,"The **company chest** is a communal depository where free company members can store their excess gear and items. It can be accessed not only from the company's estate, but from Grand Company headquarters, and other convenient locations. Access rights are set by company leaders and can range from full access to all members to restricted access for a select few.",,,151361,1,0,0
471,"As the company increases in rank, additional compartments will be added to the chest, increasing the number of items which can be stored within.

Remember, unlike your personal inventory, the company chest is shared. To avoid misunderstandings with fellow company members, refrain from using the chest to store important personal effects.",,,151362,1,0,0
472,,,,0,0,0,0
473,,,,0,0,0,0
474,,,,0,0,0,0
475,,,,0,0,0,0
476,,,,0,0,0,0
477,,,,0,0,0,0
478,,,,0,0,0,0
479,,,,0,0,0,0
480,"Your free company can now create its own unique **company crest**. To edit the company crest you must first have **authorization** to do so. Next, you must speak with an **OIC officer of arms** located at one of the three Grand Company of Eorzea headquarters.",,,151371,1,0,0
481,"Once your company has attained the proper rank, you will have the opportunity to apply the crest to pieces of armor for all the realm to see. Be advised, however, that company crests cannot be applied to certain armor. This can be confirmed via the item's help window.",,,151372,1,0,0
482,,,,0,0,0,0
483,,,,0,0,0,0
484,,,,0,0,0,0
485,,,,0,0,0,0
486,,,,0,0,0,0
487,,,,0,0,0,0
488,,,,0,0,0,0
489,,,,0,0,0,0
490,**Company Actions** can be used to temporarily increase the statuses of all online company members. They can be accessed under **Actions** in the **Free Company** interface.,,,151381,1,0,0
491,"Actions can be purchased from **OIC quartermasters** with **company credits**. The higher your company's **standing** with its Grand Company of allegiance, the fewer credits the actions will require.",,,151382,1,0,0
492,"To purchase, execute, disable, or discard actions, you must first have been granted the proper company **authorization** to do so.",,,151383,1,0,0
493,,,,0,0,0,0
494,,,,0,0,0,0
495,,,,0,0,0,0
496,,,,0,0,0,0
497,,,,0,0,0,0
498,,,,0,0,0,0
499,,,,0,0,0,0
500,"Speaking with a local distributor of guildleves, known as a **levemete**, will bring up a list of available levequests. Highlight a quest to display its objectives, and select **Accept** to add the quest to your **journal**.",,,150331,1,0,0
501,"**Leve allowances** are required to accept levequests. You will be granted three leve allowances every 12 hours (Earth time), up to a maximum of 100.

You may accept as many as 16 levequests at once.",,,150332,1,0,0
