#,UsageParameter,CustomTalk,Item,ModelKey,HousingItemCategory,UsageType,Placement,AquariumTier,Unknown1,Unplacement,UnplacementStorage,DestroyOnRemoval,Unknown4,Unknown5,Unknown6
198217,0,0,48125,1475,14,0,0,0,5,0,0,False,False,True,False
198218,0,0,48126,1476,14,0,0,0,5,0,0,False,False,True,False
198219,0,0,48127,1477,14,0,0,0,5,0,0,False,False,True,False
198220,0,0,48128,1478,14,0,0,0,5,0,0,False,False,True,False
198221,0,0,48129,1480,13,0,0,0,0,0,0,False,False,True,False
198222,91,721109,48130,1482,14,7,0,0,9,4,11,True,False,True,False
198223,0,0,48131,1483,16,0,0,0,0,0,0,False,False,True,False
198224,0,0,48132,1493,14,0,105,0,0,0,0,False,False,True,False
198225,0,0,48133,1494,15,0,0,0,3,0,0,False,False,True,False
198226,3,721333,48134,1495,12,12,0,0,0,8,15,False,False,True,False
198227,3,721333,48135,1496,12,12,0,0,0,8,15,False,False,True,False
198228,0,0,48136,1150,12,0,0,0,0,0,0,False,False,True,False
198229,92,721109,48137,1497,14,7,0,0,8,4,11,True,False,True,False
198230,0,0,48138,1498,14,0,106,0,0,0,0,False,False,True,False
198231,0,0,48139,1499,14,0,0,0,0,0,0,False,False,True,False
198232,0,0,48140,1500,13,0,0,0,0,0,0,False,False,True,False
198233,0,0,48141,1501,12,0,0,0,0,0,0,False,False,True,False
198234,0,0,48142,1502,14,0,0,0,0,0,0,False,False,True,False
198235,0,0,48143,1503,12,0,0,0,0,0,0,False,False,True,False
198236,0,0,48144,1504,15,0,0,0,0,0,0,False,False,True,False
198237,0,0,48732,1514,12,0,0,0,0,0,0,False,False,True,False
198238,0,0,48733,1515,13,0,0,0,0,0,0,False,False,True,False
198239,0,0,48734,1516,14,0,0,0,0,0,0,False,False,True,False
198240,0,0,46090,1481,12,0,0,0,0,0,0,False,False,True,False
198241,0,0,46091,1484,12,0,0,0,0,0,0,False,False,True,False
198242,0,0,46092,1485,13,0,0,0,0,0,0,False,False,True,False
198243,0,0,46093,1486,13,0,0,0,0,0,0,False,False,True,False
198244,0,0,46094,1487,12,0,0,0,0,0,0,False,False,True,False
198245,0,0,46095,1488,12,0,0,0,0,0,0,False,False,True,False
198246,0,0,46096,1489,13,0,0,0,0,0,0,False,False,True,False
198247,0,0,46097,1490,12,0,0,0,0,0,0,False,False,True,False
198248,0,0,46098,1491,14,0,0,0,0,0,0,False,False,True,False
198249,0,0,46099,1492,16,0,0,0,0,0,0,False,False,True,False
198250,0,0,46100,1505,16,0,0,0,0,0,0,False,False,True,False
198251,0,0,46101,1506,12,0,0,0,0,0,0,False,False,True,False
198252,0,0,46102,1507,12,0,0,0,0,0,0,False,False,True,False
198253,0,0,46103,1508,13,0,0,0,0,0,0,False,False,True,False
198254,0,0,46104,1509,15,0,0,0,0,0,0,False,False,True,False
198255,0,0,46105,1510,12,0,0,0,0,0,0,False,False,True,False
198256,0,0,46106,1511,12,0,0,0,0,0,0,False,False,True,False
198257,0,0,46107,1512,16,0,0,0,0,0,0,False,False,True,False
198258,93,721109,46108,1513,14,7,0,0,9,4,11,True,False,True,False
198259,0,0,46109,1517,12,0,0,0,0,0,0,False,False,True,False
198260,0,0,46110,1518,12,0,0,0,0,0,0,False,False,True,False
198261,3,721333,46111,1519,12,12,0,0,0,8,15,False,False,True,False
198262,3,721333,46112,1520,12,12,0,0,0,8,15,False,False,True,False
198263,3,721333,46113,1521,12,12,0,0,0,8,15,False,False,True,False
198264,3,721333,46114,1522,12,12,0,0,0,8,15,False,False,True,False
198265,0,0,46116,1523,14,0,107,0,0,0,0,False,False,True,False
198266,0,0,46117,1524,15,0,0,0,3,0,0,False,False,True,False
198267,0,0,46118,1526,14,0,0,0,0,0,0,False,False,True,False
198268,0,0,46124,1528,12,0,0,0,0,0,0,False,False,True,False
198269,0,0,46125,1527,12,0,0,0,0,0,0,False,False,True,False
198270,0,0,46126,1529,12,0,0,0,0,0,0,False,False,True,False
198271,0,0,46127,1530,12,0,0,0,0,0,0,False,False,True,False
198272,0,0,46128,1531,12,0,0,0,0,0,0,False,False,True,False
198273,0,0,46129,1532,12,0,0,0,0,0,0,False,False,True,False
198274,3,721333,46115,1525,12,12,0,0,0,8,15,False,False,True,False
198275,0,0,47226,1394,14,0,0,0,3,0,0,False,False,True,False
198276,0,0,47227,1391,14,0,0,0,3,0,0,False,False,True,False
198277,0,0,47228,1392,14,0,0,0,3,0,0,False,False,True,False
198278,0,0,46119,1543,15,0,0,0,5,0,0,False,False,True,False
198279,90,721109,46130,1533,14,7,0,0,8,4,11,True,False,True,False
198280,0,0,46131,1534,14,0,0,0,5,0,0,False,False,True,False
198281,90,721109,46132,1535,14,7,0,0,8,4,11,True,False,True,False
198282,0,0,46133,1536,14,0,0,0,5,0,0,False,False,True,False
198283,0,0,46162,1537,14,0,0,0,0,0,0,False,False,True,False
198284,0,0,46163,1538,15,0,0,0,0,0,0,False,False,True,False
198285,0,0,46168,1542,15,0,0,0,0,0,0,False,False,True,False
198286,0,0,49846,1540,12,0,0,0,0,0,0,False,False,True,False
198287,0,0,46171,1539,14,0,0,0,0,0,0,False,False,True,False
198288,0,0,46172,1544,15,0,0,0,5,0,0,False,False,True,False
198289,35,0,46799,243,12,3,21,0,5,2,9,False,False,False,False
198290,36,0,46800,243,12,3,21,0,5,2,9,False,False,False,False
198291,37,0,46801,243,12,3,21,0,5,2,9,False,False,False,False
198292,38,0,46802,243,12,3,21,0,5,16,9,False,False,False,False
198293,0,0,46173,1545,12,0,0,0,0,0,0,False,False,True,False
198294,0,0,46174,1546,12,0,0,0,0,0,0,False,False,True,False
198295,0,721037,46175,1547,14,0,0,0,0,0,0,False,False,True,False
198296,0,0,47477,1548,14,0,108,0,0,0,0,False,False,True,False
198297,0,0,47478,1549,12,0,0,0,0,0,0,False,False,True,False
198298,0,0,47348,1553,13,0,0,0,5,0,0,False,False,True,False
198299,94,721109,47349,1554,14,7,0,0,8,4,11,True,False,True,False
198300,0,0,47350,1437,15,0,0,0,3,0,0,False,False,True,False
198301,0,0,49838,1565,12,0,0,0,5,0,0,False,False,True,False
198302,0,0,49839,1566,16,0,0,0,5,0,0,False,False,True,False
198303,0,0,49840,1567,14,0,0,0,5,0,0,False,False,True,False
198304,0,0,49841,1568,14,0,0,0,5,0,0,False,False,True,False
198305,0,0,49842,1569,14,0,0,0,5,0,0,False,False,True,False
198306,0,0,49843,1550,14,0,109,0,0,0,0,False,False,True,False
198307,0,0,49845,1560,15,0,0,0,5,0,0,False,False,True,False
198308,0,0,49847,1541,15,0,0,0,0,0,0,False,False,True,False
198309,0,0,49848,1561,12,0,0,0,0,0,0,False,False,True,False
198310,0,0,49849,1563,15,0,0,0,0,0,0,False,False,True,False
198311,0,0,49850,1564,16,0,0,0,0,0,0,False,False,True,False
198312,95,721109,49851,1405,14,7,0,0,9,4,11,True,False,True,False
198313,96,721109,49852,1406,14,7,0,0,9,4,11,True,False,True,False
198314,0,0,49854,1402,12,0,0,0,0,0,0,False,False,True,False
198315,0,0,49860,1552,15,0,0,0,3,0,0,False,False,True,False
198316,0,0,49861,1555,15,0,0,0,5,0,0,False,False,True,False
198317,0,0,49862,1556,15,0,0,0,5,0,0,False,False,True,False
198318,0,0,49863,1557,14,0,0,0,5,0,0,False,False,True,False
198319,0,0,49864,1558,15,0,0,0,5,0,0,False,False,True,False
198320,0,0,49865,1559,15,0,0,0,5,0,0,False,False,True,False
198321,0,0,49866,1570,14,0,0,0,5,0,0,False,False,True,False
198322,0,0,49867,1571,15,0,0,0,5,0,0,False,False,True,False
198323,0,0,49868,1436,15,0,0,0,3,0,0,False,False,True,False
198324,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198325,78,721109,50359,1182,14,7,0,0,7,4,11,True,False,True,False
198326,0,0,50360,1290,15,0,0,0,3,0,0,False,False,True,False
198327,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198328,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198329,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198330,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198331,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198332,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198333,0,0,50423,1587,14,0,0,0,0,0,0,False,False,True,False
198334,0,0,50424,1588,14,0,0,0,0,0,0,False,False,True,False
