key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
59,"w1fa_2",292,1,20004,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,49,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Bowl of Embers (Hard)","",4,8,286,2004,12,112021,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,"s1fa_2",293,1,20005,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,57,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Navel (Hard)","",4,8,286,2005,14,112022,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,"r1fa_2",294,1,20006,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,52,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Howling Eye (Hard)","",4,8,286,2006,13,112023,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,"",0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,"w1fa_3",295,1,20008,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,70,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Bowl of Embers (Extreme)","",4,19,286,2008,103,112028,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,"s1fa_3",296,1,20009,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,67,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Navel (Extreme)","",4,19,286,2009,102,112029,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,"r1fa_3",297,1,20010,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,65,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Howling Eye (Extreme)","",4,19,286,2010,101,112030,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,"f1fa_re",1067,1,20011,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,54,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Thornmarch (Hard)","",4,8,286,2011,15,112031,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,"f1fa_2",364,1,20012,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,80,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Thornmarch (Extreme)","",4,19,286,2012,104,112050,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,"w1fb",348,1,20013,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,61,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Minstrel's Ballad: Ultima's Bane","",4,19,286,2013,100,112032,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,"z1z4",509,1,20014,False,False,4,0,0,108,3,0,0,0,0,0,0,90,90,0,0,False,False,False,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"The Gilded Araya","",4,38,302,2091,9999,112536,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,"z1z1",353,1,20015,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,0,0,False,True,True,False,False,False,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"Special Event I","",4,0,293,0,9997,112320,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,"z1z2",354,1,20016,False,False,3,0,0,108,3,0,0,0,0,0,0,73,74,0,0,False,True,True,False,True,False,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"Special Event II","",4,0,289,0,9998,112358,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,"o1fa",281,1,20017,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,60,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"the <Emphasis>Whorleater</Emphasis> (Hard)","",4,8,286,2014,16,112051,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,"o1fa_2",359,1,20018,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,80,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the <Emphasis>Whorleater</Emphasis> (Extreme)","",4,19,286,2015,105,112052,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,"r1f1_battle",368,1,20019,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,52,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"A Relic Reborn: the Chimera","",4,8,286,2016,7,112053,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,"w1d2_battle",369,1,20020,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,52,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"A Relic Reborn: the Hydra","",4,8,286,2017,8,112055,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,"r1fb",366,1,20021,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,50,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"Battle on the Big Bridge","",4,8,286,2018,9,112054,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,"f1fb",374,1,20022,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,65,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"the Striking Tree (Hard)","",4,8,286,2019,17,112062,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,"f1fb_2",375,1,20023,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,85,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Striking Tree (Extreme)","",4,19,286,2020,106,112063,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,"r1fc",377,1,20024,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,80,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"the Akh Afah Amphitheatre (Hard)","",4,8,286,2021,18,112073,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,"r1fc_2",378,1,20025,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,95,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Akh Afah Amphitheatre (Extreme)","",4,19,286,2022,107,112074,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,"w1d7_battle",142,1,20026,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,80,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Dragon's Neck","",4,8,286,2023,10,112075,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,"f1f3_battle",394,1,20027,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,95,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Urth's Fount","",4,8,286,2024,19,112065,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,"",0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,"z1e9",426,1,20029,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,90,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"the Chrysalis","",4,8,286,2026,5,112081,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,"f1d3_battle",396,1,20030,False,False,0,0,0,108,3,0,0,0,0,0,0,50,50,90,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Battle in the Big Keep","",4,8,286,2027,11,112080,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,"d2fa",432,1,20031,False,False,1,0,0,108,3,0,0,0,0,0,0,53,54,0,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"Thok ast Thok (Hard)","",4,9,289,2028,110,112103,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,"d2fa_2",446,1,20032,False,False,1,0,0,108,3,0,0,0,0,0,0,60,60,175,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Thok ast Thok (Extreme)","",4,20,289,2029,121,112107,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
