#,GatheringPointBase,GatheringPointBonus[0],GatheringPointBonus[1],TerritoryType,PlaceName,GatheringSubCategory,Type,Unknown0,Count,Unknown1
30602,81,263,0,1,0,0,3,0,6,False
30603,81,0,0,1,0,0,3,0,6,False
30604,82,0,0,1,0,0,3,0,6,False
30605,82,0,0,1,0,0,3,0,6,False
30606,82,0,0,1,0,0,3,0,6,False
30607,82,264,0,1,0,0,3,0,6,False
30608,83,0,0,1,0,0,3,0,6,False
30609,83,0,0,1,0,0,3,0,6,False
30610,83,0,0,1,0,0,3,0,6,False
30611,83,0,0,1,0,0,3,0,6,False
30612,83,0,0,1,0,0,3,0,6,False
30613,83,0,0,1,0,0,3,0,6,False
30614,83,0,0,1,0,0,3,0,6,False
30615,83,0,0,1,0,0,3,0,6,False
30616,83,0,0,1,0,0,3,0,6,False
30617,83,0,0,1,0,0,3,0,6,False
30618,84,0,0,1,0,0,3,0,6,False
30619,84,0,0,1,0,0,3,0,6,False
30620,84,0,0,1,0,0,3,0,6,False
30621,84,0,0,1,0,0,3,0,6,False
30622,84,0,0,1,0,0,3,0,6,False
30623,84,0,0,1,0,0,3,0,6,False
30624,85,0,0,1,0,0,3,0,6,False
30625,85,0,0,1,0,0,3,0,6,False
30626,85,0,0,1,0,0,3,0,6,False
30627,85,265,0,1,0,0,3,0,6,False
30628,85,0,0,1,0,0,3,0,6,False
30629,85,0,0,1,0,0,3,0,6,False
30630,85,0,0,1,0,0,3,0,6,False
30631,85,0,0,1,0,0,3,0,6,False
30632,85,266,0,1,0,0,3,0,6,False
30633,85,0,0,1,0,0,3,0,6,False
30634,86,0,0,1,0,0,3,0,6,False
30635,86,0,0,1,0,0,3,0,6,False
30636,86,0,0,1,0,0,3,0,6,False
30637,86,267,0,1,0,0,3,0,6,False
30638,87,0,0,1,0,0,3,0,6,False
30639,87,0,0,1,0,0,3,0,6,False
30640,87,0,0,1,0,0,3,0,6,False
30641,87,0,0,1,0,0,3,0,6,False
30642,87,0,0,1,0,0,3,0,6,False
30643,87,0,0,1,0,0,3,0,6,False
30644,87,0,0,1,0,0,3,0,6,False
30645,87,0,0,1,0,0,3,0,6,False
30646,87,0,0,1,0,0,3,0,6,False
30647,87,0,0,1,0,0,3,0,6,False
30648,88,0,0,1,0,0,3,0,6,False
30649,88,0,0,1,0,0,3,0,6,False
30650,88,0,0,1,0,0,3,0,6,False
30651,88,0,0,1,0,0,3,0,6,False
30652,88,0,0,1,0,0,3,0,6,False
30653,88,0,0,1,0,0,3,0,6,False
30654,89,0,0,1,0,0,3,0,6,False
30655,89,0,0,1,0,0,3,0,6,False
30656,89,0,0,1,0,0,3,0,6,False
30657,89,268,0,1,0,0,3,0,6,False
30658,89,0,0,1,0,0,3,0,6,False
30659,89,0,0,1,0,0,3,0,6,False
30660,89,0,0,1,0,0,3,0,6,False
30661,89,0,0,1,0,0,3,0,6,False
30662,89,269,0,1,0,0,3,0,6,False
30663,89,0,0,1,0,0,3,0,6,False
30664,90,0,0,1,0,0,3,0,6,False
30665,90,0,0,1,0,0,3,0,6,False
30666,90,0,0,1,0,0,3,0,6,False
30667,90,270,0,1,0,0,3,0,6,False
30668,91,0,0,1,0,0,3,0,6,False
30669,91,0,0,1,0,0,3,0,6,False
30670,91,0,0,1,0,0,3,0,6,False
30671,91,0,0,1,0,0,3,0,6,False
30672,91,0,0,1,0,0,3,0,6,False
30673,91,0,0,1,0,0,3,0,6,False
30674,91,0,0,1,0,0,3,0,6,False
30675,91,0,0,1,0,0,3,0,6,False
30676,91,0,0,1,0,0,3,0,6,False
30677,91,0,0,1,0,0,3,0,6,False
30678,92,0,0,1,0,0,3,0,6,False
30679,92,0,0,1,0,0,3,0,6,False
30680,92,0,0,1,0,0,3,0,6,False
30681,92,0,0,1,0,0,3,0,6,False
30682,92,0,0,1,0,0,3,0,6,False
30683,92,0,0,1,0,0,3,0,6,False
30684,93,0,0,1,0,0,3,0,6,False
30685,93,0,0,1,0,0,3,0,6,False
30686,93,0,0,1,0,0,3,0,6,False
30687,93,0,0,1,0,0,3,0,6,False
30688,93,0,0,1,0,0,3,0,6,False
30689,93,0,0,1,0,0,3,0,6,False
30690,93,0,0,1,0,0,3,0,6,False
30691,93,0,0,1,0,0,3,0,6,False
30692,93,0,0,1,0,0,3,0,6,False
30693,93,0,0,1,0,0,3,0,6,False
30694,94,0,0,1,0,0,3,0,6,False
30695,94,0,0,1,0,0,3,0,6,False
30696,94,0,0,1,0,0,3,0,6,False
30697,94,0,0,1,0,0,3,0,6,False
30698,94,0,0,1,0,0,3,0,6,False
30699,94,0,0,1,0,0,3,0,6,False
30700,94,0,0,1,0,0,3,0,6,False
30701,94,0,0,1,0,0,3,0,6,False
30702,94,0,0,1,0,0,3,0,6,False
30703,94,0,0,1,0,0,3,0,6,False
30704,95,0,0,1,0,0,3,0,6,False
30705,95,0,0,1,0,0,3,0,6,False
30706,95,0,0,1,0,0,3,0,6,False
30707,95,271,0,1,0,0,3,0,6,False
30708,96,0,0,1,0,0,3,0,6,False
30709,96,0,0,1,0,0,3,0,6,False
30710,96,0,0,1,0,0,3,0,6,False
30711,96,272,0,1,0,0,3,0,6,False
30712,97,0,0,1,0,0,3,0,6,False
30713,97,0,0,1,0,0,3,0,6,False
30714,97,0,0,1,0,0,3,0,6,False
30715,97,0,0,1,0,0,3,0,6,False
30716,97,0,0,1,0,0,3,0,6,False
30717,97,0,0,1,0,0,3,0,6,False
30718,97,0,0,1,0,0,3,0,6,False
30719,97,0,0,1,0,0,3,0,6,False
30720,97,0,0,1,0,0,3,0,6,False
30721,97,0,0,1,0,0,3,0,6,False
30722,98,0,0,1,0,0,3,0,6,False
30723,98,0,0,1,0,0,3,0,6,False
30724,98,0,0,1,0,0,3,0,6,False
30725,98,0,0,1,0,0,3,0,6,False
30726,98,0,0,1,0,0,3,0,6,False
30727,98,0,0,1,0,0,3,0,6,False
30728,98,0,0,1,0,0,3,0,6,False
30729,98,0,0,1,0,0,3,0,6,False
30730,98,0,0,1,0,0,3,0,6,False
30731,98,0,0,1,0,0,3,0,6,False
30732,99,0,0,1,0,0,3,0,6,False
30733,99,0,0,1,0,0,3,0,6,False
30734,99,0,0,1,0,0,3,0,6,False
30735,99,273,0,1,0,0,3,0,6,False
30736,100,0,0,1,0,0,3,0,6,False
30737,100,0,0,1,0,0,3,0,6,False
30738,100,0,0,1,0,0,3,0,6,False
30739,100,0,0,1,0,0,3,0,6,False
30740,100,0,0,1,0,0,3,0,6,False
30741,100,0,0,1,0,0,3,0,6,False
30742,100,0,0,1,0,0,3,0,6,False
30743,100,0,0,1,0,0,3,0,6,False
30744,100,0,0,1,0,0,3,0,6,False
30745,100,0,0,1,0,0,3,0,6,False
30746,101,0,0,1,0,0,3,0,6,False
30747,101,0,0,1,0,0,3,0,6,False
30748,101,0,0,1,0,0,3,0,6,False
30749,101,274,0,1,0,0,3,0,6,False
30750,101,0,0,1,0,0,3,0,6,False
30751,101,0,0,1,0,0,3,0,6,False
30752,101,0,0,1,0,0,3,0,6,False
30753,101,0,0,1,0,0,3,0,6,False
30754,101,275,0,1,0,0,3,0,6,False
30755,101,0,0,1,0,0,3,0,6,False
30756,102,0,0,1,0,0,3,0,6,False
30757,102,0,0,1,0,0,3,0,6,False
30758,102,0,0,1,0,0,3,0,6,False
30759,102,276,0,1,0,0,3,0,6,False
30760,102,0,0,1,0,0,3,0,6,False
30761,102,0,0,1,0,0,3,0,6,False
30762,102,0,0,1,0,0,3,0,6,False
30763,102,0,0,1,0,0,3,0,6,False
30764,102,277,0,1,0,0,3,0,6,False
30765,102,0,0,1,0,0,3,0,6,False
30766,103,0,0,1,0,0,3,0,6,False
30767,103,0,0,1,0,0,3,0,6,False
30768,103,0,0,1,0,0,3,0,6,False
30769,103,278,0,1,0,0,3,0,6,False
30770,104,0,0,1,0,0,3,0,6,False
30771,104,0,0,1,0,0,3,0,6,False
30772,104,0,0,1,0,0,3,0,6,False
30773,104,0,0,1,0,0,3,0,6,False
30774,104,0,0,1,0,0,3,0,6,False
30775,104,0,0,1,0,0,3,0,6,False
30776,104,0,0,1,0,0,3,0,6,False
30777,104,0,0,1,0,0,3,0,6,False
30778,105,0,0,1,0,0,3,0,6,False
30779,105,0,0,1,0,0,3,0,6,False
30780,105,0,0,1,0,0,3,0,6,False
30781,105,279,0,1,0,0,3,0,6,False
30782,105,0,0,1,0,0,3,0,6,False
30783,105,0,0,1,0,0,3,0,6,False
30784,105,0,0,1,0,0,3,0,6,False
30785,105,0,0,1,0,0,3,0,6,False
30786,105,280,0,1,0,0,3,0,6,False
30787,105,0,0,1,0,0,3,0,6,False
30788,106,0,0,1,0,0,3,0,6,False
30789,106,0,0,1,0,0,3,0,6,False
30790,106,0,0,1,0,0,3,0,6,False
30791,106,281,0,1,0,0,3,0,6,False
30792,107,0,0,1,0,0,3,0,6,False
30793,107,0,0,1,0,0,3,0,6,False
30794,107,0,0,1,0,0,3,0,6,False
30795,107,282,0,1,0,0,3,0,6,False
30796,108,0,0,1,0,0,3,0,6,False
30797,108,0,0,1,0,0,3,0,6,False
30798,108,0,0,1,0,0,3,0,6,False
30799,108,0,0,1,0,0,3,0,6,False
30800,108,0,0,1,0,0,3,0,6,False
30801,108,0,0,1,0,0,3,0,6,False
30802,109,0,0,1,0,0,3,0,6,False
30803,109,0,0,1,0,0,3,0,6,False
30804,109,0,0,1,0,0,3,0,6,False
30805,109,283,0,1,0,0,3,0,6,False
30806,109,0,0,1,0,0,3,0,6,False
30807,109,0,0,1,0,0,3,0,6,False
30808,109,0,0,1,0,0,3,0,6,False
30809,109,0,0,1,0,0,3,0,6,False
30810,109,284,0,1,0,0,3,0,6,False
30811,109,0,0,1,0,0,3,0,6,False
30812,110,0,0,1,0,0,3,0,6,False
30813,110,0,0,1,0,0,3,0,6,False
30814,110,0,0,1,0,0,3,0,6,False
30815,110,285,0,1,0,0,3,0,6,False
30816,111,0,0,1,0,0,3,0,6,False
30817,111,0,0,1,0,0,3,0,6,False
30818,111,0,0,1,0,0,3,0,6,False
30819,111,286,0,1,0,0,3,0,6,False
30820,112,0,0,1,0,0,3,0,6,False
30821,112,0,0,1,0,0,3,0,6,False
30822,112,0,0,1,0,0,3,0,6,False
30823,112,0,0,1,0,0,3,0,6,False
30824,112,0,0,1,0,0,3,0,6,False
30825,112,0,0,1,0,0,3,0,6,False
30826,112,0,0,1,0,0,3,0,6,False
30827,112,0,0,1,0,0,3,0,6,False
30828,112,0,0,1,0,0,3,0,6,False
30829,112,0,0,1,0,0,3,0,6,False
30830,113,0,0,1,0,0,3,0,6,False
30831,113,0,0,1,0,0,3,0,6,False
30832,113,0,0,1,0,0,3,0,6,False
30833,113,287,0,1,0,0,3,0,6,False
30834,113,0,0,1,0,0,3,0,6,False
30835,113,0,0,1,0,0,3,0,6,False
30836,113,0,0,1,0,0,3,0,6,False
30837,113,0,0,1,0,0,3,0,6,False
30838,113,288,0,1,0,0,3,0,6,False
30839,113,0,0,1,0,0,3,0,6,False
30840,114,0,0,1,0,0,3,0,6,False
30841,114,0,0,1,0,0,3,0,6,False
30842,114,0,0,1,0,0,3,0,6,False
30843,114,289,0,1,0,0,3,0,6,False
30844,115,0,0,1,0,0,3,0,6,False
30845,115,0,0,1,0,0,3,0,6,False
30846,115,0,0,1,0,0,3,0,6,False
30847,115,0,0,1,0,0,3,0,6,False
30848,115,0,0,1,0,0,3,0,6,False
30849,115,0,0,1,0,0,3,0,6,False
30850,115,0,0,1,0,0,3,0,6,False
30851,115,0,0,1,0,0,3,0,6,False
30852,115,0,0,1,0,0,3,0,6,False
30853,115,0,0,1,0,0,3,0,6,False
30854,116,0,0,1,0,0,3,0,6,False
30855,116,0,0,1,0,0,3,0,6,False
30856,116,0,0,1,0,0,3,0,6,False
30857,116,0,0,1,0,0,3,0,6,False
30858,116,0,0,1,0,0,3,0,6,False
30859,116,0,0,1,0,0,3,0,6,False
30860,116,0,0,1,0,0,3,0,6,False
30861,116,0,0,1,0,0,3,0,6,False
30862,116,0,0,1,0,0,3,0,6,False
30863,116,0,0,1,0,0,3,0,6,False
30864,117,0,0,1,0,0,3,0,6,False
30865,117,0,0,1,0,0,3,0,6,False
30866,117,0,0,1,0,0,3,0,6,False
30867,117,290,0,1,0,0,3,0,6,False
30868,117,0,0,1,0,0,3,0,6,False
30869,117,0,0,1,0,0,3,0,6,False
30870,117,0,0,1,0,0,3,0,6,False
30871,117,0,0,1,0,0,3,0,6,False
30872,117,291,0,1,0,0,3,0,6,False
30873,117,0,0,1,0,0,3,0,6,False
30874,118,0,0,1,0,0,3,0,6,False
30875,118,0,0,1,0,0,3,0,6,False
30876,118,0,0,1,0,0,3,0,6,False
30877,118,292,0,1,0,0,3,0,6,False
30878,119,0,0,1,0,0,3,0,6,False
30879,119,0,0,1,0,0,3,0,6,False
30880,119,0,0,1,0,0,3,0,6,False
30881,119,0,0,1,0,0,3,0,6,False
30882,119,0,0,1,0,0,3,0,6,False
30883,119,0,0,1,0,0,3,0,6,False
30884,119,0,0,1,0,0,3,0,6,False
30885,119,0,0,1,0,0,3,0,6,False
30886,119,0,0,1,0,0,3,0,6,False
30887,119,0,0,1,0,0,3,0,6,False
30888,120,0,0,1,0,0,3,0,6,False
30889,120,0,0,1,0,0,3,0,6,False
30890,120,0,0,1,0,0,3,0,6,False
30891,120,0,0,1,0,0,3,0,6,False
30892,120,0,0,1,0,0,3,0,6,False
30893,120,0,0,1,0,0,3,0,6,False
30894,120,0,0,1,0,0,3,0,6,False
30895,120,0,0,1,0,0,3,0,6,False
30896,120,0,0,1,0,0,3,0,6,False
30897,120,0,0,1,0,0,3,0,6,False
30898,121,0,0,1,0,0,3,0,6,False
30899,121,0,0,1,0,0,3,0,6,False
30900,121,0,0,1,0,0,3,0,6,False
30901,121,293,0,1,0,0,3,0,6,False
30902,121,0,0,1,0,0,3,0,6,False
30903,121,0,0,1,0,0,3,0,6,False
30904,121,0,0,1,0,0,3,0,6,False
30905,121,0,0,1,0,0,3,0,6,False
30906,121,294,0,1,0,0,3,0,6,False
30907,121,0,0,1,0,0,3,0,6,False
30908,122,0,0,1,0,0,3,0,6,False
30909,122,0,0,1,0,0,3,0,6,False
30910,122,0,0,1,0,0,3,0,6,False
30911,122,295,0,1,0,0,3,0,6,False
30912,123,0,0,1,0,0,3,0,6,False
30913,123,0,0,1,0,0,3,0,6,False
30914,123,0,0,1,0,0,3,0,6,False
30915,123,0,0,1,0,0,3,0,6,False
30916,123,0,0,1,0,0,3,0,6,False
30917,123,0,0,1,0,0,3,0,6,False
30918,123,0,0,1,0,0,3,0,6,False
30919,123,0,0,1,0,0,3,0,6,False
30920,123,0,0,1,0,0,3,0,6,False
30921,123,0,0,1,0,0,3,0,6,False
30922,124,0,0,1,0,0,3,0,6,False
30923,124,0,0,1,0,0,3,0,6,False
30924,124,0,0,1,0,0,3,0,6,False
30925,124,0,0,1,0,0,3,0,6,False
30926,124,0,0,1,0,0,3,0,6,False
30927,124,0,0,1,0,0,3,0,6,False
30928,125,0,0,1,0,0,3,0,6,False
30929,125,0,0,1,0,0,3,0,6,False
30930,125,0,0,1,0,0,3,0,6,False
30931,125,296,0,1,0,0,3,0,6,False
30932,125,0,0,1,0,0,3,0,6,False
30933,125,0,0,1,0,0,3,0,6,False
30934,125,0,0,1,0,0,3,0,6,False
30935,125,0,0,1,0,0,3,0,6,False
30936,125,297,0,1,0,0,3,0,6,False
30937,125,0,0,1,0,0,3,0,6,False
30938,126,0,0,1,0,0,3,0,6,False
30939,126,0,0,1,0,0,3,0,6,False
30940,126,0,0,1,0,0,3,0,6,False
30941,126,298,0,1,0,0,3,0,6,False
30942,127,0,0,1,0,0,3,0,6,False
30943,127,0,0,1,0,0,3,0,6,False
30944,127,0,0,1,0,0,3,0,6,False
30945,127,0,0,1,0,0,3,0,6,False
30946,127,0,0,1,0,0,3,0,6,False
30947,127,0,0,1,0,0,3,0,6,False
30948,127,0,0,1,0,0,3,0,6,False
30949,127,0,0,1,0,0,3,0,6,False
30950,127,0,0,1,0,0,3,0,6,False
30951,127,0,0,1,0,0,3,0,6,False
30952,128,0,0,1,0,0,3,0,6,False
30953,128,0,0,1,0,0,3,0,6,False
30954,128,0,0,1,0,0,3,0,6,False
30955,128,0,0,1,0,0,3,0,6,False
30956,128,0,0,1,0,0,3,0,6,False
30957,128,0,0,1,0,0,3,0,6,False
30958,129,0,0,1,0,0,3,0,6,False
30959,129,0,0,1,0,0,3,0,6,False
30960,129,0,0,1,0,0,3,0,6,False
30961,129,299,0,1,0,0,3,0,6,False
30962,129,0,0,1,0,0,3,0,6,False
30963,129,0,0,1,0,0,3,0,6,False
30964,129,0,0,1,0,0,3,0,6,False
30965,129,0,0,1,0,0,3,0,6,False
30966,129,300,0,1,0,0,3,0,6,False
30967,129,0,0,1,0,0,3,0,6,False
30968,130,0,0,1,0,0,3,0,6,False
30969,130,0,0,1,0,0,3,0,6,False
30970,130,0,0,1,0,0,3,0,6,False
30971,130,301,0,1,0,0,3,0,6,False
30972,131,0,0,1,0,0,3,0,6,False
30973,131,0,0,1,0,0,3,0,6,False
30974,131,0,0,1,0,0,3,0,6,False
30975,131,0,0,1,0,0,3,0,6,False
30976,131,0,0,1,0,0,3,0,6,False
30977,131,0,0,1,0,0,3,0,6,False
30978,131,0,0,1,0,0,3,0,6,False
30979,131,0,0,1,0,0,3,0,6,False
30980,131,0,0,1,0,0,3,0,6,False
30981,131,0,0,1,0,0,3,0,6,False
30982,132,0,0,1,0,0,3,0,6,False
30983,132,0,0,1,0,0,3,0,6,False
30984,132,0,0,1,0,0,3,0,6,False
30985,132,0,0,1,0,0,3,0,6,False
30986,132,0,0,1,0,0,3,0,6,False
30987,132,0,0,1,0,0,3,0,6,False
30988,199,14,0,141,249,0,1,0,4,False
30989,199,0,0,141,249,0,1,0,4,False
30990,199,24,0,141,249,0,1,0,4,False
30991,199,0,0,141,249,0,1,0,4,False
30992,205,10,0,138,170,0,1,0,4,False
30993,205,0,0,138,170,0,1,0,4,False
30994,205,20,0,138,170,0,1,0,4,False
30995,205,0,0,138,170,0,1,0,4,False
30996,36,0,0,146,256,0,1,0,4,False
30997,36,21,0,146,256,0,1,0,4,False
30998,36,0,0,146,256,0,1,0,4,False
30999,211,445,0,155,381,0,2,0,6,False
31000,212,445,0,155,380,0,2,0,6,False
31001,213,445,0,155,383,0,2,0,6,False
31002,214,445,0,137,167,0,2,0,6,False
31003,215,445,0,156,410,0,2,0,6,False
31004,216,445,0,152,74,0,2,0,6,False
31005,217,445,0,152,75,0,2,0,6,False
31006,218,445,0,152,73,0,2,0,6,False
31007,219,445,0,137,167,0,2,0,6,False
31008,220,445,0,137,168,0,2,0,6,False
31009,221,445,0,145,250,0,2,0,6,False
31010,222,445,0,155,380,0,2,0,6,False
31011,223,445,0,145,253,0,2,0,6,False
31012,224,445,0,137,168,0,2,0,6,False
31013,225,445,0,155,380,0,2,0,6,False
31014,226,445,0,145,308,0,2,0,6,False
31015,227,445,0,156,410,0,2,0,6,False
31016,228,14,0,1,0,0,1,0,4,False
31017,228,0,0,1,0,0,1,0,4,False
31018,228,24,0,1,0,0,1,0,4,False
31019,228,0,0,1,0,0,1,0,4,False
31020,229,14,0,1,0,0,1,0,4,False
31021,229,0,0,1,0,0,1,0,4,False
31022,229,24,0,1,0,0,1,0,4,False
31023,229,0,0,1,0,0,1,0,4,False
31024,230,445,0,154,85,0,2,0,6,False
31025,231,445,0,134,162,0,2,0,6,False
31026,232,445,0,139,177,0,2,0,6,False
31027,233,445,0,148,71,0,2,0,6,False
31028,234,445,0,138,170,0,2,0,6,False
31029,235,445,0,135,165,0,2,0,6,False
31030,236,445,0,147,259,0,2,0,6,False
31031,237,445,0,141,248,0,2,0,6,False
31032,238,445,0,135,164,0,2,0,6,False
31033,239,445,0,134,161,0,2,0,6,False
31034,240,445,0,153,79,0,2,0,6,False
31035,241,445,0,140,243,0,2,0,6,False
31036,242,445,0,153,78,0,2,0,6,False
31037,243,5,0,154,86,0,1,0,4,False
31038,243,0,0,154,86,0,1,0,4,False
31039,243,15,0,154,86,0,1,0,4,False
31040,243,0,0,154,86,0,1,0,4,False
31041,244,5,0,156,413,0,1,0,4,False
31042,244,0,0,156,413,0,1,0,4,False
31043,244,15,0,156,413,0,1,0,4,False
31044,244,0,0,156,413,0,1,0,4,False
31045,170,5,0,155,383,0,1,0,4,False
31046,170,0,0,155,383,0,1,0,4,False
31047,170,15,0,155,383,0,1,0,4,False
31048,170,0,0,155,383,0,1,0,4,False
31049,181,5,0,154,84,0,1,0,4,False
31050,181,0,0,154,84,0,1,0,4,False
31051,181,15,0,154,84,0,1,0,4,False
31052,181,0,0,154,84,0,1,0,4,False
31053,245,445,0,148,69,0,2,0,6,False
31054,246,445,0,145,252,0,2,0,6,False
31055,247,445,0,146,254,0,2,0,6,False
31056,248,445,0,134,161,0,2,0,6,False
31057,249,445,0,148,70,0,2,0,6,False
31058,250,445,0,137,214,0,2,0,6,False
31059,251,445,0,152,74,0,2,0,6,False
31060,252,445,0,147,258,0,2,0,6,False
31061,253,0,0,1,0,0,3,0,6,False
31062,253,0,0,1,0,0,3,0,6,False
31063,253,0,0,1,0,0,3,0,6,False
31064,253,494,0,1,0,0,3,0,6,False
31065,253,0,0,1,0,0,3,0,6,False
31066,253,0,0,1,0,0,3,0,6,False
31067,253,0,0,1,0,0,3,0,6,False
31068,253,0,0,1,0,0,3,0,6,False
31069,253,0,0,1,0,0,3,0,6,False
31070,253,494,0,1,0,0,3,0,6,False
31071,253,0,0,1,0,0,3,0,6,False
31072,253,0,0,1,0,0,3,0,6,False
31073,254,0,0,1,0,0,3,0,6,False
31074,254,0,0,1,0,0,3,0,6,False
31075,254,0,0,1,0,0,3,0,6,False
31076,254,0,0,1,0,0,3,0,6,False
31077,255,0,0,1,0,0,3,0,6,False
31078,255,0,0,1,0,0,3,0,6,False
31079,255,0,0,1,0,0,3,0,6,False
31080,255,494,0,1,0,0,3,0,6,False
31081,255,0,0,1,0,0,3,0,6,False
31082,255,0,0,1,0,0,3,0,6,False
31083,256,0,0,1,0,0,3,0,6,False
31084,256,0,0,1,0,0,3,0,6,False
31085,256,0,0,1,0,0,3,0,6,False
31086,256,495,0,1,0,0,3,0,6,False
31087,256,0,0,1,0,0,3,0,6,False
31088,256,0,0,1,0,0,3,0,6,False
31089,256,0,0,1,0,0,3,0,6,False
31090,256,0,0,1,0,0,3,0,6,False
31091,256,0,0,1,0,0,3,0,6,False
31092,256,495,0,1,0,0,3,0,6,False
31093,256,0,0,1,0,0,3,0,6,False
31094,256,0,0,1,0,0,3,0,6,False
31095,257,0,0,1,0,0,3,0,6,False
31096,257,0,0,1,0,0,3,0,6,False
31097,257,0,0,1,0,0,3,0,6,False
31098,257,0,0,1,0,0,3,0,6,False
31099,257,0,0,1,0,0,3,0,6,False
31100,257,0,0,1,0,0,3,0,6,False
31101,257,0,0,1,0,0,3,0,6,False
31102,257,0,0,1,0,0,3,0,6,False
31103,257,0,0,1,0,0,3,0,6,False
31104,257,0,0,1,0,0,3,0,6,False
31105,257,0,0,1,0,0,3,0,6,False
31106,257,0,0,1,0,0,3,0,6,False
31107,258,0,0,1,0,0,3,0,6,False
31108,258,0,0,1,0,0,3,0,6,False
31109,258,0,0,1,0,0,3,0,6,False
31110,258,0,0,1,0,0,3,0,6,False
31111,259,0,0,1,0,0,3,0,6,False
31112,259,0,0,1,0,0,3,0,6,False
31113,259,0,0,1,0,0,3,0,6,False
31114,259,496,0,1,0,0,3,0,6,False
31115,259,0,0,1,0,0,3,0,6,False
31116,259,0,0,1,0,0,3,0,6,False
31117,259,0,0,1,0,0,3,0,6,False
31118,259,0,0,1,0,0,3,0,6,False
31119,259,0,0,1,0,0,3,0,6,False
31120,259,496,0,1,0,0,3,0,6,False
31121,259,0,0,1,0,0,3,0,6,False
31122,259,0,0,1,0,0,3,0,6,False
31123,260,0,0,1,0,0,3,0,6,False
31124,260,0,0,1,0,0,3,0,6,False
31125,260,0,0,1,0,0,3,0,6,False
31126,260,0,0,1,0,0,3,0,6,False
31127,261,0,0,1,0,0,3,0,6,False
31128,261,0,0,1,0,0,3,0,6,False
31129,261,0,0,1,0,0,3,0,6,False
31130,261,496,0,1,0,0,3,0,6,False
31131,261,0,0,1,0,0,3,0,6,False
31132,261,0,0,1,0,0,3,0,6,False
31133,262,0,0,1,0,0,3,0,6,False
31134,262,0,0,1,0,0,3,0,6,False
31135,262,0,0,1,0,0,3,0,6,False
31136,262,0,0,1,0,0,3,0,6,False
31137,262,0,0,1,0,0,3,0,6,False
31138,262,0,0,1,0,0,3,0,6,False
31139,262,0,0,1,0,0,3,0,6,False
31140,262,0,0,1,0,0,3,0,6,False
31141,262,0,0,1,0,0,3,0,6,False
31142,262,0,0,1,0,0,3,0,6,False
31143,262,0,0,1,0,0,3,0,6,False
31144,262,0,0,1,0,0,3,0,6,False
31145,263,0,0,1,0,0,3,0,6,False
31146,263,0,0,1,0,0,3,0,6,False
31147,263,0,0,1,0,0,3,0,6,False
31148,263,0,0,1,0,0,3,0,6,False
31149,264,0,0,1,0,0,3,0,6,False
31150,264,0,0,1,0,0,3,0,6,False
31151,264,0,0,1,0,0,3,0,6,False
31152,264,497,0,1,0,0,3,0,6,False
31153,264,0,0,1,0,0,3,0,6,False
31154,264,0,0,1,0,0,3,0,6,False
31155,265,0,0,1,0,0,3,0,6,False
31156,265,0,0,1,0,0,3,0,6,False
31157,265,0,0,1,0,0,3,0,6,False
31158,265,498,0,1,0,0,3,0,6,False
31159,265,0,0,1,0,0,3,0,6,False
31160,265,0,0,1,0,0,3,0,6,False
31161,265,0,0,1,0,0,3,0,6,False
31162,265,0,0,1,0,0,3,0,6,False
31163,265,0,0,1,0,0,3,0,6,False
31164,265,498,0,1,0,0,3,0,6,False
31165,265,0,0,1,0,0,3,0,6,False
31166,265,0,0,1,0,0,3,0,6,False
31167,266,0,0,1,0,0,3,0,6,False
31168,266,0,0,1,0,0,3,0,6,False
31169,266,0,0,1,0,0,3,0,6,False
31170,266,0,0,1,0,0,3,0,6,False
31171,266,0,0,1,0,0,3,0,6,False
31172,266,0,0,1,0,0,3,0,6,False
31173,266,0,0,1,0,0,3,0,6,False
31174,266,0,0,1,0,0,3,0,6,False
31175,266,0,0,1,0,0,3,0,6,False
31176,266,0,0,1,0,0,3,0,6,False
31177,266,0,0,1,0,0,3,0,6,False
31178,266,0,0,1,0,0,3,0,6,False
31179,267,0,0,1,0,0,3,0,6,False
31180,267,0,0,1,0,0,3,0,6,False
31181,267,0,0,1,0,0,3,0,6,False
31182,267,498,0,1,0,0,3,0,6,False
31183,267,0,0,1,0,0,3,0,6,False
31184,267,0,0,1,0,0,3,0,6,False
31185,268,0,0,1,0,0,3,0,6,False
31186,268,0,0,1,0,0,3,0,6,False
31187,268,0,0,1,0,0,3,0,6,False
31188,268,494,0,1,0,0,3,0,6,False
31189,268,0,0,1,0,0,3,0,6,False
31190,268,0,0,1,0,0,3,0,6,False
31191,268,0,0,1,0,0,3,0,6,False
31192,268,0,0,1,0,0,3,0,6,False
31193,268,0,0,1,0,0,3,0,6,False
31194,268,494,0,1,0,0,3,0,6,False
31195,268,0,0,1,0,0,3,0,6,False
31196,268,0,0,1,0,0,3,0,6,False
31197,269,0,0,1,0,0,3,0,6,False
31198,269,0,0,1,0,0,3,0,6,False
31199,269,0,0,1,0,0,3,0,6,False
31200,269,0,0,1,0,0,3,0,6,False
31201,270,0,0,1,0,0,3,0,6,False
31202,270,0,0,1,0,0,3,0,6,False
31203,270,0,0,1,0,0,3,0,6,False
31204,270,494,0,1,0,0,3,0,6,False
31205,270,0,0,1,0,0,3,0,6,False
31206,270,0,0,1,0,0,3,0,6,False
