#,TemporaryAction,Unknown1,Unknown2,RequiredItem[0],RequiredItem[1],RequiredItem[2],RequiredItemQuantity[0],RequiredItemQuantity[1],RequiredItemQuantity[2],Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,WKSMissionText,Unknown14,Unknown15,Unknown16,Unknown17,MissionType
1226,0,2000000,0,1672,0,0,3,0,0,0,984,0,0,0,99,0,3,0,0,1
1227,0,2000000,0,1673,0,0,3,0,0,0,985,0,0,0,99,0,3,0,0,1
1228,0,2000000,0,1674,0,0,3,0,0,0,986,0,0,0,99,0,3,0,0,1
1229,0,2000000,0,1671,0,0,3,0,0,0,987,0,0,0,99,0,3,0,0,1
1230,0,2000000,0,1675,0,0,3,0,0,0,988,0,0,0,99,0,3,0,0,1
1231,0,2000000,0,1681,0,0,3,0,0,0,989,0,0,0,100,0,3,0,0,1
1232,0,2000000,0,1682,0,0,1,0,0,0,990,0,0,0,147,0,3,0,0,1
1233,41269,2000000,0,1671,0,0,3,0,0,0,991,0,0,0,99,3,3,0,0,1
1234,46843,2000000,0,1676,0,0,3,0,0,0,992,0,0,0,99,3,3,0,0,1
1235,41269,2000000,0,1683,0,0,3,0,0,0,993,0,0,0,100,3,3,0,0,1
1236,0,2000000,0,1684,0,0,1,0,0,0,994,0,0,0,147,0,3,0,0,1
1237,46843,2000000,0,1677,0,0,2,0,0,0,995,0,0,0,99,2,3,0,0,1
1238,0,2000000,0,1671,0,0,2,0,0,0,996,0,0,0,300,0,3,0,0,1
1239,46843,2000000,0,1731,0,0,2,0,0,0,997,0,0,0,300,2,3,0,0,1
1240,46843,2000000,0,1685,0,0,2,0,0,0,998,0,0,0,100,2,3,0,0,1
1241,46843,2000000,600,0,0,0,0,0,0,0,999,0,0,0,237,2,4,0,0,1
1242,41269,2000000,0,1678,0,0,2,0,0,0,1000,0,0,0,149,2,3,0,0,1
1243,0,2000000,0,1679,0,0,1,0,0,0,1001,0,0,0,149,0,3,0,0,1
1244,41269,2000000,400,0,0,0,0,0,0,0,1002,0,0,0,238,1,4,0,0,1
1245,46843,2000000,400,0,0,0,0,0,0,0,1003,0,0,0,237,1,4,0,0,1
1246,0,2000000,0,1689,0,0,1,0,0,0,1004,0,0,0,100,0,3,0,0,1
1247,46843,2000000,0,1680,0,0,2,0,0,0,1005,0,0,0,300,2,3,0,0,1
1248,0,2000000,0,1690,0,0,1,0,0,0,1006,0,0,0,100,0,3,0,0,1
1249,41269,2000000,1000,0,0,0,0,0,0,0,1007,0,0,0,238,2,4,0,0,1
1250,46843,2000000,0,1691,0,0,1,0,0,0,1008,0,0,0,100,1,3,0,0,1
1251,46843,2000000,0,1692,0,0,1,0,0,0,1009,0,0,0,102,1,3,0,0,1
1252,46843,2000000,0,1732,0,0,1,0,0,0,1010,0,0,0,149,1,3,0,0,1
1253,0,2000000,0,1671,0,0,3,0,0,0,1011,0,0,0,99,0,3,0,0,1
1254,0,2000000,0,1672,0,0,3,0,0,0,1012,0,0,0,99,0,3,0,0,1
1255,0,2000000,0,1673,0,0,3,0,0,0,1013,0,0,0,99,0,3,0,0,1
1256,0,2000000,0,1674,0,0,3,0,0,0,1014,0,0,0,99,0,3,0,0,1
1257,0,2000000,0,1671,0,0,3,0,0,0,1015,0,0,0,99,0,3,0,0,1
1258,0,2000000,0,1675,0,0,3,0,0,0,1016,0,0,0,99,0,3,0,0,1
1259,0,2000000,0,1681,0,0,3,0,0,0,1017,0,0,0,100,0,3,0,0,1
1260,0,2000000,0,1682,0,0,1,0,0,0,1018,0,0,0,147,0,3,0,0,1
1261,41269,2000000,0,1671,0,0,3,0,0,0,1019,0,0,0,99,3,3,0,0,1
1262,46843,2000000,0,1676,0,0,3,0,0,0,1020,0,0,0,99,3,3,0,0,1
1263,41269,2000000,0,1683,0,0,3,0,0,0,1021,0,0,0,100,3,3,0,0,1
1264,0,2000000,0,1684,0,0,1,0,0,0,1022,0,0,0,147,0,3,0,0,1
1265,46843,2000000,0,1677,0,0,2,0,0,0,1023,0,0,0,99,2,3,0,0,1
1266,0,2000000,0,1671,0,0,2,0,0,0,1024,0,0,0,300,0,3,0,0,1
1267,46843,2000000,0,1734,0,0,2,0,0,0,1025,0,0,0,300,2,3,0,0,1
1268,46843,2000000,0,1685,0,0,2,0,0,0,1026,0,0,0,100,2,3,0,0,1
1269,46843,2000000,600,0,0,0,0,0,0,0,1027,0,0,0,237,2,4,0,0,1
1270,41269,2000000,0,1678,0,0,2,0,0,0,1028,0,0,0,149,2,3,0,0,1
1271,0,2000000,0,1679,0,0,1,0,0,0,1029,0,0,0,149,0,3,0,0,1
1272,41269,2000000,400,0,0,0,0,0,0,0,1030,0,0,0,238,1,4,0,0,1
1273,46843,2000000,400,0,0,0,0,0,0,0,1031,0,0,0,237,1,4,0,0,1
1274,0,2000000,0,1689,0,0,1,0,0,0,1032,0,0,0,100,0,3,0,0,1
1275,46843,2000000,0,1680,0,0,2,0,0,0,1033,0,0,0,300,2,3,0,0,1
1276,0,2000000,0,1690,0,0,1,0,0,0,1034,0,0,0,100,0,3,0,0,1
1277,41269,2000000,1000,0,0,0,0,0,0,0,1035,0,0,0,238,2,4,0,0,1
1278,46843,2000000,0,1691,0,0,1,0,0,0,1036,0,0,0,100,1,3,0,0,1
1279,46843,2000000,0,1692,0,0,1,0,0,0,1037,0,0,0,102,1,3,0,0,1
1280,46843,2000000,0,1735,0,0,1,0,0,0,1038,0,0,0,149,1,3,0,0,1
1281,0,2000000,0,1697,0,0,3,0,0,0,1039,0,0,0,99,0,3,0,0,1
1282,0,2000000,0,1700,0,0,3,0,0,0,1040,0,0,0,99,0,3,0,0,1
1283,0,2000000,0,1746,0,0,3,0,0,0,1041,0,0,0,99,0,3,0,0,1
1284,0,2000000,0,1698,0,0,3,0,0,0,1042,0,0,0,99,0,3,0,0,1
1285,0,2000000,0,1697,0,0,3,0,0,0,1043,0,0,0,99,0,3,0,0,1
1286,0,2000000,0,1700,0,0,3,0,0,0,1044,0,0,0,99,0,3,0,0,1
1287,0,2000000,0,1747,0,0,3,0,0,0,1045,0,0,0,100,0,3,0,0,1
1288,0,2000000,0,1703,0,0,1,0,0,0,1046,0,0,0,147,0,3,0,0,1
1289,41269,2000000,0,1697,0,0,3,0,0,0,1047,0,0,0,99,3,3,0,0,1
1290,46843,2000000,0,1700,0,0,3,0,0,0,1048,0,0,0,99,3,3,0,0,1
1291,41269,2000000,0,1747,0,0,3,0,0,0,1049,0,0,0,100,3,3,0,0,1
1292,0,2000000,0,1703,0,0,1,0,0,0,1050,0,0,0,147,0,3,0,0,1
1293,46843,2000000,0,1699,0,0,2,0,0,0,1051,0,0,0,99,2,3,0,0,1
1294,0,2000000,0,1697,0,0,2,0,0,0,1052,0,0,0,300,0,3,0,0,1
1295,46843,2000000,0,1701,0,0,2,0,0,0,1053,0,0,0,300,2,3,0,0,1
1296,46843,2000000,0,1739,0,0,2,0,0,0,1054,0,0,0,100,2,3,0,0,1
1297,46843,2000000,600,0,0,0,0,0,0,0,1055,0,0,0,237,2,4,0,0,1
1298,41269,2000000,0,1702,0,0,2,0,0,0,1056,0,0,0,149,2,3,0,0,1
1299,0,2000000,0,1699,0,0,1,0,0,0,1057,0,0,0,149,0,3,0,0,1
1300,41269,2000000,400,0,0,0,0,0,0,0,1058,0,0,0,238,1,4,0,0,1
1301,46843,2000000,400,0,0,0,0,0,0,0,1059,0,0,0,237,1,4,0,0,1
1302,0,2000000,0,1741,0,0,1,0,0,0,1060,0,0,0,100,0,3,0,0,1
1303,46843,2000000,0,1737,0,0,2,0,0,0,1061,0,0,0,300,2,3,0,0,1
1304,0,2000000,0,1742,0,0,1,0,0,0,1062,0,0,0,100,0,3,0,0,1
1305,41269,2000000,1000,0,0,0,0,0,0,0,1063,0,0,0,238,2,4,0,0,1
1306,46843,2000000,0,1743,0,0,1,0,0,0,1064,0,0,0,100,1,3,0,0,1
1307,46843,2000000,0,1744,0,0,1,0,0,0,1065,0,0,0,102,1,3,0,0,1
1308,46843,2000000,0,1738,0,0,1,0,0,0,1066,0,0,0,149,1,3,0,0,1
1309,0,2000000,0,1697,0,0,3,0,0,0,1067,0,0,0,99,0,3,0,0,1
1310,0,2000000,0,1700,0,0,3,0,0,0,1068,0,0,0,99,0,3,0,0,1
1311,0,2000000,0,1758,0,0,3,0,0,0,1069,0,0,0,99,0,3,0,0,1
1312,0,2000000,0,1698,0,0,3,0,0,0,1070,0,0,0,99,0,3,0,0,1
1313,0,2000000,0,1697,0,0,3,0,0,0,1071,0,0,0,99,0,3,0,0,1
1314,0,2000000,0,1700,0,0,3,0,0,0,1072,0,0,0,99,0,3,0,0,1
1315,0,2000000,0,1759,0,0,3,0,0,0,1073,0,0,0,100,0,3,0,0,1
1316,0,2000000,0,1703,0,0,1,0,0,0,1074,0,0,0,147,0,3,0,0,1
1317,41269,2000000,0,1697,0,0,3,0,0,0,1075,0,0,0,99,3,3,0,0,1
1318,46843,2000000,0,1700,0,0,3,0,0,0,1076,0,0,0,99,3,3,0,0,1
1319,41269,2000000,0,1759,0,0,3,0,0,0,1077,0,0,0,100,3,3,0,0,1
1320,0,2000000,0,1703,0,0,1,0,0,0,1078,0,0,0,147,0,3,0,0,1
1321,46843,2000000,0,1699,0,0,2,0,0,0,1079,0,0,0,99,2,3,0,0,1
1322,0,2000000,0,1697,0,0,2,0,0,0,1080,0,0,0,300,0,3,0,0,1
1323,46843,2000000,0,1701,0,0,2,0,0,0,1081,0,0,0,300,2,3,0,0,1
1324,46843,2000000,0,1751,0,0,2,0,0,0,1082,0,0,0,100,2,3,0,0,1
1325,46843,2000000,600,0,0,0,0,0,0,0,1083,0,0,0,237,2,4,0,0,1
1326,41269,2000000,0,1702,0,0,2,0,0,0,1084,0,0,0,149,2,3,0,0,1
1327,0,2000000,0,1699,0,0,1,0,0,0,1085,0,0,0,149,0,3,0,0,1
1328,41269,2000000,400,0,0,0,0,0,0,0,1086,0,0,0,238,1,4,0,0,1
1329,46843,2000000,400,0,0,0,0,0,0,0,1087,0,0,0,237,1,4,0,0,1
1330,0,2000000,0,1753,0,0,1,0,0,0,1088,0,0,0,100,0,3,0,0,1
1331,46843,2000000,0,1749,0,0,2,0,0,0,1089,0,0,0,300,2,3,0,0,1
1332,0,2000000,0,1754,0,0,1,0,0,0,1090,0,0,0,100,0,3,0,0,1
1333,41269,2000000,1000,0,0,0,0,0,0,0,1091,0,0,0,238,2,4,0,0,1
1334,46843,2000000,0,1755,0,0,1,0,0,0,1092,0,0,0,100,1,3,0,0,1
1335,46843,2000000,0,1756,0,0,1,0,0,0,1093,0,0,0,102,1,3,0,0,1
1336,46843,2000000,0,1750,0,0,1,0,0,0,1094,0,0,0,149,1,3,0,0,1
1337,0,2000000,0,1708,0,0,3,0,0,0,1095,0,0,0,99,0,3,0,0,1
1338,0,2000000,0,1771,0,0,3,0,0,0,1096,0,0,0,99,0,3,0,0,1
1339,0,2000000,0,1772,0,0,3,0,0,0,1097,0,0,0,99,0,3,0,0,1
1340,0,2000000,0,1773,0,0,3,0,0,0,1098,0,0,0,99,0,3,0,0,1
1341,0,2000000,0,1708,0,0,3,0,0,0,1099,0,0,0,99,0,3,0,0,1
1342,0,2000000,0,1771,0,0,3,0,0,0,1100,0,0,0,99,0,3,0,0,1
1343,0,2000000,0,1775,0,0,3,0,0,0,1101,0,0,0,100,0,3,0,0,1
1344,0,2000000,0,1776,0,0,1,0,0,0,1102,0,0,0,147,0,3,0,0,1
1345,41269,2000000,0,1708,0,0,3,0,0,0,1103,0,0,0,99,3,3,0,0,1
1346,46843,2000000,0,1771,0,0,3,0,0,0,1104,0,0,0,99,3,3,0,0,1
1347,41269,2000000,0,1775,0,0,3,0,0,0,1105,0,0,0,100,3,3,0,0,1
1348,0,2000000,0,1776,0,0,1,0,0,0,1106,0,0,0,147,0,3,0,0,1
1349,46843,2000000,0,1774,0,0,2,0,0,0,1107,0,0,0,99,2,3,0,0,1
1350,0,2000000,0,1708,0,0,2,0,0,0,1108,0,0,0,300,0,3,0,0,1
1351,46843,2000000,0,1771,0,0,2,0,0,0,1109,0,0,0,300,2,3,0,0,1
1352,46843,2000000,0,1775,0,0,2,0,0,0,1110,0,0,0,100,2,3,0,0,1
1353,46843,2000000,600,0,0,0,0,0,0,0,1111,0,0,0,237,2,4,0,0,1
1354,41269,2000000,0,1761,0,0,2,0,0,0,1112,0,0,0,149,2,3,0,0,1
1355,0,2000000,0,1774,0,0,1,0,0,0,1113,0,0,0,149,0,3,0,0,1
1356,41269,2000000,400,0,0,0,0,0,0,0,1114,0,0,0,238,1,4,0,0,1
1357,46843,2000000,400,0,0,0,0,0,0,0,1115,0,0,0,237,1,4,0,0,1
1358,0,2000000,0,1765,0,0,1,0,0,0,1116,0,0,0,100,0,3,0,0,1
1359,46843,2000000,0,1762,0,0,2,0,0,0,1117,0,0,0,300,2,3,0,0,1
1360,0,2000000,0,1766,0,0,1,0,0,0,1118,0,0,0,100,0,3,0,0,1
1361,41269,2000000,1000,0,0,0,0,0,0,0,1119,0,0,0,238,2,4,0,0,1
1362,46843,2000000,0,1768,0,0,1,0,0,0,1120,0,0,0,100,1,3,0,0,1
1363,46843,2000000,0,1769,0,0,1,0,0,0,1121,0,0,0,102,1,3,0,0,1
1364,46843,2000000,0,1763,0,0,1,0,0,0,1122,0,0,0,149,1,3,0,0,1
1365,0,2000000,0,1708,0,0,3,0,0,0,1123,0,0,0,99,0,3,0,0,1
1366,0,2000000,0,1788,0,0,3,0,0,0,1124,0,0,0,99,0,3,0,0,1
1367,0,2000000,0,1789,0,0,3,0,0,0,1125,0,0,0,99,0,3,0,0,1
1368,0,2000000,0,1790,0,0,3,0,0,0,1126,0,0,0,99,0,3,0,0,1
1369,0,2000000,0,1708,0,0,3,0,0,0,1127,0,0,0,99,0,3,0,0,1
1370,0,2000000,0,1788,0,0,3,0,0,0,1128,0,0,0,99,0,3,0,0,1
1371,0,2000000,0,1792,0,0,3,0,0,0,1129,0,0,0,100,0,3,0,0,1
1372,0,2000000,0,1793,0,0,1,0,0,0,1130,0,0,0,147,0,3,0,0,1
1373,41269,2000000,0,1708,0,0,3,0,0,0,1131,0,0,0,99,3,3,0,0,1
1374,46843,2000000,0,1788,0,0,3,0,0,0,1132,0,0,0,99,3,3,0,0,1
1375,41269,2000000,0,1792,0,0,3,0,0,0,1133,0,0,0,100,3,3,0,0,1
1376,0,2000000,0,1793,0,0,1,0,0,0,1134,0,0,0,147,0,3,0,0,1
1377,46843,2000000,0,1791,0,0,2,0,0,0,1135,0,0,0,99,2,3,0,0,1
1378,0,2000000,0,1708,0,0,2,0,0,0,1136,0,0,0,300,0,3,0,0,1
1379,46843,2000000,0,1788,0,0,2,0,0,0,1137,0,0,0,300,2,3,0,0,1
1380,46843,2000000,0,1792,0,0,2,0,0,0,1138,0,0,0,100,2,3,0,0,1
1381,46843,2000000,600,0,0,0,0,0,0,0,1139,0,0,0,237,2,4,0,0,1
1382,41269,2000000,0,1778,0,0,2,0,0,0,1140,0,0,0,149,2,3,0,0,1
1383,0,2000000,0,1791,0,0,1,0,0,0,1141,0,0,0,149,0,3,0,0,1
1384,41269,2000000,400,0,0,0,0,0,0,0,1142,0,0,0,238,1,4,0,0,1
1385,46843,2000000,400,0,0,0,0,0,0,0,1143,0,0,0,237,1,4,0,0,1
1386,0,2000000,0,1782,0,0,1,0,0,0,1144,0,0,0,100,0,3,0,0,1
1387,46843,2000000,0,1779,0,0,2,0,0,0,1145,0,0,0,300,2,3,0,0,1
1388,0,2000000,0,1783,0,0,1,0,0,0,1146,0,0,0,100,0,3,0,0,1
1389,41269,2000000,1000,0,0,0,0,0,0,0,1147,0,0,0,238,2,4,0,0,1
1390,46843,2000000,0,1785,0,0,1,0,0,0,1148,0,0,0,100,1,3,0,0,1
1391,46843,2000000,0,1786,0,0,1,0,0,0,1149,0,0,0,102,1,3,0,0,1
1392,46843,2000000,0,1780,0,0,1,0,0,0,1150,0,0,0,149,1,3,0,0,1
1393,0,2000000,0,0,0,0,0,0,0,0,0,0,103,139,115,0,1,0,5,8
1394,0,2000000,0,1511,0,0,2,0,0,0,0,0,104,140,114,0,3,0,0,8
1395,0,2000000,300,0,0,0,0,0,0,0,1167,0,105,139,121,0,4,0,0,1
1396,0,2000000,0,0,0,0,0,0,0,2,0,0,106,140,113,0,2,2,0,8
1397,0,2000000,1570,0,0,0,0,0,0,0,0,0,107,139,117,0,4,0,0,7
1398,0,2000000,0,0,0,0,0,0,0,2,0,0,108,140,116,0,2,2,0,9
1399,0,2000000,5200,0,0,0,0,0,0,0,0,0,109,139,119,0,4,0,0,6
1400,41278,2000000,1000,0,0,0,0,0,0,0,1168,0,110,140,122,0,4,0,0,1
1401,41278,2000000,600,0,0,0,0,0,0,0,1169,0,111,141,121,0,4,0,0,1
1402,0,2000000,400,0,0,0,0,0,0,0,1170,0,112,142,118,0,4,0,0,1
1403,0,2000000,3140,0,0,0,0,0,0,0,0,0,113,141,120,0,4,0,0,7
1404,41278,2000000,800,0,0,0,0,0,0,0,1171,0,114,142,122,0,4,0,0,1
1405,42059,2000000,0,0,0,0,0,0,0,0,0,0,115,141,115,3,1,0,12,8
1406,42059,2000000,0,1563,0,0,5,0,0,0,0,0,116,142,114,1,3,0,0,8
1407,0,2000000,400,0,0,0,0,0,0,0,1172,0,117,142,118,0,4,0,0,1
1408,42059,2000000,0,0,0,0,0,0,0,0,0,0,118,141,115,3,1,0,22,8
1409,41278,2000000,800,0,0,0,0,0,0,0,1173,0,119,143,121,0,4,0,0,1
1410,41278,2000000,3000,0,0,0,0,0,0,0,1174,0,120,141,122,0,4,0,0,1
1411,0,2000000,4800,0,0,0,0,0,0,0,0,0,121,141,117,0,4,0,0,7
1412,0,2000000,3140,0,0,0,0,0,0,0,0,0,122,142,117,0,4,0,0,7
1413,0,2000000,7400,0,0,0,0,0,0,0,0,0,123,143,119,0,4,0,0,6
1414,42059,2000000,3000,0,0,0,0,0,0,0,1175,0,124,145,121,1,4,0,0,1
1415,41278,2000000,1600,0,0,0,0,0,0,0,1176,0,125,144,122,0,4,0,0,1
1416,0,2000000,12000,0,0,0,0,0,0,0,0,0,126,143,119,0,4,0,0,6
1417,0,2000000,3680,0,0,0,0,0,0,0,1177,0,127,141,118,0,4,0,0,1
1418,42059,2000000,0,0,0,0,0,0,0,0,0,0,128,144,115,3,1,0,48,8
1419,41278,2000000,10000,0,0,0,0,0,0,0,1178,0,129,143,122,0,4,0,0,1
1420,0,2000000,0,1641,0,0,1,0,0,0,0,0,130,145,114,0,3,0,0,8
1421,0,2000000,0,1502,0,0,16,0,0,0,0,262,0,109,139,0,3,0,0,10
1422,0,2014618,0,0,0,0,0,0,0,0,0,0,0,104,144,0,5,0,0,10
1423,0,2000000,0,1503,0,0,16,0,0,0,0,263,0,110,139,0,3,0,0,10
1424,0,2014616,0,0,0,0,0,0,0,0,0,0,0,107,144,0,5,0,0,10
1425,0,2000000,0,1504,0,0,16,0,0,0,0,264,0,111,139,0,3,0,0,10
1426,0,2014616,0,0,0,0,0,0,0,0,0,0,0,103,144,0,5,0,0,10
1427,0,2000000,0,1505,0,0,16,0,0,0,0,265,0,112,139,0,3,0,0,10
1428,0,2014618,0,0,0,0,0,0,0,0,0,0,0,108,144,0,5,0,0,10
1429,0,2000000,0,1643,0,0,4,0,0,0,0,0,131,146,141,0,3,0,0,10
1430,0,2014618,0,0,0,0,0,0,0,0,0,0,0,104,144,0,5,0,0,10
1431,0,2000000,0,1645,0,0,4,0,0,0,0,0,132,140,141,0,3,0,0,10
1432,0,2014618,0,0,0,0,0,0,0,0,0,0,0,106,144,0,5,0,0,10
1433,0,2000000,600,0,0,0,0,0,0,0,1151,0,0,103,140,0,4,0,0,1
1434,0,2014616,0,0,0,0,0,0,0,0,0,0,0,103,144,0,5,0,0,10
1435,0,2000000,600,0,0,0,0,0,0,0,1152,0,0,106,140,0,4,0,0,1
1436,0,2014618,0,0,0,0,0,0,0,0,0,0,0,106,144,0,5,0,0,10
1437,0,2000000,600,0,0,0,0,0,0,0,1153,0,0,101,140,0,4,0,0,1
1438,0,2014616,0,0,0,0,0,0,0,0,0,0,0,101,144,0,5,0,0,10
1439,0,2000000,600,0,0,0,0,0,0,0,1154,0,0,107,140,0,4,0,0,1
1440,0,2014616,0,0,0,0,0,0,0,0,0,0,0,107,144,0,5,0,0,10
1441,0,2000000,600,0,0,0,0,0,0,0,1155,0,0,102,140,0,4,0,0,1
1442,0,2014618,0,0,0,0,0,0,0,0,0,0,0,102,144,0,5,0,0,10
1443,0,2000000,600,0,0,0,0,0,0,0,1156,0,0,105,140,0,4,0,0,1
1444,0,2014616,0,0,0,0,0,0,0,0,0,0,0,105,144,0,5,0,0,10
1445,0,2000000,600,0,0,0,0,0,0,0,1157,0,0,102,140,0,4,0,0,1
1446,0,2014618,0,0,0,0,0,0,0,0,0,0,0,102,144,0,5,0,0,10
1447,0,2000000,600,0,0,0,0,0,0,0,1158,0,0,104,140,0,4,0,0,1
1448,0,2014618,0,0,0,0,0,0,0,0,0,0,0,104,144,0,5,0,0,10
1449,0,2000000,600,0,0,0,0,0,0,0,1159,0,0,101,140,0,4,0,0,1
1450,0,2014616,0,0,0,0,0,0,0,0,0,0,0,101,144,0,5,0,0,10
1451,0,2000000,600,0,0,0,0,0,0,0,1160,0,0,105,140,0,4,0,0,1
1452,0,2014616,0,0,0,0,0,0,0,0,0,0,0,105,144,0,5,0,0,10
1453,0,2000000,600,0,0,0,0,0,0,0,1161,0,0,102,140,0,4,0,0,1
1454,0,2014618,0,0,0,0,0,0,0,0,0,0,0,102,144,0,5,0,0,10
1455,0,2000000,600,0,0,0,0,0,0,0,1162,0,0,108,140,0,4,0,0,1
1456,0,2014618,0,0,0,0,0,0,0,0,0,0,0,108,144,0,5,0,0,10
1457,0,2000000,600,0,0,0,0,0,0,0,1163,0,0,106,140,0,4,0,0,1
1458,0,2014618,0,0,0,0,0,0,0,0,0,0,0,106,144,0,5,0,0,10
1459,0,2000000,600,0,0,0,0,0,0,0,1164,0,0,108,140,0,4,0,0,1
1460,0,2014618,0,0,0,0,0,0,0,0,0,0,0,108,144,0,5,0,0,10
1461,0,2000000,600,0,0,0,0,0,0,0,1165,0,0,103,140,0,4,0,0,1
1462,0,2014616,0,0,0,0,0,0,0,0,0,0,0,103,144,0,5,0,0,10
1463,0,2000000,600,0,0,0,0,0,0,0,1166,0,0,105,140,0,4,0,0,1
1464,0,2014616,0,0,0,0,0,0,0,0,0,0,0,105,144,0,5,0,0,10
