#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
62,"ミニオン「ゴレムス」を呼び出す。
ゴーレムが　おきあがり　なかまに　なりたそうに　こちらをみている！",エオルゼアに突如として現れた未知なるゴーレムを調査していたときに発見し、仲間になりたそうにこちらを見ていたので拾っておいたもの。なお手に入れたときから、何故か「ゴレムス」という愛称がついていた,かいしんのいちげき！,気合いため,"特殊技ポイントを使用したミニオンのDEFを40上昇させる。
**効果時間：**10秒",30,35,2,3,True,False,False,False,False
63,"ミニオン「マメット・シャントット」を呼び出す。
黒い悪魔が残した気位の高い魔法人形",「黒い悪魔」から託された気位の高い魔法人形。作り手によって、莫大な魔力を注ぎ込まれているらしく、まるで生きているかのように自由奔放に動く。捨てたら呪われるらしいので、くれぐれも大切にしよう,オーホッホッホッ！,ブチ切れ,"特殊技ポイントを使用したミニオンのATKを40上昇させる。
**効果時間：**15秒",45,60,2,3,False,True,False,True,False
64,"ミニオン「マメット・エドヴィア」を呼び出す。
エドヴィア姫を模したからくり仕掛けの魔法人形",ソーン朝ウルダハのお転婆姫「エドヴィア」を模した魔法人形。「プリンセスデー」に際して開催された「姫人形コンテスト」に出品するために作られた。モデルとなった人物と同様、外の世界を見て回りたいようだ,…………,姫人形コンテスト,"範囲内にいる敵に、タイプ「ドール」を弱点に加える。
**効果時間：**6秒",50,50,4,4,False,False,True,False,False
65,"ミニオン「クロックワークサン」を呼び出す。
「つつく」で上下に位置を変える、明るいスポットライト",「つつく」で上下に位置を変える、明るいスポットライト。ウルダハ社交界のとあるご婦人が、強烈な光によって小皺を隠すために、常に滞空する自立型投光器を所望。この発注に応え、彫金師ギルドが製造したもの,ピカ～ッ！,ひなたぼっこ,"特殊技ポイントを使用したミニオンのDEFを40上昇させる。
**効果時間：**10秒",35,50,3,3,False,False,True,False,False
66,"ミニオン「ふかふかクッション」を呼び出す。
ふかふかのクッション。尻に敷かれるのを、じっと待つ",裁縫師ギルドが作りだした最高級クッション。尻を知り尽くす男と称されるギルドマスター、レドレント・ローズ氏が究極の座り心地を実現するために、レシピを考案した。昇天するほどの座り心地と、もっぱらの噂,ふんわりふかふか,ふかふか休憩,範囲内にいる敵、味方すべてにかかっている、効果を打ち消す。,30,40,4,6,False,False,True,False,False
67,"ミニオン「マメット・オブ・ライト」を呼び出す。
古の光の戦士を模した魔法人形。すべてのものに　かがやきを……",古の「光の戦士たち」を模した魔法人形。伝承によれば、かつて様々な力を持つ若者が突如として現れ、暗黒に染まった世界を救った後に、元の世界へと還っていったという。すべてのものに　かがやきを……,…………,なし,,100,100,3,0,False,False,False,False,False
68,,古の「光の戦士たち」を模した魔法人形。伝承によれば、かつてさまざまな力を持つ若者が突如として現われ、暗黒に染まった世界を救った後に、元の世界へと還っていったという。すべてのものに　かがやきを……,…………,疾風怒号,"範囲内にいる敵のATKを、50%低下させる。
**効果時間：**15秒",25,35,1,4,True,True,False,False,True
69,,古の「光の戦士たち」を模した魔法人形。伝承によれば、かつてさまざまな力を持つ若者が突如として現われ、暗黒に染まった世界を救った後に、元の世界へと還っていったという。すべてのものに　かがやきを……,…………,プチケアル,範囲内にいる味方のHPを、100回復する。味方のタイプが「ドール」の場合は、HPが150回復する。,30,35,3,7,False,False,True,False,False
70,,古の「光の戦士たち」を模した魔法人形。伝承によれば、かつてさまざまな力を持つ若者が突如として現われ、暗黒に染まった世界を救った後に、元の世界へと還っていったという。すべてのものに　かがやきを……,…………,プチシェイプ,"範囲内にいる敵に、タイプ「ドール」を弱点に加える。
**効果時間：**6秒",40,35,3,4,False,False,True,False,False
71,"ミニオン「マメット・リーダー」を呼び出す。
グランドカンパニーの首領を模したからくり仕掛けの魔法人形",各都市のグランドカンパニーが、宣伝用に作った首領を模した魔法人形。黒渦団のメルウィブ提督、不滅隊のラウバーン局長、双蛇党のカヌ・エ・センナの3タイプが存在している。組織への貢献著しい者にも配布された,…………,なし,,100,100,3,0,False,False,False,False,False
72,,各都市のグランドカンパニーが、宣伝用に作った首領を模した魔法人形。黒渦団のメルウィブ提督、不滅隊のラウバーン局長、双蛇党のカヌ・エ・センナの3タイプが存在している。組織への貢献著しい者にも配布された,…………,アナイアレイター,"ミニオン召喚時のリキャストを半分にする。
**効果時間：**10秒",40,40,4,9,True,False,False,False,False
73,,各都市のグランドカンパニーが、宣伝用に作った首領を模した魔法人形。黒渦団のメルウィブ提督、不滅隊のラウバーン局長、双蛇党のカヌ・エ・センナの3タイプが存在している。組織への貢献著しい者にも配布された,…………,クラウストルム,範囲内にいる味方にかかっている、弱体効果を打ち消す。,45,45,4,6,True,False,False,False,False
74,,各都市のグランドカンパニーが、宣伝用に作った首領を模した魔法人形。黒渦団のメルウィブ提督、不滅隊のラウバーン局長、双蛇党のカヌ・エ・センナの3タイプが存在している。組織への貢献著しい者にも配布された,…………,ティソーナ,"範囲内にいる敵の移動速度を70%低下させる。
**効果時間：**5秒",45,35,3,4,True,False,False,False,False
75,"ミニオン「チョコチョコボ・プリンス」を呼び出す。
チョコチョコ歩くチョコボの王子",チョコチョコ歩くチョコボの王子。決して玉子と呼ぶなかれ。イシュガルドの伝説的な名チョコボ「ブリリアドロ」の血を引く、由緒正しきチョコボらしい。自分の乗り手に相応しい、評判のいい冒険者を探しているようだ,クエッ、クエッ～！,チョコクラウン,"範囲内にいる敵のDEFを、50%低下させる。
**効果時間：**15秒",30,45,2,4,False,True,False,True,False
76,"ミニオン「マメット・オーディン」を呼び出す。
闘神オーディンを模した魔法人形。愛剣は実は竹光",黒衣森に現れるという「亡霊騎士」こと、闘神「オーディン」を模した人形。すべてを断ちきる魔剣「斬鉄剣」を手に、愛馬「スレイプニル」にまたがり、主と共に大地を駆ける。だが、その愛剣は、実は竹光らしい,斬ッ！,ざんてつけん,範囲内にいる敵に、ATK90のダメージを与える。,75,65,4,1,False,True,False,False,False
77,"ミニオン「ウォーリア・オブ・ライト」を呼び出す。
伝説の光の戦士を模した魔法人形。クリスタルに祝福を……",青き鎧をまとって戦ったという、伝説の光の戦士を模した魔法人形。このマメットの製作にあたって彫金師ギルドでは、近年、クリスタルタワーで発見された古代アラグ様式の美しい騎士鎧を参考にしたらしい,…………,デイフラッシュ,範囲内にいる敵に、ATK230のダメージを与える。,30,75,2,1,False,False,True,False,False
