#,ContentArgument0,Unknown0,Unknown1,Unknown2,Unknown3,Balloon,Unknown4,Unknown5,Unknown6,Unknown7,Condition0Target,Condition0Type,Condition1Target,Condition1Type,ContentArgument1,Unknown8,Unknown9
30110.2,0,4,755,0,0,0,0,0,0,0,0,21,0,0,0,0,26
30110.3,0,4,756,0,0,0,0,0,0,0,0,21,0,0,0,0,26
30110.4,0,4,757,0,0,0,0,0,0,0,0,21,0,0,0,0,26
30110.5,0,4,758,0,0,0,0,0,0,0,0,21,0,0,0,0,26
30111.0,0,0,173,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30112.0,5,0,0,0,0,0,0,0,1,0,2,9,18,1,0,0,0
30112.1,5,0,785,0,0,0,0,0,0,0,0,1,18,1,0,0,0
30112.2,5,0,854,0,0,0,0,0,0,0,0,1,18,2,0,0,0
30113.0,0,5,713,0,0,0,0,0,1,0,0,21,0,0,0,0,26
30113.1,0,0,808,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30114.0,0,5,713,0,0,0,0,0,1,0,0,21,0,0,0,0,26
30114.1,0,0,784,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30115.0,1000744,0,799,0,0,0,0,0,1,0,0,1,18,36,0,0,0
30115.1,1000744,0,784,0,0,0,0,0,0,0,0,1,18,35,0,0,0
30115.2,1000744,1,5,0,0,0,5,0,0,0,2,10,18,35,0,0,23
30115.3,1000744,0,1,0,0,0,0,0,0,0,0,7,18,36,0,0,0
30116.0,1000742,0,799,0,0,0,0,0,1,0,0,1,18,36,0,0,0
30116.1,1000742,0,785,0,0,0,0,0,0,0,0,1,18,35,0,0,0
30116.2,1000742,1,5,0,0,0,5,0,0,0,2,10,18,35,0,0,23
30116.3,1000742,0,1,0,0,0,0,0,0,0,0,7,18,36,0,0,0
30117.0,5,1,3,0,0,1,3,0,1,0,0,18,18,1,0,0,23
30117.1,1000637,0,799,0,0,0,0,0,0,0,0,1,18,36,0,0,0
30117.2,1000637,0,783,0,0,0,0,0,0,0,0,1,18,35,0,0,0
30117.3,1000637,1,5,0,0,0,5,0,0,0,2,10,18,35,0,0,23
30117.4,5,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
30118.0,0,0,210,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30119.0,0,10,763,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30120.0,0,10,768,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30121.0,0,10,944,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30122.0,0,10,945,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30123.0,0,10,762,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30124.0,0,0,808,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30125.0,0,10,970,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30126.0,0,10,971,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30127.0,0,0,785,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30127.1,5,90,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30127.2,5,0,764,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30127.3,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30128.0,5,1,3,0,0,0,3,0,1,0,2,10,18,1,0,0,23
30128.1,5,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
30128.2,5,1,734,0,0,0,0,0,0,0,0,21,18,2,0,0,26
30128.3,5,0,785,0,0,0,0,0,0,0,0,1,18,2,0,0,0
30129.0,0,0,1003,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30130.0,0,6,755,0,0,0,0,0,1,0,0,21,0,0,0,0,26
30130.1,0,8,756,0,0,0,0,0,0,0,0,21,0,0,0,0,26
30130.2,0,8,757,0,0,0,0,0,0,0,0,21,0,0,0,0,26
30130.3,0,8,758,0,0,0,0,0,0,0,0,21,0,0,0,0,26
30130.4,0,4,3,0,0,0,0,5,0,0,0,14,0,0,0,0,26
30131.0,1000327,0,799,0,0,0,0,0,1,0,0,1,18,36,0,0,0
30131.1,1000327,0,783,0,0,0,0,0,0,0,0,1,18,35,0,0,0
30131.2,1000327,1,3,0,0,0,3,0,0,0,2,10,18,35,0,0,23
30131.3,1000327,0,1,0,0,0,0,0,0,0,0,7,18,36,0,0,0
30132.0,1002744,1,3,0,0,0,3,0,1,0,2,10,18,35,0,0,23
30132.1,1002744,0,1,0,0,0,0,0,0,0,0,7,18,36,0,0,0
30133.0,1002745,1,3,0,0,0,3,0,1,0,2,10,18,35,0,0,23
30133.1,1002745,0,1,0,0,0,0,0,0,0,0,7,18,36,0,0,0
30134.0,1002755,1,3,0,0,0,3,0,1,0,2,10,18,35,0,0,23
30134.1,1002755,0,1,0,0,0,0,0,0,0,0,7,18,36,0,0,0
30135.0,1000584,1,3,0,0,0,3,0,1,0,2,10,18,35,0,0,23
30135.1,1000584,0,1,0,0,0,0,0,0,0,0,7,18,36,0,0,0
30136.0,0,0,0,0,0,0,0,0,1,0,2,9,15,0,0,0,0
30136.1,0,0,763,0,0,0,0,0,0,0,0,2,15,0,0,0,0
30136.2,4,0,0,0,0,0,0,0,0,0,2,9,18,1,0,17,0
30136.3,0,0,787,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30136.4,0,0,0,0,0,0,0,0,0,0,0,24,13,0,0,0,0
30137.0,0,0,8,0,0,0,0,12,1,0,0,14,0,0,0,0,0
30137.1,0,0,0,0,1,0,0,50,0,0,0,48,0,0,0,0,0
30137.2,0,0,10,0,0,0,0,50,0,0,0,51,0,0,0,0,0
30137.3,0,0,808,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30137.4,0,0,6,0,0,0,0,12,0,0,0,14,0,0,0,0,0
30137.5,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30137.6,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30137.7,0,0,808,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30137.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30138.0,0,0,979,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30139.0,0,0,983,0,0,0,0,0,1,0,0,1,1,37,0,0,0
30139.1,0,0,0,0,0,0,0,0,0,0,0,22,1,38,0,0,0
30140.0,0,0,983,0,0,0,0,0,1,0,0,1,1,37,0,0,0
30140.1,0,0,-10,0,0,0,0,0,0,0,0,51,1,37,0,0,0
30140.2,0,0,0,0,0,0,0,0,0,0,0,22,1,38,0,0,0
30140.3,0,0,10,0,0,0,0,0,0,0,0,51,1,38,0,0,0
30141.0,0,0,34,0,0,0,0,0,1,0,0,1,1,37,0,0,0
30141.1,0,0,-10,0,0,0,0,0,0,0,0,51,1,37,0,0,0
30141.2,0,0,0,0,0,0,0,0,0,0,0,22,1,38,0,0,0
30141.3,0,0,10,0,0,0,0,0,0,0,0,51,1,38,0,0,0
30142.0,5,90,0,0,0,0,0,0,1,0,2,9,18,1,0,18,3
30142.1,0,0,983,0,0,0,0,0,0,0,0,1,1,37,0,0,0
30142.2,0,0,0,0,0,0,0,0,0,0,0,22,1,38,0,0,0
30143.0,3,1,3,0,0,1,3,0,1,0,0,18,18,1,0,0,23
30143.1,5,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
30143.2,0,0,983,0,0,0,0,0,0,0,0,1,1,37,0,0,0
30143.3,0,0,-10,0,0,0,0,0,0,0,0,51,1,37,0,0,0
30143.4,0,0,0,0,0,0,0,0,0,0,0,22,1,38,0,0,0
30143.5,0,0,10,0,0,0,0,0,0,0,0,51,1,38,0,0,0
30144.0,0,0,983,0,0,0,0,0,1,0,0,1,1,37,0,0,0
30144.1,0,0,-60,0,1,0,0,0,0,0,0,48,1,37,0,0,0
30144.2,0,0,10,0,0,0,0,0,0,0,0,51,1,37,0,0,0
30144.3,0,0,0,0,0,0,0,0,0,0,0,22,1,38,0,0,0
30144.4,0,0,0,0,1,0,0,0,0,0,0,48,1,38,0,0,0
30145.0,0,0,936,0,0,0,0,0,1,0,0,1,1,0,0,0,0
30145.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30145.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30146.0,0,20,984,0,0,0,0,0,1,0,0,2,1,12,0,0,26
30147.0,0,0,60,0,1,0,0,0,1,0,0,48,0,0,0,0,0
30147.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30147.2,0,0,10,0,0,0,0,-10,0,0,0,51,0,0,0,0,0
30147.3,0,0,947,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30147.4,0,0,5,0,0,0,0,8,0,0,0,14,0,0,0,0,0
30147.5,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30147.6,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30147.7,0,0,947,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30147.8,0,0,3,0,0,0,0,8,0,0,0,14,0,0,0,0,0
30147.9,0,0,948,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30147.10,0,45,10,0,0,0,0,15,0,0,0,14,0,0,0,18,3
30148.0,5,0,783,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30148.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30148.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30148.3,5,0,948,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30148.4,0,2,947,0,0,0,0,0,0,0,2,21,0,0,0,0,26
30149.0,5,0,810,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30149.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30149.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30149.3,5,0,738,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30150.0,0,0,6,0,0,0,0,0,1,0,0,13,0,0,0,0,0
30150.1,0,0,736,0,0,0,0,0,0,0,2,21,0,0,0,0,0
30151.0,0,0,763,0,0,0,0,0,1,0,2,21,0,0,0,0,0
30151.1,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30152.0,10,0,783,0,0,0,0,0,1,0,0,1,18,1,0,0,0
30152.1,10,0,922,0,0,0,0,0,0,0,0,1,18,2,0,0,0
30152.2,10,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30152.3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
30152.4,10,0,783,0,0,0,0,0,0,0,0,1,18,1,0,0,0
30152.5,10,0,734,0,0,1,0,0,0,0,0,21,18,1,0,0,0
30153.0,0,0,-70,0,1,0,0,0,1,0,0,48,0,0,0,0,0
30153.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30153.2,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30153.3,0,0,5,0,0,0,0,8,0,0,0,14,0,0,0,0,0
30153.4,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30153.5,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30153.6,0,0,10,0,0,0,0,-10,0,0,0,51,0,0,0,0,0
30153.7,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30153.8,0,0,10,0,0,0,0,20,0,0,0,14,0,0,0,0,0
30154.0,0,20,946,0,0,0,0,0,1,0,0,2,0,0,0,0,26
30154.1,0,20,768,0,0,0,0,0,0,0,0,2,0,0,0,0,26
30154.2,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30155.0,0,40,971,0,0,0,0,0,1,0,0,2,0,0,0,0,26
30155.1,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30156.0,0,0,-20,0,1,0,0,0,1,0,0,48,0,0,0,0,0
30156.1,0,0,811,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30156.2,0,0,3,0,0,0,0,5,0,0,0,14,0,0,0,0,0
30156.3,0,0,783,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30156.4,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30156.5,0,0,10,0,0,0,0,-10,0,0,0,51,0,0,0,0,0
30156.6,0,0,812,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30156.7,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30156.8,0,0,5,0,0,0,0,8,0,0,0,14,0,0,0,0,0
30157.0,5,0,783,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30157.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30157.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30157.3,5,0,966,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30157.4,0,1,948,0,0,0,0,0,0,0,2,21,0,0,0,0,26
30158.0,5,0,783,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30158.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30158.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30158.3,5,0,947,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30159.0,5,0,783,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30159.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30159.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30159.3,5,0,947,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30159.4,0,2,948,0,0,0,0,0,0,0,2,21,0,0,0,0,26
30160.0,0,0,5,0,0,0,0,10,1,0,0,14,0,0,0,0,0
30160.1,0,0,756,0,0,0,0,0,0,0,2,21,0,0,0,0,0
30161.0,0,0,0,0,1,0,0,-30,1,0,0,48,0,0,0,0,0
30161.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30161.2,0,0,10,0,0,0,0,20,0,0,0,14,0,0,0,0,0
30161.3,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30161.4,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30161.5,0,0,10,0,0,0,0,10,0,0,0,51,0,0,0,0,0
30161.6,0,0,5,0,0,0,0,8,0,0,0,14,0,0,0,0,0
30162.0,5,0,809,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30162.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30162.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30162.3,5,0,764,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30163.0,0,0,10,0,0,0,0,15,1,0,0,14,0,0,0,0,0
30163.1,0,0,0,0,1,0,0,-30,0,0,0,48,0,0,0,0,0
30163.2,0,0,10,0,0,0,0,-30,0,0,0,51,0,0,0,0,0
30163.3,0,0,8,0,0,0,0,10,0,0,0,14,0,0,0,0,0
30163.4,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30163.5,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30164.0,0,0,811,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30164.1,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30164.2,0,0,10,0,0,0,0,15,0,0,0,14,0,0,0,0,0
30164.3,0,0,0,0,1,0,0,30,0,0,0,48,0,0,0,0,0
30164.4,0,0,812,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30164.5,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30164.6,0,0,8,0,0,0,0,10,0,0,0,14,0,0,0,0,0
30164.7,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30164.8,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30165.0,0,0,-120,0,1,0,0,0,1,0,0,48,0,0,0,0,0
30165.1,0,0,-150,0,0,0,0,30,0,0,0,51,0,0,0,0,0
30165.2,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30165.3,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30165.4,0,0,10,0,0,0,0,20,0,0,0,14,0,0,0,0,0
30165.5,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30165.6,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30165.7,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30165.8,0,0,8,0,0,0,0,15,0,0,0,14,0,0,0,0,0
30166.0,5,0,787,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30166.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30166.2,5,1,3,0,0,1,3,0,0,0,0,18,18,1,0,0,23
30166.3,5,45,797,0,0,0,0,0,0,0,0,1,18,1,0,18,3
30166.4,5,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
30167.0,5,0,785,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30167.1,5,0,0,0,0,0,0,0,0,0,2,9,18,1,0,0,0
30167.2,5,0,764,0,0,1,0,0,0,0,2,21,18,1,0,0,0
30167.3,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30168.0,0,0,40,0,1,0,0,0,1,0,0,48,0,0,0,0,0
30168.1,0,0,50,0,0,0,0,10,0,0,0,51,0,0,0,0,0
30168.2,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30168.3,0,0,948,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30168.4,0,0,8,0,0,0,0,10,0,0,0,14,0,0,0,0,0
30168.5,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30168.6,0,0,947,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30168.7,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30168.8,0,0,2,0,0,0,0,4,0,0,0,14,0,0,0,0,0
30169.0,5,0,3,0,0,1,0,0,1,0,0,18,18,1,0,0,0
30169.1,0,0,5,0,0,0,0,8,0,0,0,14,0,0,0,0,0
30169.2,0,0,0,0,1,0,0,-20,0,0,0,48,0,0,0,0,0
30169.3,5,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30169.4,0,0,5,0,0,0,0,8,0,0,0,14,0,0,0,0,0
30169.5,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30169.6,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30170.0,0,0,30,0,1,0,0,0,1,0,0,48,0,0,0,0,0
30170.1,0,0,8,0,0,0,0,10,0,0,0,14,0,0,0,0,0
30170.2,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30170.3,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30170.4,0,0,0,0,0,0,0,-10,0,0,0,51,0,0,0,0,0
30170.5,0,0,0,0,1,0,0,-50,0,0,0,48,0,0,0,0,0
30170.6,0,0,10,0,0,0,0,-50,0,0,0,51,0,0,0,0,0
30170.7,0,0,40,0,1,0,0,-50,0,0,0,48,0,0,0,0,0
30170.8,0,0,8,0,0,0,0,10,0,0,0,14,0,0,0,0,0
30170.9,0,0,0,0,0,0,0,-50,0,0,0,51,0,0,0,0,0
30170.10,0,0,0,0,1,0,0,-50,0,0,0,48,0,0,0,0,0
30170.11,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30170.12,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30170.13,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30171.0,9,0,791,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30171.1,9,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30171.2,8,0,2,0,0,0,0,0,0,0,0,23,18,1,0,0,0
30171.3,8,0,787,0,0,0,0,0,2,0,0,1,18,1,0,0,0
30171.4,8,0,787,0,0,0,0,0,0,0,2,3,18,1,0,0,0
30171.5,9,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30171.6,8,0,3,0,0,0,0,0,0,0,0,23,18,1,0,0,0
30171.7,8,90,0,0,0,0,0,0,3,0,2,9,18,1,0,18,3
30171.8,8,0,0,0,0,0,0,0,0,0,0,8,18,1,0,0,0
30171.9,8,0,787,0,0,0,0,0,0,0,0,1,18,1,0,0,0
30172.0,0,0,784,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30172.1,15,0,0,0,0,0,0,0,0,0,2,9,18,1,0,0,0
30172.2,90,0,0,0,0,0,0,0,0,0,2,8,18,4,0,0,0
30173.0,0,0,873,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30173.1,15,0,0,0,0,0,0,0,0,0,2,9,18,1,0,0,0
30173.2,90,0,0,0,0,0,0,0,0,0,2,8,18,4,0,0,0
30173.3,0,0,1,0,0,0,0,3,0,0,0,14,0,0,0,0,0
30173.4,0,0,3,0,0,1016,0,0,0,0,0,18,0,0,0,0,0
30173.5,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
30173.6,0,0,873,0,0,0,0,0,2,0,0,1,0,0,0,0,0
30173.7,15,0,0,0,0,0,0,0,0,0,2,9,18,1,0,0,0
30173.8,90,0,0,0,0,0,0,0,0,0,2,8,18,4,0,0,0
30173.9,3,0,1,0,0,0,0,0,0,0,0,23,0,26,0,0,0
30174.0,0,0,873,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30174.1,15,0,0,0,0,0,0,0,0,0,2,9,18,1,0,0,0
30174.2,90,0,0,0,0,0,0,0,0,0,2,8,18,4,0,0,0
30174.3,0,0,1,0,0,0,0,3,0,0,0,14,0,0,0,0,0
30174.4,0,0,3,0,0,1017,0,0,0,0,0,18,0,0,0,0,0
30174.5,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
30174.6,0,0,873,0,0,0,0,0,2,0,0,1,0,0,0,0,0
30174.7,15,0,0,0,0,0,0,0,0,0,2,9,18,1,0,0,0
30174.8,90,0,0,0,0,0,0,0,0,0,2,8,18,4,0,0,0
30174.9,3,0,1,0,0,0,0,0,0,0,0,23,0,26,0,0,0
30175.0,0,0,799,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30175.1,20,0,2,0,0,0,2,0,0,0,0,23,23,3,0,24,46
30175.2,0,0,787,0,0,0,0,0,2,0,0,1,0,0,0,0,0
30175.3,20,0,3,0,0,0,3,0,0,0,0,23,23,3,0,24,46
30175.4,0,0,870,0,0,0,0,0,3,0,0,1,0,0,0,0,0
30175.5,20,0,4,0,0,0,4,0,0,0,0,23,23,3,0,24,46
30175.6,0,0,787,0,0,0,0,0,4,0,0,1,0,0,0,0,0
30175.7,20,0,1,0,0,0,1,0,0,0,0,23,23,3,0,24,46
30175.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30176.0,0,0,0,0,0,0,0,1,1,0,0,25,0,0,0,0,0
30176.1,0,0,801,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30176.2,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30176.3,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0
30176.4,0,0,-10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30176.5,0,0,-30,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30176.6,0,0,0,0,0,0,0,3,0,0,0,25,0,0,0,0,0
30176.7,0,0,869,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30176.8,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30176.9,0,0,0,0,0,0,0,4,0,0,0,25,0,0,0,0,0
30176.10,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30176.11,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
30177.0,0,0,3,0,0,0,0,0,1,0,0,13,0,0,0,0,0
30177.1,0,0,709,0,0,0,0,0,0,0,0,2,1,12,0,0,0
30177.2,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
30177.3,0,0,783,0,0,0,0,0,2,0,0,1,0,0,0,0,0
30178.0,3,0,5,0,0,0,0,0,1,0,4,10,0,26,0,0,0
30178.1,3,0,5,0,0,0,0,0,0,0,3,10,0,26,0,15,0
30178.2,3,0,5,0,0,0,0,0,0,0,3,10,0,26,0,5,0
30179.0,0,0,723,0,0,0,0,0,1,0,2,21,0,0,0,0,0
30179.1,3,1,3,0,0,1,3,0,0,0,0,18,18,1,0,0,23
30179.2,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
30180.0,0,0,696,0,0,0,0,0,1,0,2,21,0,0,0,0,0
30180.1,3,1,3,0,0,1,3,0,0,0,0,18,18,1,0,0,23
30180.2,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
30181.0,5,0,787,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30181.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30181.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30181.3,5,0,722,0,0,1,0,0,0,0,2,2,18,1,0,0,0
30181.4,5,0,10,0,1,0,0,0,0,0,0,48,18,2,0,0,0
30182.0,5,0,785,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30182.1,5,45,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30182.2,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30182.3,5,0,715,0,0,1,0,0,0,0,2,2,18,1,0,0,0
30182.4,5,0,10,0,1,0,0,0,0,0,0,48,18,2,0,0,0
30183.0,0,0,985,0,0,0,0,0,1,0,0,1,1,37,0,0,0
30183.1,0,0,0,0,0,0,0,0,0,0,0,22,1,38,0,0,0
30184.0,0,0,876,0,0,0,0,0,1,0,0,1,1,38,0,0,0
30184.1,0,0,2,0,0,0,0,0,0,0,0,23,1,37,0,0,0
30184.2,0,0,783,0,0,0,0,0,2,0,0,1,0,0,0,0,0
30185.0,5,0,845,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30185.1,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30185.2,5,0,718,0,0,1,0,0,0,0,2,21,18,1,0,0,0
30186.0,5,0,845,0,0,0,0,0,1,0,0,1,18,2,0,0,0
30186.1,5,0,0,0,0,0,0,0,0,0,0,24,18,2,0,0,0
30186.2,5,0,-10,0,1,0,0,0,0,0,0,48,18,1,0,0,0
30186.3,5,0,785,0,0,0,0,0,0,0,0,1,18,1,0,0,0
30186.4,5,0,734,0,0,0,0,0,0,0,2,21,18,1,0,0,0
30186.5,5,90,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
30186.6,5,0,10,0,1,0,0,0,0,0,0,48,18,2,0,0,0
30187.0,0,0,936,0,0,0,0,0,1,0,0,1,1,38,0,0,0
30187.1,0,0,2,0,0,0,0,0,0,0,0,23,1,37,0,0,0
30187.2,0,0,783,0,0,0,0,0,2,0,0,1,0,0,0,0,0
30188.0,0,0,882,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30188.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
30188.2,7,0,300,0,0,0,0,300,2,0,0,27,18,1,0,0,0
30188.3,0,0,3,0,0,0,0,0,0,0,0,23,0,50,0,0,0
30188.4,0,0,0,0,0,0,0,0,3,0,2,9,18,0,0,0,0
30188.5,0,0,783,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30188.6,0,0,0,0,0,0,0,0,0,0,2,8,18,0,0,0,0
30188.7,10,0,3,0,0,1,0,0,0,0,0,18,18,1,0,0,0
30188.8,0,0,722,0,0,0,0,0,0,0,0,26,0,0,0,0,0
30188.9,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30188.10,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
30188.11,8,0,300,0,0,0,0,300,4,0,0,27,18,2,0,0,0
30188.12,0,0,5,0,0,0,0,0,0,0,0,23,0,50,0,0,0
