#,Script[0].ScriptInstruction,Script[0].ScriptArg,Script[1].ScriptInstruction,Script[1].ScriptArg,Script[2].ScriptInstruction,Script[2].ScriptArg,Script[3].ScriptInstruction,Script[3].ScriptArg,Script[4].ScriptInstruction,Script[4].ScriptArg,Script[5].ScriptInstruction,Script[5].ScriptArg,Script[6].ScriptInstruction,Script[6].ScriptArg,Script[7].ScriptInstruction,Script[7].ScriptArg,Script[8].ScriptInstruction,Script[8].ScriptArg,Script[9].ScriptInstruction,Script[9].ScriptArg,Script[10].ScriptInstruction,Script[10].ScriptArg,Script[11].ScriptInstruction,Script[11].ScriptArg,Script[12].ScriptInstruction,Script[12].ScriptArg,Script[13].ScriptInstruction,Script[13].ScriptArg,Script[14].ScriptInstruction,Script[14].ScriptArg,Script[15].ScriptInstruction,Script[15].ScriptArg,Script[16].ScriptInstruction,Script[16].ScriptArg,Script[17].ScriptInstruction,Script[17].ScriptArg,Script[18].ScriptInstruction,Script[18].ScriptArg,Script[19].ScriptInstruction,Script[19].ScriptArg,Script[20].ScriptInstruction,Script[20].ScriptArg,Script[21].ScriptInstruction,Script[21].ScriptArg,Script[22].ScriptInstruction,Script[22].ScriptArg,Script[23].ScriptInstruction,Script[23].ScriptArg,Script[24].ScriptInstruction,Script[24].ScriptArg,Script[25].ScriptInstruction,Script[25].ScriptArg,Script[26].ScriptInstruction,Script[26].ScriptArg,Script[27].ScriptInstruction,Script[27].ScriptArg,Script[28].ScriptInstruction,Script[28].ScriptArg,Script[29].ScriptInstruction,Script[29].ScriptArg,MainOption,SubOption,Name,IconActor,IconMap,SpecialLinks,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
720963,QUEST0,66186,QUEST1,65963,QUEST2,67601,QUEST3,67605,QUEST4,67167,QUEST5,67972,QUEST6,67973,QUEST7,67976,QUEST8,68715,QUEST9,68817,QUEST10,69318,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilAlcGuild_00067,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720964,QUEST0,66194,QUEST1,66843,QUEST2,65963,QUEST3,67606,QUEST4,67610,QUEST5,67167,QUEST6,68135,QUEST7,68136,QUEST8,68139,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilGldGuild_00068,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720965,QUEST0,66005,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaSummerFarm_00069,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720966,QUEST0,66015,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaRedFarm_00070,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720967,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaSkylift_00071,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720968,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaSwiftperch_00072,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720969,GRAND_COMPANY_INVALID,0,MAELSTROM,1,ORDER_OF_TWIN_ADDER,2,IMMORTAL_FLAMES,3,NPC_OF_LIMSA,1002388,NPC_OF_GRIDANIA,1002394,NPC_OF_ULDAH,1002391,GC_RANK_MAX,9,GC_RANK_REWARD_DELIVERLY,6,GC_RANK_REWARD_LV30_LEVE,5,PROCUREMENT_MISSION,720971,SCREEN_IMAGE_BOOTY,70,SCREEN_IMAGE_LEVE,71,GC_LEVE_UNLOCK,1616,HOWTO_SUPPLYDUTY,90,GC_RANK_REWARD_GCCHANGE,9,GC_RANK_REWARD_LV45_LEVE,8,GC_TRANSFER_UNLOCK,1617,HOWTO_GC_CHANGE,115,GC_RANK_08,8,LOGMSG_GC_TRANSFER_CF_ERROR,3151,HOWTO_HOUSING,143,,0,,0,,0,,0,,0,,0,,0,,0,,,ComDefGrandCompanyOfficer_00073,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720970,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaPirate_00074,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720971,NPC_OF_LIMSA,1002388,NPC_OF_GRIDANIA,1002394,NPC_OF_ULDAH,1002391,SCREEN_IMAGE,72,LOG_MSG_SYS_ERR,1791,TEXT_UI_GRAND_COMPANY_ASK_SEAL_OVER,4605,TEXT_YES,3,TEXT_NO,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,調達任務,,ComDefGCSupplyDuty_00075,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
720972,FC_HIERARCHY_MASTER,0,NPC_OF_LIMSA,1003247,NPC_OF_GRIDANIA,1002395,NPC_OF_ULDAH,1002392,GRAND_COMPANY_INVALID,0,MAELSTROM,1,ORDER_OF_TWIN_ADDER,2,IMMORTAL_FLAMES,3,HOWTO_FC,91,INFO_ERROR_SAME_NAME,3051,INFO_ERROR_GIL,3021,INFO_ERROR_STRING_START,3022,INFO_ERROR_STRING_END,3110,INFO_ERROR_FCRENAME,3064,FC_ERR_GENERAL,4070,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComDefFreeCompany_00076,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720973,INSTANCE_CONTENT_ID,4,TERRITORY_TYPE,1036,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnRadEnterShposhae_00077,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720974,INSTANCE_CONTENT_ID,3,TERRITORY_TYPE,1038,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnRadEnterCopperbellMines_00078,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720975,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
720976,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
720977,INSTANCE_CONTENT_ID,20001,TERRITORY_TYPE,1045,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnRadEnterBowlofEmbers_00081,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720978,HOW_TO_ID,21,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnDefCabinet_00082,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720979,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,遺失物の引取,,CmnDefTemporaryBag_00083,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720980,QUEST_ID,66174,MOTION_ID,974,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,マテリアの取り外し方について,,RegWilMaterialize_00084,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
720981,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,触媒について聞く,,RegWilMateriaCatalysts_00085,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720982,NPC_OF_LIMSA,1003248,NPC_OF_GRIDANIA,1004381,NPC_OF_ULDAH,1004380,SACTION,245,GRAND_COMPANY_INVALID,0,MAELSTROM,1,ORDER_OF_TWIN_ADDER,2,IMMORTAL_FLAMES,3,LIMIT_RANK,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComDefSanction_00086,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720983,ITEM,3760,QUEST,66081,LOGMSG_EVENT_INVENTORY_FULL_ERROR,1767,QUEST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegseaRedistribution_00087,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720984,QUEST0,66654,QUEST1,65782,QUEST2,65964,QUEST3,67621,QUEST4,67625,QUEST5,67168,QUEST6,68431,QUEST7,68435,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaFshGuild_00088,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720985,QUEST0,65997,QUEST1,66632,QUEST2,66638,QUEST3,65964,QUEST4,66634,QUEST5,66628,QUEST6,67168,QST_LUCKBC008,68753,QST_LUCKBC009,68754,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaAcnGuild_00089,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720986,QUEST,66585,QUEST1,66590,QUEST2,66121,QUEST3,66137,QUEST4,68436,QUEST5,68440,QUEST6,68748,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefWar_00090,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720987,QUEST,66591,QUEST1,66596,QUEST2,67568,QUEST3,67571,QUEST4,67573,QUESTM1,65963,QUESTM2,67167,QUESTM3,67205,QUESTM4,67137,QUEST5,68107,QUEST6,68108,QUEST7,68109,QUEST8,68110,QUEST9,68111,QUESTM5,68089,QUESTM6,68508,QUEST10,68746,QST_AKTKMG115,70000,QST_SUBGTN101,70920,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefPld_00091,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720988,DRG300,66603,QUEST1,66608,QUEST2,67225,QUEST3,67228,QUEST4,67231,QUESTM1,65908,QUESTM2,67205,QUESTM3,67783,QUEST5,68446,QUEST6,68450,QUEST_LUCKBC004,68749,QST_AKTKMB103,69918,QST_AKTKMB116,69931,QST_AKTKMG115,70000,QUEST_SEQ_1,1,QUEST_SEQ_5,5,QUEST_SEQ_7,7,QUEST_SEQ_FINISH,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefDrg_00092,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720989,MNK300,66597,MNK350,66598,MNK400,66599,MNK450,66600,MNK451,66601,MNK500,66602,MNK501,67562,MNK600,67567,MNK601,67962,MNK650,67964,MNK680,67965,MNK700,67966,STMBDF101,68715,LUCKMA103,68817,LUCKBC002,68747,LUCKMI112,69318,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefMnk_00093,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720990,QUEST,66621,QUEST1,66626,QUEST2,67249,QUEST3,67254,QUEST4,68426,QUEST5,68429,QUEST6,68430,QUEST7,68750,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefBrd_00094,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720991,CONTENT0,22,QUEST,66617,QUEST1,66620,QUEST2,66726,QUEST3,67106,QUEST4,65898,QUEST5,67255,QUEST6,67261,QUEST7,67188,QUEST8,67950,QUEST9,67954,QUEST10,68715,QUEST11,68817,QUEST_LUCKBC006,68751,QUEST_LUCKMI112,69318,QUEST_AKTKBA111,69639,QUEST_AKTKBA121,69640,QUEST_AKTKBA151,69643,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefWhm_00095,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720992,QUEST,66609,QUEST1,66614,QUEST2,66613,QUEST3,67214,QUEST4,67219,QUEST5,68124,QUEST6,68128,QUEST_LUCKBC007,68752,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefBlm_00096,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720993,QUEST,66627,QUEST1,66632,QUEST2,67636,QUEST3,67641,QUEST4,68161,QUEST5,68165,QUEST6,68753,QUEST7,69569,QUESTM1,67187,QUESTM2,67188,QUESTM3,67189,QUESTM4,68715,QUESTM5,68817,QUESTM6,69318,QST_AKTKMG115,70000,QST_SEQ_FINISH,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefSmn_00097,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720994,QUEST,66633,QUEST1,66638,QUEST2,67207,QUEST3,67210,QUEST4,67212,QUEST5,68463,QUEST6,68754,QST_AKTKMB103,69918,QST_AKTKMB116,69931,QST_AKTKMG115,70000,QUEST_SEQ_1,1,QUEST_SEQ_5,5,QUEST_SEQ_7,7,QUEST_SEQ_FINISH,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefSch_00098,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720995,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComDefCompanyChest_00099,0,60460,0,0,0,False,False,True,False,True,False,False,False,False,False,True
720996,NPC_OF_LIMSA,1002389,NPC_OF_GRIDANIA,1000165,NPC_OF_ULDAH,1003925,GRAND_COMPANY_INVALID,0,MAELSTROM,1,ORDER_OF_TWIN_ADDER,2,IMMORTAL_FLAMES,3,NEST_HANDLER_FCCSHOP,2752514,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComDefFreeCompanyReward_00100,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720997,NPC_OF_LIMSA,1005183,NPC_OF_GRIDANIA,1004401,NPC_OF_ULDAH,1004513,GRAND_COMPANY_INVALID,0,MAELSTROM,1,ORDER_OF_TWIN_ADDER,2,IMMORTAL_FLAMES,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComDefFreeCompanyCrest_00101,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
720998,PVP_COLOSSEUMU_ID_01,40001,PVP_COLOSSEUMU_ID_02,40002,PVP_COLOSSEUMU_ID_03,40003,PVP_COLOSSEUMU_ID_04,40004,PVP_COLOSSEUMU_ID_05,40005,PVP_COLOSSEUMU_ID_06,40006,ADD_NEW_CONTENT_TO_CF,3702,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaPvpColosseum_00102,0,0,3604498,0,0,False,False,False,False,False,False,False,False,False,False,True
720999,MATERIALIZE,720980,MATERIASHOP,1769475,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,不活性マテリアの交換,,ComDefSuspendedMateria_00103,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesSumBomb2013_00104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721001,CHECK_QUEST00,66025,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnGscWeeklyLotUnlockTalk_00105,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721002,RELIC_QUEST0,66655,RELIC_QUEST1,66656,RELIC_QUEST2,66657,RELIC_QUEST3,66658,RELIC_QUEST4,66659,RELIC_QUEST5,66660,RELIC_QUEST6,66661,RELIC_QUEST7,66662,RELIC_QUEST8,66663,RELIC_QUEST9,67115,QUEST0,66845,QUEST1,66899,QUEST2,66996,QUEST3,65963,QUEST4,67167,QUEST5,67693,QUEST6,68144,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilRowena_00106,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721003,GET_ITEM_FAILED_LOG,1081,SPECIAL_SHOP0,1769813,SPECIAL_SHOP1,1769845,SPECIAL_SHOP2,1769846,SPECIAL_SHOP3,1770948,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnDefAchievementReward_00107,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721004,QUEST_ID_01,65964,QUEST_ID_02,67176,QUEST_ID_03,67205,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegRocDragonhead_00108,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721005,QUEST0,67061,QUEST1,67783,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegRocWhitebrim_00109,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721006,QUEST0,65906,QUEST1,67548,QUEST2,67173,QUEST3,67555,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegRocObservatory_00110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721007,QUEST_ID_01,65906,QUEST_ID_02,65955,QUEST_ID_03,67116,QUEST_SEQ_02,2,QUEST_ID_04,67775,QUEST_SEQ_04,4,QUEST_ID_05,67780,QUEST_ID_06,67781,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegRocGatesofJudgement_00111,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721008,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegLakRevenantsToll_00112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721009,QUEST_00,66632,QUEST_01,66735,QUEST_02,66739,QUEST_03,67010,QUEST_04,66031,QUEST_05,68721,QUEST_06,68815,QUEST_07,69190,QUEST_GAIUSX201,67245,QUEST_LUCKMI104,69310,QUEST_LUCKMI112,69318,QST_AKTKMG115,70000,QST_AKTKDD101,70199,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegLakSaintCoinachsFind_00113,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721010,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaCampBronzeLake_00114,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721011,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaCostadelSol_00115,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721012,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaAleport_00116,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721013,QST_CHECK0,69551,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaCampOverlook_00117,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721014,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaWineport_00118,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721015,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaCampSkullValley_00119,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721016,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilCeruleumProcessingPlant_00120,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721017,QUEST0,66575,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilCampBluefog_00121,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721018,QUEST_ID_01,67882,QUEST_ID_02,68089,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilLittleAlaMhigo_00122,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721019,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilForgottenSprings_00123,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721020,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWilVesperBay_00124,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721021,QUEST0,66246,QUEST1,66788,QUEST2,66793,QUEST3,66792,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegFstTheHawthorneHut_00125,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721022,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegFstQuarrymill_00126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721023,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegFstCampTranquil_00127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721024,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegFstLittleSolace_00128,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721025,QUEST0,65697,QUEST1,67096,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegFstBentbranchMeadows_00129,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721026,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegFstFallgourdFloat_00130,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721027,QUEST1,66046,QUEST1_SEQ,1,QUEST2,66047,QUEST2_SEQ,1,QUEST3,66049,QUEST3_SEQ,1,QUEST4,66052,QUEST4_SEQ,2,QUEST5,66572,QUEST5_SEQ,1,QUEST6,66060,QUEST6_SEQ,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegWiltheWakingSands_00131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
