#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
153,"/search(/sea) 条件
指定した条件でPCをサーチして、結果をPCサーチのメニューで表示する。
>>条件（※順不同で複数指定可能。地名などの単語にスペースを含む場合はダブルコーテーションで囲む。）
【PC名指定】
name(名) PC名
　…指定したPCの「名」で検索する。
familyname(姓) PC姓
　…指定したPCの「姓」で検索する。
【オンラインステータスの指定】
　…パーティリーダー(leader)　離席(away)　取り込み中(busy)　コンテンツ中(contents)　イベント中(event)　パーティ希望(lookingforparty)　マテリア装着請負中(lookingformeld)　パーティ募集中(recruitingparty)　ビギナー(beginner)　メンター(mentor)　バトルメンター(pvementor)　製作採集メンター(tradementor)　PvPメンター(pvpmentor)　ロールプレイ中(roleplay)　リターナー(returner)
【クラス・ジョブ指定】
　…ナイト(PLD)　剣術士(GLA)　戦士(WAR)　斧術士(MRD)　暗黒騎士(DRK)　ガンブレイカー(GNB)　白魔道士(WHM)　幻術士(CNJ)　学者(SCH)　占星術師(AST)　賢者(SGE)　モンク(MNK)　格闘士(PGL)　竜騎士(DRG)　槍術士(LNC)　忍者(NIN)　双剣士(ROG)　侍(SAM)　リーパー(RPR)　ヴァイパー(VPR)　吟遊詩人(BRD)　弓術士(ARC)　機工士(MCH)　踊り子(DNC)　黒魔道士(BLM)　呪術士(THM)　召喚士(SMN)　巴術士(ACN)　赤魔道士(RDM)　ピクトマンサー(PCT)　青魔道士(BLU)　木工師(CRP)　鍛冶師(BSM)　甲冑師(ARM)　彫金師(GSM)　革細工師(LTW)　裁縫師(WVR)　錬金術師(ALC)　調理師(CUL)　採掘師(MIN)　園芸師(BTN)　漁師(FSH)
　※省略した場合は全クラス・ジョブを対象。
【レベル指定】
　…数字　指定するとそのレベルを検索する。
　　数字-数字　2つの数値をハイフンで区切って指定すると、その範囲のレベルを検索する。
　※省略した場合、全レベルを対象とする。
【所属グランドカンパニー指定】
　…黒渦団　双蛇党　不滅隊
【場所指定】
　…ワールド全体　リムサ・ロミンサ　グリダニア　ウルダハ　ゴールドソーサー　ウルヴズジェイル　イシュガルド　イディルシャイア　クガネ　ラールガーズリーチ　クリスタリウム　ユールモア　オールド・シャーレアン　ラザハン　トライヨラ　ソリューション・ナイン　ラノシア　黒衣森　ザナラーン　クルザス　モードゥナ　アバラシア　ドラヴァニア　ギラバニア　オサード　ノルヴラント　サベネア島　ガレマルド　ラヴィリンソス　ヨカ・トラル　サカ・トラル　その他エリア
　※省略した場合、ワールド全体として検索する。
【言語指定】
　…日本語(JA)　英語(EN)　フランス語(FR)　ドイツ語(DE)
　※省略した場合、現在使用している言語で検索。
※すべての条件省略
　…初期条件でPCサーチのメニューを開いて、結果を表示する。

実行例
/search GLA 20-30 ラノシア
　…現在ラノシアにいる剣術士レベル20～30のPCを検索する。",,,/search,/sea,0,0,20,0,0,0,0
154,"/map
マップのメニューを開く。",,,/map,,0,104,1,0,0,0,0
155,"/teleport
テレポのメニューを開く。",,,/teleport,,0,0,1,0,0,0,0
156,"/marking(/mk) タイプ 代名詞
指定したキャラクターやオブジェクトに指定したタイプのターゲットマーカーを設定する。代名詞を省略した場合は、現在ターゲット選択中のキャラクターやオブジェクトにターゲットマーカーを設定する。
>>タイプ
攻撃1～8(attack1～8)
　…攻撃1～8を設定。単に“攻撃”は未使用の一番小さい番号で攻撃を設定する。
足止め1～3(bind1～3)
　…足止め1～3を設定。単に“足止め”は未使用の一番小さい番号で足止めを設定する。
禁止1～2(stop1～2)
　…禁止1～2を設定。単に“禁止”は未使用の一番小さい番号で禁止を設定する。
汎用シカク(square)
　…汎用シカクを設定する。
汎用マル(circle)
　…汎用マルを設定する。
汎用プラス(plus)
　…汎用プラスを設定する。
汎用サンカク(triangle)
　…汎用サンカクを設定する。
clear(off) 
　…設定されたターゲットマーカーを解除する。
※サブコマンド省略
　…ターゲットマーカーのメニューを開く。

実行例
/marking 攻撃3 <t>
　…選択した対象に「攻撃3」のターゲットマーカーを設定する。",,,/marking,/mk,0,32,3,1,2,0,0
157,"/actionlist(/alist)
アクションリストのメニューを開く。",,,/actionlist,/alist,0,32,1,0,0,0,0
158,"/timers
コンテンツ情報一覧のメニューを開く。",,,/timers,,0,32,1,0,0,0,0
159,"/recommended
おすすめコンテンツのメニューを開く。",,,/recommended,,0,32,1,0,0,0,0
160,"/inventory(/bag)
所持品のメニューを開く。",,,/inventory,/bag,0,32,2,1,0,0,0
161,"/freecompanycmd(/fccmd)
フリーカンパニーのメニューを開く。",,,/freecompanycmd,/fccmd,0,0,3,1,2,0,0
162,"/linkshellcmd(/lcmd)
リンクシェルのメニューを開く。",,,/linkshellcmd,/lcmd,0,128,4,2,0,2,0
163,"/return
デジョンのメニューを開く。",,,/return,,0,32,1,0,0,0,0
164,"/emotelist(/elist)
エモートリストのメニューを開く。",,,/emotelist,/elist,0,33,1,0,0,0,0
165,"/howtolist(/activehelp)
HowToリストのメニューを開く。",/howtolist,,/activehelp,,0,32,1,0,0,0,0
166,"/supportdesk(/support)
サポートデスクのメニューを開く。",,,/supportdesk,/support,0,32,1,0,0,0,0
167,"/characterconfig(/cconfig)
キャラクターコンフィグのメニューを開く。",,,/characterconfig,/cconfig,0,32,1,0,0,0,0
168,"/systemconfig(/sconfig)
システムコンフィグのメニューを開く。",,,/systemconfig,/sconfig,0,32,1,0,0,0,0
169,"/keybind(/keyconfig)
キーバインドのメニューを開く。",,,/keybind,/keyconfig,0,32,1,0,0,0,0
170,"/macros
マクロ管理のメニューを開く。",,,/macros,,0,32,1,0,0,0,0
171,"/hudlayout サブコマンド
HUDレイアウトに関する操作を行う。
>>サブコマンド
“レイアウト番号(1-4)”
　…指定番号のレイアウトに切り替える。
※サブコマンド省略
　…HUDレイアウトのメニューを開く。

実行例
/hudlayout 3
　…レイアウト3に切り替える。",,,/hudlayout,,0,32,2,0,0,0,0
172,"/logout
ログアウトして、タイトル画面へ戻る。",,,/logout,,0,32,1,0,0,0,0
173,"/shutdown
ログアウトして、ゲームを終了する。",,,/shutdown,,0,32,1,0,0,0,0
174,"/partysort(/psort) サブコマンド
パーティリストを指定した順番に並び替える。
>>サブコマンド
番号1 番号2
　…指定したパーティ番号(1-8)のメンバーを入れ替える。
※サブコマンド省略
　…キャラクターコンフィグ＞ユーザーインターフェース設定＞パーティリスト＞パーティリストの並べ替え設定で設定された順番に並び替える。

実行例
/partysort 2 3
　…パーティリストの2番目と3番目のメンバーを入れ替える。",,,/partysort,/psort,0,36,3,0,0,0,0
175,"/readycheck(/rcheck)
レディチェックを開始する。",,,/readycheck,/rcheck,0,32,1,0,0,0,0
176,"/readyok(/rok,/ready,/rd)
レディチェックが行われている場合、「OK」と回答する。",/readyok,/rok,/ready,/rd,0,36,1,0,0,0,0
177,"/readyng(/rng,/notready,/nr)
レディチェックが行われている場合、「NG」と回答する。",/readyng,/rng,/notready,/nr,0,36,1,0,0,0,0
178,"/fieldmarking(/fmk,/waymark,/wmark) サブコマンド
フィールドマーカーを設置する。

>>サブコマンド
“マーカー名(A,B,C,D,1,2,3,4)”
　…マーカーを設置する。設置済みの場合は解除し、代名詞指定の場合は上書きする。
“マーカー名(A,B,C,D,1,2,3,4)” 代名詞
　…マーカーを指定対象の足元に直接設置する。
“マーカー名(A,B,C,D,1,2,3,4)” gtoff
　…マーカーを現在のカーソル位置に直接設置する
clear(off)
　…マーカーをすべて解除する。
save スロット番号(1-30)
　…設置状態のマーカー情報を保存する。
preset スロット番号(1-30)
　…保存されたマーカー情報を復元する。
※マーカー名省略
　…Aから順番に、未使用のマーカーを設置する。すべてのマーカーが設置済みの場合は使用できない。代名詞が指定されている場合は、マーカー名は省略できない。

実行例
/fieldmarking A
　…「マーカーA」を設置するグラウンドターゲットモードを起動する。
/fieldmarking A <t>
　…「マーカーA」を選択した対象の位置に設置する。
/fieldmarking A gtoff
　…「マーカーA」を現在のカーソル位置に設置する。",/fieldmarking,/fmk,/waymark,/wmark,0,32,3,2,2,2,0
179,"/fishguide(/fg)
魚類図鑑のメニューを開く。",,,/fishguide,/fg,0,32,1,0,0,0,0
180,"/housing(/hou)
ハウジングのメニューを開く。",,,/housing,/hou,0,32,1,0,0,0,0
181,"/minionlist(/minionguide)
ミニオンリストのメニューを開く。ロード・オブ・ヴァーミニオン対戦中はLoVMリストを開く。",/minionlist,,/minionguide,,0,48,1,0,0,0,0
182,"/mountlist(/mountguide)
マウントリストのメニューを開く。",/mountlist,,/mountguide,,0,32,1,0,0,0,0
183,"/partyfinder(/pfinder)
パーティ募集のメニューを開く。",,,/partyfinder,/pfinder,0,0,1,0,0,0,0
184,"/pvpprofile(/pvppro)
PvPプロフィールのメニューを開く。",,,/pvpprofile,/pvppro,0,0,1,0,0,0,0
185,"/buddy(/companion,/comp)
バディのメニューを開く。",/buddy,,/companion,/comp,0,32,1,0,0,0,0
186,"/eventitem(/eitem,/keyitem,/kitem)
イベントアイテムのメニューを開く。",/eventitem,/eitem,/keyitem,/kitem,0,32,1,0,0,0,0
187,"/challengelog
攻略手帳のメニューを開く。",,,/challengelog,,0,32,1,0,0,0,0
188,"/sightseeinglog
探検手帳のメニューを開く。",,,/sightseeinglog,,0,32,1,0,0,0,0
189,"/goldsaucer(/saucer)
ゴールドソーサーのメニューを開く。",,,/goldsaucer,/saucer,0,32,1,0,0,0,0
190,"/currency
通貨リストのメニューを開く。",,,/currency,,0,32,1,0,0,0,0
191,"/aethercurrent(/acurrent)
風脈の泉交感情報のメニューを開く。",,,/aethercurrent,/acurrent,0,32,1,0,0,0,0
192,"/logcolor(/lcolor)
ログカラー設定のメニューを開く。",,,/logcolor,/lcolor,0,32,1,0,0,0,0
193,"/playguide(/pguide)
プレイガイドメニューを開く。",,,/playguide,/pguide,0,32,1,0,0,0,0
194,"/contentskey(/generaldutykey,/gdutykey)
コンテンツ汎用キーを実行する。

実行例
F.A.T.E.範囲内
　…レベルシンクの切り替え。",/contentskey,,/generaldutykey,/gdutykey,0,40,1,0,0,0,0
195,"/raidfinder(/rfinder)
レイドファインダーのメニューを開く。",,,/raidfinder,/rfinder,0,0,1,0,0,0,0
196,"/orchestrion
オーケストリオン譜面帳を開く。",,,/orchestrion,,0,32,1,0,0,0,0
197,"/countdown(/cd) サブコマンド
戦闘開始カウントの操作を行う。
>>サブコマンド
“秒数(5-30)”
　…指定した時間で戦闘開始カウントを実行する。テキストコマンドからの実行の場合、指定秒数の保存は行わず、5秒毎のログへの通知メッセージも表示しない。
※サブコマンド省略
　…戦闘開始カウントのメニューを開く。

実行例
/countdown 10
　…10秒指定で戦闘開始カウントを実行する。",,,/countdown,/cd,0,32,2,1,0,0,0
198,"/contactlist
コンタクトリストのメニューを開く。",,,/contactlist,,0,32,1,0,0,0,0
199,"/mountspeed
マウントスピードのメニューを開く。",,,/mountspeed,,0,32,1,0,0,0,0
200,,,,,,0,0,0,0,0,0,0
201,"/? コマンド名
指定したコマンドの説明文を表示する。",,,/?,,0,189,2,1,1,0,0
202,"/wait 時間
マクロ専用。指定した時間だけマクロの実行を一時停止する。時間「1」は、約1秒に相当する。整数のみ指定可能。最大で60で、それを超える値は60とみなされる。",,,/wait,,0,181,2,1,0,0,0
203,,,,,,0,0,0,0,0,0,0
204,"/legacymark(/lmark) サブコマンド
自分に十二神の印を表示するかを設定する。
>>サブコマンド
on 
　…十二神の印を表示する。
off 
　…十二神の印を表示しない。
※サブコマンド省略
　…表示状態のスイッチ切り替え。",,,/legacymark,/lmark,0,60,2,1,2,0,0
206,"/gcsalute サブコマンド
所属グランドカンパニーの敬礼をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/gcsalute,,0,293,2,1,2,0,0
207,"/macroicon(/micon) アイコン名 カテゴリー名
マクロ専用。指定したアイコン名をホットバー上のアイコンとして表示する。同じマクロ内に2回以上、このコマンドが使われている場合、最初の指定のみが有効になる。
>>カテゴリー名
action
　…アイコン名に、アクション名を指定すると、そのアイコンとリキャスト時間や消費MPの情報を表示する。
blueaction
　…アイコン名に青魔法名を指定すると、そのアイコンとリキャスト時間や消費MPの情報を表示する。
pvpaction
　…アイコン名に、PvPアクション名を指定すると、そのアイコンとリキャスト時間や消費MPの情報を表示する。
general
　…アイコン名に、ジェネラルアクション名を指定すると、そのアイコンとリキャスト時間を表示する。
emote
　…アイコン名に、エモート名を指定すると、そのアイコンを表示する。
buddy バディ名
　…アイコン名に、バディアクション名を指定すると、そのアイコンを表示する。バディ名は省略可能。
pet
　…アイコン名に、ペットアクション名を指定すると、そのアイコンを表示する。
minion
　…アイコン名に、ミニオン名を指定すると、そのアイコンを表示する。
mount
　…アイコン名に、マウント名を指定すると、そのアイコンを表示する。
item
　…アイコン名に、自分が所持しているアイテム名を指定すると、そのアイコンと所持数を表示する。
marking
　…アイコン名に、マーカー名を指定すると、そのアイコンを表示する。
fieldmarking(waymark)
　…アイコン名に、フィールドマーカー名を指定すると、そのアイコンを表示する。
gearset
　…アイコン名に、ギアセット番号を指定すると、そのアイコンを表示する。
classjob
　…アイコン名に、クラス・ジョブ名を指定すると、そのアイコンを表示する。
quickchat
　…アイコン名に、クイックチャット名を指定すると、そのアイコンを表示する。
※カテゴリー省略
　…アクション（action）のカテゴリーとして扱う。",,,/macroicon,/micon,0,36,3,3,0,2,7
