#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
58,"Vous appelez votre mascotte Amalj'aa mécanique. Inspirée d'un homme-lézard, cette mascotte est. L'honneur des guerriers amalj'aa, elle perpétue.","Narujj Boh, forgeron de la Ligue des cendres, a créé ce pantin en observant ceux qui vous suivent. Même s'il a été conçu comme un simple jouet, il respecte l'esprit des guerriers de ses frères amalj'aa.",Pour notre honneur !,Honneur amalj'aa,"Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Poupée”.
**Durée :** 6s",30,25,4,3,False,True,False,False,False
59,Vous appelez votre mascotte Ixal mécanique. Celui-ci est une reproduction fidèle des féroces hommes-bêtes du Natalan et suivra celui-là ou celle-là partout.,"Cet automate a été créé par les Planeurs d'Ehcatl pour étudier les technologies humaines. Inspiré d'un pantin de la guilde des orfèvres fourni par Tataramu, celui-ci semble à la fois vicieux et agité. Inhabituel pour un pantin...",Celui-ci est prêt !,Dur à cuire,"Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
**Durée :** 10s",40,30,2,3,False,True,False,True,False
60,"Vous appelez votre mascotte poupée kobolde. Une mascotte inspirée des habitants du monde souterrain, oui !","Ba Go du 789e ordre aurait conçu cette adorable poupée piégée pour endormir la méfiance de ses ennemis. Un marchand l'aurait ensuite mise en vente sans au­to­ri­sa­tion, et sans prendre la peine de la désamorcer...",Shhh...,Flagornerie,"Réduit de 40% l'attaque des ennemis dans l'aire d'effet.
**Durée :** 6s",30,30,3,4,False,True,False,False,False
61,"Vous appelez votre mascotte pantin sahuagin. Une mascotte inspirée des hommes-poissons. Attention, il ne sait pas nager.","Un pantin inspiré des hommes-bêtes aquatiques. Les enfants aînés de la fratrie de Novv l'auraient créé pour leurs benjamins. Le souci du détail est poussé jusqu'au trident qu'il tient en main. Hélas, cet alevin ne sait pas nager.",Fsssh !,Disssparition,Dissipe tous les effets bénéfiques des ennemis dans l'aire d'effet.,45,40,4,6,False,True,False,False,False
62,Vous appelez votre mascotte Siman mécanique. Bizarre ! Le Siman se lève et regarde l'équipe comme s'il voulait en faire partie !,"Une créature de roche découverte lors d'une enquête sur de curieux golems apparus sou­dai­ne­ment. Vous l'avez recueilli parce qu'il vous regardait comme s'il voulait faire partie de votre équipe, et vous l'avez surnommé “Siman”.",Siman frapper méchants !,Tension,"Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
**Durée :** 10s",30,35,2,3,True,False,False,False,False
63,Vous appelez votre mascotte poupée Shantotto. Celle-ci semble par­ti­cu­liè­rement hautaine et mégalomane.,"Une mascotte hautaine confiée par le “démon noir”. Elle semble renfermer un pouvoir magique si grand qu'on la croirait vivante et autonome. Apparemment, elle ensorcellerait toute personne qui tenterait de la jeter. ",Ohohohoho !,Exaspération,"Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 15s",45,60,2,3,False,True,False,True,False
64,Vous appelez votre mascotte mini-princesse Edvya. Une mascotte inspirée de la princesse fugueuse.,"Une mascotte à l'effigie d'Edvya, jeune princesse de la civilisation Thorne au fort caractère. Cette poupée a été réalisée pour le concours de la fête des demoiselles. Comme Edvya, elle rêve de voir le vaste monde.",~♪♪,Concours de poupées,"Ajoute le type “Poupée” aux points faibles des ennemis dans l'aire d'effet.
**Durée :** 6s",50,50,4,4,False,False,True,False,False
65,Vous appelez votre mascotte soleil mécanique. Une mascotte brillante en forme d'astre solaire. L'emote “toucher” permet de changer sa hauteur.,Ce luminaire monte ou descend avec l'emote “toucher”. La guilde d'orfèvrerie l'a mis au point sur commande d'une grande dame d'Ul'dah désireuse d'être toujours bien éclairée pour cacher l'emprise du temps sur sa peau.,Dzzzz dzzzz...,Ensoleillement,"Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
**Durée :** 10s",35,50,3,3,False,False,True,False,False
66,"Vous appelez votre mascotte coussin moelleux. Un coussin ex­trê­me­ment confortable, qui n'attend qu'une chose, c'est de recevoir un arrière-train d'aventurier fatigué.","Un coussin de luxe fabriqué par la guilde des couturiers, qui aurait été mis au point par maître Redolent Rose lui-même, éminent spécialiste des desiderata des postérieurs las. Le niveau de confort serait ini­ma­gi­na­ble.",Fwah fwah...,Repos douillet,Dissipe les effets de tous les alliés et ennemis dans l'aire d'effet.,30,40,4,6,False,False,True,False,False
67,Vous appelez votre mascotte héros de la Lumière. Un héros de jadis dont le destin prophétique est de sauver le monde des ténèbres.,"Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...", . . . . . ,Aucun,,100,100,3,0,False,False,False,False,False
68,,"Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...",Et ainsi...,Vents hurlants,"Réduit de 50% l'attaque des ennemis dans l'aire d'effet.
**Durée :** 15s",25,35,1,4,True,True,False,False,True
69,,"Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...",Commença...,Petit soin,"Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Poupée”.",30,35,3,7,False,False,True,False,False
70,,"Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...",Leur aventure !,Petit contour,"Ajoute le type “Poupée” aux points faibles des ennemis dans l'aire d'effet.
**Durée :** 6s",40,35,3,4,False,False,True,False,False
71,Vous appelez votre mascotte dirigeant miniature. Un automate sur le modèle du dirigeant d'une grande compagnie.,"Une poupée à l'effigie d'un des 3 dirigeants des grandes compagnies, créée à des fins pro­mo­tion­nelles. Cette création est distribuée aux unités s'étant par­ti­cu­liè­rement distinguées pour leur armée.", . . . . . ,Aucun,,100,100,3,0,False,False,False,False,False
72,,"Une poupée à l'effigie d'un des trois dirigeants des grandes compagnies, créée à des fins pro­mo­tion­nelles. Cette création est distribuée aux unités s'étant par­ti­cu­liè­rement distinguées pour leur armée.",Ô fier peuple de la mer !,Annihilateur,"Réduit de moitié de temps de recharge pour l'invocation des mascottes.
**Durée :** 10s",40,40,4,9,True,False,False,False,False
73,,"Une poupée à l'effigie d'un des trois dirigeants des grandes compagnies, créée à des fins pro­mo­tion­nelles. Cette création est distribuée aux unités s'étant par­ti­cu­liè­rement distinguées pour leur armée.",Ô esprits ! Accordez votre divine bienveillance !,Claustrum,Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.,45,45,4,6,True,False,False,False,False
74,,"Une poupée à l'effigie d'un des trois dirigeants des grandes compagnies, créée à des fins pro­mo­tion­nelles. Cette création est distribuée aux unités s'étant par­ti­cu­liè­rement distinguées pour leur armée.",Dame Nanamo !,Tizona,"Réduit de 70% la vitesse de déplacement des ennemis dans l'aire d'effet.
**Durée :** 5s",45,35,3,4,True,False,False,False,False
75,Vous appelez votre mascotte prince bébé chocobo. Un prince chocobo qui trottine à bonne allure.,"Un prince chocobo qui trottine à bonne allure. Ce chocobo serait un descendant direct de Brigliadoro, le célèbre chocobo ishgardais. Cette haute lignée lui vaut de chercher un cavalier d'exception, digne d'être porté par lui.","Kwé, kwéééé !",Chococouronne,"Réduit de 50% la défense des ennemis dans l'aire d'effet.
**Durée :** 15s",30,45,2,4,False,True,False,True,False
76,Vous appelez votre mascotte Odin mécanique. Une mascotte inspirée du Chevalier des ombres. Son épée est cependant en bois...,Une repré­sen­ta­tion du Chevalier des ombres sur son fidèle destrier Sleipnir et armé de sa célèbre épée Zantetsuken capable de trancher le plus dur des métaux. Il semblerait cependant que l'épée de cette version soit en bois.,Que vos âmes nourrissent ma lame !,Zantetsuken,Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.,75,65,4,1,False,True,False,False,False
77,Vous appelez votre mascotte guerrier de la Lumière. Un guerrier légendaire qui se bat pour sauver les cristaux.,"Un pantin à l'effigie d'un Guerrier de la Lumière légendaire vêtu d'une armure bleue. Il semblerait que la guilde des orfèvres, qui a fabriqué cet objet, se soit inspirée d'une armure allagoise antique trouvée dans la Tour de Cristal.",La Lumière...,Éclair de jour,Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.,30,75,2,1,False,False,True,False,False
78,Vous appelez votre mascotte bébé Bahamut. Un dragon miniature sorti tout droit d'un Dalamud mécanique fracturé.,"Une curieuse créature sortie d'un Dalamud mécanique fracturé. La guilde des orfèvres, qui a fabriqué le Dalamud mécanique, affirme n'avoir rien à voir avec la présence de ce qui ressemble à un dragon.",Grooooh !,Petit brasier,Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.,70,40,3,1,True,False,False,False,False
79,"Vous appelez votre mascotte poupée mog. Une mascotte inspirée de la charmante créature amicale. Il adore la danse, kupo !","Jaloux des pantins des aventuriers, les Mogs auraient cédé à l'envie d'avoir eux aussi leur mascotte. Ces Mogs miniatures aiment la musique comme leurs créateurs et forment spontanément des rondes lorsqu'ils se rassemblent.",Kupo kupo !,Danse mog,Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.,40,40,2,1,True,False,False,False,False
80,Vous appelez votre mascotte bébé opo-opo. Un jeune simien friand de pommes de Sombrelinceul.,Ce jeune simien aurait découvert du fromage alors qu'il s'est glissé dans le Bivouac de Brayflox à la recherche de nourriture. Mais l'odeur forte du mets fermenté l'aurait fait s'évanouir. Vous l'avez sauvé et il vous en est re­con­nais­sant.,Ou-hou-ha-ha-ha !,Singerie,"Ajoute le type “Créature” aux points faibles des ennemis dans l'aire d'effet.
**Durée :** 6s",40,25,4,4,False,False,False,False,False
81,"Vous appelez votre mascotte balai enchanté. Avant, arrière, et un coup d'balai enchanté !
Voici la formule d'un bien étrange sort :
“macf/ etxet ednammoC”
Mais peut-être est-ce une simple farce ?","Un balai enchanté qui bouge tout seul, sans être guère efficace pour le ménage avec ses mouvements aléatoires. Un objet de cette forme est, dit-on, très difficile à enchanter. Celui-ci semble avoir un penchant pour les farces...","Fwit, fwit !",Coup de balai,Dissipe les effets de tous les alliés et ennemis dans l'aire d'effet.,50,60,2,6,True,False,False,False,False
82,Vous appelez votre mascotte poupée succube. Cette poupée semble tout droit venue du monde du néant. Prenez garde à ne pas la laisser vous prendre votre âme...,"Cette poupée appartenait à un certain orfèvre qui aurait tenté d'invoquer une entité. Après avoir fabriqué cette poupée, il serait passé à la vitesse supérieure en essayant d'invoquer réellement une de ces créatures.",Sacrifice... humain !,Sex-appeal,"Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 40 s'ils sont de type “Monstre”.
**Durée :** 6s",55,25,3,3,False,False,True,False,False
83,Vous appelez votre mascotte poussin zu. Ce petit zu est encore trop jeune pour être agressif.,"Les zus sont à l'origine des oiseaux migrateurs qui avaient pour habitude d'élever leurs petits dans les terres du Proche-Orient, mais depuis la catastrophe du septième fléau, il n'est pas rare de les voir pondre leurs œufs un peu partout en Éorzéa.",K.O. ! K.O. !,Éveil sauvage,"Augmente de 60 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 10s",30,25,3,3,True,False,False,False,False
84,Vous appelez votre mascotte Nanamo miniature. Cette poupée à l'air altier ressemble à s'y méprendre à la sultane d'Ul'dah.,"Ce pantin à l'effigie de la 17e sultane d'Ul'dah a été fabriqué par la guilde des orfèvres pour commémorer le dixième anniversaire de l'accès au trône de la jeune monarque, alors seulement âgée de quinze ans.","Notre véritable trésor, c'est vous !",Sang des Ul,"Augmente son attaque et sa défense. Les montants sont majorés de 10 pour l'attaque et de 5 pour la défense par tranche de 5% de PV perdus.
**Durée :** 6s",35,40,2,3,True,False,True,False,False
85,"Vous appelez votre mascotte pantin Gilgamesh. Le grand, le fantasque, l'inénarrable Gilgamesh est en miniature ! Gardez quand même un œil sur vos armes...",Ce pantin aurait été fabriqué avec des pièces en trop par un certain orfèvre d'exception qui venait de réparer son propre automate. Il l'a façonné à l'image d'un ami de son fils. Peut-être espère-t-il qu'il veillera sur le fils en question...,"Je suis le fantasque, l'inénarrable Gilgamesh !",Éradication,Inflige des dégâts d'attaque 300 aux ennemis dans l'aire d'effet. Les mascottes qui ont utilisé des PdT sont au­to­ma­ti­que­ment renvoyées.,40,55,4,1,True,False,False,False,False
86,"Vous appelez votre mascotte Prince oignon. Le Prince oignon, du gang des légumes, est devenu inoffensif ! Il vous fera quand même pleurer si vous l'épluchez...","Apprenant qu'il était le fruit, ou plutôt le légume, d'un mariage stratégique, le Prince sombra un temps vers le côté obscur. Mais l'amour de ses parents le remit dans le droit chemin, et il est fier de porter le pollen du Roi tomate... Paraît-il.",●×▼... !,Jus d'oignon,Inflige des dégâts équivalents à 5% de sa solidité à la pierre arcanique ennemie la plus proche.,55,30,3,8,False,False,True,False,False
87,"Vous appelez votre mascotte Chevalier aubergine. Le Chevalier aubergine, du gang des légumes, est devenu inoffensif ! Il a même l'air appétissant...","Apprenant que son ancêtre était frère de terreau du 18e aïeul du Roi tomate, le Chevalier ambitionna un temps d'aider à créer le royaume des mandragores. Il est aujourd'hui entraîneur du prince, avec toute la confiance du roi... Paraît-il.",◎◎×△□ !!,Auberginvincible,"Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Créature”.
**Durée :** 6s",45,50,3,3,False,True,True,False,False
