#,Name,Bg,ArrayEventHandler,PlaceNameRegionIcon,PlaceNameIcon,Aetheryte,FixedTime,PlaceNameRegion,PlaceNameZone,PlaceName,Map,ContentFinderCondition,BGM,QuestBattle,Resident,NotoriousMonsterTerritory,BattalionMode,LoadingImage,ExclusiveType,TerritoryIntendedUse,WeatherRate,Unknown1,ExVersion,Unknown2,ZoneSharedGroup,AetherCurrentCompFlgSet,MountSpeed,IndividualWeather,AchievementIndex,Unknown6,Unknown7,PCSearch,Stealth,Mount,Unknown8,IsPvpZone,Unknown9,IsInUse,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16
226,e0003,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,298,36,12,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
227,e0004,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,299,37,14,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
228,e0007,ffxiv/fst_f1/fld/f1f4/level/f1f4,0,122003,123207,0,-1,23,507,57,7,302,37,6,0,0,1,3,3,9,6,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
229,e0008,ffxiv/fst_f1/fld/f1f3/level/f1f3,0,122003,123206,0,-1,23,507,56,6,303,37,5,0,0,1,3,3,9,5,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
230,e0009,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,304,37,4,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
231,e0010,ffxiv/fst_f1/fld/f1f3/level/f1f3,0,122003,123206,0,-1,23,507,56,6,305,37,2,0,0,1,3,3,9,5,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
232,e0016,ffxiv/fst_f1/fld/f1f3/level/f1f3,0,122003,123206,0,-1,23,507,56,6,311,39,13,0,0,1,3,3,9,5,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
233,e0001,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,296,37,11,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
234,e0005,ffxiv/fst_f1/fld/f1f2/level/f1f2,0,122003,123205,0,-1,23,507,55,5,300,39,16,0,0,1,3,3,9,4,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
235,e0006,ffxiv/fst_f1/fld/f1f3/level/f1f3,0,122003,123206,0,-1,23,507,56,6,301,113,17,0,0,1,3,3,9,5,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
236,e0011,ffxiv/fst_f1/fld/f1f3/level/f1f3,0,122003,123206,0,-1,23,507,56,6,306,113,3,0,0,1,3,3,9,5,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
237,e0012,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,307,37,7,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
238,e0013,ffxiv/fst_f1/twn/f1t2/level/f1t2,0,122009,123203,0,-1,23,506,53,3,308,39,8,0,0,1,3,3,9,2,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
239,e0014,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,309,37,9,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
240,e0015,ffxiv/fst_f1/fld/f1f4/level/f1f4,0,122003,123207,0,-1,23,507,57,7,310,113,10,0,0,1,3,3,9,6,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
241,s1b1,ffxiv/sea_s1/bah/s1b1/level/s1b1,0,122001,124501,0,-1,22,502,464,57,93,1001,0,0,0,1,2,2,16,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
242,s1b2,ffxiv/sea_s1/bah/s1b2/level/s1b2,0,122001,124502,0,-1,22,502,465,58,94,1001,0,11,0,1,2,2,17,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
243,s1b3,ffxiv/sea_s1/bah/s1b3/level/s1b3,0,122006,124503,0,-1,22,502,466,62,95,1001,0,0,0,1,2,2,16,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
244,s1b4,ffxiv/sea_s1/bah/s1b4/level/s1b4,0,122006,124504,0,-1,22,502,467,59,96,1001,0,0,0,1,2,2,17,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
245,s1b5,ffxiv/sea_s1/bah/s1b5/level/s1b5,0,122006,124505,0,-1,22,502,468,60,97,1001,0,15,0,1,2,2,16,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
246,w1b5,ffxiv/wil_w1/bah/w1b5/level/w1b5,852738,122014,124535,22,-1,24,505,1410,1,0,1001,0,0,0,1,4,0,12,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
247,s1b7,ffxiv/sea_s1/bah/s1b7/level/s1b7,0,122006,124506,22,-1,22,502,469,1,0,1001,0,0,0,1,2,0,12,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
248,e0017,ffxiv/wil_w1/fld/w1f2/level/w1f2,0,122002,123105,0,-1,24,505,43,21,312,37,18,0,0,1,4,3,9,10,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
249,e0018,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,313,117,24,0,0,1,2,3,9,17,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
250,s1p1,ffxiv/sea_s1/pvp/s1p1/level/s1p1,853478,122001,123011,55,-1,22,501,358,51,0,1081,0,0,0,1,2,0,1,29,0,0,0,0,0,0,0,27,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
251,e0028,ffxiv/wil_w1/twn/w1t1/level/w1t1,0,122008,123102,0,-1,24,504,40,13,323,113,34,0,0,1,4,3,9,7,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
252,e0038,ffxiv/sea_s1/fld/s1f1/level/s1f1,0,122001,123004,0,-1,22,502,30,15,332,37,35,0,0,1,2,3,9,16,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
253,e0019,ffxiv/wil_w1/fld/w1f2/level/w1f2,0,122002,123105,0,-1,24,505,43,21,314,37,19,0,0,1,4,3,9,10,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
254,e0020,ffxiv/wil_w1/twn/w1t1/level/w1t1,0,122008,123102,0,-1,24,504,40,13,315,37,20,0,0,1,4,3,9,7,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
255,e0021,ffxiv/wil_w1/fld/w1f1/level/w1f1,0,122002,123104,0,-1,24,505,42,20,316,37,21,0,0,1,4,3,9,9,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
256,e0022,ffxiv/wil_w1/fld/w1f3/level/w1f3,0,122002,123106,0,-1,24,505,44,22,317,39,22,0,0,1,4,3,9,11,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
257,e0023,ffxiv/wil_w1/fld/w1f3/level/w1f3,0,122002,123106,0,-1,24,505,44,22,318,113,23,0,0,1,4,3,9,11,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
258,e0024,ffxiv/wil_w1/fld/w1f2/level/w1f2,0,122002,123105,0,-1,24,505,43,21,319,37,30,0,0,1,4,3,9,10,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
259,e0025,ffxiv/wil_w1/twn/w1t1/level/w1t1,0,122008,123102,0,-1,24,504,40,13,320,101,31,0,0,1,4,3,9,7,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
260,e0026,ffxiv/wil_w1/fld/w1f4/level/w1f4,0,122002,123107,0,-1,24,505,45,23,321,37,32,0,0,1,4,3,9,12,0,0,0,38,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
261,e0027,ffxiv/wil_w1/fld/w1f4/level/w1f4,0,122002,123107,0,-1,24,505,45,23,322,101,33,0,0,1,4,3,9,12,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
262,e0034,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,328,39,25,0,0,1,2,3,9,17,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
263,e0035,ffxiv/sea_s1/fld/s1f4/level/s1f4,0,122001,123007,0,-1,22,502,33,18,329,37,26,0,0,1,2,3,9,19,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
264,e0036,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,330,33,27,0,0,1,2,3,9,17,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
265,e0037,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,331,113,28,0,0,1,2,3,9,17,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
266,e0029,ffxiv/wil_w1/fld/w1f3/level/w1f3,0,122002,123106,0,-1,24,505,44,22,324,117,40,0,0,1,4,3,9,11,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
267,e0030,ffxiv/wil_w1/fld/w1f1/level/w1f1,0,122002,123104,0,-1,24,505,42,20,325,37,41,0,0,1,4,3,9,9,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
268,e0031,ffxiv/wil_w1/fld/w1f3/level/w1f3,0,122002,123106,0,-1,24,505,44,22,326,39,42,0,0,1,4,3,9,11,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
269,e0032,ffxiv/wil_w1/fld/w1f1/level/w1f1,0,122002,123104,0,-1,24,505,42,20,327,113,43,0,0,1,4,3,9,9,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
270,e0041,ffxiv/wil_w1/fld/w1f2/level/w1f2,0,122002,123105,0,-1,24,505,43,21,335,37,37,0,0,1,4,3,9,10,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
271,e0042,ffxiv/wil_w1/fld/w1f2/level/w1f2,0,122002,123105,0,-1,24,505,43,21,336,36,38,0,0,1,4,3,9,10,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
272,e0039,ffxiv/sea_s1/fld/s1f1/level/s1f1,0,122001,123004,0,-1,22,502,30,15,333,37,29,0,0,1,2,3,9,16,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
273,e0043,ffxiv/wil_w1/fld/w1f1/level/w1f1,0,122002,123104,0,-1,24,505,42,20,337,39,39,0,0,1,4,3,9,9,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
274,e0046,ffxiv/wil_w1/twn/w1t1/level/w1t1,0,122008,123102,0,-1,24,504,40,13,338,108,44,0,0,1,4,3,9,7,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
275,e0047,ffxiv/wil_w1/fld/w1f3/level/w1f3,0,122002,123106,0,-1,24,505,44,22,339,37,45,0,0,1,4,3,9,11,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
276,z1e5,ffxiv/zon_z1/evt/z1e5/level/z1e5,0,-1,-1,0,-1,148,0,379,1,0,1001,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
277,e0048,ffxiv/fst_f1/fld/f1f2/level/f1f2,0,122003,123205,0,-1,23,507,55,5,340,39,46,0,0,1,3,3,9,4,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
278,e0049,ffxiv/wil_w1/fld/w1f1/level/w1f1,0,122002,123104,0,-1,24,505,42,20,341,39,47,0,0,1,4,3,9,9,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
279,e0050,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,342,39,48,0,0,1,2,3,9,17,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
280,e0040,ffxiv/sea_s1/fld/s1f4/level/s1f4,0,122001,123007,0,-1,22,502,33,18,334,36,36,0,0,1,2,3,9,19,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
281,o1fa,ffxiv/ocn_o1/fld/o1fa/level/o1fa,0,122001,124011,0,-1,22,502,1334,147,72,1001,0,36,0,1,2,2,10,38,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
282,s1i1,ffxiv/sea_s1/ind/s1i1/level/s1i1,0,122001,123010,8,-1,22,502,1100,109,0,1083,0,0,0,1,2,0,14,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
283,s1i2,ffxiv/sea_s1/ind/s1i2/level/s1i2,0,122001,123010,8,-1,22,502,1101,110,0,1083,0,0,0,1,2,0,14,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
284,s1i3,ffxiv/sea_s1/ind/s1i3/level/s1i3,0,122001,123010,8,-1,22,502,1102,113,0,1083,0,0,0,1,2,0,14,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
285,e0053,ffxiv/sea_s1/fld/s1f1/level/s1f1,0,122001,123004,0,-1,22,502,30,15,345,39,50,0,0,1,2,3,9,16,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
286,e0054,ffxiv/ocn_o1/evt/o1e2/level/o1e2,0,-1,-1,0,-1,22,502,462,95,346,39,51,0,0,1,2,3,9,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
287,e0055,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,347,39,52,0,0,1,2,3,9,17,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
288,e0056,ffxiv/ocn_o1/evt/o1e2/level/o1e2,0,-1,-1,0,300,22,502,462,95,348,39,53,0,0,1,2,3,9,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
289,e0057,ffxiv/fst_f1/fld/f1f2/level/f1f2,0,122003,123205,0,-1,23,507,55,5,349,37,54,0,0,1,3,3,9,4,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
290,e0063,ffxiv/fst_f1/fld/f1f2/level/f1f2,0,122003,123205,0,-1,23,507,55,5,355,37,55,0,0,1,3,3,9,4,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
291,e0064,ffxiv/fst_f1/fld/f1f3/level/f1f3,0,122003,123206,0,1300,23,507,56,6,356,37,56,0,0,1,3,3,9,5,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
292,w1fa_2,ffxiv/wil_w1/fld/w1fa/level/w1fa,0,122002,124109,0,-1,24,505,357,401,59,1001,0,5,0,1,4,2,10,25,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
293,s1fa_2,ffxiv/sea_s1/fld/s1fa/level/s1fa,0,122001,124009,0,-1,22,502,359,403,60,1001,0,6,0,1,2,2,10,23,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
294,r1fa_2,ffxiv/roc_r1/fld/r1fa/level/r1fa,0,122004,124306,0,-1,25,508,361,402,61,1001,0,10,0,1,5,2,10,26,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
295,w1fa_3,ffxiv/wil_w1/fld/w1fa/level/w1fa,0,122002,124110,0,-1,24,505,357,401,63,1001,0,23,0,1,4,2,10,25,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
296,s1fa_3,ffxiv/sea_s1/fld/s1fa/level/s1fa,0,122001,124010,0,-1,22,502,359,403,64,1001,0,16,0,1,2,2,10,23,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
297,r1fa_3,ffxiv/roc_r1/fld/r1fa/level/r1fa,0,122004,124307,0,-1,25,508,361,402,65,1001,0,0,0,1,5,2,10,26,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
298,go012,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,-1,-1,0,-1,25,508,63,53,53,1001,0,0,0,1,5,2,3,21,2,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
299,go013,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,-1,-1,0,-1,26,509,67,25,54,1001,0,0,0,1,6,2,3,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
300,go014,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,-1,-1,0,-1,26,509,67,25,55,1001,0,0,0,1,6,2,3,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
301,e0051,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,343,37,60,0,0,1,5,3,9,21,2,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
302,e0052,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,344,113,61,0,0,1,5,3,9,21,2,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
303,e0058,ffxiv/fst_f1/fld/f1f2/level/f1f2,0,122003,123205,0,-1,23,507,55,5,350,39,57,0,0,1,3,3,9,4,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
304,e0059,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,351,113,62,0,0,1,5,3,9,21,2,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
305,e0060,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,122005,123401,0,-1,26,509,67,25,352,117,65,0,0,1,6,3,9,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
306,e0061,ffxiv/wil_w1/fld/w1f4/level/w1f4,0,122002,123107,0,-1,24,505,45,23,353,113,58,0,0,1,4,3,9,12,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
307,e0062,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,354,108,59,0,0,1,2,3,9,17,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
308,e0065,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,122005,123401,0,-1,26,509,67,25,357,76,63,0,0,1,6,3,9,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
309,e0066,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,122005,123401,0,-1,26,509,67,25,358,39,64,0,0,1,6,3,9,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
310,e0067,ffxiv/sea_s1/fld/s1f3/level/s1f3,0,122001,123006,0,-1,22,502,32,17,359,37,66,0,0,1,2,3,9,18,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
311,e0068,ffxiv/sea_s1/fld/s1f3/level/s1f3,0,122001,123006,0,-1,22,502,32,17,360,39,67,0,0,1,2,3,9,18,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
312,e0069,ffxiv/wil_w1/fld/w1f4/level/w1f4,0,122002,123107,0,-1,24,505,45,23,361,37,68,0,0,1,4,3,9,12,0,0,0,38,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
313,e0070,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,362,39,69,0,0,1,5,3,9,21,2,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
314,e0071,ffxiv/wil_w1/fld/w1f2/level/w1f2,0,122002,123105,0,-1,24,505,43,21,363,37,70,0,0,1,4,3,9,10,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
315,e0072,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,122005,123401,0,-1,26,509,67,25,364,91,71,0,0,1,6,3,9,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
316,e0073,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,365,91,72,0,0,1,5,3,9,21,2,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
317,e0074,ffxiv/fst_f1/fld/f1f3/level/f1f3,0,122003,123206,0,-1,23,507,56,6,366,37,73,0,0,1,3,3,9,5,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
318,e0075,ffxiv/wil_w1/fld/w1f4/level/w1f4,0,122002,123107,0,-1,24,505,45,23,367,91,74,0,0,1,4,3,9,12,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
319,e0076,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,368,37,75,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
320,e0077,ffxiv/fst_f1/fld/f1f1/level/f1f1,0,122003,123204,0,-1,23,507,54,4,369,91,76,0,0,1,3,3,9,3,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
321,e0078,ffxiv/fst_f1/fld/f1f4/level/f1f4,0,122003,123207,0,-1,23,507,57,7,370,37,77,0,0,1,3,3,9,6,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
322,e0079,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,371,91,78,0,0,1,5,3,9,21,2,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
323,e0080,ffxiv/wil_w1/fld/w1f4/level/w1f4,0,122002,123107,0,-1,24,505,45,23,372,120,79,0,0,1,4,3,9,12,0,0,0,38,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
324,e0081,ffxiv/fst_f1/fld/f1f4/level/f1f4,0,122003,123207,0,-1,23,507,57,7,373,157,80,0,0,1,3,3,9,6,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
325,e0082,ffxiv/sea_s1/fld/s1f6/level/s1f6,0,122001,123009,0,-1,22,502,350,30,374,155,81,0,0,1,2,3,9,24,0,0,0,37,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
326,e0083,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,122005,123401,0,-1,26,509,67,25,375,91,82,0,0,1,6,3,9,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
327,e0084,ffxiv/sea_s1/fld/s1f3/level/s1f3,0,122001,123006,0,-1,22,502,32,17,376,39,83,0,0,1,2,3,9,18,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
328,e0085,ffxiv/sea_s1/fld/s1f5/level/s1f5,0,122001,123008,0,-1,22,502,34,19,377,39,84,0,0,1,2,3,9,20,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
329,e0086,ffxiv/sea_s1/dun/s1d3/level/s1d3,0,122001,124005,0,-1,22,502,37,32,378,91,85,0,0,1,2,3,9,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
330,e0087,ffxiv/sea_s1/fld/s1f4/level/s1f4,0,122001,123007,0,100,22,502,33,18,379,112,86,0,0,1,2,3,9,19,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
331,r1fa_event,ffxiv/roc_r1/fld/r1fa/level/r1fa,853854,-1,-1,23,-1,25,508,459,98,0,1001,0,0,0,1,5,0,7,26,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
332,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,l1f1_event,ffxiv/lak_l1/fld/l1f1/level/l1f1,0,-1,-1,24,-1,26,509,67,25,0,148,0,0,0,1,6,0,15,22,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
336,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
337,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
