#,Name,SilverStarRequirement,GoldStarRequirement,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],Unknown1,MissionTime,MissionReward,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,MissionLotteryCond,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown2
205,Cuir isotherme,700,1000,20,13,0,100,1200,205,347,0,0,0,254,206,0,5200,3,4,0,0,0,False,False
206,Traitement expérimental de végétaux lunaires,2600,3000,21,13,0,100,1200,206,348,0,0,0,255,207,0,5200,3,4,0,0,0,False,False
207,EX : Traitement final de matériaux d'essai,2500,3000,22,13,0,100,1200,207,349,0,0,0,256,208,0,5100,3,5,0,0,0,False,False
208,EX : Petites sacoches de travail,840,1000,23,13,0,100,1200,208,350,0,0,0,257,209,0,5100,3,5,0,0,0,False,False
209,EX : Sofas d'excellente qualité,840,1000,24,13,0,100,1200,209,351,0,0,0,258,210,0,5100,3,5,2,0,0,False,False
210,EX : Mobilier typique,2800,3000,25,13,0,100,1200,210,352,0,0,0,259,211,0,5100,3,5,1,13,0,False,False
211,EX+ : Chaussures de sécurité,560,880,26,13,0,100,420,211,353,0,0,0,260,212,0,5000,0,6,0,14,0,False,False
212,EX+ : Habits de récolte,560,880,27,13,0,100,330,212,354,0,0,0,261,213,0,5000,0,6,0,13,0,False,False
213,Préparation de matériel pour poste avancé,2300,3000,28,13,0,100,1200,213,355,0,0,0,262,214,0,5200,3,4,0,0,0,False,False
214,EX : Amélioration de matériel pour poste avancé,2500,3000,28,13,0,100,1200,214,356,0,0,213,263,215,0,5100,3,5,0,0,0,False,False
215,Préparation de matériaux de raffinement,1000,1600,29,13,0,100,1200,215,357,0,0,0,264,216,0,5200,0,4,0,0,0,False,False
216,EX : Amélioration de matériaux de raffinement,1000,1600,29,13,0,100,1200,216,358,0,0,215,265,217,0,5100,0,5,0,0,0,False,False
217,EX+ : Matériaux de grande taille pour la recherche,1000,1600,29,13,0,100,300,217,359,0,0,216,266,218,0,5000,0,6,0,0,0,False,False
218,EX : Matériaux pour articles de relaxation,850,1000,30,13,0,100,1200,218,360,0,0,0,267,219,0,5100,3,5,0,0,0,False,False
219,EX+ : Mobilier de relaxation,900,1000,30,13,0,100,240,219,361,0,0,218,268,220,0,5000,3,6,2,0,0,False,False
220,Préparation de matériaux pour conteneurs,2300,3000,31,13,0,100,1200,220,362,0,0,0,269,221,0,5200,3,4,0,9,0,False,False
221,EX : Amélioration de matériaux pour conteneurs,2500,3000,31,13,0,100,1200,221,363,0,0,220,270,222,0,5100,3,5,1,0,0,False,False
222,EX+ : Conteneurs de fret pour rovers,2700,3000,31,13,0,100,270,222,364,0,0,221,271,223,0,5000,3,6,2,0,0,False,False
223,EX+ : Préparation de com­bi­nai­sons cosmiques,980,1080,32,13,0,100,600,223,365,0,0,0,272,224,0,5000,3,6,1,3,0,False,False
224,EX+ : Amélioration de com­bi­nai­sons cosmiques,980,1080,32,13,0,100,600,224,366,0,0,223,273,225,0,5000,3,6,1,0,0,False,False
225,EX+ : Perfectionnement de com­bi­nai­sons cosmiques,1000,1080,32,13,0,100,420,225,367,0,0,224,274,226,0,5000,0,6,1,0,0,False,False
226, Pelotes de fil multi-usage,1200,2400,17,14,0,100,0,226,368,0,0,0,275,227,0,0,0,1,0,0,1,False,False
227, Étoffes de première nécessité,1200,2400,20,14,0,100,0,227,369,0,0,0,276,228,0,0,0,1,0,0,1,False,False
228, Protège-têtes pour la récolte,1200,2400,22,14,0,100,0,228,370,0,0,0,277,229,0,0,0,1,0,0,1,False,False
229, Matériaux pour la recherche,1200,2400,29,14,0,100,0,229,371,0,0,0,278,230,0,0,0,1,0,0,1,False,False
230, Filins pro­fes­sion­nels multi-usage,1200,2400,20,14,0,100,0,230,372,0,0,0,279,231,0,0,0,1,0,0,1,False,False
231, Rideaux de partition,1200,2400,19,14,0,100,0,231,373,0,0,0,280,232,0,0,0,1,0,0,1,False,False
232, Pelotes de fil thermorésistant,1200,2400,17,14,0,100,0,232,374,0,0,0,281,233,0,0,0,2,0,0,1,False,False
233, Vêtements d'intérieur,1200,2400,20,14,0,100,0,233,375,0,0,0,282,234,0,0,0,2,0,0,1,False,False
234, Serviettes multi-usage,1300,3000,26,14,0,100,0,234,376,0,0,0,283,235,0,0,3,2,0,0,1,False,False
235, Fibres composites,700,1500,18,14,0,100,0,235,377,0,0,0,284,236,0,0,3,2,0,0,1,False,False
236, Rideaux médicaux,1100,2500,19,14,0,100,0,236,378,0,0,0,285,237,0,0,3,2,0,0,1,False,False
237, Matériaux pour cosmo-navette,1200,2250,28,14,0,100,0,237,379,0,0,0,286,238,0,0,3,2,0,0,1,False,False
238, Pantalons en matière nouvelle,700,1500,22,14,0,100,0,238,380,0,0,0,287,239,0,0,3,2,0,0,1,False,False
239, Corde de travail,1600,2400,20,14,0,100,0,239,381,0,0,0,288,240,0,0,0,3,0,0,1,False,False
240, Pelotes de fil bactéricides,1600,2400,17,14,0,100,0,240,382,0,0,0,289,241,0,0,0,3,0,0,1,False,False
241, Rideaux d'excellente qualité,1700,2000,19,14,0,100,0,241,383,0,0,0,290,242,0,0,3,3,0,0,1,False,False
242, Étoffes pour le transport de ressources,2700,3000,31,14,0,100,0,242,384,0,0,0,291,243,0,0,3,3,0,0,1,False,False
243, Fibres composites résistantes,1600,2400,18,14,0,100,0,243,385,0,0,0,292,244,0,0,0,3,0,0,1,False,False
244, Accessoires de relaxation,2700,3000,30,14,0,100,0,244,386,0,0,0,293,245,0,0,3,3,0,0,1,False,False
245, Chapeaux en matériaux expérimentaux,1000,1300,22,14,0,100,0,245,387,0,0,0,294,246,0,0,0,3,0,0,1,False,False
246, Coussins de relaxation,1000,1300,24,14,0,100,0,246,388,0,0,0,295,247,0,0,0,3,0,0,1,False,False
247,Pelotes de fil résistant,1800,2400,17,14,0,100,1200,247,389,0,0,0,296,248,0,6200,0,4,0,0,0,False,False
248,Fibres composites d'excellente qualité,2300,3000,18,14,0,100,1200,248,390,0,0,0,297,249,0,6200,3,4,0,0,0,False,False
249,Rideaux pour salle de repos d'excellente qualité,700,1000,19,14,0,100,0,249,391,0,0,0,298,250,0,6200,3,4,0,0,0,False,False
250,Bandages de premiers secours,700,1000,20,14,0,100,1200,250,392,0,0,0,299,251,0,6200,3,4,0,0,0,False,False
251,Traitement expérimental de végétaux lunaires,2600,3000,21,14,0,100,1200,251,393,0,0,0,300,252,0,6200,3,4,0,0,0,False,False
252,EX : Traitement final de matériaux d'essai,2500,3000,22,14,0,100,1200,252,394,0,0,0,301,253,0,6100,3,5,0,0,0,False,False
253,EX : Matériaux pour synthèse de fibres,840,1000,23,14,0,100,1200,253,395,0,0,0,302,254,0,6100,3,5,0,0,0,False,False
254,EX : Ensemble de coussins de relaxation,840,1000,24,14,0,100,1200,254,396,0,0,0,303,255,0,6100,3,5,2,0,0,False,False
255,EX : Décorations de sol typiques,2800,3000,25,14,0,100,1200,255,397,0,0,0,304,256,0,6100,3,5,1,14,0,False,False
256,EX+ : Chapeaux thermiques,560,880,26,14,0,100,420,256,398,0,0,0,305,257,0,6000,0,6,0,14,0,False,False
257,EX+ : Habits d'artisanat,560,880,27,14,0,100,330,257,399,0,0,0,306,258,0,6000,0,6,0,13,0,False,False
258,Préparation de matériaux pour cosmo-navette,2300,3000,28,14,0,100,1200,258,400,0,0,0,307,259,0,6200,3,4,0,0,0,False,False
259,EX : Amélioration de matériaux pour cosmo-navette,2500,3000,28,14,0,100,1200,259,401,0,0,258,308,260,0,6100,3,5,0,0,0,False,False
260,Préparation de matériaux de raffinement,1000,1600,29,14,0,100,1200,260,402,0,0,0,309,261,0,6200,0,4,0,0,0,False,False
261,EX : Amélioration de matériaux de raffinement,1000,1600,29,14,0,100,1200,261,403,0,0,260,310,262,0,6100,0,5,0,0,0,False,False
262,EX+ : Matériaux de grande taille pour la recherche,1000,1600,29,14,0,100,300,262,404,0,0,261,311,263,0,6000,0,6,0,0,0,False,False
263,EX : Matériaux pour articles de relaxation,850,1000,30,14,0,100,1200,263,405,0,0,0,312,264,0,6100,3,5,0,0,0,False,False
264,EX+ : Articles de relaxation,900,1000,30,14,0,100,240,264,406,0,0,263,313,265,0,6000,3,6,2,0,0,False,False
265,Préparation de matériaux pour conteneurs,2300,3000,31,14,0,100,1200,265,407,0,0,0,314,266,0,6200,3,4,0,11,0,False,False
266,EX : Amélioration de matériaux pour conteneurs,2500,3000,31,14,0,100,1200,266,408,0,0,265,315,267,0,6100,3,5,1,0,0,False,False
267,EX+ : Conteneurs de fret pour rovers,2700,3000,31,14,0,100,270,267,409,0,0,266,316,268,0,6000,3,6,2,0,0,False,False
268,EX+ : Préparation d'uniformes cosmiques,980,1080,32,14,0,100,600,268,410,0,0,0,317,269,0,6000,3,6,1,5,0,False,False
269,EX+ : Amélioration d'uniformes cosmiques,980,1080,32,14,0,100,600,269,411,0,0,268,318,270,0,6000,3,6,1,0,0,False,False
270,EX+ : Perfectionnement d'uniformes cosmiques,1000,1080,32,14,0,100,420,270,412,0,0,269,319,271,0,6000,0,6,1,0,0,False,False
271, Briques multi-usage,1200,2400,33,15,0,100,0,271,413,0,0,0,320,272,0,0,0,1,0,0,1,False,False
272, Traitement de condiments de produits récoltés,1200,2400,40,15,0,100,0,272,414,0,0,0,321,273,0,0,0,1,0,0,1,False,False
273, Mortier de con­struc­tion,1200,2400,34,15,0,100,0,273,415,0,0,0,322,274,0,0,0,1,0,0,1,False,False
274, Ravitaillement en nourriture pour ouvriers,1200,2400,35,15,0,100,0,274,416,0,0,0,323,275,0,0,0,1,0,0,1,False,False
275, Colle aqueuse,1200,2400,36,15,0,100,0,275,417,0,0,0,324,276,0,0,0,1,0,0,1,False,False
276, Recherche sur la médecine nutritive,1200,2400,46,15,0,100,0,276,418,0,0,0,325,277,0,0,0,1,0,0,1,False,False
277, Briques thermorésistantes,1200,2400,33,15,0,100,0,277,419,0,0,0,326,278,0,0,0,2,0,0,1,False,False
278, Boissons toniques,1200,2400,35,15,0,100,0,278,420,0,0,0,327,279,0,0,0,2,0,0,1,False,False
279, Peinture de con­struc­tion,1300,3000,33,15,0,100,0,279,421,0,0,0,328,280,0,0,3,2,0,0,1,False,False
280, Dallages traditionnels,700,1500,41,15,0,100,0,280,422,0,0,0,329,281,0,0,3,2,0,0,1,False,False
281, Articles d'éclairage nocturne,1100,2500,36,15,0,100,0,281,423,0,0,0,330,282,0,0,3,2,0,0,1,False,False
282, Rations alimentaires d'urgence,1200,2250,39,15,0,100,0,282,424,0,0,0,331,283,0,0,3,2,0,0,1,False,False
283, Boissons de nouvelle génération,700,1500,47,15,0,100,0,283,425,0,0,0,332,284,0,0,3,2,0,0,1,False,False
284, Traitement de condiments de végétaux séléniens,1600,2400,39,15,0,100,0,284,426,0,0,0,333,285,0,0,0,3,0,0,1,False,False
285, Briques étanches,1600,2400,33,15,0,100,0,285,427,0,0,0,334,286,0,0,0,3,0,0,1,False,False
286, Ravitaillement en médicaments expérimentaux,1700,2000,43,15,0,100,0,286,428,0,0,0,335,287,0,0,3,3,0,0,1,False,False
287, Eau sacrée pour potions alchimiques,2700,3000,42,15,0,100,0,287,429,0,0,0,336,288,0,0,3,3,0,0,1,False,False
288, Dallages de matériaux séléniens,1600,2400,41,15,0,100,0,288,430,0,0,0,337,289,0,0,0,3,0,0,1,False,False
289, Revitalisants d'excellente qualité,2700,3000,35,15,0,100,0,289,431,0,0,0,338,290,0,0,3,3,0,0,1,False,False
290, Jardins de petite taille,1000,1300,41,15,0,100,0,290,432,0,0,0,339,291,0,0,0,3,0,0,1,False,False
291, Plantes décoratives de végétaux séléniens,1000,1300,40,15,0,100,0,291,433,0,0,0,340,292,0,0,0,3,0,0,1,False,False
292,Briques étanches,1800,2400,33,15,0,100,1200,292,434,0,0,0,341,293,0,7200,0,4,0,0,0,False,False
293,Mortier d'excellente qualité,2300,3000,34,15,0,100,1200,293,435,0,0,0,342,294,0,7200,3,4,0,0,0,False,False
294,Médicaments pour nutrition équilibrée,700,1000,35,15,0,100,0,294,436,0,0,0,343,295,0,7200,3,4,0,0,0,False,False
295,Vaisselle de cuisine pour cantine,700,1000,37,15,0,100,1200,295,437,0,0,0,344,296,0,7200,3,4,0,0,0,False,False
296,Traitement expérimental de produits aquatiques séléniens,2600,3000,38,15,0,100,1200,296,438,0,0,0,345,297,0,7200,3,4,0,0,0,False,False
297,EX : Boissons de réserve,2500,3000,39,15,0,100,1200,297,439,0,0,0,346,298,0,7100,3,5,0,0,0,False,False
298,EX : Recherche sur les produits de maquillage,840,1000,40,15,0,100,1200,298,440,0,0,0,347,299,0,7100,3,5,0,0,0,False,False
299,EX : Reproduction de plantes décoratives,840,1000,41,15,0,100,1200,299,441,0,0,0,348,300,0,7100,3,5,2,0,0,False,False
300,EX : Médicaments pour artisans ,2800,3000,42,15,0,100,1200,300,442,0,0,0,349,301,0,7100,3,5,1,13,0,False,False
301,EX+ : Produits antirouille,560,880,36,15,0,100,420,301,443,0,0,0,350,302,0,7000,0,6,0,13,0,False,False
302,EX+ : Conservateurs alimentaires,560,880,43,15,0,100,330,302,444,0,0,0,351,303,0,7000,0,6,0,14,0,False,False
303,Préparation de remèdes expérimentaux,2300,3000,44,15,0,100,1200,303,445,0,0,0,352,304,0,7200,3,4,0,0,0,False,False
304,EX : Amélioration de remèdes expérimentaux,2500,3000,44,15,0,100,1200,304,446,0,0,303,353,305,0,7100,3,5,0,0,0,False,False
305,Préparation de finitions d'habitat pour Loporrite,1000,1600,45,15,0,100,1200,305,447,0,0,0,354,306,0,7200,0,4,0,0,0,False,False
306,EX : Amélioration de finitions d'habitat pour Loporrite,1000,1600,45,15,0,100,1200,306,448,0,0,305,355,307,0,7100,0,5,0,0,0,False,False
307,EX+ : Finitions d'habitat pour Loporrite,1000,1600,45,15,0,100,300,307,449,0,0,306,356,308,0,7000,0,6,0,0,0,False,False
308,EX : Préparation de pâtées pour élevage,850,1000,46,15,0,100,1200,308,450,0,0,0,357,309,0,7100,3,5,0,0,0,False,False
309,EX+ : Amélioration de pâtées pour élevage,900,1000,46,15,0,100,240,309,451,0,0,308,358,310,0,7000,3,6,2,0,0,False,False
310,Préparation de boissons gélatineuses de haute qualité nutritive,2300,3000,47,15,0,100,1200,310,452,0,0,0,359,311,0,7200,3,4,0,1,0,False,False
311,EX : Amélioration de boissons gélatineuses de haute qualité nutritive,2500,3000,47,15,0,100,1200,311,453,0,0,310,360,312,0,7100,3,5,1,0,0,False,False
312,EX+ : Boissons gélatineuses de haute qualité nutritive,2700,3000,47,15,0,100,270,312,454,0,0,311,361,313,0,7000,3,6,2,0,0,False,False
313,EX+ : Préparation de potions alchimiques multicolores,980,1080,48,15,0,100,600,313,455,0,0,0,362,314,0,7000,3,6,1,7,0,False,False
314,EX+ : Amélioration de potions alchimiques multicolores,980,1080,48,15,0,100,600,314,456,0,0,313,363,315,0,7000,3,6,1,0,0,False,False
315,EX+ : Perfectionnement de potions alchimiques multicolores,1000,1080,48,15,0,100,420,315,457,0,0,314,364,316,0,7000,0,6,1,0,0,False,False
316, Huile multi-usage,1200,2400,33,16,0,100,0,316,458,0,0,0,365,317,0,0,0,1,0,0,1,False,False
317, Traitement de condiments de produits récoltés,1200,2400,40,16,0,100,0,317,459,0,0,0,366,318,0,0,0,1,0,0,1,False,False
318, Colle de con­struc­tion,1200,2400,34,16,0,100,0,318,460,0,0,0,367,319,0,0,0,1,0,0,1,False,False
319, Bouillons de produits aquatiques,1200,2400,35,16,0,100,0,319,461,0,0,0,368,320,0,0,0,1,0,0,1,False,False
320, Encre aqueuse,1200,2400,36,16,0,100,0,320,462,0,0,0,369,321,0,0,0,1,0,0,1,False,False
321, Recherche sur la médecine nutritive,1200,2400,46,16,0,100,0,321,463,0,0,0,370,322,0,0,0,1,0,0,1,False,False
322, Huile thermorésistante,1200,2400,33,16,0,100,0,322,464,0,0,0,371,323,0,0,0,2,0,0,1,False,False
323, Aliments pour nutrition équilibrée,1200,2400,35,16,0,100,0,323,465,0,0,0,372,324,0,0,0,2,0,0,1,False,False
324, Peinture de con­struc­tion,1300,3000,33,16,0,100,0,324,466,0,0,0,373,325,0,0,3,2,0,0,1,False,False
325, Nourriture portable,700,1500,41,16,0,100,0,325,467,0,0,0,374,326,0,0,3,2,0,0,1,False,False
326, Traitement de produits de la mer de haute qualité nutritive,1100,2500,36,16,0,100,0,326,468,0,0,0,375,327,0,0,3,2,0,0,1,False,False
327, Rations alimentaires d'urgence,1200,2250,39,16,0,100,0,327,469,0,0,0,376,328,0,0,3,2,0,0,1,False,False
328, Reproduction de repas complets essentiels,700,1500,47,16,0,100,0,328,470,0,0,0,377,329,0,0,3,2,0,0,1,False,False
329, Produits de nouvelle génération pour conservation,1600,2400,39,16,0,100,0,329,471,0,0,0,378,330,0,0,0,3,0,0,1,False,False
330, Huile étanche,1600,2400,33,16,0,100,0,330,472,0,0,0,379,331,0,0,0,3,0,0,1,False,False
331, Boissons de nouvelle génération,1700,2000,43,16,0,100,0,331,473,0,0,0,380,332,0,0,3,3,0,0,1,False,False
332, Cuisine de grâce,2700,3000,42,16,0,100,0,332,474,0,0,0,381,333,0,0,3,3,0,0,1,False,False
333, Reproduction de nourriture typique aux ingrédients aquatiques séléniens,1600,2400,41,16,0,100,0,333,475,0,0,0,382,334,0,0,0,3,0,0,1,False,False
334, Produits récoltés séléniens pour nutrition équilibrée,2700,3000,35,16,0,100,0,334,476,0,0,0,383,335,0,0,3,3,0,0,1,False,False
335, Étude de fondation de boulangerie,1000,1300,41,16,0,100,0,335,477,0,0,0,384,336,0,0,0,3,0,0,1,False,False
336, Traitement de pré­pa­ra­tions aux champignons,1000,1300,40,16,0,100,0,336,478,0,0,0,385,337,0,0,0,3,0,0,1,False,False
337,Huile étanche,1800,2400,33,16,0,100,1200,337,479,0,0,0,386,338,0,8200,0,4,0,0,0,False,False
338,Colle d'excellente qualité,2300,3000,34,16,0,100,1200,338,480,0,0,0,387,339,0,8200,3,4,0,0,0,False,False
339,Ravitaillement en boissons revigorantes,700,1000,35,16,0,100,0,339,481,0,0,0,388,340,0,8200,3,4,0,0,0,False,False
340,Petit déjeuner pour cantine,700,1000,37,16,0,100,1200,340,482,0,0,0,389,341,0,8200,3,4,0,0,0,False,False
341,Traitement expérimental de produits aquatiques séléniens,2600,3000,38,16,0,100,1200,341,483,0,0,0,390,342,0,8200,3,4,0,0,0,False,False
342,EX : Fabrication en série de nouveaux aliments pour conservation,2500,3000,39,16,0,100,1200,342,484,0,0,0,391,343,0,8100,3,5,0,0,0,False,False
343,EX : Étude de reproduction de cuisine sharlayanaise,840,1000,40,16,0,100,1200,343,485,0,0,0,392,344,0,8100,3,5,0,0,0,False,False
344,EX : Reproduction de cuisine rapide pour activités en extérieur,840,1000,41,16,0,100,1200,344,486,0,0,0,393,345,0,8100,3,5,2,0,0,False,False
345,EX : Revitalisants portables,2800,3000,42,16,0,100,1200,345,487,0,0,0,394,346,0,8100,3,5,1,14,0,False,False
346,EX+ : Traitement de produits de la mer fumés,560,880,36,16,0,100,420,346,488,0,0,0,395,347,0,8000,0,6,0,13,0,False,False
347,EX+ : Traitement de viande animale fumée,560,880,43,16,0,100,330,347,489,0,0,0,396,348,0,8000,0,6,0,14,0,False,False
348,Préparation d'en-cas pour ouvriers,2300,3000,44,16,0,100,1200,348,490,0,0,0,397,349,0,8200,3,4,0,0,0,False,False
349,EX : Amélioration d'en-cas pour ouvriers,2500,3000,44,16,0,100,1200,349,491,0,0,348,398,350,0,8100,3,5,0,0,0,False,False
350,Préparation de régime adapté pour Loporrite,1000,1600,45,16,0,100,1200,350,492,0,0,0,399,351,0,8200,0,4,0,0,0,False,False
351,EX : Amélioration de régime adapté pour Loporrite,1000,1600,45,16,0,100,1200,351,493,0,0,350,400,352,0,8100,0,5,0,0,0,False,False
352,EX+ : Régime adapté pour Loporrite,1000,1600,45,16,0,100,300,352,494,0,0,351,401,353,0,8000,0,6,0,0,0,False,False
353,EX : Préparation de pâtées pour élevage,850,1000,46,16,0,100,1200,353,495,0,0,0,402,354,0,8100,3,5,0,0,0,False,False
354,EX+ : Amélioration de pâtées pour élevage,900,1000,46,16,0,100,240,354,496,0,0,353,403,355,0,8000,3,6,2,0,0,False,False
355,Préparation d'aliments de haute qualité nutritive,2300,3000,47,16,0,100,1200,355,497,0,0,0,404,356,0,8200,3,4,0,3,0,False,False
356,EX : Amélioration d'aliments de haute qualité nutritive,2500,3000,47,16,0,100,1200,356,498,0,0,355,405,357,0,8100,3,5,1,0,0,False,False
357,EX+ : Aliments de haute qualité nutritive,2700,3000,47,16,0,100,270,357,499,0,0,356,406,358,0,8000,3,6,2,0,0,False,False
358,EX+ : Préparation de repas complets,980,1080,48,16,0,100,600,358,500,0,0,0,407,359,0,8000,3,6,1,9,0,False,False
359,EX+ : Amélioration de repas complets,980,1080,48,16,0,100,600,359,501,0,0,358,408,360,0,8000,3,6,1,0,0,False,False
360,EX+ : Perfectionnement de repas complets,1000,1080,48,16,0,100,420,360,502,0,0,359,409,361,0,8000,0,6,1,0,0,False,False
361, Étude géologique des alentours de la station,1550,1700,54,17,0,100,600,361,53,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
362, Étude des ressources au nord-ouest,1550,1700,60,17,0,100,600,362,54,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
363, Enquête sur les normes de travail,4920,5020,50,17,0,100,600,363,55,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
364, Matériaux d'essai pour la purification de l'eau,4920,5020,62,17,0,100,600,364,56,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
365, Matériaux pour plaques multi-usage,1550,1700,51,17,0,100,600,365,57,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
366, Matériaux pour filtres à air,1550,1700,63,17,0,100,600,366,58,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
367, Étude géologique du secteur central,1550,1900,54,17,0,100,600,367,59,0,0,0,0,0,5226,0,0,2,0,0,1,False,False
368, Métaux pour transformation,4920,5270,50,17,0,100,600,368,60,0,0,0,0,0,5230,0,0,2,0,0,1,False,False
369, Matériaux pour plaques épaisses,1550,1900,51,17,0,100,600,369,61,0,0,0,0,0,5226,0,0,2,0,0,1,False,False
370, Évaluation des méthodes de récolte en continu,850,1050,52,17,0,100,600,370,62,0,0,0,0,0,5230,0,0,2,0,0,1,False,False
371, Évaluation des méthodes d'obtention de matériaux,2000,2600,53,17,0,100,600,371,63,0,0,0,0,0,5230,0,0,2,0,0,1,False,False
372, Nouveaux points de collecte de métaux météoritiques,2850,3550,60,17,0,100,600,372,64,0,0,0,0,0,5226,0,0,2,0,0,1,False,False
373, Matériaux pour filtres à eau,120,140,62,17,0,100,600,373,65,0,0,0,0,0,5226,0,3,2,0,0,1,False,False
374, Étude géologique du secteur extérieur,1550,1950,54,17,0,100,600,374,66,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
375, Matériaux résistants à l'eau et à la chaleur,4920,5320,50,17,0,100,600,375,67,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
376, Matériaux pour plaques fines,1550,1950,51,17,0,100,600,376,68,0,0,0,0,0,5232,0,0,3,0,0,1,False,False
377, Récolte continue de cuivre jaune sélénien,850,1050,52,17,0,100,600,377,69,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
378, Programme de recherche des techniques,2000,2600,53,17,0,100,600,378,70,0,0,0,0,0,5232,0,0,3,0,0,1,False,False
379, Matériaux pour générateurs d'énergie,2850,3550,61,17,0,100,600,379,71,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
380, Matériaux pour transformation avancée,130,150,58,17,0,100,600,380,72,0,0,0,0,0,5221,0,3,3,0,0,1,False,False
381, Matériaux de haute qualité pour réparations,4400,4600,55,17,0,100,600,381,73,0,0,0,0,0,5232,0,4,3,0,0,1,False,False
