#,Name,Impression,Description,Level,MinLevel,PlaceName,IconList,IconDiscovered,IconUndiscovered,Emote,MinTime,MaxTime,MaxLevel,IsInitial
2162746,Zahar'ak,Un pilier de pierre face au camp amalj'aa est un lieu de choix pour observer les faits et gestes des hommes-lézards. Et la vue est particulièrement belle lorsque le soleil se lève.,"Le nom de ce camp de l'armée amalj'aa signifie “résolution in­é­bran­la­ble” dans la langue de ces hommes-bêtes. Ils croient que Zanr'ak est une région sacrée, purifiée par le feu de leur dieu, le Primordial Ifrit, d'où le conflit territorial avec Ul'dah.",4879629,0,45,81561,81061,81453,22,500,759,0,False
2162747,Foreuse de Byregot,"Vue de loin, cette machine semble extrêmement résistante et fiable... mais les apparences sont parfois trompeuses. Malgré son aspect robuste, elle souffre de la chaleur torride du désert au même titre que les hommes (et parfois plus).","Cette immense machine de forage a été construite par la société des Bons filons d'Amajina et Fils dans le but de déterrer les vestiges de l'ancien empire d'Allag. Conçue pour frapper le sol tel le puissant maillet du dieu dont elle tire le nom, les nombreux problèmes de surchauffe qu'elle rencontre rendent son utilisation par­ti­cu­liè­rement délicate.",4879630,0,45,81562,81062,81453,22,1200,1659,0,False
2162748,Temple enseveli de Qarn,"Il paraît que des archéologues ont trouvé un endroit parfait pour étudier la structure de certaines ruines, lorsque le ciel est dégagé et le soleil suffisamment haut. Ce serait une ancienne tour brisée. Plus d'un se serait blessé en glissant du toit cependant.","Ce temple est un vestige de l'ancienne cité de Belah'dia, dédié à la déesse du soleil Azeyma, vénérée par les Belahdiens. Leurs rois ont ajouté au fil des générations de nouvelles sections plus magnifiques les unes que les autres, pro­ba­ble­ment pour afficher leur importance plutôt que par piété.",4879631,0,45,81563,81063,81453,22,1200,1659,0,False
2162749,Malm du Minotaure,"Les soldats, les vrais, ne craignent pas la morsure du soleil. Ils s'exercent jour et nuit pour être prêts lorsque l'heure de l'ultime bataille arrivera. Les regarder ainsi s'entraîner a quelque chose de motivant.","Établi après le septième fléau par les Soixante-dix-sept caravanes, le Malm du Minotaure est le principal lieu d'échange de mar­chan­di­ses du désert de Sagolii. Sans ce poste de traite, les populations locales seraient dans l'incapacité de survivre dans ce milieu hostile.",4879632,0,45,81564,81064,81453,30,500,759,0,False
2162750,Tour de guet est,Les soldats en manque de frissons s'amusent parfois à saluer le soleil qui se lève en se perchant sur la bannière d'une tour.,"Cette tour a été érigée afin de surveiller Castrum Meridianum, la forteresse garlemaldaise permettant à la 14e légion impériale de protéger l'extraction et l'ex­ploi­ta­tion de céruleum. Des sentinelles des Immortels y montent la garde jour et nuit.",4879633,0,46,81565,81065,81453,31,500,759,0,False
2162751,Céruléoducs,"La vue du haut d'une herse est paraît-il incomparable, même la nuit si aucun nuage ne cache la lumière des étoiles. Gare cependant à la chute...","Ces pipe-lines sont utilisés pour acheminer le céruleum brut jusqu'à l'usine de céruleum pour qu'il y soit raffiné. L'utilisation des machines utilisant ce carburant, à commencer par les aéronefs, se répand de plus en plus en Éorzéa. La société minière Amajina et Fils a notamment investi d'énormes sommes d'argent pour moderniser ses équipements.",4879634,0,46,81566,81066,81453,22,1800,459,0,False
2162752,Brumebleue,Les ouvriers de l'usine de céruleum profitent parfois d'une éclaircie lors de leur pause de l'après-midi pour aller admirer en hauteur la crevasse insondable à l'ouest de leur lieu de travail.,"La région ravinée du Thanalan septentrional est riche en céruleum, et son ex­ploi­ta­tion y est intensive. Un gaz bleuâtre se dégageant durant l'extraction de ce carburant, l'endroit a fini par être appelé Brumebleue.",4879635,0,46,81567,81067,81453,22,1200,1659,0,False
2162753,La Poussée de Raubahn,"D'après certains soldats, les Griffes de Dalamud sont un excellent endroit pour observer la région, même lorsque le temps est nuageux. Ils s'y rendent souvent le matin pour espionner les mouvements ennemis.","Lorsque l'armée impériale tenta de profiter du chaos consécutif au septième fléau, les Immortels menés par le général Raubahn réussirent à repousser l'assaut sur l'usine de céruleum, malgré un désavantage numérique non négligeable. La portion de terrain entre les deux places fortes ennemies est appelée depuis “La Poussée de Raubahn”.",4879636,0,46,81568,81068,81453,22,800,1159,0,False
2162754,Mine de mithril abandonnée,"Perdu dans un épais brouillard, cet aventurier ne s'attendait pas à tomber nez à nez avec des sectateurs. Pris en chasse, il réussit à leur échapper en sautant sur un pilier du haut d'une bâtisse, et en y restant jusqu'à ce qu'ils l'oublient.","Cette mine, qui a fait la fortune des Bons filons d'Amajina et Fils durant la “ruée vers le mithril”, a fermé ses portes il y a de cela une vingtaine d'années, après que ses filons ont été com­plè­te­ment épuisés. Aujourd'hui, elle sert de repaire aux Survivalistes.",4879637,0,46,81569,81069,81453,22,1800,459,0,False
2162755,L'Épée,"Les astrologues ishgardais doivent finir leurs préparatifs avant le coucher du soleil, mais ils sont souvent récompensés par un fabuleux panorama.","L'Enchiridion, le livre sacré de la religion ishgardaise, décrit cet imposant pic dressé au cœur du Coerthas central comme l'épée de Halone. La déesse l'aurait plantée là pour lier le ciel et la terre. Un immense morceau de Dalamud défigure désormais cette montagne.",4879638,0,63,81571,81071,81454,22,1700,1759,0,False
2162756,Observatoire,La vie ne tient qu'à un fil. Tous les astrologues de l'Observatoire connaissent l'histoire de cet homme qui est resté suspendu au-dessus du vide toute la nuit après avoir malencontreusement chuté des escaliers.,"Cet édifice a été construit il y a trois cents ans à la demande d'Adaunel, un illustre astronome ishgardais qui prétendait pouvoir prédire les actions des Dravaniens en lisant dans les astres. Équipé de la plus grande lunette astronomique d'Éorzéa, ce bâtiment fait la fierté des amoureux des étoiles.",4879639,0,63,81572,81072,81454,22,1800,459,0,False
2162757,Cadavre de dragon,"Tuer un dragon d'un tir de baliste rend un chevalier tellement fier qu'il n'hésitera pas à faire le funambule, même en plein blizzard, pour regarder son trophée.","Abattu grâce à un tir de baliste, ce dragon est allé s'écraser au fond d'une crevasse jouxtant le poste de L'Arête blanche. Les basses températures préservent la carcasse de la décomposition, donnant l'impression qu'elle peut se relever à tout moment.",4879640,0,63,81573,81073,81454,22,800,1159,0,False
2162758,Sainte Cité d'Ishgard,Le chevalier chargé de sonner les mâtines est souvent récompensé par une vue imprenable sur la sainte Cité.,"Capitale du peuple très religieux que sont les Ishgardais, la sainte Cité est non seulement protégée par de puissants remparts et des barrières magiques, mais aussi pourvue de tours de guet armées de balistes pour se défendre contre ses ennemis, les dragons.",4879641,0,63,81574,81074,81454,22,500,759,0,False
2162759,Coteaux rocheux,"Pour avoir une bonne vue de cet ensemble de débris de Dalamud, il faut assurément un œil perçant et haut placé.","Cette colline qui s'étend au pied de L'Épée était autrefois jonchée d'énormes rochers, origines de son nom. C'est désormais la matière sombre de la surface du satellite Dalamud qui s'y accumule sous d'étranges formes, créant un paysage pour le moins singulier.",4879642,0,63,81575,81075,81454,22,1700,1759,0,False
2162760,L'Œil de la Conquérante,Même l'Ishgardais le plus fidèle ne saurait contempler la déesse de trop près s'il ne veut pas s'attirer la tempête de son courroux.,"Pour les vénérateurs de la déesse de la guerre que sont les Ishgardais, la grotte où se trouve cette pierre sacrée marquée du symbole de la Conquérante est un lieu sain. C'est d'ailleurs pour la protéger qu'ils ont bâti la tour de l'Œil non loin de là.",4879643,0,63,81576,81076,81454,22,1800,459,0,False
2162761,Manteneige,"Nombreuses sont les personnes qui vont se recueillir à cet endroit le matin. Toutes prient Halone afin qu'elle protège leurs proches bloqués à l'ouest. Même si le soleil brille dans le ciel, le froid empêche leurs larmes de couler.","Cet immense mur de glace s'est formé suite au dérèglement élémentaire provoqué par le septième fléau. En seulement cinq ans, sa paroi est devenue si dure et épaisse qu'il est désormais impossible de la percer pour accéder au Coerthas occidental.",4879644,0,63,81577,81077,81454,22,800,1159,0,False
2162762,Camp de la Tête du dragon,"Il est important de déblayer la neige des chemins de ronde et des toits, ne serait-ce que pour redonner leur jolie couleur verte aux tuiles.","Cette forteresse, située près d'un rocher en forme de tête de dragon, est un important poste de défense de la sainte Cité d'Ishgard. Les chevaliers de la maison Fortemps stationnés là surveillent de près les Dravaniens, les hérétiques et les Ixali.",4879645,0,63,81578,81078,81454,22,1200,1659,0,False
2162763,Vigile d'Acier,"La forteresse n'est plus qu'une ruine, mais les murs qui restent debout fournissent un excellent point d'observation par beau temps.",Cette forteresse formait avec le Vigile de Pierre un élément important du système de défense mis au point par les Ishgardais pour repousser les Dravaniens. Elle fut toutefois réduite à l'état de ruines lors d'un assaut du puissant dragon Svara et de sa horde.,4879646,0,63,81579,81079,81454,22,500,759,0,False
2162764,Castrum Centri,Un bon cheminot ne doit pas avoir peur de prendre un peu de hauteur pour contrôler les opérations de chargement/déchargement de ses marchandises.,"Cette base est l'un des principaux sites d'extraction minière des Garlemaldais. Anciennement appelée Castrum Novum, elle a été bâtie par la 7e légion de Nael van Darnus puis réaménagée par la 14e légion de Gaius après le Fléau. Elle dispose d'une gare ferroviaire qui accueille un train de transport de mar­chan­di­ses surnommé le “train fantôme”.",4879647,0,67,81581,81081,81455,22,1200,1659,0,False
2162765,Tour de Cristal,"Les aventuriers du Glas des revenants s'accordent tous pour dire que la Tour de Cristal est plus belle la nuit, sous un ciel dégagé.","Apparu lors du Fléau, cet immense édifice trône désormais au milieu du Mor Dhona. Des recherches conduites par la Fondation de Saint-Coinach ont révélé qu'il s'agit de la Tour de Syrcus, que l'ancien empire d'Allag avait bâtie pour recueillir l'énergie solaire.",4879648,0,67,81582,81082,81455,22,1800,459,0,False
2162766,Hâtegel,"C'est au pied d'un arbre cristallisé, qu'on aurait paraît-il la meilleure vue d'ensemble de ce paysage fantastique.","La chute de l'aéronef garlemaldais l'Agrius a engendré un mystérieux phénomène de cristallisation de grande ampleur à cet endroit, touchant jusqu'à la végétation, qu'on dirait gelée. C'est d'ailleurs ce qui vaut son nom à ce col montagneux.",4879649,0,67,81583,81083,81455,22,1200,1659,0,False
2162767,Gardien du lac,Cette épave colossale n'est pas sans nous rappeler quelles sont les ramifications des actes commis au crépuscule de la 6e ère.,"Serrée dans les anneaux du dragon Midgardsormr, qu'on appelle aussi le “dieu gardien de Pleurargent”, et dressée au milieu du lac, cette monstrueuse épave est tout ce qui reste de l'Agrius, un gigantesque aéronef que Garlemald avait lancé à l'assaut d'Éorzéa.",4879650,0,67,81584,81084,81455,52,1700,1759,0,False
2162768,Nid du faucon,"Lorsqu'on observe les Hautes terres du Coerthas occidental d'un point surélevé, on peut apercevoir ce magnifique endroit, dont la beauté pourrait inspirer des chants aux bardes jusqu'à la fin des âges.","Ce hameau de montagne s'était à l'origine développé autour d'un petit poste de garde. Hélas, on y déplora de nombreuses pertes à cause du refroidissement brutal qui survint après le septième fléau. Le nom de la bourgade vient de la présence ancestrale de nombreuses familles de fauconniers dans la région : on y élevait des gerfauts pour surveiller les allées et venues des dragons.",5927558,50,2200,81586,81086,81454,22,0,0,50,False
2162769,Camp des Deux-Rivières,"Lorsqu'on observe les Hautes terres du Coerthas occidental d'un point surélevé, on peut apercevoir ce magnifique endroit, dont la beauté pourrait inspirer des chants aux bardes jusqu'à la fin des âges.","Un bivouac désaffecté où des chevaliers ishgardais étaient jadis stationnés. Une éthérite y avait également été installée, mais elle fut abandonnée après la calamité. Le campement surplombe le confluent de deux rivières, la Vivaigue et la Coerthas, ce qui lui a donné son nom.",5927559,50,2200,81587,81087,81454,22,0,0,50,False
