#,Icon,Hint,HintItem,UnlockLink,FeatureID,Unknown0,IsPurchasable
3162,130611,0,0,0,11,0,False
3163,130612,0,0,0,12,0,False
3164,130613,0,0,0,13,0,False
3165,130614,0,0,0,14,0,False
3166,130615,0,0,0,15,0,False
3167,130616,0,0,0,16,0,False
3168,130617,0,0,0,17,0,False
3169,130618,0,0,0,18,0,False
3170,130619,0,0,0,19,0,False
3171,130620,0,0,0,20,0,False
3172,130621,0,0,0,21,0,False
3173,130622,0,0,0,22,0,False
3174,130623,0,0,0,23,0,False
3175,130624,0,0,0,24,0,False
3176,130625,0,0,0,25,0,False
3177,130626,0,0,0,26,0,False
3178,130627,642,28614,227,27,0,True
3179,130628,642,28614,227,28,0,True
3180,130629,643,36618,239,29,0,True
3181,0,0,0,0,0,0,False
3182,0,0,0,0,0,0,False
3183,0,0,0,0,0,0,False
3184,0,0,0,0,0,0,False
3185,0,0,0,0,0,0,False
3186,0,0,0,0,0,0,False
3187,0,0,0,0,0,0,False
3188,0,0,0,0,0,0,False
3189,0,0,0,0,0,0,False
3190,0,0,0,0,0,0,False
3191,0,0,0,0,0,0,False
3192,0,0,0,0,0,0,False
3193,0,0,0,0,0,0,False
3194,0,0,0,0,0,0,False
3195,0,0,0,0,0,0,False
3196,0,0,0,0,0,0,False
3197,0,0,0,0,0,0,False
3198,0,0,0,0,0,0,False
3199,0,0,0,0,0,0,False
3200,0,0,0,0,0,0,False
3201,0,0,0,0,0,0,False
3202,130641,0,0,0,1,0,False
3203,130642,0,0,0,2,0,False
3204,130643,0,0,0,3,0,False
3205,130644,0,0,0,4,0,False
3206,130645,0,0,0,5,0,False
3207,130646,0,0,0,6,0,False
3208,130647,0,0,0,7,0,False
3209,130648,0,0,0,8,0,False
3210,130649,0,0,0,9,0,False
3211,130650,0,0,0,10,0,False
3212,130651,0,0,0,11,0,False
3213,130652,0,0,0,12,0,False
3214,130653,0,0,0,13,0,False
3215,130654,0,0,0,14,0,False
3216,130655,0,0,0,15,0,False
3217,130656,0,0,0,16,0,False
3218,130657,0,0,0,17,0,False
3219,130658,0,0,0,18,0,False
3220,130659,0,0,0,19,0,False
3221,130660,0,0,0,20,0,False
3222,130661,0,0,0,21,0,False
3223,130662,0,0,0,22,0,False
3224,130663,0,0,0,23,0,False
3225,130664,0,0,0,24,0,False
3226,130665,0,0,0,25,0,False
3227,130666,0,0,0,26,0,False
3228,130667,642,28614,227,27,0,True
3229,130668,642,28614,227,28,0,True
3230,130669,643,36618,239,29,0,True
3231,0,0,0,0,0,0,False
3232,0,0,0,0,0,0,False
3233,0,0,0,0,0,0,False
3234,0,0,0,0,0,0,False
3235,0,0,0,0,0,0,False
3236,0,0,0,0,0,0,False
3237,0,0,0,0,0,0,False
3238,0,0,0,0,0,0,False
3239,0,0,0,0,0,0,False
3240,0,0,0,0,0,0,False
3241,0,0,0,0,0,0,False
3242,0,0,0,0,0,0,False
3243,0,0,0,0,0,0,False
3244,0,0,0,0,0,0,False
3245,0,0,0,0,0,0,False
3246,0,0,0,0,0,0,False
3247,0,0,0,0,0,0,False
3248,0,0,0,0,0,0,False
3249,0,0,0,0,0,0,False
3250,0,0,0,0,0,0,False
3251,0,0,0,0,0,0,False
3252,130681,0,0,0,1,0,False
3253,130682,0,0,0,2,0,False
3254,130683,0,0,0,3,0,False
3255,130684,0,0,0,4,0,False
3256,130685,0,0,0,5,0,False
3257,130686,0,0,0,6,0,False
3258,130687,0,0,0,7,0,False
3259,130688,0,0,0,8,0,False
3260,130689,0,0,0,9,0,False
3261,130690,0,0,0,10,0,False
3262,130691,0,0,0,11,0,False
3263,130692,0,0,0,12,0,False
3264,130693,0,0,0,13,0,False
3265,130694,0,0,0,14,0,False
3266,130695,0,0,0,15,0,False
3267,130696,0,0,0,16,0,False
3268,130697,0,0,0,17,0,False
3269,130698,0,0,0,18,0,False
3270,130699,0,0,0,19,0,False
3271,130700,0,0,0,20,0,False
3272,130701,0,0,0,21,0,False
3273,130702,0,0,0,22,0,False
3274,130703,0,0,0,23,0,False
3275,130704,0,0,0,24,0,False
3276,130705,0,0,0,25,0,False
3277,130706,0,0,0,26,0,False
3278,130707,642,28614,227,27,0,True
3279,130708,642,28614,227,28,0,True
3280,130709,643,36618,239,29,0,True
3281,0,0,0,0,0,0,False
3282,0,0,0,0,0,0,False
3283,0,0,0,0,0,0,False
3284,0,0,0,0,0,0,False
3285,0,0,0,0,0,0,False
3286,0,0,0,0,0,0,False
3287,0,0,0,0,0,0,False
3288,0,0,0,0,0,0,False
3289,0,0,0,0,0,0,False
3290,0,0,0,0,0,0,False
3291,0,0,0,0,0,0,False
3292,0,0,0,0,0,0,False
3293,0,0,0,0,0,0,False
3294,0,0,0,0,0,0,False
3295,0,0,0,0,0,0,False
3296,0,0,0,0,0,0,False
3297,0,0,0,0,0,0,False
3298,0,0,0,0,0,0,False
3299,0,0,0,0,0,0,False
3300,0,0,0,0,0,0,False
3301,0,0,0,0,0,0,False
3302,130721,0,0,0,1,0,False
3303,130722,0,0,0,2,0,False
3304,130723,0,0,0,3,0,False
3305,130724,0,0,0,4,0,False
3306,130725,0,0,0,5,0,False
3307,130726,0,0,0,6,0,False
3308,130727,0,0,0,7,0,False
3309,130728,0,0,0,8,0,False
3310,130729,0,0,0,9,0,False
3311,130730,0,0,0,10,0,False
3312,130731,0,0,0,11,0,False
3313,130732,0,0,0,12,0,False
3314,130733,0,0,0,13,0,False
3315,130734,0,0,0,14,0,False
3316,130735,0,0,0,15,0,False
3317,130736,0,0,0,16,0,False
3318,130737,0,0,0,17,0,False
3319,130738,0,0,0,18,0,False
3320,130739,0,0,0,19,0,False
3321,130740,0,0,0,20,0,False
3322,130741,0,0,0,21,0,False
3323,130742,0,0,0,22,0,False
3324,130743,0,0,0,23,0,False
3325,130744,0,0,0,24,0,False
3326,130745,0,0,0,25,0,False
3327,130746,0,0,0,26,0,False
3328,130747,642,28614,227,27,0,True
3329,130748,642,28614,227,28,0,True
3330,130749,643,36618,239,29,0,True
3331,0,0,0,0,0,0,False
3332,0,0,0,0,0,0,False
3333,0,0,0,0,0,0,False
3334,0,0,0,0,0,0,False
3335,0,0,0,0,0,0,False
3336,0,0,0,0,0,0,False
3337,0,0,0,0,0,0,False
3338,0,0,0,0,0,0,False
3339,0,0,0,0,0,0,False
3340,0,0,0,0,0,0,False
3341,0,0,0,0,0,0,False
3342,0,0,0,0,0,0,False
3343,0,0,0,0,0,0,False
3344,0,0,0,0,0,0,False
3345,0,0,0,0,0,0,False
3346,0,0,0,0,0,0,False
3347,0,0,0,0,0,0,False
3348,0,0,0,0,0,0,False
3349,0,0,0,0,0,0,False
3350,0,0,0,0,0,0,False
3351,0,0,0,0,0,0,False
3352,130761,0,0,0,1,0,False
3353,130762,0,0,0,2,0,False
3354,130763,0,0,0,3,0,False
3355,130764,0,0,0,4,0,False
3356,130765,0,0,0,5,0,False
3357,130766,0,0,0,6,0,False
3358,130767,0,0,0,7,0,False
3359,130768,0,0,0,8,0,False
3360,130769,0,0,0,9,0,False
3361,130770,0,0,0,10,0,False
3362,130771,0,0,0,11,0,False
3363,130772,0,0,0,12,0,False
3364,130773,0,0,0,13,0,False
3365,130774,0,0,0,14,0,False
3366,130775,0,0,0,15,0,False
3367,130776,0,0,0,16,0,False
3368,130777,0,0,0,17,0,False
3369,130778,0,0,0,18,0,False
3370,130779,0,0,0,19,0,False
3371,130780,0,0,0,20,0,False
3372,130781,0,0,0,21,0,False
3373,130782,0,0,0,22,0,False
3374,130783,0,0,0,23,0,False
3375,130784,0,0,0,24,0,False
3376,130785,0,0,0,25,0,False
3377,130786,0,0,0,26,0,False
3378,130787,642,28614,227,27,0,True
3379,130788,642,28614,227,28,0,True
3380,130789,643,36618,239,29,0,True
3381,0,0,0,0,0,0,False
3382,0,0,0,0,0,0,False
3383,0,0,0,0,0,0,False
3384,0,0,0,0,0,0,False
3385,0,0,0,0,0,0,False
3386,0,0,0,0,0,0,False
3387,0,0,0,0,0,0,False
3388,0,0,0,0,0,0,False
3389,0,0,0,0,0,0,False
3390,0,0,0,0,0,0,False
3391,0,0,0,0,0,0,False
3392,0,0,0,0,0,0,False
3393,0,0,0,0,0,0,False
3394,0,0,0,0,0,0,False
3395,0,0,0,0,0,0,False
3396,0,0,0,0,0,0,False
3397,0,0,0,0,0,0,False
3398,0,0,0,0,0,0,False
3399,0,0,0,0,0,0,False
3400,0,0,0,0,0,0,False
3401,0,0,0,0,0,0,False
3402,130801,0,0,0,1,0,False
3403,130802,0,0,0,2,0,False
3404,130803,0,0,0,3,0,False
3405,130804,0,0,0,4,0,False
3406,130805,0,0,0,5,0,False
3407,130806,0,0,0,6,0,False
3408,130807,0,0,0,7,0,False
3409,130808,0,0,0,8,0,False
3410,130809,0,0,0,9,0,False
3411,130810,0,0,0,10,0,False
3412,130811,0,0,0,11,0,False
3413,130812,0,0,0,12,0,False
3414,130813,0,0,0,13,0,False
3415,130814,0,0,0,14,0,False
3416,130815,0,0,0,15,0,False
3417,130816,0,0,0,16,0,False
3418,130817,0,0,0,17,0,False
3419,130818,0,0,0,18,0,False
3420,130819,0,0,0,19,0,False
3421,130820,0,0,0,20,0,False
3422,130821,0,0,0,21,0,False
3423,130822,0,0,0,22,0,False
3424,130823,0,0,0,23,0,False
3425,130824,0,0,0,24,0,False
3426,130825,0,0,0,25,0,False
3427,130826,0,0,0,26,0,False
3428,130827,642,28614,227,27,0,True
3429,130828,642,28614,227,28,0,True
3430,130829,643,36618,239,29,0,True
3431,0,0,0,0,0,0,False
3432,0,0,0,0,0,0,False
3433,0,0,0,0,0,0,False
3434,0,0,0,0,0,0,False
3435,0,0,0,0,0,0,False
3436,0,0,0,0,0,0,False
3437,0,0,0,0,0,0,False
3438,0,0,0,0,0,0,False
3439,0,0,0,0,0,0,False
3440,0,0,0,0,0,0,False
3441,0,0,0,0,0,0,False
3442,0,0,0,0,0,0,False
3443,0,0,0,0,0,0,False
3444,0,0,0,0,0,0,False
3445,0,0,0,0,0,0,False
3446,0,0,0,0,0,0,False
3447,0,0,0,0,0,0,False
3448,0,0,0,0,0,0,False
3449,0,0,0,0,0,0,False
3450,0,0,0,0,0,0,False
3451,0,0,0,0,0,0,False
3452,130841,0,0,0,1,0,False
3453,130842,0,0,0,2,0,False
3454,130843,0,0,0,3,0,False
3455,130844,0,0,0,4,0,False
3456,130845,0,0,0,5,0,False
3457,130846,0,0,0,6,0,False
3458,130847,0,0,0,7,0,False
3459,130848,0,0,0,8,0,False
3460,130849,0,0,0,9,0,False
3461,130850,0,0,0,10,0,False
3462,130851,0,0,0,11,0,False
3463,130852,0,0,0,12,0,False
3464,130853,0,0,0,13,0,False
3465,130854,0,0,0,14,0,False
3466,130855,0,0,0,15,0,False
3467,130856,0,0,0,16,0,False
3468,130857,0,0,0,17,0,False
3469,130858,0,0,0,18,0,False
3470,130859,0,0,0,19,0,False
3471,130860,0,0,0,20,0,False
3472,130861,0,0,0,21,0,False
3473,130862,0,0,0,22,0,False
3474,130863,0,0,0,23,0,False
3475,130864,0,0,0,24,0,False
3476,130865,0,0,0,25,0,False
3477,130866,0,0,0,26,0,False
3478,130867,642,28614,227,27,0,True
3479,130868,642,28614,227,28,0,True
3480,130869,643,36618,239,29,0,True
3481,0,0,0,0,0,0,False
3482,0,0,0,0,0,0,False
3483,0,0,0,0,0,0,False
3484,0,0,0,0,0,0,False
3485,0,0,0,0,0,0,False
3486,0,0,0,0,0,0,False
3487,0,0,0,0,0,0,False
3488,0,0,0,0,0,0,False
3489,0,0,0,0,0,0,False
3490,0,0,0,0,0,0,False
3491,0,0,0,0,0,0,False
3492,0,0,0,0,0,0,False
3493,0,0,0,0,0,0,False
3494,0,0,0,0,0,0,False
3495,0,0,0,0,0,0,False
3496,0,0,0,0,0,0,False
3497,0,0,0,0,0,0,False
3498,0,0,0,0,0,0,False
3499,0,0,0,0,0,0,False
3500,0,0,0,0,0,0,False
3501,0,0,0,0,0,0,False
3502,130881,0,0,0,1,0,False
3503,130882,0,0,0,2,0,False
3504,130883,0,0,0,3,0,False
3505,130884,0,0,0,4,0,False
3506,130885,0,0,0,5,0,False
3507,130886,0,0,0,6,0,False
3508,130887,0,0,0,7,0,False
3509,130888,0,0,0,8,0,False
3510,130889,0,0,0,9,0,False
3511,130890,0,0,0,10,0,False
3512,130891,0,0,0,11,0,False
3513,130892,0,0,0,12,0,False
3514,130893,0,0,0,13,0,False
3515,130894,0,0,0,14,0,False
3516,130895,0,0,0,15,0,False
3517,130896,0,0,0,16,0,False
3518,130897,0,0,0,17,0,False
3519,130898,0,0,0,18,0,False
3520,130899,0,0,0,19,0,False
3521,130900,0,0,0,20,0,False
3522,130901,0,0,0,21,0,False
3523,130902,0,0,0,22,0,False
3524,130903,0,0,0,23,0,False
3525,130904,0,0,0,24,0,False
3526,130905,0,0,0,25,0,False
3527,130906,0,0,0,26,0,False
3528,130907,642,28614,227,27,0,True
3529,130908,642,28614,227,28,0,True
3530,130909,643,36618,239,29,0,True
3531,0,0,0,0,0,0,False
3532,0,0,0,0,0,0,False
3533,0,0,0,0,0,0,False
3534,0,0,0,0,0,0,False
3535,0,0,0,0,0,0,False
3536,0,0,0,0,0,0,False
3537,0,0,0,0,0,0,False
3538,0,0,0,0,0,0,False
3539,0,0,0,0,0,0,False
3540,0,0,0,0,0,0,False
3541,0,0,0,0,0,0,False
3542,0,0,0,0,0,0,False
3543,0,0,0,0,0,0,False
3544,0,0,0,0,0,0,False
3545,0,0,0,0,0,0,False
3546,0,0,0,0,0,0,False
3547,0,0,0,0,0,0,False
3548,0,0,0,0,0,0,False
3549,0,0,0,0,0,0,False
3550,0,0,0,0,0,0,False
3551,0,0,0,0,0,0,False
3552,130921,0,0,0,1,0,False
3553,130922,0,0,0,2,0,False
3554,130923,0,0,0,3,0,False
3555,130924,0,0,0,4,0,False
3556,130925,0,0,0,5,0,False
3557,130926,0,0,0,6,0,False
3558,130927,0,0,0,7,0,False
3559,130928,0,0,0,8,0,False
3560,130929,0,0,0,9,0,False
3561,130930,0,0,0,10,0,False
3562,130931,0,0,0,11,0,False
3563,130932,0,0,0,12,0,False
3564,130933,0,0,0,13,0,False
3565,130934,0,0,0,14,0,False
3566,130935,0,0,0,15,0,False
3567,130936,0,0,0,16,0,False
3568,130937,0,0,0,17,0,False
3569,130938,0,0,0,18,0,False
3570,130939,0,0,0,19,0,False
3571,130940,0,0,0,20,0,False
3572,130941,0,0,0,21,0,False
3573,130942,0,0,0,22,0,False
3574,130943,0,0,0,23,0,False
3575,130944,0,0,0,24,0,False
3576,130945,0,0,0,25,0,False
3577,130946,0,0,0,26,0,False
3578,130947,642,28614,227,27,0,True
3579,130948,642,28614,227,28,0,True
3580,130949,643,36618,239,29,0,True
3581,0,0,0,0,0,0,False
3582,0,0,0,0,0,0,False
3583,0,0,0,0,0,0,False
3584,0,0,0,0,0,0,False
3585,0,0,0,0,0,0,False
3586,0,0,0,0,0,0,False
3587,0,0,0,0,0,0,False
3588,0,0,0,0,0,0,False
3589,0,0,0,0,0,0,False
3590,0,0,0,0,0,0,False
3591,0,0,0,0,0,0,False
3592,0,0,0,0,0,0,False
3593,0,0,0,0,0,0,False
3594,0,0,0,0,0,0,False
3595,0,0,0,0,0,0,False
3596,0,0,0,0,0,0,False
3597,0,0,0,0,0,0,False
3598,0,0,0,0,0,0,False
3599,0,0,0,0,0,0,False
3600,0,0,0,0,0,0,False
3601,0,0,0,0,0,0,False
3602,139001,0,0,0,1,0,False
3603,139002,0,0,0,2,0,False
3604,139003,0,0,0,3,0,False
3605,139004,0,0,0,4,0,False
3606,139005,0,0,0,5,0,False
3607,139006,0,0,0,6,0,False
3608,139007,0,0,0,7,0,False
3609,139008,0,0,0,8,0,False
3610,139009,0,0,0,9,0,False
3611,139010,0,0,0,10,0,False
3612,139011,0,0,0,11,0,False
3613,139012,0,0,0,12,0,False
3614,139013,0,0,0,13,0,False
3615,139014,0,0,0,14,0,False
3616,139015,0,0,0,15,0,False
3617,139016,0,0,0,16,0,False
3618,139017,0,0,0,17,0,False
3619,139018,0,0,0,18,0,False
3620,139019,0,0,0,19,0,False
3621,139020,0,0,0,20,0,False
3622,139021,0,0,0,21,0,False
3623,139022,0,0,0,22,0,False
3624,139023,0,0,0,23,0,False
3625,139024,0,0,0,24,0,False
3626,139025,0,0,0,25,0,False
3627,139026,0,0,0,26,0,False
3628,139027,642,28614,227,27,0,True
3629,139028,642,28614,227,28,0,True
3630,139029,643,36618,239,29,0,True
3631,0,0,0,0,0,0,False
3632,0,0,0,0,0,0,False
3633,0,0,0,0,0,0,False
3634,0,0,0,0,0,0,False
3635,0,0,0,0,0,0,False
3636,0,0,0,0,0,0,False
3637,0,0,0,0,0,0,False
3638,0,0,0,0,0,0,False
3639,0,0,0,0,0,0,False
3640,0,0,0,0,0,0,False
3641,0,0,0,0,0,0,False
3642,0,0,0,0,0,0,False
3643,0,0,0,0,0,0,False
3644,0,0,0,0,0,0,False
3645,0,0,0,0,0,0,False
3646,0,0,0,0,0,0,False
3647,0,0,0,0,0,0,False
3648,0,0,0,0,0,0,False
3649,0,0,0,0,0,0,False
3650,0,0,0,0,0,0,False
3651,0,0,0,0,0,0,False
3652,139041,0,0,0,1,0,False
3653,139042,0,0,0,2,0,False
3654,139043,0,0,0,3,0,False
3655,139044,0,0,0,4,0,False
3656,139045,0,0,0,5,0,False
3657,139046,0,0,0,6,0,False
3658,139047,0,0,0,7,0,False
3659,139048,0,0,0,8,0,False
3660,139049,0,0,0,9,0,False
3661,139050,0,0,0,10,0,False
3662,139051,0,0,0,11,0,False
3663,139052,0,0,0,12,0,False
3664,139053,0,0,0,13,0,False
3665,139054,0,0,0,14,0,False
3666,139055,0,0,0,15,0,False
3667,139056,0,0,0,16,0,False
3668,139057,0,0,0,17,0,False
3669,139058,0,0,0,18,0,False
3670,139059,0,0,0,19,0,False
3671,139060,0,0,0,20,0,False
3672,139061,0,0,0,21,0,False
3673,139062,0,0,0,22,0,False
3674,139063,0,0,0,23,0,False
3675,139064,0,0,0,24,0,False
3676,139065,0,0,0,25,0,False
3677,139066,0,0,0,26,0,False
3678,139067,642,28614,227,27,0,True
3679,139068,642,28614,227,28,0,True
3680,139069,643,36618,239,29,0,True
3681,0,0,0,0,0,0,False
3682,0,0,0,0,0,0,False
3683,0,0,0,0,0,0,False
3684,0,0,0,0,0,0,False
3685,0,0,0,0,0,0,False
3686,0,0,0,0,0,0,False
3687,0,0,0,0,0,0,False
3688,0,0,0,0,0,0,False
3689,0,0,0,0,0,0,False
3690,0,0,0,0,0,0,False
3691,0,0,0,0,0,0,False
3692,0,0,0,0,0,0,False
3693,0,0,0,0,0,0,False
3694,0,0,0,0,0,0,False
3695,0,0,0,0,0,0,False
3696,0,0,0,0,0,0,False
3697,0,0,0,0,0,0,False
3698,0,0,0,0,0,0,False
3699,0,0,0,0,0,0,False
3700,0,0,0,0,0,0,False
3701,0,0,0,0,0,0,False
3702,139081,0,0,0,1,0,False
3703,139082,0,0,0,2,0,False
3704,139083,0,0,0,3,0,False
3705,139084,0,0,0,4,0,False
3706,139085,0,0,0,5,0,False
3707,139086,0,0,0,6,0,False
3708,139087,0,0,0,7,0,False
3709,139088,0,0,0,8,0,False
3710,139089,0,0,0,9,0,False
3711,139090,0,0,0,10,0,False
3712,139091,0,0,0,11,0,False
3713,139092,0,0,0,12,0,False
3714,139093,0,0,0,13,0,False
3715,139094,0,0,0,14,0,False
3716,139095,0,0,0,15,0,False
3717,139096,0,0,0,16,0,False
3718,139097,0,0,0,17,0,False
3719,139098,0,0,0,18,0,False
3720,139099,0,0,0,19,0,False
3721,139100,0,0,0,20,0,False
3722,139101,0,0,0,21,0,False
3723,139102,0,0,0,22,0,False
3724,139103,0,0,0,23,0,False
3725,139104,0,0,0,24,0,False
3726,139105,0,0,0,25,0,False
3727,139106,0,0,0,26,0,False
3728,139107,642,28614,227,27,0,True
3729,139108,642,28614,227,28,0,True
3730,139109,643,36618,239,29,0,True
3731,0,0,0,0,0,0,False
3732,0,0,0,0,0,0,False
3733,0,0,0,0,0,0,False
3734,0,0,0,0,0,0,False
3735,0,0,0,0,0,0,False
3736,0,0,0,0,0,0,False
3737,0,0,0,0,0,0,False
3738,0,0,0,0,0,0,False
3739,0,0,0,0,0,0,False
3740,0,0,0,0,0,0,False
3741,0,0,0,0,0,0,False
3742,0,0,0,0,0,0,False
3743,0,0,0,0,0,0,False
3744,0,0,0,0,0,0,False
3745,0,0,0,0,0,0,False
3746,0,0,0,0,0,0,False
3747,0,0,0,0,0,0,False
3748,0,0,0,0,0,0,False
3749,0,0,0,0,0,0,False
3750,0,0,0,0,0,0,False
3751,0,0,0,0,0,0,False
3752,139121,0,0,0,1,0,False
3753,139122,0,0,0,2,0,False
3754,139123,0,0,0,3,0,False
3755,139124,0,0,0,4,0,False
3756,139125,0,0,0,5,0,False
3757,139126,0,0,0,6,0,False
3758,139127,0,0,0,7,0,False
3759,139128,0,0,0,8,0,False
3760,139129,0,0,0,9,0,False
3761,139130,0,0,0,10,0,False
3762,139131,0,0,0,11,0,False
3763,139132,0,0,0,12,0,False
3764,139133,0,0,0,13,0,False
3765,139134,0,0,0,14,0,False
3766,139135,0,0,0,15,0,False
3767,139136,0,0,0,16,0,False
3768,139137,0,0,0,17,0,False
3769,139138,0,0,0,18,0,False
3770,139139,0,0,0,19,0,False
3771,139140,0,0,0,20,0,False
3772,139141,0,0,0,21,0,False
3773,139142,0,0,0,22,0,False
3774,139143,0,0,0,23,0,False
3775,139144,0,0,0,24,0,False
3776,139145,0,0,0,25,0,False
3777,139146,0,0,0,26,0,False
3778,139147,642,28614,227,27,0,True
3779,139148,642,28614,227,28,0,True
3780,139149,643,36618,239,29,0,True
3781,0,0,0,0,0,0,False
3782,0,0,0,0,0,0,False
3783,0,0,0,0,0,0,False
3784,0,0,0,0,0,0,False
3785,0,0,0,0,0,0,False
3786,0,0,0,0,0,0,False
3787,0,0,0,0,0,0,False
3788,0,0,0,0,0,0,False
3789,0,0,0,0,0,0,False
3790,0,0,0,0,0,0,False
3791,0,0,0,0,0,0,False
3792,0,0,0,0,0,0,False
3793,0,0,0,0,0,0,False
3794,0,0,0,0,0,0,False
3795,0,0,0,0,0,0,False
3796,0,0,0,0,0,0,False
3797,0,0,0,0,0,0,False
3798,0,0,0,0,0,0,False
3799,0,0,0,0,0,0,False
3800,0,0,0,0,0,0,False
3801,0,0,0,0,0,0,False
3802,139161,0,0,0,1,0,False
3803,139162,0,0,0,2,0,False
3804,139163,0,0,0,3,0,False
3805,139164,0,0,0,4,0,False
3806,139165,0,0,0,5,0,False
3807,139166,0,0,0,6,0,False
3808,139167,0,0,0,7,0,False
3809,139168,0,0,0,8,0,False
3810,139169,0,0,0,9,0,False
3811,139170,0,0,0,10,0,False
3812,139171,0,0,0,11,0,False
3813,139172,0,0,0,12,0,False
3814,139173,0,0,0,13,0,False
3815,139174,0,0,0,14,0,False
3816,139175,0,0,0,15,0,False
3817,139176,0,0,0,16,0,False
3818,139177,0,0,0,17,0,False
3819,139178,0,0,0,18,0,False
3820,139179,0,0,0,19,0,False
3821,139180,0,0,0,20,0,False
3822,139181,0,0,0,21,0,False
3823,139182,0,0,0,22,0,False
3824,139183,0,0,0,23,0,False
3825,139184,0,0,0,24,0,False
3826,139185,0,0,0,25,0,False
3827,139186,0,0,0,26,0,False
3828,139187,642,28614,227,27,0,True
3829,139188,642,28614,227,28,0,True
3830,139189,643,36618,239,29,0,True
3831,0,0,0,0,0,0,False
3832,0,0,0,0,0,0,False
3833,0,0,0,0,0,0,False
3834,0,0,0,0,0,0,False
3835,0,0,0,0,0,0,False
3836,0,0,0,0,0,0,False
3837,0,0,0,0,0,0,False
3838,0,0,0,0,0,0,False
3839,0,0,0,0,0,0,False
3840,0,0,0,0,0,0,False
3841,0,0,0,0,0,0,False
3842,0,0,0,0,0,0,False
3843,0,0,0,0,0,0,False
3844,0,0,0,0,0,0,False
3845,0,0,0,0,0,0,False
3846,0,0,0,0,0,0,False
3847,0,0,0,0,0,0,False
3848,0,0,0,0,0,0,False
3849,0,0,0,0,0,0,False
3850,0,0,0,0,0,0,False
3851,0,0,0,0,0,0,False
3852,139201,0,0,0,1,0,False
3853,139202,0,0,0,2,0,False
3854,139203,0,0,0,3,0,False
3855,139204,0,0,0,4,0,False
3856,139205,0,0,0,5,0,False
3857,139206,0,0,0,6,0,False
3858,139207,0,0,0,7,0,False
3859,139208,0,0,0,8,0,False
3860,139209,0,0,0,9,0,False
3861,139210,0,0,0,10,0,False
3862,139211,0,0,0,11,0,False
3863,139212,0,0,0,12,0,False
3864,139213,0,0,0,13,0,False
3865,139214,0,0,0,14,0,False
3866,139215,0,0,0,15,0,False
3867,139216,0,0,0,16,0,False
3868,139217,0,0,0,17,0,False
3869,139218,0,0,0,18,0,False
3870,139219,0,0,0,19,0,False
3871,139220,0,0,0,20,0,False
3872,139221,0,0,0,21,0,False
3873,139222,0,0,0,22,0,False
3874,139223,0,0,0,23,0,False
3875,139224,0,0,0,24,0,False
3876,139225,0,0,0,25,0,False
3877,139226,0,0,0,26,0,False
3878,139227,642,28614,227,27,0,True
3879,139228,642,28614,227,28,0,True
3880,139229,643,36618,239,29,0,True
3881,0,0,0,0,0,0,False
3882,0,0,0,0,0,0,False
3883,0,0,0,0,0,0,False
3884,0,0,0,0,0,0,False
3885,0,0,0,0,0,0,False
3886,0,0,0,0,0,0,False
3887,0,0,0,0,0,0,False
3888,0,0,0,0,0,0,False
3889,0,0,0,0,0,0,False
3890,0,0,0,0,0,0,False
3891,0,0,0,0,0,0,False
3892,0,0,0,0,0,0,False
3893,0,0,0,0,0,0,False
3894,0,0,0,0,0,0,False
3895,0,0,0,0,0,0,False
3896,0,0,0,0,0,0,False
3897,0,0,0,0,0,0,False
3898,0,0,0,0,0,0,False
3899,0,0,0,0,0,0,False
3900,0,0,0,0,0,0,False
3901,0,0,0,0,0,0,False
3902,139241,0,0,0,1,0,False
3903,139242,0,0,0,2,0,False
3904,139243,0,0,0,3,0,False
3905,139244,0,0,0,4,0,False
3906,139245,0,0,0,5,0,False
3907,139246,0,0,0,6,0,False
3908,139247,0,0,0,7,0,False
3909,139248,0,0,0,8,0,False
3910,139249,0,0,0,9,0,False
3911,139250,0,0,0,10,0,False
3912,139251,0,0,0,11,0,False
3913,139252,0,0,0,12,0,False
3914,139253,0,0,0,13,0,False
3915,139254,0,0,0,14,0,False
3916,139255,0,0,0,15,0,False
3917,139256,0,0,0,16,0,False
3918,139257,0,0,0,17,0,False
3919,139258,0,0,0,18,0,False
3920,139259,0,0,0,19,0,False
3921,139260,0,0,0,20,0,False
3922,139261,0,0,0,21,0,False
3923,139262,0,0,0,22,0,False
3924,139263,0,0,0,23,0,False
3925,139264,0,0,0,24,0,False
3926,139265,0,0,0,25,0,False
3927,139266,0,0,0,26,0,False
3928,139267,642,28614,227,27,0,True
3929,139268,642,28614,227,28,0,True
3930,139269,643,36618,239,29,0,True
3931,0,0,0,0,0,0,False
3932,0,0,0,0,0,0,False
3933,0,0,0,0,0,0,False
3934,0,0,0,0,0,0,False
3935,0,0,0,0,0,0,False
3936,0,0,0,0,0,0,False
3937,0,0,0,0,0,0,False
3938,0,0,0,0,0,0,False
3939,0,0,0,0,0,0,False
3940,0,0,0,0,0,0,False
3941,0,0,0,0,0,0,False
3942,0,0,0,0,0,0,False
3943,0,0,0,0,0,0,False
3944,0,0,0,0,0,0,False
3945,0,0,0,0,0,0,False
3946,0,0,0,0,0,0,False
3947,0,0,0,0,0,0,False
3948,0,0,0,0,0,0,False
3949,0,0,0,0,0,0,False
3950,0,0,0,0,0,0,False
3951,0,0,0,0,0,0,False
3952,139281,0,0,0,1,0,False
