#,X,Y,Z,Yaw,Radius,Object,EventId,Map,Territory,Type
2208613,76.7762,-8.43235,138.577,-1.86465,17.1158,0,0,4,148,40
2208614,63.7915,-9.92583,140.708,-2.24069,12.46,0,0,4,148,40
2208615,85.9298,-7.75994,145.735,-1.91838,6.24451,0,0,4,148,40
2208616,74.6984,-7.6609,118.994,-1.12504,3.80605,0,0,4,148,40
2210412,65.6362,-15.2275,172.894,0,4,0,0,4,148,51
2210417,-95.5492,-10.5586,-105.718,0,304,0,0,4,148,51
2210418,163.742,-41.5014,390.065,0,304,0,0,4,148,51
2210446,170.067,15.5,-90.2017,1.3818,1,0,0,3,133,5
2210454,167.944,15.5399,-85.3625,-0.348345,1,0,0,3,133,5
2210461,167.98,15.54,-106.597,-2.79068,1,0,0,3,133,5
2214863,-300.222,1.1663,254.828,0,7.66643,0,0,5,152,40
2214864,-297.021,1.07145,272.049,0,7.05863,0,0,5,152,40
2214865,-285.808,0.284643,254.878,0,3.9785,0,0,5,152,40
2215107,-287.614,9.74299,367.42,-2.74674,14.6696,0,0,5,152,40
2215111,-300.499,16.5486,374.877,-2.89526,10.4218,0,0,5,152,40
2215112,-271.864,12.3101,375.25,2.88664,9.62032,0,0,5,152,40
2215114,-299.959,7.72895,353.211,-3.06021,9.28773,0,0,5,152,40
2215296,-244.402,1.24116,356.028,-3.06217,14.5723,0,0,5,152,40
2215299,-249.692,-1.80514,340.194,-2.94279,9.35058,0,0,5,152,40
2215301,-228.519,-0.786713,347.229,2.99457,8.91089,0,0,5,152,40
2215302,-256.908,4.63325,357.75,-2.82909,9.17954,0,0,5,152,40
2215306,-187.889,-0.597728,366.011,-2.99522,22.408,0,0,5,152,40
2215310,-207.156,7.15451,383.419,3.12745,12.7655,0,0,5,152,40
2215313,-170.479,6.08039,380.038,-2.87874,12.9984,0,0,5,152,40
2215314,-205.43,0.600155,347.785,-3.08041,11.6426,0,0,5,152,40
2215326,-156.889,-6.16296,303.583,-2.86942,13.7749,0,0,5,152,40
2215440,-168.671,-4.43778,309.786,-0.707552,8.57743,0,0,5,152,40
2215442,-159.304,-6.92907,288.797,-2.63083,11.1277,0,0,5,152,40
2215443,-151.888,-4.41653,312.362,-1.14631,7.54016,0,0,5,152,40
2217520,257.109,24,192.859,-1.55445,1,0,0,4,148,5
2217637,247.348,24,193.269,1.75978,1,0,0,4,148,5
2223283,155.02,-8.71294,157.38,0,1,0,0,2,183,57
2223287,58.6365,2.53287,75.9451,0.670684,11.4612,0,0,2,183,57
2223291,38.8176,0.74293,127.619,0.622412,0.383855,0,0,2,183,57
2232680,28.0532,-8.00001,93.3786,0.800119,2,0,0,2,132,40
2255476,-206.439,2.56279,307.82,2.32924,1,1001219,0,5,152,8
2256082,-0.786052,-4.60349,-63.1981,0,3.84841,0,0,4,148,40
2256089,-156.769,5.44421,-115.656,0.826361,11.9138,0,0,4,148,40
2256091,-142.037,3.45421,-24.5085,2.25247,7.26364,0,0,4,148,40
2256093,39.4956,-10.7377,131.827,-2.30174,7.39965,0,0,4,148,40
2256095,84.9061,-7.58987,134.972,-1.66693,5.52001,0,0,4,148,40
2256110,-282.021,1.86456,267.602,0,5.97081,0,0,5,152,40
2256114,-278.244,7.79714,354.585,2.94972,8.89736,0,0,5,152,40
2256115,-242.774,8.08588,373.668,-2.9861,10.5927,0,0,5,152,40
2256117,-170.608,-1.96519,344.452,-2.86304,12.0716,0,0,5,152,40
2256118,-142.201,-8.09823,299.182,-1.18141,7.39768,0,0,5,152,40
2257020,201.526,9.68945,-61.4184,-1.47801,1,1000823,0,6,153,8
2257677,167.725,9.21696,-45.9155,-2.59643,1,1001220,0,6,153,8
2257767,13.9715,0.140278,2.10943,-1.27002,1,1001276,0,2,132,8
2263090,-238.649,11.8684,29.0343,0,1,2000089,0,5,152,45
2263095,-18.6599,-4.03807,20.911,0,1,0,0,2,183,5
2264108,-171.071,-5.89281,98.4617,0,206,0,0,5,152,51
2280846,61.6854,-0.305312,76.2711,0.673611,8.1785,5000000,0,2,183,49
2280847,36.6266,-1.85163,126.56,0.608016,1.54076,5000000,0,2,183,49
2280851,160.779,-12.9377,157.96,0.00495025,9.08767,5000000,0,2,183,49
2280858,28.8542,-8,115.084,-1.56859,1.89555,0,0,2,132,40
2299848,129.8,-13.0091,149.095,-1.96298,1,0,0,2,183,5
2299929,89.3065,-6.3616,-121.965,2.51783,1,1001280,0,4,148,8
2301474,161.31,-10.2075,153.982,-1.01089,1,0,0,2,183,5
2306358,123.506,12.3212,-27.4883,2.53433,18.1893,0,0,6,153,40
2313265,357.87,-3.09359,11.5417,-3.11542,10,155,0,7,154,9
2319770,-183.848,-27.3792,293.688,1.23068,10,152,0,4,227,9
2319771,-180.419,-27.333,285.725,0.129747,10,153,0,4,227,9
2319772,-172.53,-27.4902,289.129,-1.03694,10,154,0,4,227,9
2319773,-177.611,-27.4725,296.621,2.49117,10,153,0,4,227,9
2320534,127.828,10.7249,-36.0921,2.56334,10.7246,0,0,6,153,40
2320535,135.998,11.2094,-11.9519,3.03847,10.1048,0,0,6,153,40
2320537,114.344,14.2661,-14.2905,2.6414,8.49659,0,0,6,153,40
2320538,103.841,12.2591,-32.0242,2.25558,9.51217,0,0,6,153,40
2320563,103.302,8.2282,25.354,2.66485,16.6218,0,0,6,153,40
2320602,115.833,11.224,7.0858,2.64915,8.17182,0,0,6,153,40
2320603,117.224,7.77193,24.3541,2.99598,8.17925,0,0,6,153,40
2320606,63.8447,7.29676,18.7535,2.6424,13.1259,0,0,6,153,40
2320608,94.1643,12.0315,1.17278,2.50184,8.99716,0,0,6,153,40
2320614,50.2789,8.87818,-13.0903,2.19808,17.1718,0,0,6,153,40
2320804,66.9197,-1.91851,82.534,0,1,0,0,2,183,5
2320809,31.5747,-8.20004,129.021,-1.00368,1,0,0,2,183,5
2320811,144.06,-13.1338,157.767,-1.56838,1,0,0,2,183,5
2320833,57.9505,12.5386,-23.454,2.28225,5.68541,0,0,6,153,40
2320834,71.2908,11.4061,-4.54023,2.26787,10.1465,0,0,6,153,40
2320835,34.9704,8.42665,3.64077,2.18222,10.176,0,0,6,153,40
2320836,40.3485,9.01673,-15.7147,2.06058,9.44172,0,0,6,153,40
2320919,325.185,-5.21745,390.488,-0.000239758,10,294,0,7,154,9
2331883,313.123,-5.20291,376.463,-0.0000480078,1,1000784,0,7,154,8
2332547,-485.694,9.16118,177.203,2.18696,1,1000766,0,5,152,8
2333125,-483.41,10.1308,209.487,2.89497,1,1000767,0,5,152,8
2339530,-238.149,3.54355,283.739,0.182662,1,1000540,0,5,152,8
2339531,-242.029,3.55984,287.492,-1.32702,1,1000536,0,5,152,8
2339532,-242.695,3.55984,286.94,-0.487658,1,1000545,0,5,152,8
2339560,-246.425,3.60851,279.956,-2.23784,1,1000615,0,5,152,8
2339934,-209.043,22.8134,245.362,-1.73889,1,1000619,0,5,152,8
2351918,106.422,-10.9482,136.536,-0.524628,8.72862,5000000,0,2,183,49
2351919,142.96,-13.2009,153.556,0,10.1738,5000000,0,2,183,49
2351920,148.915,-13,157.814,-1.55875,1,0,0,2,183,5
2351921,124.678,-12.8317,144.758,1.56413,1,0,0,2,183,5
2353206,49.0874,-5.01324,40.8451,1.51788,2.48519,0,0,4,148,40
2353210,-210.887,2.34338,289.415,-2.67931,2.03724,0,0,5,152,40
2353267,198.038,9.12527,-62.372,1.37206,1.92825,0,0,6,153,40
2360548,-68.7436,4.04111,-126.493,1.65403,1,1001285,0,13,130,8
2360563,-88.9667,2.55,-51.1446,1.54453,1,1001286,0,13,130,8
2360565,-77.5012,0.702869,-50.9242,1.85769,1,1001287,0,13,130,8
2360570,-151.592,12,16.2224,2.26629,1,1001288,0,13,130,8
2360593,-207.885,18.5,70.7906,1.67911,1,1001289,0,13,130,8
2360673,-295.838,23.5954,-192.323,0,1,2000136,0,6,153,45
2360718,102.783,8.13336,187.953,0.24118,1,1000277,0,5,152,8
2365525,188.378,10.7072,-75.9917,2.79613,1,0,0,6,153,40
2366417,23.9098,-8,116.243,0,10.0231,5000000,0,2,183,49
2366499,-231.83,18.7228,250.996,-1.64397,1,1000326,0,5,152,8
2366517,177.661,8.92645,-42.9987,2.97218,1,1000327,0,6,153,8
2366518,151.777,11.6474,-73.2361,0.689293,1,1000328,0,6,153,8
2366519,197.864,18.1124,-96.3913,2.30824,1,1000329,0,6,153,8
2366521,210.193,18.12,-22.5071,-2.37191,1,1000330,0,6,153,8
2366522,158.496,18.12,-49.3934,1.469,1,1000331,0,6,153,8
2366523,207.782,6.08832,-39.5362,-1.9792,1,1000332,0,6,153,8
2366524,214.743,6.25241,-38.5951,1.32888,1,1000333,0,6,153,8
2366525,176.44,8.92645,-42.9884,-3.02207,1,1000334,0,6,153,8
2366526,215.961,6.72919,-36.6674,-1.35151,1,1000335,0,6,153,8
2367397,-91.2194,41,-154.743,1.74251,1,1000973,0,11,128,8
2367400,7.91937,40.0002,17.4716,-3.04863,1,1000969,0,11,181,8
2367401,-12.3446,39.9939,-12.131,0.811989,1,1000970,0,11,128,8
2367402,-51.2782,42.8,195.54,2.40336,1,1000971,0,11,128,8
2367404,-3.25022,39.5056,-9.41486,-0.159986,1,1003601,0,11,128,8
2367964,-15.1309,43.595,138.92,-0.319313,1,1001026,0,11,128,8
2367976,-52.3538,42.4963,211.597,-0.0849934,1,1001005,0,11,128,8
2367977,-43.8087,42.8,189.654,0.796963,1,1001006,0,11,128,8
2367980,-28.8179,41.5,209.869,2.45038,1,1001013,0,11,128,8
2367992,-164.263,14.005,41.947,-0.383549,1,1001291,0,13,130,8
2367994,-124.531,9.99457,1.22722,-1.63003,1,1001292,0,13,130,8
2376988,-214.221,18.5,72.1294,1.73587,1,1001294,0,13,130,8
2377495,-90.8077,6.5,29.2934,0.840639,1,1001295,0,14,131,8
2377498,-21.8662,12.1919,103.105,-0.266485,1,1001296,0,14,131,8
2377500,98.3444,12.2793,54.0676,1.82696,1,1001297,0,14,131,8
2379353,-18.0041,6.17981,154.554,-1.71928,1,1001299,0,14,131,8
2379829,141.906,-13.3005,157.858,-2.11566,1,0,0,2,183,5
2379881,0,0,0,0,0,0,0,0,0,0
2453751,14.1756,6.97333,-83.8789,-0.66897,1,1001301,0,13,130,8
2453764,37.6746,7.98047,-113.207,2.51601,1,1001309,0,13,130,8
2453765,36.057,7.98047,-101.579,-1.23329,1,1001310,0,13,130,8
2453768,16.3815,7.99998,-106.191,-1.95363,1,1001313,0,13,130,8
2464135,-34.6227,-1.03326,-148.76,1.47403,1,1001434,0,21,141,8
2464306,-40.3907,-2.03367,-201.709,0.262075,1,1001436,0,21,141,8
2464308,-30.8385,-1.03326,-145.678,-0.308862,1,1001438,0,21,141,8
2464309,-40.0855,-1.43441,-153.246,-0.0900749,1,1001439,0,21,141,8
2464316,-13.0465,-2.07227,-184.405,0.64711,1,1001445,0,21,141,8
2464318,-32.6391,-1.03326,-148.486,-1.56828,1,1001447,0,21,141,8
2464320,-3.68063,-2.08534,-189.16,-0.49188,1,1001449,0,21,141,8
2464326,-76.0663,1.9989,-36.3623,-0.841787,1,1001327,0,13,130,8
2464366,59.9526,0.999894,255.864,-3.1127,1,1001455,0,21,141,8
2464368,67.0789,0.919069,255.649,1.23129,1,1001457,0,21,141,8
2464387,-97.0322,-11.35,-48.6844,2.16819,1,1001460,0,21,141,8
2464389,-93.3395,-11.3503,-41.3672,0.27684,1,1001462,0,21,141,8
2464390,-72.8264,-12.6678,-54.0762,1.25102,1,1001463,0,21,141,8
2464393,-90.0435,-11.3985,-53.666,-0.000143883,1,1001465,0,21,141,8
2464398,-89.735,-11.35,-51.5399,3.12969,1,1001466,0,21,141,8
2464515,-21.9273,-4.91732,182.841,-2.79337,1,1001474,0,21,141,8
2464529,-44.5478,-5.66441,145.115,-0.84375,1,1001469,0,21,141,8
2464533,-18.6313,-5,174.064,-1.72234,1,1001472,0,21,141,8
2464540,-187.121,16.2349,305.287,1.42907,1,1001480,0,21,141,8
2464925,79.8456,0.340703,-266.796,1.45173,1,1001482,0,21,141,8
2464927,93.2479,0.340656,-272.572,0.29664,1,1001484,0,21,141,8
2464941,87.1747,2.11988,324.37,-2.2373,1,1001497,0,21,141,8
2464944,81.7921,1.05075,311.241,1.7328,1,1001500,0,21,141,8
2465082,115.156,31.9002,-392.182,0,1,1001425,0,21,141,8
2465083,123.347,30.9998,-384.914,-0.954471,1,1001426,0,21,141,8
2465084,102.92,30.9386,-377.95,1.66025,1,1001427,0,21,141,8
2465085,116.808,30.9086,-359.615,-1.80608,1,1001428,0,21,141,8
2465086,113.166,30.8794,-377.198,-2.40446,1,1001429,0,21,141,8
2465087,95.7598,28.376,-361.964,-0.562633,1,1001430,0,21,141,8
2465097,-84.769,41.0009,-142.344,-0.816618,1,1000961,0,11,128,8
2465101,-34.1537,9.09998,-87.4373,2.56325,1,1001354,0,13,130,8
2469764,-153.525,4.1,-94.0393,1.79148,1,1001379,0,13,130,8
2469766,-140.124,4.09975,-95.6283,1.1007,1,1001380,0,13,130,8
2469767,-138.384,4.09965,-96.2387,0,1,1001381,0,13,130,8
2469784,-52.4292,41.9775,-124.215,0.185535,1,1001525,0,11,128,8
2469786,-41.6618,43.9568,-138.191,0.803415,1,1000960,0,11,128,8
2469787,-85.1361,41.0009,-141.027,-2.96077,1,1000962,0,11,128,8
2469789,-89.8049,40.9679,-161.278,0.582299,1,1000963,0,11,128,8
2469791,-90.5193,41.4933,-159.669,2.32018,1,1000964,0,11,128,8
2469792,-76.9818,40.9093,-136.217,-2.03452,1,1000965,0,11,128,8
2469801,-38.3149,44.1599,-134.029,0.189569,1,1000949,0,11,128,8
2469811,-66.27,42.2827,-162.921,2.05178,1,1000950,0,11,128,8
2469813,-58.6527,42.3,-151.878,2.67231,1,1000951,0,11,128,8
2469816,-57.834,42.2827,-152.623,-0.727022,1,1000952,0,11,128,8
2469818,-64.3292,42.2827,-152.462,-0.798018,1,1000953,0,11,128,8
2469821,-51.6746,42.7,-158.991,0.79677,1,1000954,0,11,128,8
2469822,-62.3942,42.3156,-156.024,-0.739342,1,1000955,0,11,128,8
2469824,-52.6284,42.6794,-160.235,2.39233,1,1000956,0,11,128,8
2469830,-60.9383,42.3,-149.699,-2.68434,1,1000958,0,11,128,8
2469833,-65.6291,41.9775,-139.422,0.127178,1,1000959,0,11,128,8
2469983,-175.555,14,-8.43829,2.69894,1,1001390,0,13,130,8
2470117,-342.189,12.909,3.51994,0.866472,1,1000898,0,12,129,8
2470118,-344.778,12.8938,5.81366,0.168788,1,1000899,0,12,129,8
2470123,-326.361,12.8937,10.001,1.12652,1,1000909,0,12,129,8
2470138,-166.766,4.56238,150.042,0,1,1000859,0,12,129,8
2470161,-191.974,0.999991,211.688,2.41381,1,1000868,0,12,129,8
2491870,-93.1897,-11.35,-49.508,1.6169,1,1001413,0,21,141,8
2494901,-99.3954,-11.3809,-41.724,1.54237,1,1001541,0,21,141,8
2494934,-185.657,16.2203,301.655,0,1,1001546,0,21,141,8
2494953,-142.554,15.9538,307.849,-2.53911,1,1001550,0,21,141,8
2494954,-143.146,15.9525,306.586,0.614512,1,1001551,0,21,141,8
2494993,-130.938,4.09965,-91.0201,1.08277,1,1001634,0,13,130,8
2496753,614.092,9.09112,482.983,3.0885,9.57768,0,0,18,138,40
2496758,621.373,9.35062,479.686,3.01758,5.15341,0,0,18,138,40
2496807,603.836,8.47905,472.905,2.58236,6.22316,0,0,18,138,40
2496810,620.272,8.28955,492.929,3.12476,5.43185,0,0,18,138,40
2496812,602.506,6.92699,486.005,2.71434,5.61211,0,0,18,138,40
2496993,671.583,23.6994,424.177,-0.0508329,10.107,0,0,18,138,40
2496995,660.282,21.441,432.926,-0.160186,8.15752,0,0,18,138,40
2496997,665.685,27.548,411.946,-0.162612,6.75509,0,0,18,138,40
2496998,682.443,22.9376,430.271,0.08075,7.00206,0,0,18,138,40
2497008,682.143,28.1325,415.429,0.050448,6.63738,0,0,18,138,40
2497017,594.391,9.65062,423.242,0.674358,10.9192,0,0,18,138,40
2497020,608.075,10.9847,432.605,0.778006,7.3845,0,0,18,138,40
2497023,587.745,8.33459,437.369,0.870873,7.90455,0,0,18,138,40
2497025,581.291,10.9081,412.239,0.791184,8.2211,0,0,18,138,40
2497026,604.859,14.6301,412.327,0.89291,8.23863,0,0,18,138,40
2497114,709.059,38.2113,383.216,-0.61911,10.2793,0,0,18,138,40
2497115,722.015,40.5684,376,-0.724371,7.17232,0,0,18,138,40
2497117,719.078,36.1081,393.419,-0.607566,7.83181,0,0,18,138,40
2497118,696.434,35.2407,392.858,-0.788734,8.8612,0,0,18,138,40
2497120,702.11,42.9687,370.417,-1.11888,8.11141,0,0,18,138,40
2497147,635.916,29.1809,378.143,0.0186737,11.7228,0,0,18,138,40
2497148,650.494,34.8218,369.878,0.29002,8.3556,0,0,18,138,40
2497164,645.805,27.6899,392.344,-0.0666644,8.06797,0,0,18,138,40
2497167,622.812,23.3622,391.048,0.237593,9.10337,0,0,18,138,40
2497168,622.093,31.2047,366.935,0.138375,8.79075,0,0,18,138,40
2497170,568.316,20.6844,365.112,0.338614,11.5239,0,0,18,138,40
2497174,557.008,16.087,378.038,0.0803351,8.04422,0,0,18,138,40
2497177,581.446,20.6735,376.127,0.18899,7.8317,0,0,18,138,40
2497179,580.709,27.1131,354.694,0.898608,8.07466,0,0,18,138,40
2497183,557.433,23.8025,352.207,-0.0576379,8.28951,0,0,18,138,40
2497308,320.023,-18.0064,163.592,-0.149372,9.7819,0,0,18,138,40
2497311,325.45,-15.8794,149.229,0.00098676,7.97128,0,0,18,138,40
2497313,333.47,-17.262,166.695,-0.0688981,7.5399,0,0,18,138,40
2497317,316.887,-19.8414,176.523,-0.228996,8.07845,0,0,18,138,40
2497320,306.908,-18.123,161.159,0.190758,7.6256,0,0,18,138,40
2497326,228.843,-14.6049,153.419,-0.597372,11.1551,0,0,18,138,40
2497329,244.886,-13.9547,147.65,-0.882656,8.14334,0,0,18,138,40
2497332,224.158,-14.5837,136.094,-0.692236,8.42151,0,0,18,138,40
2497335,212.016,-16.8245,156.35,-0.544985,8.86467,0,0,18,138,40
2497339,237.209,-14.1428,168.327,-1.28126,8.47281,0,0,18,138,40
2497344,296.06,4.97034,73.3243,-0.0281083,10.5554,0,0,18,138,40
2497345,298.35,2.88921,89.2714,0.0163309,7.64926,0,0,18,138,40
2497346,280.664,5.19665,74.899,-0.315316,7.41898,0,0,18,138,40
2497347,292.82,8.56994,57.0028,0.283827,7.46285,0,0,18,138,40
2497348,310.969,5.71653,67.4118,1.12688,7.61703,0,0,18,138,40
2497349,154.403,-19.2515,161.526,1.13765,11.3836,0,0,18,138,40
2497350,165.63,-19.3219,174,1.4009,8.51709,0,0,18,138,40
2497351,166.957,-18.3379,154.262,0.651277,8.43505,0,0,18,138,40
2497352,148.44,-18.0571,147.16,0.929623,8.19516,0,0,18,138,40
2497353,140.531,-18.9473,165.501,1.54432,8.88009,0,0,18,138,40
2501613,-235.277,14.9749,-333.598,0.861513,13.5108,0,0,20,140,40
2501616,-231.257,14.9749,-320.179,0.686855,6.79165,0,0,20,140,40
2501617,-224.485,14.9749,-334.202,0.953316,7.7689,0,0,20,140,40
2501618,-247.001,14.9749,-325.137,0.439111,8.13374,0,0,20,140,40
2501619,-238.303,14.9749,-342.821,0.480767,6.72558,0,0,20,140,40
2501694,-177.045,14.9749,-314.741,0.778588,15.0119,0,0,20,140,40
2501695,-187.445,14.9749,-302.288,0.74234,8.94333,0,0,20,140,40
2501696,-186.926,14.9749,-323.473,0.721233,7.27439,0,0,20,140,40
2501697,-162.463,14.9749,-320.76,0.804364,8.211,0,0,20,140,40
2501698,-166.598,14.9749,-303.255,0.742642,8.5847,0,0,20,140,40
2501702,-154.768,15.5929,-250.094,1.49955,19.8004,0,0,20,140,40
2501704,-172.191,15.2581,-263.699,1.81367,10.2511,0,0,20,140,40
2501705,-167.937,14.9749,-228.206,2.19275,9.84303,0,0,20,140,40
2501774,-142.462,15.4682,-266.453,1.3867,9.81244,0,0,20,140,40
2501775,-142.304,14.9749,-234.445,2.02915,13.4743,0,0,20,140,40
2501977,166.201,54.2373,-178.012,-1.59417,19.4601,0,0,20,140,40
2501987,151.81,55.7854,-191.204,-1.24552,9.34679,0,0,20,140,40
2501989,178.093,55.649,-188.841,-1.25886,9.41371,0,0,20,140,40
2501990,148.002,50.865,-167.413,-1.62379,9.12235,0,0,20,140,40
2501991,178.458,54.1887,-164.706,-1.56308,10.2284,0,0,20,140,40
2501994,189.838,52.5521,-104.206,-2.29706,19.9609,0,0,20,140,40
2501995,209.277,56.9944,-101.941,-2.27872,11.6087,0,0,20,140,40
2501996,189.264,52.0962,-126.375,-2.23837,12.7835,0,0,20,140,40
2501997,168.748,51.8257,-104.454,-2.0479,12.1643,0,0,20,140,40
2501998,186.103,55.6631,-80.8839,-2.11342,11.3434,0,0,20,140,40
2502000,106.369,55.1196,-133.471,-3.06192,17.0924,0,0,20,140,40
2502001,121.619,54.782,-126.668,2.90961,9.45902,0,0,20,140,40
2502002,95.012,59.1126,-118.26,-3.0924,8.59809,0,0,20,140,40
2502003,114.104,54.0764,-146.857,3.03723,10.4115,0,0,20,140,40
2502004,93.3036,55.4134,-147.057,-2.52416,8.93632,0,0,20,140,40
2507370,-311.944,-30.7619,-40.2445,-0.672842,21.4961,0,0,22,145,40
2507372,-325.926,-30.2576,-23.8072,0.131589,10.4903,0,0,22,145,40
2507373,-299.782,-30.5007,-20.2368,0.207617,10.0218,0,0,22,145,40
2507374,-327.805,-27.8175,-56.764,0.116939,14.3201,0,0,22,145,40
2507375,-297.596,-26.4016,-56.2964,-0.0820302,10.7187,0,0,22,145,40
2507376,-367.808,-20.4527,-30.2016,0.31369,14.9902,0,0,22,145,40
2507377,-371.839,-26.2809,-13.9579,0.643186,7.69805,0,0,22,145,40
2507378,-355.602,-26.1157,-27.1656,0.189071,8.95721,0,0,22,145,40
2507379,-362.861,-19.0062,-45.5576,0.440522,7.49453,0,0,22,145,40
2507380,-384.402,-19.0149,-38.7313,0.962015,8.8757,0,0,22,145,40
2507383,-273.136,-33.7138,43.5762,-1.70899,27.4243,0,0,22,145,40
2507385,-291.298,-33.6906,25.9855,-1.71018,17.6858,0,0,22,145,40
2507386,-297.015,-32.0896,63.5147,-1.61884,16.5954,0,0,22,145,40
2507388,-251.788,-30.8958,23.6346,-1.89686,16.0028,0,0,22,145,40
2507390,-254.212,-32.2718,62.2752,-1.40341,14.6824,0,0,22,145,40
2507392,-297.216,-29.6935,129.264,-2.75454,24.4857,0,0,22,145,40
2507395,-314.912,-31.5354,101.407,-2.3362,12.4025,0,0,22,145,40
2507396,-281.684,-29.2094,104.752,-2.73872,11.7789,0,0,22,145,40
2507397,-318.876,-28.0194,144.622,-2.70047,14.6006,0,0,22,145,40
2507399,-268.539,-29.9828,136.54,-2.64456,15.6347,0,0,22,145,40
2507400,-271.55,-30.3683,189.291,-2.33216,19.8527,0,0,22,145,40
2507401,-271.092,-31.0192,167.411,-2.26827,10.3705,0,0,22,145,40
2507402,-294.044,-28.632,182.643,-2.21705,14.1039,0,0,22,145,40
2507403,-246.093,-29.4962,184.689,-2.35183,13.5875,0,0,22,145,40
2507560,-275.508,-30.7764,208.473,-2.37555,11.3074,0,0,22,145,40
2507570,-356.674,-34.7154,204.637,-0.872394,24.1826,0,0,22,145,40
2507586,-360.492,-36.4229,232.442,-0.896778,15.483,0,0,22,145,40
2507594,-383.114,-31.069,208.756,-0.72337,14.1278,0,0,22,145,40
2507601,-331.771,-33.4723,207.495,-0.68536,14.6283,0,0,22,145,40
2507602,-362.347,-34.0697,180.085,-0.881518,17.0747,0,0,22,145,40
2507659,-476.178,-24.4542,228.672,2.05729,20.8991,0,0,22,145,40
2507662,-451.416,-28.8103,238.295,2.22285,13.4759,0,0,22,145,40
2507664,-467.758,-24.0111,209.973,2.22847,12.5667,0,0,22,145,40
2507665,-493.494,-22.64,227.89,2.04896,14.7536,0,0,22,145,40
2507666,-480.167,-24.1568,252.894,1.94946,12.544,0,0,22,145,40
2507668,-431.857,-27.8704,290.186,-3.0986,27.0613,0,0,22,145,40
2507670,-409.124,-35.8752,264.753,-2.94945,16.6156,0,0,22,145,40
2507675,-453.258,-23.2168,271.24,-2.86918,12.8103,0,0,22,145,40
2507676,-456.797,-22.5317,302.504,3.08723,12.5055,0,0,22,145,40
2507682,-412.932,-23.6693,310.349,-2.9541,15.1243,0,0,22,145,40
2508834,255.883,-31.1046,280.503,0,204,0,0,7,154,51
2509221,200.882,-30.2729,346.107,-0.0000480055,0.991789,2000140,0,7,154,45
2538891,179.487,-10.6622,99.5779,0,0.991789,2000141,0,4,148,45
2538897,233.923,-31.0884,230.038,0,204,0,0,7,154,51
2539960,42.0224,8.00998,-107.562,-1.20951,1,1001794,0,13,130,8
2540071,85.1833,46.0034,-245.824,-1.05698,1,1001796,0,20,140,8
2540087,69.3823,45.945,-251.914,0.213444,1,1001798,0,20,140,8
2540213,-378.176,-57.3269,129.279,2.63662,1,1001799,0,22,145,8
2540238,-394.278,-57.3283,128.923,-2.49994,1,1001801,0,22,145,8
2540254,669.201,9.15361,513.02,-2.32105,1,1001788,0,18,138,8
2540476,312.604,-31.8978,283.985,-1.57045,1,1001791,0,18,138,8
2545584,38.4964,-8.2001,129.127,-1.96837,1,1001807,0,2,183,8
2552654,358.968,8.93414,231.281,0.93627,1,1000172,0,7,154,8
2552655,212.993,-8.21967,76.2534,-0.569454,0.961271,2000145,0,7,154,45
2563491,154.8,-12.8519,160.086,-1.76366,1,1001815,0,2,183,8
2563521,299.316,-15.0989,294.85,-0.0000480055,0.991789,2000143,0,7,154,45
2563522,282.124,-25.3148,160.052,-0.000143862,0.961271,2000144,0,7,154,45
2563649,31.7635,1.19993,37.7398,0.439871,1.782,0,0,2,132,40
2563652,166.614,-2.47372,86.1401,0,1.99889,0,0,2,132,6
2563689,101.292,8.26668,-111.274,0,2,0,0,3,133,6
2563699,121.225,11.6056,-229.588,0,1.99889,0,0,3,133,6
2563701,-145.138,3.99984,-11.7454,0,2,0,0,3,133,6
2563737,-311.111,7.06028,-177.06,0,1.96837,0,0,3,133,6
2563747,-73.9034,7.23756,-140.182,0,1.96837,0,0,3,133,6
2563810,128.68,25.6247,-302.237,-0.407334,1,0,0,4,148,40
2563828,448.667,-0.881895,198.039,-0.81543,1,0,0,7,154,40
2573879,179.483,-18.9187,111.877,0,304,0,0,4,148,51
2593119,257.698,-11.7931,-83.9977,0,4,0,0,4,148,51
2593120,419.375,26.1013,93.0969,0,4,0,0,4,148,51
2593122,80.7288,47.0187,-243.826,2.47747,2.466,0,0,20,140,40
2593244,-377.334,-56.195,124.637,-0.264324,2.17118,0,0,22,145,40
2602852,667.16,10.1182,511.23,0.82315,1.549,0,0,18,138,40
2602857,309.798,-31.3993,283.941,-1.59417,1.47863,0,0,18,138,40
2615838,112.2,-7.00394,-94.7433,-0.629277,1,1000791,0,4,148,8
2616477,119.146,-12.5083,143.345,-1.41727,1,0,0,2,183,5
2616479,27.5291,-8.00005,105.468,-2.57937,1,0,0,2,183,5
2617105,-23.2395,12.6802,108.69,2.29425,1,1001726,0,14,131,8
2617212,-94.5297,6.49997,39.8107,1.89934,1,1001739,0,14,131,8
2620641,-120.348,41.4891,127.977,-2.39398,1,1001762,0,73,131,8
2620646,-99.321,40.1465,134.111,1.39494,1,1001766,0,73,131,8
2621120,-12.7108,35.9655,64.0421,-2.99337,1,1001820,0,73,131,8
2621121,-24.1226,38.0011,85.3132,2.78532,1,1001821,0,73,131,8
2621358,200.943,-29.9671,346.17,0,1,2000142,0,7,154,45
2621412,-46.769,9.99987,-12.7229,0,1,1001857,0,14,131,8
